"rmsd","rg","dg_kj"
0.0219321152542373,1.65454033898305,8.91768312039048
0.0235799779661017,1.65454033898305,9.13360909538195
0.0252278406779661,1.65454033898305,9.28080947286015
0.0268757033898305,1.65454033898305,9.33241182910142
0.0285235661016949,1.65454033898305,9.26942356904561
0.0301714288135593,1.65454033898305,9.08767204249648
0.0318192915254237,1.65454033898305,8.79934344714125
0.0334671542372881,1.65454033898305,8.42791778355578
0.0351150169491525,1.65454033898305,8.00028772791025
0.0367628796610169,1.65454033898305,7.54063167965769
0.0384107423728814,1.65454033898305,7.06770883931009
0.0400586050847458,1.65454033898305,6.59473411584678
0.0417064677966102,1.65454033898305,6.13041776463211
0.0433543305084746,1.65454033898305,5.68022009523882
0.045002193220339,1.65454033898305,5.24741453140809
0.0466500559322034,1.65454033898305,4.83386787693455
0.0482979186440678,1.65454033898305,4.44057276008969
0.0499457813559322,1.65454033898305,4.067996905231
0.0515936440677966,1.65454033898305,3.71630740090007
0.053241506779661,1.65454033898305,3.385513062491
0.0548893694915254,1.65454033898305,3.07555413155115
0.0565372322033898,1.65454033898305,2.78635824267681
0.0581850949152542,1.65454033898305,2.51787459897859
0.0598329576271186,1.65454033898305,2.27009380004701
0.061480820338983,1.65454033898305,2.04305797372455
0.0631286830508475,1.65454033898305,1.83686417678263
0.0647765457627119,1.65454033898305,1.65166303493854
0.0664244084745763,1.65454033898305,1.48765401426033
0.0680722711864407,1.65454033898305,1.3450783766857
0.0697201338983051,1.65454033898305,1.2242106616677
0.0713679966101695,1.65454033898305,1.12534938824492
0.0730158593220339,1.65454033898305,1.04880755120556
0.0746637220338983,1.65454033898305,0.994903374638148
0.0763115847457627,1.65454033898305,0.963951680695708
0.0779594474576271,1.65454033898305,0.956256131639554
0.0796073101694915,1.65454033898305,0.97210251243544
0.0812551728813559,1.65454033898305,1.01175314278812
0.0829030355932203,1.65454033898305,1.07544244390167
0.0845508983050847,1.65454033898305,1.16337363730851
0.0861987610169491,1.65454033898305,1.27571652021543
0.0878466237288135,1.65454033898305,1.41260624221151
0.089494486440678,1.65454033898305,1.57414299937397
0.0911423491525424,1.65454033898305,1.76039256095905
0.0927902118644068,1.65454033898305,1.97138754812996
0.0944380745762712,1.65454033898305,2.20712939092958
