"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FC","pvalue","padj"
"Mthfs",2.38163828579368,2.32986901107492,18.8399978957892,4.03439477932717e-06,7.3475569724059e-06,5.1875461535435,2.38163828579368,4.03439477932717e-06,7.3475569724059e-06
"Nprl3",2.47409414715889,2.42859361341938,18.8375490430894,4.0371816954482e-06,7.35177693126655e-06,5.18678466151787,2.47409414715889,4.0371816954482e-06,7.35177693126655e-06
"Zfp729a",3.12617892913123,2.81808880603743,18.8331558379797,4.04218709306078e-06,7.36003533072086e-06,5.18541828218909,3.12617892913123,4.04218709306078e-06,7.36003533072086e-06
"Plvap",3.76310658349377,3.69388918372379,18.8321164335347,4.04337241244481e-06,7.36133699941087e-06,5.18509495402185,3.76310658349377,4.04337241244481e-06,7.36133699941087e-06
"Plcxd3",2.52467608930003,1.87485338715513,18.8308309389065,4.04483893791705e-06,7.3631502676275e-06,5.18469504717437,2.52467608930003,4.04483893791705e-06,7.3631502676275e-06
"Cnrip1",3.40710604220615,3.23765753205407,18.8299907759658,4.0457977576334e-06,7.36363939280013e-06,5.18443366307619,3.40710604220615,4.0457977576334e-06,7.36363939280013e-06
"Vps26b",2.91141328767358,2.93310750028298,18.8297708466485,4.04604879213289e-06,7.36363939280013e-06,5.1843652384762,2.91141328767358,4.04604879213289e-06,7.36363939280013e-06
"Tnik",2.07017577605928,1.84561229668867,18.8284417564548,4.0475662513977e-06,7.36554444724634e-06,5.18395171199968,2.07017577605928,4.0475662513977e-06,7.36554444724634e-06
"Polr3e",2.969534095837,2.75224470802397,18.822910750637,4.05388839216293e-06,7.3761913442518e-06,5.18223047627149,2.969534095837,4.05388839216293e-06,7.3761913442518e-06
"BC048403",2.30789007648704,2.07190452314668,18.8223831021782,4.05449212389803e-06,7.37643213053788e-06,5.1820662441597,2.30789007648704,4.05449212389803e-06,7.37643213053788e-06
"Fam117b",7.12593548037687,6.99760004546401,18.820324714297,4.05684833451896e-06,7.37986081592103e-06,5.18142551636895,7.12593548037687,4.05684833451896e-06,7.37986081592103e-06
"Fntb",2.53482994837331,2.44979831346249,18.8190157144666,4.05834757298466e-06,7.38172995723165e-06,5.1810180152255,2.53482994837331,4.05834757298466e-06,7.38172995723165e-06
"Sec14l1",5.38827284759791,5.10209485828676,18.8096606993511,4.06908127236641e-06,7.40039327638187e-06,5.17810481986681,5.38827284759791,4.06908127236641e-06,7.40039327638187e-06
"Mitf",1.98188695220803,1.77295962549421,18.7972757446051,4.08334316856774e-06,7.42546820473539e-06,5.17424562585758,1.98188695220803,4.08334316856774e-06,7.42546820473539e-06
"Rab6b",2.77549585113636,2.07361189060331,18.7894107310679,4.09243083814004e-06,7.44112918373407e-06,5.17179340358454,2.77549585113636,4.09243083814004e-06,7.44112918373407e-06
"Ank1",2.44862868533108,2.41950866909509,18.7804552479244,4.10280765364396e-06,7.4591302619055e-06,5.16899980557648,2.44862868533108,4.10280765364396e-06,7.4591302619055e-06
"Ss18l2",3.93793059249883,3.82774842796298,18.7768408906961,4.10700446563347e-06,7.46589287618872e-06,5.16787191667829,3.93793059249883,4.10700446563347e-06,7.46589287618872e-06
"Dph2",2.05089685658806,1.83801001554985,18.7727654890667,4.11174271450472e-06,7.47353699015789e-06,5.16659986783907,2.05089685658806,4.11174271450472e-06,7.47353699015789e-06
"Snx8",2.6475916988064,2.58572913120679,18.7724027916108,4.11216471659378e-06,7.47353699015789e-06,5.16648664487589,2.6475916988064,4.11216471659378e-06,7.47353699015789e-06
"Tmem250-ps",3.51183256771806,3.41694293324258,18.7660315998407,4.11958602584473e-06,7.48615516576685e-06,5.16449736158783,3.51183256771806,4.11958602584473e-06,7.48615516576685e-06
"Nol3",2.36499120689247,2.1836126474354,18.7651406865678,4.12062504453304e-06,7.48717379201731e-06,5.16421913150747,2.36499120689247,4.12062504453304e-06,7.48717379201731e-06
"Slc4a8",2.28744161840695,2.26689951855972,18.7640954814274,4.12184439991028e-06,7.48851981537166e-06,5.16389269786924,2.28744161840695,4.12184439991028e-06,7.48851981537166e-06
"Nppc",1.99667869539849,1.84403293019176,18.7599544095215,4.12667964894011e-06,7.49643407785174e-06,5.16259918023414,1.99667869539849,4.12667964894011e-06,7.49643407785174e-06
"Phtf2",1.99157491209906,2.00693658632981,18.7589895475918,4.12780721680135e-06,7.49761199402292e-06,5.16229774782506,1.99157491209906,4.12780721680135e-06,7.49761199402292e-06
"Gtf2ird1",3.66110248695038,3.71807388395427,18.7529378913413,4.134887692196e-06,7.50887140816541e-06,5.16040676046394,3.66110248695038,4.134887692196e-06,7.50887140816541e-06
"Sdhaf1",4.37107497308143,4.35872254605528,18.7528711966089,4.13496580548066e-06,7.50887140816541e-06,5.16038591632092,4.37107497308143,4.13496580548066e-06,7.50887140816541e-06
"Gemin6",2.25045475067195,2.1282566155773,18.7419290631909,4.14780497806132e-06,7.53131263596002e-06,5.15696505753423,2.25045475067195,4.14780497806132e-06,7.53131263596002e-06
"Tpcn1",2.94415316156695,2.72150295558608,18.7412964879971,4.14854866427539e-06,7.53178901248189e-06,5.15676722707237,2.94415316156695,4.14854866427539e-06,7.53178901248189e-06
"Smpd2",2.89027554225573,2.8576110072528,18.7377527428741,4.15271778283315e-06,7.53848351111057e-06,5.15565882621666,2.89027554225573,4.15271778283315e-06,7.53848351111057e-06
"Klhl20",3.04273964955741,2.86458619764569,18.7350065889157,4.15595196737344e-06,7.54335070897182e-06,5.15479973429509,3.04273964955741,4.15595196737344e-06,7.54335070897182e-06
"Tspan14",4.44340992142457,4.34757158998716,18.7346576750825,4.15636310153087e-06,7.54335070897182e-06,5.15469057204042,4.44340992142457,4.15636310153087e-06,7.54335070897182e-06
"Arl4c",2.82455529733978,2.97767652687967,18.7196414168937,4.17410284115845e-06,7.57466789498405e-06,5.14999041392881,2.82455529733978,4.17410284115845e-06,7.57466789498405e-06
"Dhdds",2.61417474887934,2.61420627402289,18.7175369272966,4.17659617159055e-06,7.57831364715316e-06,5.14933136688118,2.61417474887934,4.17659617159055e-06,7.57831364715316e-06
"Slc25a13",1.98265205552865,2.01921503246339,18.7133610246994,4.18154886459965e-06,7.58642047921801e-06,5.14802338923854,1.98265205552865,4.18154886459965e-06,7.58642047921801e-06
"Cln6",2.71694823429739,2.64635107617833,18.7115877707385,4.18365407658071e-06,7.58935995714525e-06,5.1474678726992,2.71694823429739,4.18365407658071e-06,7.58935995714525e-06
"Gas2l3",1.96331854250475,1.83499469914967,18.7092317829203,4.18645305229603e-06,7.59355713021076e-06,5.14672971030117,1.96331854250475,4.18645305229603e-06,7.59355713021076e-06
"Rbm47",3.25697252378957,2.99099273892447,18.7039669628338,4.19271581026999e-06,7.60403534991942e-06,5.14507980159656,3.25697252378957,4.19271581026999e-06,7.60403534991942e-06
"Nmrk1",2.65809726552206,2.80426629727247,18.703271067099,4.19354444117306e-06,7.60465678705251e-06,5.14486168092761,2.65809726552206,4.19354444117306e-06,7.60465678705251e-06
"Pcbd2",3.01041939595003,2.61664960529266,18.7016063992981,4.19552741413271e-06,7.60737114442048e-06,5.14433987328868,3.01041939595003,4.19552741413271e-06,7.60737114442048e-06
"Apeh",2.2232846413446,2.14456425393772,18.6996175169702,4.19789805045404e-06,7.61078770634977e-06,5.14371637007305,2.2232846413446,4.19789805045404e-06,7.61078770634977e-06
"2810001G20Rik",2.87769493183538,3.0158923150196,18.6930409410728,4.20574825486246e-06,7.62413678082573e-06,5.14165413069072,2.87769493183538,4.20574825486246e-06,7.62413678082573e-06
"Dynlt1f",2.81989484573149,2.65545603330301,18.6926012177268,4.20627375492576e-06,7.6242061527949e-06,5.1415162166216,2.81989484573149,4.20627375492576e-06,7.6242061527949e-06
"Zbtb25",2.02595869254337,1.97055071588018,18.690771103873,4.20846170341467e-06,7.6272884798509e-06,5.14094218447339,2.02595869254337,4.20846170341467e-06,7.6272884798509e-06
"Tcaf2",3.58523466209008,3.54154595085894,18.6878688974851,4.21193412817202e-06,7.63269776926876e-06,5.14003175357754,3.58523466209008,4.21193412817202e-06,7.63269776926876e-06
"9130019O22Rik",2.42675528316387,2.42080529795916,18.6856507615301,4.21459036405023e-06,7.63662691253566e-06,5.13933581259004,2.42675528316387,4.21459036405023e-06,7.63662691253566e-06
"Abcd1",2.46414017363391,2.34811307040138,18.6848011876757,4.21560826064603e-06,7.63743549084836e-06,5.13906923436421,2.46414017363391,4.21560826064603e-06,7.63743549084836e-06
"Gm21188",2.51877372189354,2.40791019181782,18.6844636396565,4.21601276648442e-06,7.63743549084836e-06,5.13896331525981,2.51877372189354,4.21601276648442e-06,7.63743549084836e-06
"Cit",2.06052651047468,2.00198242433672,18.6836467661436,4.21699186945669e-06,7.63832489561967e-06,5.13870698000899,2.06052651047468,4.21699186945669e-06,7.63832489561967e-06
"Mapk1ip1",4.28493558714666,4.22518223006873,18.6771289894632,4.22481370959276e-06,7.65160705181799e-06,5.13666125651437,4.28493558714666,4.22481370959276e-06,7.65160705181799e-06
"Adam8",3.35502255261883,3.2097088605029,18.6717959403738,4.23122655752615e-06,7.66233458768304e-06,5.13498679629086,3.35502255261883,4.23122655752615e-06,7.66233458768304e-06
"Trp53rka",3.19059695688078,2.88071159451931,18.6707137444841,4.23252927442243e-06,7.66380676766514e-06,5.13464694625541,3.19059695688078,4.23252927442243e-06,7.66380676766514e-06
"Enpep",2.28234365341382,2.11197908975712,18.6657393428477,4.23852342707057e-06,7.67377236917741e-06,5.13308451869068,2.28234365341382,4.23852342707057e-06,7.67377236917741e-06
"Sox13",3.1905165919615,3.09387962843566,18.6586483138656,4.24708549061238e-06,7.68838428471801e-06,5.13085647897317,3.1905165919615,4.24708549061238e-06,7.68838428471801e-06
"Dclk1",2.73289109017888,2.61390872357596,18.6558570380742,4.25046142963695e-06,7.69360560450653e-06,5.12997918916729,2.73289109017888,4.25046142963695e-06,7.69360560450653e-06
"Cebpzos",3.86441218396135,3.68525470714645,18.6418144859811,4.26749359780086e-06,7.72293051535292e-06,5.12556346204691,3.86441218396135,4.26749359780086e-06,7.72293051535292e-06
"Zfp553",2.79151918915183,2.67865057097351,18.6416862138556,4.26764955050209e-06,7.72293051535292e-06,5.12552310957017,2.79151918915183,4.26764955050209e-06,7.72293051535292e-06
"Mical2",4.84816126637584,4.69231730466268,18.6406462256559,4.26891421273255e-06,7.72432580953271e-06,5.12519593367324,4.84816126637584,4.26891421273255e-06,7.72432580953271e-06
"Ccdc22",2.51836000568591,2.37345080533198,18.6341047511911,4.27687905096384e-06,7.73784291704037e-06,5.12313755250349,2.51836000568591,4.27687905096384e-06,7.73784291704037e-06
"Mpi",1.97408917685565,1.87342482729372,18.6331818889191,4.27800413433583e-06,7.7389836640563e-06,5.1228470948637,1.97408917685565,4.27800413433583e-06,7.7389836640563e-06
"Igtp",6.11436842213629,6.7187507330897,18.6309344126274,4.28074555155221e-06,7.74304778530678e-06,5.12213966773352,6.11436842213629,4.28074555155221e-06,7.74304778530678e-06
"Col18a1",4.19772814478439,4.07840857435464,18.6304863005546,4.28129239635257e-06,7.74314186524793e-06,5.12199860645173,4.19772814478439,4.28129239635257e-06,7.74314186524793e-06
"Gm27010",2.2734679132007,2.23417730469325,18.6292557393915,4.28279451283227e-06,7.74496342734305e-06,5.12161121866229,2.2734679132007,4.28279451283227e-06,7.74496342734305e-06
"Fance",3.81130384212153,3.65051156119916,18.6267890080957,4.28580747100005e-06,7.74925138644328e-06,5.12083459250223,3.81130384212153,4.28580747100005e-06,7.74925138644328e-06
"Rpusd4",2.63666105414166,2.46502162778797,18.6265037103343,4.28615610619035e-06,7.74925138644328e-06,5.1207447619945,2.63666105414166,4.28615610619035e-06,7.74925138644328e-06
"Kctd18",3.86187552353101,3.80190315950278,18.6204580798413,4.29355179114731e-06,7.76172578880235e-06,5.11884084350201,3.86187552353101,4.29355179114731e-06,7.76172578880235e-06
"Slc43a2",3.17958611279881,3.08534888034033,18.6127437780374,4.30301071913107e-06,7.77792673362169e-06,5.11641043080633,3.17958611279881,4.30301071913107e-06,7.77792673362169e-06
"Cdadc1",4.80136256015391,4.73765537188548,18.6084044534572,4.30834223877957e-06,7.7866642818691e-06,5.11504282697032,4.80136256015391,4.30834223877957e-06,7.7866642818691e-06
"Slc29a3",2.45878703178709,2.31382545311372,18.6004312271428,4.31815895022908e-06,7.80350516840104e-06,5.11252902877164,2.45878703178709,4.31815895022908e-06,7.80350516840104e-06
"Dok7",3.20135446842634,3.26356924972831,18.5964964704197,4.32301321277753e-06,7.81137537569779e-06,5.11128804191792,3.20135446842634,4.32301321277753e-06,7.81137537569779e-06
"Mthfd1l",3.61579581124588,3.69124098020996,18.5949518687865,4.32492053419235e-06,7.81391946877288e-06,5.11080080948725,3.61579581124588,4.32492053419235e-06,7.81391946877288e-06
"Lilrb4a",3.0350013534873,2.76107467450564,18.5917761865038,4.32884509316037e-06,7.82010713666284e-06,5.10979892557709,3.0350013534873,4.32884509316037e-06,7.82010713666284e-06
"Ccdc77",2.26199928699858,2.0502141533532,18.5911905946313,4.32956923707031e-06,7.8205124577717e-06,5.10961415886398,2.26199928699858,4.32956923707031e-06,7.8205124577717e-06
"Uba7",3.65289119694812,4.00595170774315,18.5845838802707,4.33774905089348e-06,7.83438332737548e-06,5.10752915593849,3.65289119694812,4.33774905089348e-06,7.83438332737548e-06
"Ano1",2.44295378189332,2.20834701160442,18.5836279859414,4.33893406331564e-06,7.83561918323867e-06,5.1072274191712,2.44295378189332,4.33893406331564e-06,7.83561918323867e-06
"Rom1",2.67853816699643,2.55722376607135,18.5810158352127,4.34217427409008e-06,7.84012925216413e-06,5.10640278286292,2.67853816699643,4.34217427409008e-06,7.84012925216413e-06
"Poglut3",3.82870634379943,3.18160720250695,18.5808069132634,4.34243355243523e-06,7.84012925216413e-06,5.10633682226897,3.82870634379943,4.34243355243523e-06,7.84012925216413e-06
"Pomt1",2.03656839209604,1.75941842192396,18.5709638085229,4.35466992824435e-06,7.86131460973323e-06,5.10322824363198,2.03656839209604,4.35466992824435e-06,7.86131460973323e-06
"Themis2",3.60974355925553,3.76993738204586,18.5696389465154,4.35632003332181e-06,7.86338630538927e-06,5.10280969683797,3.60974355925553,4.35632003332181e-06,7.86338630538927e-06
"Ccdc102a",2.15742566064844,2.08504033760584,18.5620374643721,4.3658019325495e-06,7.87959269210318e-06,5.10040762227846,2.15742566064844,4.3658019325495e-06,7.87959269210318e-06
"Zc3hav1l",2.08673967369681,2.27144401554391,18.5589019999164,4.36972014560933e-06,7.88575491160129e-06,5.09941649775351,2.08673967369681,4.36972014560933e-06,7.88575491160129e-06
"Zfp958",2.44001306755266,2.39984528647462,18.553725712117,4.37619776957739e-06,7.89653398274296e-06,5.0977798631976,2.44001306755266,4.37619776957739e-06,7.89653398274296e-06
"Stn1",2.7663426279215,2.90425131629075,18.5506283661067,4.38007923249912e-06,7.90262652255807e-06,5.09680030665522,2.7663426279215,4.38007923249912e-06,7.90262652255807e-06
"E2f6",3.14956972660621,3.14050958266944,18.5490471729505,4.3820622874264e-06,7.90529290680751e-06,5.09630017432054,3.14956972660621,4.3820622874264e-06,7.90529290680751e-06
"Igsf10",2.87356799759882,2.27064780031463,18.5446265097885,4.38761210610513e-06,7.91439241917385e-06,5.09490166714614,2.87356799759882,4.38761210610513e-06,7.91439241917385e-06
"Ptk2b",3.04085647403658,2.85421278063855,18.5434397612445,4.38910339777246e-06,7.91616989031161e-06,5.0945261686736,3.04085647403658,4.38910339777246e-06,7.91616989031161e-06
"Sco1",2.35342211517905,2.36005158052255,18.5425014333923,4.39028294369948e-06,7.91738475314157e-06,5.09422925415323,2.35342211517905,4.39028294369948e-06,7.91738475314157e-06
"Gm3336",3.63633239722304,3.63791431503308,18.537631469715,4.39641086880686e-06,7.92752215661325e-06,5.09268798904607,3.63633239722304,4.39641086880686e-06,7.92752215661325e-06
"Klhl13",2.07718010420956,1.61234591404831,18.5345311378891,4.40031732088019e-06,7.93365196879055e-06,5.09170655199854,2.07718010420956,4.40031732088019e-06,7.93365196879055e-06
"Naa16",3.87708898229456,3.71906283650302,18.5339107154816,4.40109955304696e-06,7.93414813434089e-06,5.09151013020758,3.87708898229456,4.40109955304696e-06,7.93414813434089e-06
"Pithd1",4.20157908220495,4.02464034248322,18.5049040281207,4.43785572281113e-06,7.99948926973258e-06,5.08231872021342,4.20157908220495,4.43785572281113e-06,7.99948926973258e-06
"Lrrc42",3.30668937298674,3.12784813610167,18.4994725902906,4.44477854707276e-06,8.01104523204269e-06,5.08059588904679,3.30668937298674,4.44477854707276e-06,8.01104523204269e-06
"Mrps22",3.49705621743409,3.44698141700131,18.4985906362107,4.44590387730944e-06,8.01215062445447e-06,5.08031608415418,3.49705621743409,4.44590387730944e-06,8.01215062445447e-06
"Fancm",1.98532070032343,1.94431240001209,18.4866617496623,4.46115771964822e-06,8.03871441698011e-06,5.07653013730859,1.98532070032343,4.46115771964822e-06,8.03871441698011e-06
"Slfn9",2.95626458633563,2.72143526127545,18.4852177260084,4.46300843702655e-06,8.04112331866338e-06,5.07607165619563,2.95626458633563,4.46300843702655e-06,8.04112331866338e-06
"Dgat1",3.91515054247565,3.87609671307776,18.4689480797718,4.48392316239693e-06,8.07787585139156e-06,5.07090328243966,3.91515054247565,4.48392316239693e-06,8.07787585139156e-06
"H4c8",3.0112923894011,2.76994712184804,18.4663361585556,4.48729159619721e-06,8.08213793338106e-06,5.07007308833995,3.0112923894011,4.48729159619721e-06,8.08213793338106e-06
"Tamm41",2.51748280598089,2.3420923856174,18.4663126080759,4.48732198141709e-06,8.08213793338106e-06,5.07006560227896,2.51748280598089,4.48732198141709e-06,8.08213793338106e-06
"Sp3os",3.13050830818841,3.01094685994388,18.4658113234904,4.48796880486002e-06,8.08237263879037e-06,5.06990625497028,3.13050830818841,4.48796880486002e-06,8.08237263879037e-06
"Ccng2",5.99472951492906,6.33394700588336,18.4577069134365,4.49844150881979e-06,8.10030065937999e-06,5.06732938237123,5.99472951492906,4.49844150881979e-06,8.10030065937999e-06
"B4galt6",3.41982328757964,3.08364385096855,18.4566192391706,4.49984922617419e-06,8.10190319769574e-06,5.06698345164924,3.41982328757964,4.49984922617419e-06,8.10190319769574e-06
"Gm49980",3.16989475339927,3.405284568896,18.4512890322567,4.50675536271004e-06,8.11340404000077e-06,5.06528787560619,3.16989475339927,4.50675536271004e-06,8.11340404000077e-06
"Colec11",3.19033466135663,2.88939493254865,18.4501050423746,4.50829111309837e-06,8.1152351705698e-06,5.06491116715149,3.19033466135663,4.50829111309837e-06,8.1152351705698e-06
"Alg9",1.94680177518445,1.85246958939176,18.4480711832156,4.51093067263097e-06,8.11905258400385e-06,5.06426399497614,1.94680177518445,4.51093067263097e-06,8.11905258400385e-06
"Mrpl44",3.66116806393988,3.45893907095665,18.4474325692613,4.51175984840794e-06,8.11961105323604e-06,5.06406077242276,3.66116806393988,4.51175984840794e-06,8.11961105323604e-06
"Zfp280c",2.90179090977549,2.9542845689295,18.4443408499518,4.51577668494322e-06,8.12590542387206e-06,5.06307680261568,2.90179090977549,4.51577668494322e-06,8.12590542387206e-06
"Them4",2.85662984247095,2.77376656151398,18.4419828465346,4.5188431046817e-06,8.13048831804752e-06,5.06232622331036,2.85662984247095,4.5188431046817e-06,8.13048831804752e-06
"Adgrg2",3.80149541389233,3.29635680846905,18.4367450978971,4.52566325242531e-06,8.1418232437286e-06,5.060658611336,3.80149541389233,4.52566325242531e-06,8.1418232437286e-06
"Gli3",2.83889891673099,2.38705864714585,18.4282075228959,4.53680627745244e-06,8.16093167370684e-06,5.05793927449081,2.83889891673099,4.53680627745244e-06,8.16093167370684e-06
"Slc35e2",2.90517512373357,2.86803665972891,18.4248899502224,4.54114504527432e-06,8.16779743315546e-06,5.05688220815527,2.90517512373357,4.54114504527432e-06,8.16779743315546e-06
"Pomt2",2.08699441942152,1.83672330777028,18.4244348184384,4.5417406558837e-06,8.16792986820688e-06,5.05673717484389,2.08699441942152,4.5417406558837e-06,8.16792986820688e-06
"Inip",3.20743282788231,3.11684138011836,18.420429284416,4.54698650764441e-06,8.17642437044584e-06,5.05546059280571,3.20743282788231,4.54698650764441e-06,8.17642437044584e-06
"Lrig1",3.12567562311508,2.97449230731865,18.4187911857227,4.54913391066633e-06,8.17845764131617e-06,5.0549384354706,3.12567562311508,4.54913391066633e-06,8.17845764131617e-06
"Mkks",2.06102784620174,1.95027741324223,18.4187693583011,4.54916253259304e-06,8.17845764131617e-06,5.05493147745763,2.06102784620174,4.54916253259304e-06,8.17845764131617e-06
"Trim12c",4.32785217837497,4.38096455693785,18.4176020403507,4.55069352722659e-06,8.17985546164764e-06,5.05455935374355,4.32785217837497,4.55069352722659e-06,8.17985546164764e-06
"Hdac5",3.52937905182147,3.6284515929255,18.4173794498022,4.5509855348354e-06,8.17985546164764e-06,5.05448839222722,3.52937905182147,4.5509855348354e-06,8.17985546164764e-06
"Sgsm3",2.39384114723706,2.32148380223682,18.4161906710868,4.55254542138226e-06,8.18171939287809e-06,5.05410939550759,2.39384114723706,4.55254542138226e-06,8.18171939287809e-06
"Trim69",2.92636025105638,3.48385347584662,18.4094303927889,4.56142813242969e-06,8.19674177954293e-06,5.05195362821588,2.92636025105638,4.56142813242969e-06,8.19674177954293e-06
"Col6a6",2.41488722482211,1.88538252802175,18.4087847978371,4.56227748833056e-06,8.19732668933248e-06,5.05174771070583,2.41488722482211,4.56227748833056e-06,8.19732668933248e-06
"Bckdhb",2.00113448158632,1.89175247991528,18.3940015277943,4.58177791695438e-06,8.23141915551116e-06,5.04703030285778,2.00113448158632,4.58177791695438e-06,8.23141915551116e-06
"Gm15984",1.96758029614979,1.84644268434571,18.3933690661258,4.58261438691626e-06,8.23197680248717e-06,5.04682838871886,1.96758029614979,4.58261438691626e-06,8.23197680248717e-06
"Vsir",4.30122669025024,3.87184847662097,18.3844360647222,4.59444815942119e-06,8.25228705218351e-06,5.04397570362081,4.30122669025024,4.59444815942119e-06,8.25228705218351e-06
"Bri3bp",2.45959887151558,2.44305704306455,18.3816392981717,4.59816053671554e-06,8.25784898575056e-06,5.04308226523576,2.45959887151558,4.59816053671554e-06,8.25784898575056e-06
"Gm15728",2.4495058286512,2.41629945416553,18.3813082428522,4.5986002084503e-06,8.25784898575056e-06,5.04297649840547,2.4495058286512,4.5986002084503e-06,8.25784898575056e-06
"Fbxo46",2.29049775315461,2.17364232114729,18.370154392631,4.61344265537717e-06,8.28355142528308e-06,5.03941180175536,2.29049775315461,4.61344265537717e-06,8.28355142528308e-06
"Gtpbp10",3.46862403614193,3.45527330721107,18.3638554243743,4.62184974664733e-06,8.2976944510713e-06,5.03739764427539,3.46862403614193,4.62184974664733e-06,8.2976944510713e-06
"Timm29",4.29202229483184,4.13550357871253,18.3629031430805,4.62312231193901e-06,8.29902695161427e-06,5.03709307697435,4.29202229483184,4.62312231193901e-06,8.29902695161427e-06
"Rps6ka1",2.86861232831258,2.86728143845707,18.3605844809366,4.62622255168565e-06,8.30363965230293e-06,5.03635142883797,2.86861232831258,4.62622255168565e-06,8.30363965230293e-06
"St3gal3",2.33713159136993,2.19436210711345,18.3557781931881,4.63265678726616e-06,8.31423482132594e-06,5.03481376071383,2.33713159136993,4.63265678726616e-06,8.31423482132594e-06
"Gm5608",2.21087256011922,1.83095559238469,18.3546063269593,4.63422718402703e-06,8.31609942381365e-06,5.03443878044126,2.21087256011922,4.63422718402703e-06,8.31609942381365e-06
"AI413582",2.87190018734072,2.76695862339385,18.3531500972205,4.63617952899012e-06,8.3186489243937e-06,5.03397277137227,2.87190018734072,4.63617952899012e-06,8.3186489243937e-06
"Evi5l",2.22607120949737,2.24908408053063,18.3518983328692,4.63785852821921e-06,8.32070743517246e-06,5.03357216100771,2.22607120949737,4.63785852821921e-06,8.32070743517246e-06
"Apex2",2.64906419660488,2.61358535189936,18.3513310528651,4.63861966128542e-06,8.32111893382944e-06,5.03339060079798,2.64906419660488,4.63861966128542e-06,8.32111893382944e-06
"Txnrd2",2.15076046911756,1.91567763772824,18.3496609115463,4.64086138788379e-06,8.32418603823997e-06,5.03285602973241,2.15076046911756,4.64086138788379e-06,8.32418603823997e-06
"Spn",2.49471516876572,2.22801808280307,18.347729164538,4.64345585050795e-06,8.32788506002847e-06,5.03223765859856,2.49471516876572,4.64345585050795e-06,8.32788506002847e-06
"Mad2l1",1.99874913972311,2.0282893970743,18.3466525849795,4.64490251204416e-06,8.32952492648029e-06,5.03189300396438,1.99874913972311,4.64490251204416e-06,8.32952492648029e-06
"Lactb2",2.39355431946779,2.17625756515278,18.3411907002862,4.65225018027388e-06,8.34174525277022e-06,5.0301441023894,2.39355431946779,4.65225018027388e-06,8.34174525277022e-06
"Fahd1",2.18350350639504,2.04734180854604,18.338904596825,4.65532967173435e-06,8.34567426745007e-06,5.02941192000703,2.18350350639504,4.65532967173435e-06,8.34567426745007e-06
"St6galnac2",4.87909522124226,4.52699498232472,18.3387721961934,4.65550809563981e-06,8.34567426745007e-06,5.02936951229511,4.87909522124226,4.65550809563981e-06,8.34567426745007e-06
"BC024978",2.01071415417681,2.04902721164292,18.3377175027913,4.65692969594938e-06,8.34726642407972e-06,5.02903168368868,2.01071415417681,4.65692969594938e-06,8.34726642407972e-06
"Prdm11",1.9493139000342,1.84278978028618,18.3354120298528,4.66003898613199e-06,8.35120979201226e-06,5.0282931440007,1.9493139000342,4.66003898613199e-06,8.35120979201226e-06
"Lztr1",2.92622030019771,2.73478533352366,18.3352948554103,4.66019707974508e-06,8.35120979201226e-06,5.02825560539357,2.92622030019771,4.66019707974508e-06,8.35120979201226e-06
"Gm4632",1.97427258975642,2.04634032966263,18.3346861649908,4.66101843661491e-06,8.35172523716364e-06,5.02806059796868,1.97427258975642,4.66101843661491e-06,8.35172523716364e-06
"Colgalt2",2.42079732625244,2.15142563043938,18.3332359606787,4.66297600883232e-06,8.35427622924298e-06,5.02759596437987,2.42079732625244,4.66297600883232e-06,8.35427622924298e-06
"Gm17435",2.97549858082492,2.83359959400429,18.3318109835026,4.66490047560822e-06,8.3567673316906e-06,5.02713937411671,2.97549858082492,4.66490047560822e-06,8.3567673316906e-06
"Ppil1",2.9749705060346,2.81188111133135,18.3281564104937,4.66984036392246e-06,8.36465911339957e-06,5.02596820035946,2.9749705060346,4.66984036392246e-06,8.36465911339957e-06
"Mbp",2.18814459259416,1.9829672931187,18.3244901462328,4.67480227593359e-06,8.37258853311307e-06,5.02479302272214,2.18814459259416,4.67480227593359e-06,8.37258853311307e-06
"Hectd2",1.99284115978275,1.90885933824798,18.3232522248996,4.67647908391462e-06,8.37463317751155e-06,5.02439616348864,1.99284115978275,4.67647908391462e-06,8.37463317751155e-06
"Arl10",2.31054537171417,2.2040835187492,18.3179922761447,4.68361181046864e-06,8.38644668843268e-06,5.02270957413609,2.31054537171417,4.68361181046864e-06,8.38644668843268e-06
"Fam13c",5.37539110796763,5.16621386319685,18.3139276310476,4.68913246981365e-06,8.39537126860915e-06,5.02140589234036,5.37539110796763,4.68913246981365e-06,8.39537126860915e-06
"Coil",2.51304229242776,2.2602055829908,18.3134246999834,4.68981609316839e-06,8.39563462142764e-06,5.02124456173186,2.51304229242776,4.68981609316839e-06,8.39563462142764e-06
"2900089D17Rik",2.10329146397803,2.03661977033218,18.3126821765005,4.69082560492546e-06,8.39648124752616e-06,5.02100636561018,2.10329146397803,4.69082560492546e-06,8.39648124752616e-06
"Itfg2",2.53014906386383,2.33339978690162,18.3118335536398,4.69197968096119e-06,8.39758641744032e-06,5.02073412062176,2.53014906386383,4.69197968096119e-06,8.39758641744032e-06
"Casp1",3.40834178023905,3.68205295769901,18.3048063023338,4.70154924085632e-06,8.41375143194415e-06,5.01847919095689,3.40834178023905,4.70154924085632e-06,8.41375143194415e-06
