"gene","log2FC","AveExpr","t","pvalue","padj","B"
"Tg",2.32112910632649,-2.1265250341823,4.85011962665631,0.0019442728653704,0.00593500667808723,-0.885601345114969
"Inmt",-4.43752748463988,2.05431975311161,-4.84966498133596,0.00194527448435799,0.00593570967263161,-1.42342896410823
"Nefm",1.73282581297092,0.0691693952536098,4.84665931280145,0.00195191063621867,0.00595123942195752,-1.03732169234752
"Etnk2",-1.21025060595381,-0.23529983131705,-4.84577458657674,0.00195386878955276,0.00595602981580641,-1.10649257650473
"Emid1",-1.67830860753112,0.407427254041234,-4.84520675118771,0.00195512672143353,0.00595772923563565,-1.19734374852929
"Zfp239",-2.14988853208636,-2.59847683263206,-4.84517347527596,0.00195520046580441,0.00595772923563565,-0.934163131520219
"Gm14326",-1.02510859798208,0.796016697993767,-4.84482120701902,0.00195598133407752,0.00595892888218272,-1.23128371027641
"Picalm",1.09988597904015,8.78284120456027,4.84398336475717,0.00195783995904753,0.00596105139657774,-1.7702439254268
"Gm16685",4.14358833961861,-0.589745102112838,4.83763109796038,0.00197199544442831,0.00599805603754811,-0.926885848307039
"Irs3",-2.27534680671038,-1.92780373518548,-4.8373345455168,0.00197265905658387,0.00599805603754811,-0.98427500522799
"Srcin1",-1.90730881320663,-1.08108678161074,-4.83598211770481,0.00197568860553892,0.00600470444862748,-1.04943488682008
"Mctp2",4.52067013261772,1.79762798312898,4.83571729054916,0.00197628244452739,0.0060053234163319,-1.09131837403561
"Preb",1.05579567139917,5.8574068749311,4.83522091523793,0.00197739603266006,0.0060063355710817,-1.81232024975777
"Rabgef1",2.15725255985139,5.41329632007827,4.83221381505401,0.00198415719048622,0.00602449463775367,-1.75286026909405
"Gm15441",1.45858876983241,2.73478055773175,4.82959364119687,0.0019900693088665,0.00603745475098647,-1.42143486386833
"Gm13470",-2.38917623878259,-1.70657265024247,-4.82763218086506,0.00199450791462615,0.00604518930957287,-1.01429321463771
"Zfp286",-2.02978482843368,-1.30746940710926,-4.82728631370866,0.00199529171948947,0.00604637425766144,-1.04197326949426
"Zfp937",-2.0760968252869,-0.502599755601658,-4.82657040242653,0.00199691520558228,0.00605010274195213,-1.12297244279272
"Rhob",1.22089991018101,9.2809559535946,4.82247088807889,0.00200624003739539,0.00606879725148436,-1.79296105239286
"Bcam",-1.63130838222,6.01806243399765,-4.81605270324895,0.00202093617236301,0.00610485350909501,-1.81807272642016
"Gm44763",1.62462842814309,0.803446579560657,4.81038665608554,0.00203400942503177,0.00613351078774764,-1.16106807476309
"Gjd4",1.45131168459121,-0.568814971592172,4.80856310285644,0.0020382368448969,0.00613991877144729,-1.03630526839408
"Hmga1",2.23538999123996,2.00410595316517,4.80809400911335,0.00203932588913252,0.00613991877144729,-1.28493951404585
"Plscr1",2.92561045404261,7.48257279181357,4.80530669973008,0.00204581021603455,0.00615462569096711,-1.84258350382402
"Csf1r",-1.44976309817464,5.27923221928069,-4.80512682880737,0.00204622944842114,0.00615468388521589,-1.83207713963715
"Plaat3",-1.3032514079386,5.31389987939043,-4.80163482860703,0.00205438731292645,0.00617801389864224,-1.83974256698911
"Wbscr25",-1.78035102760591,-2.37022535014068,-4.80113004423972,0.00205556955159605,0.00618036158793023,-0.989342304407453
