"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04022","cGMP-PKG signaling pathway","131/5880","172/11190",0.761627906976744,1.44942453725676,6.25038341294843,1.10793797878731e-10,3.95692135281181e-10,3.52287513412518e-10,"17258/22333/17931/224129/17259/11740/19046/12912/26395/18821/11548/11542/12289/14672/23797/13618/19092/14679/58802/213435/17260/18019/18160/230103/16438/320207/12288/22334/19047/18018/207728/18754/381290/98660/242202/17261/17888/26396/54611/67972/14886/22323/11932/19058/11554/110157/73181/333329/105675/19056/12915/19055/104111/14677/14463/20541/11515/60596/20807/22335/19091/104709/98932/14682/16367/11848/11539/12913/14674/104110/16337/18158/14678/16533/11651/11551/140781/11512/30955/18797/26413/12314/19735/16523/11607/14673/432530/11931/16531/11909/26427/16439/18576/11928/13617/107589/18021/53313/11936/11652/12315/18159/18795/210044/11933/11938/232975/11552/19878/75600/230899/19877/238564/19057/11513/54195/12015/234889/18127/26417/12062/18798/19045/231991/208647/384783/11911/11555/11739/16440/12313",131
"Environmental Information Processing","Signal transduction","mmu04072","Phospholipase D signaling pathway","116/5880","149/11190",0.778523489932886,1.48157786604575,6.22719530260595,1.14586938084959e-10,4.05105336663996e-10,3.606681533412e-10,"19012/22084/224129/18709/18717/234779/26395/18803/11845/23797/11840/28169/16590/18591/71785/320207/67168/54140/20698/52123/26396/380921/14062/54635/110157/14745/14784/104111/227333/110197/18706/18590/19157/64143/11515/18710/72318/12765/104709/13649/18708/11848/15461/14674/104110/16337/55979/11841/56632/13139/68262/11651/110524/14360/18596/14683/11512/30955/18806/56717/19159/18797/26413/74769/53978/223864/67512/11607/14673/432530/19229/18707/103967/18783/66922/11606/20662/14127/18805/11652/64930/18795/104418/210044/14388/14389/13645/56044/217480/18750/20663/19744/18720/19730/20963/67916/11513/216148/19247/18719/78134/50784/26417/20130/56077/17532/56508/18798/17311/18176/18595/13430/13429/20416/19158/16653",116
"Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis","62/5880","70/11190",0.885714285714286,1.68556851311953,6.05458706656063,1.18622146919912e-10,4.15177514219691e-10,3.69635484428596e-10,"17970/21898/14961/14969/16176/17357/16412/21808/24088/18126/17972/246256/29857/66513/13712/22034/13057/13628/16401/19225/18036/15002/21809/16179/17969/26416/16409/16451/13058/26409/21926/68652/14129/17874/18035/14281/16452/18751/26413/16414/12266/14998/15170/16476/16153/12946/16159/18033/19094/14131/16175/26415/21803/19697/20846/14960/26417/14999/13627/266632/15979/15980",62
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","162/5880","222/11190",0.72972972972973,1.38872035300607,6.15583663922598,2.53025771150461e-10,8.76821979234271e-10,7.80640824590516e-10,"15040/14706/17096/12443/15042/15007/12367/12122/16195/20848/15251/14825/12912/18709/16391/22059/142980/12018/234779/22030/26395/56637/14082/18803/21937/12571/22339/15894/23797/12371/29857/54721/18019/66066/14688/56489/18591/14702/16438/320207/106759/277360/18018/22187/14964/14972/19353/14173/12370/14707/19225/16842/21415/22031/26396/12524/16193/14701/19058/110157/73181/67841/19056/19055/12774/12768/14710/15162/18706/26416/20779/18710/16451/56480/14700/104709/18708/14991/13557/15461/15975/26398/100504663/17164/12028/12675/20310/22186/11651/18035/30955/12387/56717/14281/15976/26414/16452/26413/12314/26399/54123/26400/74769/15015/14696/21414/78294/328572/225326/56208/54720/18707/19106/12266/16439/18021/16476/66734/11652/22695/12315/22190/14697/57781/75600/14102/18033/242705/19094/71609/26415/13063/54131/16150/20847/20963/12567/19057/15018/17869/21416/19697/20846/16151/26417/12914/26420/26419/67443/12575/15039/18176/14704/19645/14693/13555/11601/16440/15979/110557/12313/16653",162
"Organismal Systems","Immune system","mmu04659","Th17 cell differentiation","86/5880","105/11190",0.819047619047619,1.55869776482021,6.05258328449145,2.65501855602888e-10,9.11035779029519e-10,8.11101613116668e-10,"17128/22637/20182/16818/14961/20183/16194/20852/14969/21812/16195/20848/16180/15251/16176/21813/16177/50498/12504/18803/12503/17126/15519/16797/29857/16190/54721/18019/16186/12394/18018/16183/20850/16193/18036/50931/15002/16364/14462/19058/19056/19055/15516/26416/16451/16453/83430/18761/16184/60504/12675/11622/18035/19401/56717/14281/26414/16452/26413/18037/14998/18021/16476/16185/19885/18033/12500/19094/26415/16150/19057/19883/21803/17127/19697/20846/16151/14960/26417/26420/26419/14999/20181/20851/15979/15980",86
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","110/5880","141/11190",0.780141843971631,1.48465769286438,6.09424934819539,2.77124428755451e-10,9.41684952081631e-10,8.38388789180973e-10,"11430/78070/13106/12443/21898/16803/12367/68465/19079/20249/16176/14825/19766/50490/14104/56637/14082/56690/20462/21937/105787/23797/29857/107476/66724/56489/11522/56484/106759/66513/80911/20250/22034/20787/12370/16842/21415/22031/11532/16193/171095/26397/16179/12263/26416/64899/56480/12475/108097/26398/53859/26409/21926/68652/12675/20310/17874/26408/12273/108079/11651/18035/117149/12387/26414/12259/26399/26400/11671/72535/21414/11669/12266/12260/11652/72674/110695/14245/16159/207565/14102/18033/19094/19017/56458/71609/12268/12262/26415/93759/101214/108099/54131/16150/16172/21416/19697/16151/26420/26419/17087/11370/19082/64898/11364/266632/12894/100705/12267/56752",110
"Metabolism","Amino acid metabolism","mmu00310","Lysine degradation","57/5880","64/11190",0.890625,1.69491390306122,5.86662730521894,4.13925743710415e-10,1.39157882834221e-09,1.23893249686607e-09,"12180/84505/97212/72947/67956/20937/14013/235626/75410/110446/74729/93747/192289/110460/18822/13382/14056/270076/14055/224530/110147/208266/234135/11671/72535/15107/11669/233904/208043/110593/232811/110695/70673/214162/73251/192195/26433/239122/64707/381022/74147/26432/231051/213389/69188/18193/235386/69726/78920/73582/77683/234407/107823/269132/226830/225888/56752",57
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","85/5880","104/11190",0.817307692307692,1.55538657770801,5.98772231869823,4.17473648502662e-10,1.39157882834221e-09,1.23893249686607e-09,"225471/20302/21898/17329/16803/16176/18709/19766/16391/26410/142980/26395/14082/24088/23797/12519/29857/54721/13038/20303/56489/170743/27056/20304/21939/106759/66513/19353/22034/12370/22031/26396/12524/16193/26397/16179/21899/18706/26416/18710/16451/56480/18708/12475/15975/26398/26409/21926/68652/15945/12675/17874/11651/18035/117149/14281/20750/15976/26414/26413/26399/54123/26400/74769/18707/16476/11652/16159/18033/19094/26415/54131/16150/20847/19697/20846/16151/26417/26420/26419/17087/266632/54473/21897/170744",85
"Human Diseases","Drug resistance: antineoplastic","mmu01524","Platinum drug resistance","69/5880","81/11190",0.851851851851852,1.62112622826909,5.90366810362256,5.21818659517647e-10,1.72298613991676e-09,1.53398677596707e-09,"11798/13866/80905/22590/12367/58801/68312/12122/103140/14865/14871/18709/22059/12018/14082/12043/17350/23797/14867/12371/21973/14870/13870/12578/17685/14860/12370/11799/14862/17246/20529/14866/11796/18706/18710/14859/18708/12028/26408/11797/11651/12048/14872/26413/14863/17688/74769/225884/18707/17686/11652/66447/211666/11920/68214/11977/14102/14873/13063/12015/19714/170770/26417/12189/12575/11783/21974/56615/18607",69
"Human Diseases","Cardiovascular disease","mmu05414","Dilated cardiomyopathy","84/5880","103/11190",0.815533980582524,1.55201109570042,5.92238225837334,6.55045548498982e-10,2.14267235490321e-09,1.90763638865403e-09,"11464/13138/13346/224129/16412/16419/21808/18821/21956/16000/12299/12289/20649/12391/21954/13527/17897/12288/54377/16773/16398/16401/16416/17888/11554/21809/20650/24051/12293/104111/213119/11465/20541/16905/11515/104099/17906/109700/11461/241226/20391/104110/21926/16399/16402/18749/140781/16400/319480/22003/14683/11512/12298/16410/432530/18747/13405/11606/53313/22138/20392/326618/210044/11938/16651/12297/22004/13726/12296/20191/20648/16404/17868/16421/16403/11513/21803/24053/320910/192897/81904/24052/21924/59069",84
"Organismal Systems","Circulatory system","mmu04261","Adrenergic signaling in cardiomyocytes","119/5880","156/11190",0.762820512820513,1.45169413919414,5.97829448757986,6.67879823144225e-10,2.16442535278221e-09,1.92700323688976e-09,"11464/224129/19046/12325/19053/17896/12912/78977/18821/21956/11548/12299/12289/12043/23797/21954/20266/59032/226849/225849/26932/29857/14679/320207/17897/12288/54377/19047/381290/12323/12322/98660/73699/17888/67972/11932/11554/12293/12915/104111/14677/26416/20541/11515/26931/52432/17906/16535/104709/14682/64082/73086/12913/104110/14678/18749/11651/140781/22003/14683/11512/30955/19054/18797/26413/12298/12314/20272/223864/11607/432530/11931/18747/11909/26427/11606/11928/53313/108058/11936/11652/326618/12315/18795/210044/11933/11938/12297/232975/22004/16526/18750/12296/75600/20191/19094/235542/12916/26415/11513/399548/20544/19052/51792/26417/71978/56508/18798/19045/231991/81904/58200/208647/11911/11555/21770/21924/12313/59069",119
"Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","66/5880","77/11190",0.857142857142857,1.63119533527697,5.84831189031671,7.15133375940311e-10,2.296299831001e-09,2.04441201980948e-09,"56443/22330/56526/19303/12928/16202/18709/12929/16412/74117/53860/71890/12391/14083/67771/20362/13043/622434/14268/12389/19353/56378/68089/12757/140580/74192/12402/54204/11465/18706/20779/18710/330662/140579/18708/11848/11461/18000/242894/67300/16402/73178/12387/12488/74769/66713/12927/12390/11867/18707/103967/15163/56212/52398/14388/242687/12540/76709/216148/12385/17295/13430/74325/13429/20416/78514",66
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","53/5880","59/11190",0.898305084745763,1.70952957454168,5.74998161737798,8.29193477335329e-10,2.63834288243059e-09,2.34893537350852e-09,"17948/15510/21898/12367/76308/15481/16176/14825/24088/12747/15482/193740/17951/11840/12371/56422/13628/12370/67160/12750/16193/17952/269523/12369/16409/18034/19324/12475/21926/11841/20310/17874/66397/18035/15511/16414/16173/94044/15499/12266/268973/12946/16159/18033/13063/66824/12362/19697/20224/11783/13627/12176/20333",53
"Genetic Information Processing","Folding, sorting and degradation","mmu03050","Proteasome","44/5880","47/11190",0.936170212765957,1.78158923143726,5.6501954395296,8.84464731728963e-10,2.78885275770394e-09,2.48293538254685e-09,"103554/57296/26445/26446/228769/26441/66413/17463/19182/19173/19172/23996/19166/66997/19184/21762/67089/19186/19181/19167/16912/26443/19185/19179/26440/67151/19170/16913/26444/26442/23997/70247/19192/20422/22123/621823/56436/66537/19188/19177/19171/59029/69077/19175",44
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","72/5880","86/11190",0.837209302325581,1.59326056003797,5.81155049852917,1.12021253045845e-09,3.50066415768267e-09,3.11666611853684e-09,"224129/21872/26405/26395/53857/14672/67951/15558/227613/19092/14679/22145/18591/71785/16438/104318/26396/73710/54635/11554/110157/14745/14784/104111/14677/18590/18752/22154/20779/11515/60596/19091/23939/14609/13649/14682/22146/22153/15461/104110/12534/14678/18749/18596/14683/11512/23938/18797/18751/26413/22143/432530/18747/16439/20662/18795/210044/13645/18750/20663/22152/11513/54195/234889/26417/22142/18798/18176/22151/18595/16440/16653",72
"Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","60/5880","69/11190",0.869565217391304,1.65483584738243,5.74145691564711,1.27207878818778e-09,3.94006704305951e-09,3.50786962265928e-09,"13866/16832/68263/15251/20514/18709/50721/22059/14182/26395/56421/19713/23797/56012/14660/16590/80879/14183/26396/18213/110157/269951/18706/18710/18597/13649/18708/16828/20539/15461/15275/18746/11651/18596/18642/56717/228026/26413/20525/18211/74769/14184/18707/14381/11652/319801/100126824/212032/19211/17869/26417/17295/15277/18176/18641/18595/18648/64384/15926/16653",60
"Genetic Information Processing","Translation","mmu03015","mRNA surveillance pathway","84/5880","104/11190",0.807692307692308,1.53708791208791,5.79044112226024,1.65284752848355e-09,5.07453188569511e-09,4.5178917151682e-09,"53319/226517/19046/68134/14852/19053/233908/51786/14853/21681/74320/230721/234733/54451/229512/59032/226849/225849/26932/68991/66899/18949/67897/19047/56422/73699/228410/108062/51796/98985/78428/56488/67337/70248/53817/77305/26931/52432/68188/60365/17690/326622/18458/24018/94230/433702/76626/20220/432508/67031/381404/19054/17149/230908/233789/54196/19704/19826/269061/216578/66441/192170/225363/74737/68219/56009/54188/235542/68092/13680/192160/19052/51792/71978/237082/19045/103677/105083/56215/100041953/21770/83410/18789/74412",84
"Genetic Information Processing","Chromosome","mmu03083","Polycomb repressive complex","73/5880","88/11190",0.829545454545455,1.57867578849722,5.73473132867087,1.98325183537961e-09,6.0359838468075e-09,5.37387921263308e-09,"12417/103551/12151/110962/56353/211961/14123/17187/319974/19821/104416/17425/241915/245688/433759/13626/15161/13001/494448/140858/216080/19646/68837/214669/29808/66105/54383/252870/15182/320376/76073/16468/14056/14055/22632/52615/50496/71041/67057/19763/328572/69544/29871/108155/74016/269536/13619/381668/17765/77593/21652/11569/20877/75302/69837/21781/69587/56550/30951/74112/12914/71833/52609/212391/237339/109241/12418/228790/30841/225876/54650/22658/71458",73
"Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","54/5880","61/11190",0.885245901639344,1.68467714954834,5.64234606776575,2.04300258973653e-09,6.16423195179126e-09,5.48805940975145e-09,"224129/15481/19079/18709/16000/105787/15482/193740/23797/433759/56484/67605/74370/12359/104111/18706/11515/18710/58988/16367/18708/20656/15461/108097/15182/104110/16337/18749/108079/11651/11512/56717/12955/15511/13688/11793/74769/432530/18707/18747/11652/20480/210044/56458/93759/108099/11513/72508/19082/18176/20655/384783/16001/16653",54
"Cellular Processes","Cellular community - eukaryotes","mmu04530","Tight junction","126/5880","169/11190",0.745562130177515,1.41885038038884,5.77336220396022,2.70641289663869e-09,8.09610695575678e-09,7.20802142235802e-09,"56443/13866/22350/56513/12443/21872/72065/212539/17274/54357/17904/56449/19079/19053/16897/16412/56332/74117/17356/53857/12289/105787/60595/68178/14924/67771/17880/13043/22145/21844/12394/76089/19684/17886/19353/18754/109905/93737/56378/75723/73699/83964/105782/68089/64945/13383/22323/12479/58220/21873/74192/26401/20869/18762/17698/14463/11465/434204/20779/52432/68188/17906/98932/22146/231830/11848/11461/108097/242894/16800/17999/109711/12741/18749/26408/108079/27494/26414/22143/26400/16456/53310/66713/11867/18747/83814/218518/16476/15163/102098/60363/19878/18759/71960/74094/12540/76709/22376/93742/19877/108099/12567/23859/70497/19052/18538/51792/26420/26419/67268/17475/12695/15525/22142/71978/192786/104027/19082/68328/235442/58187/67938/217325/77579/18016/67374",126
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","151/5880","209/11190",0.722488038277512,1.37493897080363,5.75771043427174,3.30788973306035e-09,9.81153734382306e-09,8.73528125888396e-09,"15040/19294/53319/20296/15042/13163/15007/14961/22084/12367/14969/12122/18986/19046/16176/18709/16391/50930/22059/142980/12018/14827/22030/21681/14082/21937/12043/24088/23797/12371/54721/56489/20304/106759/66513/170741/19047/209354/14964/14972/72512/246727/22034/15161/16416/12370/69550/22031/16193/20293/217715/15002/20384/16179/18987/11796/108014/225027/18706/20779/18710/16451/56480/24014/18708/14991/16149/15975/214763/12702/26409/21926/12028/68652/21354/12675/16402/17874/11797/11651/21355/20383/18035/12317/21356/12048/56717/15976/16452/71586/228607/54123/74769/13665/15015/12010/20382/246728/18707/19106/12266/67933/14998/67996/11652/545812/64930/18854/16159/57317/18636/14102/18033/246730/19744/56009/71609/332579/22033/13063/54131/16150/20847/20963/58235/13685/12015/15018/78781/19247/19697/20846/16151/23960/14960/14999/213233/224045/20815/11783/15039/19045/266632/110809/108067/231805/20684/15979/110557/13667/15980",151
"Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway","74/5880","90/11190",0.822222222222222,1.56473922902494,5.66036922858409,3.39677562960954e-09,9.99051655767512e-09,8.89462772190038e-09,"224129/12325/17390/26405/26406/26395/12289/18753/14672/29857/15200/16438/12288/13712/14714/12323/12322/26396/17387/110157/26397/26401/14784/104111/26416/20779/11515/23939/13649/14682/15461/26398/104110/18749/14683/11512/18806/26414/18797/18751/26413/12314/26399/26400/13653/432530/19229/18747/18783/16439/20662/16476/108058/18805/12315/18795/210044/18750/75600/20663/19094/12540/26415/11513/26407/26417/26420/26419/18798/18176/11911/16440/12313/16653",74
"Genetic Information Processing","Information processing in viruses","mmu03250","Viral life cycle - HIV-1","55/5880","63/11190",0.873015873015873,1.66140265630062,5.53967396024131,4.61342482821179e-09,1.34558224156177e-08,1.19798140954959e-08,"20922/18519/23988/268373/15239/22088/20479/218210/12504/12455/18571/64144/70122/18550/20587/667823/12121/69550/56045/72949/12767/12774/107951/116733/192657/27632/235180/208092/320938/14534/24116/270058/432508/19384/20924/328572/269061/17754/93736/19386/75608/76895/13716/57314/16543/319236/101739/209387/12914/103573/58202/218442/26943/17755/80287",55
"Human Diseases","Infectious disease: viral","mmu05162","Measles","108/5880","142/11190",0.76056338028169,1.44739867778097,5.64591161474509,5.52469773803016e-09,1.59805306471947e-08,1.42275797337044e-08,"12448/12443/21898/12367/12122/15481/20848/16176/18709/16391/68135/56382/22059/12018/17221/56637/14082/13000/12566/12043/27218/24088/12571/15482/193740/23797/12371/56417/54721/12576/16186/56489/170743/12995/246727/22034/12370/13001/22031/16183/20850/16193/18036/16179/12445/17698/18706/18710/16451/56480/16453/12447/18708/12487/15975/21929/16184/26409/12028/68652/12675/17874/11651/18035/208650/12048/14281/15976/15511/26414/71586/228607/54123/74769/13665/246728/18707/19106/16476/11652/16185/14694/16159/14130/14102/18033/246730/12500/71609/16175/13063/54131/16150/20847/12567/68098/12015/12444/170770/19697/20846/16151/23960/26420/26419/11783/20851/266632",108
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","91/5880","116/11190",0.78448275862069,1.49291871921182,5.61550845912888,5.83822459259823e-09,1.67490049787654e-08,1.49117578794186e-08,"16801/20182/17938/17258/20183/224129/12912/14182/26395/20683/20393/12043/17388/14672/16974/11836/18577/14679/17260/15200/16438/16973/75547/17386/19228/17261/17387/12393/14462/109880/110157/12915/104111/14677/18752/11515/213498/13649/14682/108737/11848/17389/12913/14674/104110/21943/14678/232341/18749/19227/14683/11512/18806/14281/18797/18751/240047/26413/18227/13653/22337/14673/432530/18747/11909/26427/16439/18805/53416/18795/210044/110385/18750/69847/75607/238871/23948/216869/11513/26417/18578/16658/20181/12575/18798/231991/208647/11911/16478/109689/16440",91
"Human Diseases","Cancer: specific types","mmu05226","Gastric cancer","113/5880","150/11190",0.753333333333333,1.43363945578231,5.6263523061347,6.45488745975005e-09,1.83675659423782e-08,1.63527741805704e-08,"13866/17128/20182/12448/12443/22417/20183/57265/14165/212398/21812/22418/14172/18709/12006/21813/22059/21808/12018/18669/26395/23882/14178/56637/216795/12566/14362/12043/17350/16974/11836/23797/17126/22413/18671/12576/13544/16973/22410/14173/27412/16842/21415/14164/14183/218772/26396/21809/109880/110157/13197/14367/14784/107986/18706/80903/18710/58988/14365/13649/12447/18708/22419/14366/13557/15461/27015/12028/13543/11651/12579/12387/56717/26413/14369/15234/74769/21414/18707/20662/14368/11652/14388/13645/11789/13542/16480/20663/242705/12005/14180/72508/21803/22412/216148/17869/17127/21416/26417/12385/22411/17295/20181/12575/14296/18176/17873/19645/13555/20416/14370/93687/16653",113
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","88/5880","112/11190",0.785714285714286,1.49526239067055,5.5430745563509,9.04844960246902e-09,2.55399787166464e-08,2.27384241243571e-08,"17128/56438/75788/21812/19053/224109/21813/68777/244058/21808/20683/380664/12166/84506/12160/20185/17126/15901/14313/12161/66313/433759/21825/17965/17129/22042/73699/15902/21809/20466/268977/11480/13732/58988/11848/11481/15216/11479/15904/12168/15182/18007/21815/21926/15903/16323/17125/12579/207596/20482/26413/12159/17131/17130/19650/228839/14118/328572/218441/20481/18121/26965/14264/22041/21781/19877/69585/13590/72508/68799/21803/17869/17127/19052/242316/51792/26417/12914/13559/12667/12156/104394/230597/68010/13179/434215/16324/11477",88
"Human Diseases","Cardiovascular disease","mmu05410","Hypertrophic cardiomyopathy","80/5880","100/11190",0.8,1.52244897959184,5.52223840049367,9.42997700545093e-09,2.64039356152626e-08,2.35076110764627e-08,"11464/13138/13346/19079/16412/16419/21808/21956/16000/12299/12289/20649/105787/12391/21954/13527/17897/12288/54377/16773/16398/16401/16416/17888/16193/13614/21809/20650/24051/12293/213119/11465/20541/16905/104099/17906/109700/11461/108097/241226/20391/21926/16399/16402/108079/140781/16400/319480/22003/12298/16410/13405/11606/53313/22138/20392/326618/11938/16651/12297/22004/13726/12296/20191/20648/16404/108099/17868/16421/16403/21803/24053/11421/320910/19082/192897/81904/24052/21924/59069",80
"Environmental Information Processing","Signal transduction","mmu04370","VEGF signaling pathway","51/5880","58/11190",0.879310344827586,1.67338142153413,5.41035257382514,9.89784568086903e-09,2.74940157801917e-08,2.44781171757318e-08,"19303/18709/234779/26395/18803/22339/14083/23797/12371/29857/18019/15507/102626/20698/19353/19225/26396/19058/110157/19056/19055/18706/26416/18752/20779/18710/18708/15461/17164/56632/11651/170758/18751/26413/74769/18707/18783/11652/18750/19094/12540/26415/19057/12015/216148/18127/16542/26417/18176/19354/16653",51
"Metabolism","Global and overview maps","mmu01200","Carbon metabolism","95/5880","123/11190",0.772357723577236,1.46984403517505,5.51351242836488,1.16500844989709e-08,3.2106532083778e-08,2.85846731425578e-08,"11409/11430/236539/21881/68263/66052/14661/17436/17850/56421/68738/104776/14121/109264/433182/21351/66904/56012/20916/110639/20917/13885/170718/80911/76282/235339/14194/110446/17448/18655/11532/434437/227095/104174/14718/11674/93747/12359/13808/66171/19895/269951/107272/100198/67078/328099/18597/19139/72141/15275/110460/66925/108037/20425/13382/21991/18746/239017/14433/108682/18642/224530/68133/14719/110208/107029/18293/18563/67834/14381/110821/12974/14120/212032/56451/13807/67680/66646/13806/73724/75731/60525/11429/15277/17449/11428/18641/18648/78920/15929/15926/225913/14751/100678/66945",95
"Cellular Processes","Transport and catabolism","mmu04146","Peroxisome","71/5880","87/11190",0.816091954022989,1.55307295331926,5.44952835569645,1.32514361409556e-08,3.62343956979254e-08,3.22597393838938e-08,"26874/11430/50790/22436/17855/19302/56690/18477/72129/18126/58869/111175/110959/15488/76263/20280/56794/20524/67420/74043/80911/103737/16922/19298/12908/170789/228061/12359/51798/269951/28200/234384/18631/18633/433256/68603/67528/59038/67993/20656/17117/212503/71382/67725/19299/74114/18632/93734/26378/14081/56273/14712/668173/15356/56535/11666/113868/74205/74147/17527/13850/23986/19301/224824/19300/19305/54683/20655/69129/15926/18634",71
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","64/5880","77/11190",0.831168831168831,1.58176517360191,5.39031895832256,1.71163918079138e-08,4.64398227346499e-08,4.13457034289607e-08,"225471/21898/12632/12367/16176/16412/18126/107607/29857/14679/106759/22034/16193/16179/12263/20311/12369/14677/26416/16409/12631/11848/12475/83430/21926/12258/14678/16402/17874/117149/14281/26414/12259/26413/12314/16414/216799/12266/12260/15900/16476/50908/16153/12315/16159/75600/18033/16362/19094/16175/12268/12262/26415/54131/66824/12362/19697/26417/26420/26419/17087/266632/50909/12313",64
"Genetic Information Processing","Folding, sorting and degradation","mmu03018","RNA degradation","68/5880","83/11190",0.819277108433735,1.55913449717236,5.38014508859396,1.97885465692333e-08,5.32768561479357e-08,4.74327627498976e-08,"58184/68533/15510/231464/227715/234699/18983/71701/56421/234594/230721/433182/66362/72162/15526/75901/319618/76522/67207/13209/12226/12228/74108/13808/50912/69125/72662/50783/78893/50911/18458/70640/72068/12227/109075/319885/381404/18642/69639/22057/75686/67678/225929/66094/66446/210106/103135/78651/13807/53621/27998/13806/24127/57259/57316/214627/213550/353190/72198/232791/72587/18641/66583/27756/66373/69305/104625/24128",68
"Human Diseases","Cancer: specific types","mmu05216","Thyroid cancer","35/5880","37/11190",0.945945945945946,1.80019305019305,5.13022987629616,2.53189045330476e-08,6.76459281417301e-08,6.02256494195863e-08,"20182/12443/20183/22059/12018/26395/23882/19713/16842/21415/26396/109880/13197/76551/107986/15461/27015/12028/12387/26413/18211/21414/27057/21787/19016/108989/17869/21416/26417/20181/12575/18176/17873/16653/59069",35
"Organismal Systems","Endocrine system","mmu04921","Oxytocin signaling pathway","114/5880","154/11190",0.74025974025974,1.4087596077392,5.37476558460334,3.0562717239148e-08,8.10375078310743e-08,7.21482677604138e-08,"12443/17931/224129/17904/19079/19046/12325/16518/26395/16519/12299/12289/12494/105787/52163/14679/213435/17260/18019/18160/230103/16438/320207/12288/54377/13712/19047/18018/12323/12322/28240/19225/26396/19058/110157/73181/19056/12293/19055/104111/227541/14677/11465/18752/20779/11515/60596/23939/13629/104709/13649/98932/14682/11848/11461/15461/108097/104110/14678/18749/108079/14683/11512/30955/14281/23938/18797/18751/26413/12298/12314/19735/329251/432530/54720/13631/18747/18783/16439/107589/18021/16476/108058/12315/18795/14681/210044/12297/18750/19878/12296/75600/207565/20191/230899/19877/108099/238564/19057/11513/54195/234889/18127/26417/232807/12575/18798/19082/19045/18176/81904/16440/12313/16653",114
"Human Diseases","Endocrine and metabolic disease","mmu04934","Cushing syndrome","119/5880","162/11190",0.734567901234568,1.39792768959436,5.36846750050871,3.23657956479861e-08,8.51731464420686e-08,7.58302561365656e-08,"12448/12443/22417/57265/224129/109305/22418/213464/12325/12912/12006/233912/26395/56637/216795/12566/20683/12289/11632/14362/12571/14672/16527/15370/22413/14679/12576/12578/16438/12288/13544/17283/22410/14194/12323/109905/20845/12322/16842/21415/26396/77037/140858/109880/12915/14367/23808/20778/104111/14677/11515/14365/58226/13649/16835/14682/12447/22419/14366/13557/12913/104110/14678/13543/18749/12579/11622/14683/11512/320024/12387/18797/26413/14369/11607/21414/432530/18747/11909/69544/18584/26427/11606/16439/108058/14368/218461/18795/210044/11789/13542/16526/84092/214162/242705/12005/12580/215449/12567/11513/381022/22412/18976/21416/26417/22411/18514/12575/18798/231991/208647/11863/19645/13555/11911/14370/16440/19416/12291",119
"Cellular Processes","Transport and catabolism","mmu04136","Autophagy - other","31/5880","32/11190",0.96875,1.84359056122449,5.02864018849263,3.29564697933186e-08,8.60803315497128e-08,7.66379294696475e-08,"245860/56486/57436/19053/67526/329015/666468/242557/77040/74370/66795/67841/18518/74781/76559/74244/51897/213948/56717/11793/29869/225326/56208/93739/68118/235040/56716/19052/75669/52639/66615",31
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","71/5880","88/11190",0.806818181818182,1.53542439703154,5.306105983396,3.33534564646272e-08,8.64719241675519e-08,7.69865671536167e-08,"22637/16818/14961/20852/14969/18128/270118/12504/18803/20849/12503/13388/16797/29857/16190/54721/18019/16186/18018/16183/20850/18036/15002/14462/19058/12399/19056/19055/26416/16451/16453/18761/16184/12675/18035/54485/14281/26414/16452/26413/16449/18037/14998/18021/16476/16450/433586/16185/16159/18033/12500/19094/18129/26415/16150/19057/19697/20846/16151/14960/26417/26420/26419/14999/103806/20851/19664/17132/18131/15979/15980",71
