"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Capg",1.00246248326855,4.94169124560469e-79,9.70696411374129e-75,0.615,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf149",1.37871496057116,1.10029794686205e-78,2.16131525702113e-74,0.39,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbl",1.0196363618972,2.692928006963e-77,5.28971848407742e-73,0.541,0.273,"macrophage_FindMarkers","Sepsis vs Sham"
"Mdm2",1.11821802328214,4.15450130209643e-77,8.16068690770801e-73,0.564,0.285,"macrophage_FindMarkers","Sepsis vs Sham"
"Noct",2.47493468236891,5.45958914165648e-77,1.07242709509558e-72,0.212,0.039,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr2f",1.01578707822163,1.27371577990778e-76,2.50195990647285e-72,0.584,0.314,"macrophage_FindMarkers","Sepsis vs Sham"
"1110038B12Rik",1.27114916026899,4.04036949510795e-76,7.93649779924054e-72,0.51,0.248,"macrophage_FindMarkers","Sepsis vs Sham"
"Smagp",-1.65165487657351,1.26652226665937e-75,2.487829688399e-71,0.299,0.513,"macrophage_FindMarkers","Sepsis vs Sham"
"Stard8",-2.83927044479844,1.73776627623268e-75,3.41349429640386e-71,0.102,0.326,"macrophage_FindMarkers","Sepsis vs Sham"
"Ybx3",1.15963620185047,2.66486196320014e-75,5.23458835431404e-71,0.451,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"Ecm1",1.30300764833332,4.22370813908551e-75,8.29662989760566e-71,0.509,0.253,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc9a9",-2.83959683294411,4.13426277957621e-74,8.12093237792156e-70,0.09,0.312,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd83",-1.44917056277704,1.31944826679269e-72,2.59179223046088e-68,0.411,0.608,"macrophage_FindMarkers","Sepsis vs Sham"
"Ms4a4a",2.17177055153386,1.4915584738025e-72,2.92986831009024e-68,0.224,0.047,"macrophage_FindMarkers","Sepsis vs Sham"
"Jdp2",1.24013181960601,2.12804447134377e-72,4.18011775506057e-68,0.415,0.169,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptp4a2",-1.19939763929151,1.30177090085269e-71,2.55706858054493e-67,0.525,0.685,"macrophage_FindMarkers","Sepsis vs Sham"
"Lrrc59",1.20660205558503,1.55670400868168e-71,3.05783368425343e-67,0.433,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Otulinl",-1.92278982584242,2.15432554356302e-71,4.23174166522085e-67,0.189,0.411,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp593",1.33920675000457,1.23802555660694e-70,2.43185360084301e-66,0.348,0.127,"macrophage_FindMarkers","Sepsis vs Sham"
"Il4ra",1.04300710109801,3.38601843207399e-70,6.65115600612293e-66,0.513,0.255,"macrophage_FindMarkers","Sepsis vs Sham"
"Nolc1",1.1277697224504,5.54556420675891e-70,1.08931517713365e-65,0.399,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem59",-1.42132002652375,7.96983378706572e-70,1.56551445079332e-65,0.383,0.568,"macrophage_FindMarkers","Sepsis vs Sham"
"Tgfbr2",-1.86942906261037,8.02100616766478e-70,1.57556624151439e-65,0.242,0.459,"macrophage_FindMarkers","Sepsis vs Sham"
"Entpd1",-2.40779759344859,1.97967383879307e-69,3.88867332154122e-65,0.11,0.327,"macrophage_FindMarkers","Sepsis vs Sham"
"Nhp2",1.16204984598694,2.82482632461372e-69,5.54880634943872e-65,0.49,0.24,"macrophage_FindMarkers","Sepsis vs Sham"
"Lair1",-1.94468490898454,8.16915019608755e-69,1.60466617301748e-64,0.213,0.432,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem189",1.01118440982166,1.90898103812913e-68,3.74981145319705e-64,0.442,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm2a",-1.76262583492023,3.60018449055811e-68,7.07184239480329e-64,0.248,0.463,"macrophage_FindMarkers","Sepsis vs Sham"
"Hspb1",2.06459671820054,1.16368143714855e-67,2.2858194469909e-63,0.384,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Ftsj3",1.54914741223474,1.31039777430107e-67,2.57401434805959e-63,0.281,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Chd7",1.1023772763462,2.53428457082871e-67,4.97809518247884e-63,0.381,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Id2",1.12271196571486,4.28887823619822e-67,8.42464351936417e-63,0.698,0.441,"macrophage_FindMarkers","Sepsis vs Sham"
"Cmah",-3.82791088680697,8.72762328443626e-67,1.71436704176181e-62,0.021,0.204,"macrophage_FindMarkers","Sepsis vs Sham"
"Mettl1",1.97367733072141,2.09734453058708e-66,4.11981386143221e-62,0.215,0.05,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp2",1.73218618637094,2.44524276347757e-66,4.80319036029899e-62,0.437,0.214,"macrophage_FindMarkers","Sepsis vs Sham"
"Hexb",-1.59192642998522,3.58518820625242e-66,7.04238519354164e-62,0.338,0.534,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnaset2a",-1.30437206058009,3.60743953141403e-66,7.08609347155659e-62,0.434,0.589,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctla2a",2.09350178552101,2.14982577652629e-65,4.22290277283059e-61,0.306,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Sulf2",-3.30326945194807,2.72033173997696e-65,5.34354763683674e-61,0.047,0.236,"macrophage_FindMarkers","Sepsis vs Sham"
"Marco",5.92140791399999,4.41522529310594e-65,8.672827043248e-61,0.116,0.007,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab3il1",-1.63278112091658,7.48069933060172e-65,1.4694337695101e-60,0.309,0.505,"macrophage_FindMarkers","Sepsis vs Sham"
"Mphosph10",1.54700139621826,7.49762543009479e-65,1.47275856323352e-60,0.317,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc16a3",2.39299292206587,3.11617369075058e-64,6.12109998074136e-60,0.166,0.027,"macrophage_FindMarkers","Sepsis vs Sham"
"Tet2",1.11343513900706,1.59965768121923e-63,3.14220758321892e-59,0.408,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp16",1.29070894852422,2.50131805155522e-63,4.91333904866991e-59,0.349,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Scp2",-1.27463079238963,2.60393518932484e-63,5.11490989239078e-59,0.413,0.576,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem50a",-1.33828937454363,7.33317338451022e-63,1.44045524791934e-58,0.409,0.577,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfand2a",1.70625030298882,7.50172105927466e-63,1.47356306767332e-58,0.245,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Cox7a2l",-1.32166541859713,1.15636054923815e-62,2.27143902686849e-58,0.406,0.567,"macrophage_FindMarkers","Sepsis vs Sham"
"Clec10a",-3.68854354612218,1.40348583942898e-62,2.75686723439035e-58,0.049,0.232,"macrophage_FindMarkers","Sepsis vs Sham"
"Plscr1",2.50502164902429,1.80197335822517e-62,3.5396162675617e-58,0.173,0.034,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm5150",3.40148179283331,8.52367199555396e-62,1.67430489008666e-57,0.109,0.006,"macrophage_FindMarkers","Sepsis vs Sham"
"Klra2",1.65774975732285,5.13813937339462e-61,1.00928471711591e-56,0.232,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Cltc",-1.10765354189197,1.0997467806845e-60,2.16023260129857e-56,0.673,0.748,"macrophage_FindMarkers","Sepsis vs Sham"
"Abtb2",2.64373066944066,1.17023184290052e-60,2.2986864090095e-56,0.137,0.019,"macrophage_FindMarkers","Sepsis vs Sham"
"Sft2d2",-2.7997136320663,1.61213275878475e-60,3.16671237808089e-56,0.075,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Siglece",1.06617046695459,1.62012975790802e-60,3.18242088345872e-56,0.371,0.156,"macrophage_FindMarkers","Sepsis vs Sham"
"St7",2.7433729381002,2.3822086653566e-60,4.67937248135996e-56,0.151,0.024,"macrophage_FindMarkers","Sepsis vs Sham"
"Jaml",3.80576779263087,2.71153969955792e-60,5.32627743184163e-56,0.126,0.013,"macrophage_FindMarkers","Sepsis vs Sham"
"Cyp27a1",-3.0455268730653,6.34676964462875e-60,1.24669596129443e-55,0.039,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Rcan1",1.45305329916773,6.95748516897243e-60,1.36665881174125e-55,0.367,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Kmt5a",1.1035628863486,3.20218331265431e-59,6.29004868104686e-55,0.34,0.132,"macrophage_FindMarkers","Sepsis vs Sham"
"Chp2",-4.432255206908,3.86878234142203e-59,7.59944915325529e-55,0.014,0.176,"macrophage_FindMarkers","Sepsis vs Sham"
"Dhrs3",-1.54972672528513,2.03106360560642e-58,3.98961824049268e-54,0.32,0.499,"macrophage_FindMarkers","Sepsis vs Sham"
"Nol12",1.19448733324824,2.69929245010569e-58,5.30222015974262e-54,0.343,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Mcemp1",4.63492460562271,4.2989279786933e-58,8.44438422854725e-54,0.1,0.004,"macrophage_FindMarkers","Sepsis vs Sham"
"Sema4a",-2.79457520635376,8.15017420663549e-58,1.60093871940941e-53,0.077,0.267,"macrophage_FindMarkers","Sepsis vs Sham"
"Ckb",-1.0906121389982,2.02514381779536e-57,3.97799000129543e-53,0.451,0.625,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgcc",1.76264586695196,2.48417504472281e-57,4.87966504034901e-53,0.278,0.098,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptpro",-1.92795680323767,6.67497492994983e-57,1.31116532549005e-52,0.143,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Hif1a",1.07173532924392,1.98608808803279e-56,3.9012728313228e-52,0.396,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Ufm1",1.02698448536441,3.59741439110725e-56,7.06640108845198e-52,0.448,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptgs1",-2.23811193059512,3.88766328230216e-56,7.63653698542614e-52,0.088,0.28,"macrophage_FindMarkers","Sepsis vs Sham"
"Nifk",1.40687100520348,4.06373343730428e-56,7.9823915908968e-52,0.29,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Nrp1",-1.7822560580544,6.98353797774285e-56,1.37177636496803e-51,0.257,0.447,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm12840",1.91115703800014,7.51757757739073e-56,1.47667776352686e-51,0.23,0.071,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc16a6",1.0891653237188,1.21883657752345e-55,2.39416068922931e-51,0.315,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Arsb",-4.01608923837954,1.43451608735614e-55,2.81781995039366e-51,0.021,0.174,"macrophage_FindMarkers","Sepsis vs Sham"
"Gltp",-1.52784994462497,1.622528964376e-55,3.18713364472378e-51,0.303,0.478,"macrophage_FindMarkers","Sepsis vs Sham"
"Mybbp1a",1.06052186327723,1.88817451505846e-55,3.70894119992933e-51,0.334,0.133,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifi203",-1.44024721210567,4.85544864358421e-55,9.53755777059246e-51,0.291,0.488,"macrophage_FindMarkers","Sepsis vs Sham"
"Gna12",-2.00835022587939,4.93301818220079e-55,9.68992761529702e-51,0.163,0.353,"macrophage_FindMarkers","Sepsis vs Sham"
"Rcbtb2",-2.39549813230488,6.23819303708601e-55,1.2253682582748e-50,0.09,0.278,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgap18",-2.13666148812454,6.53711816807402e-55,1.28408612175478e-50,0.139,0.326,"macrophage_FindMarkers","Sepsis vs Sham"
"Trem2",-1.51763396495887,1.01070826485757e-54,1.98533424465973e-50,0.253,0.455,"macrophage_FindMarkers","Sepsis vs Sham"
"Cfb",1.27788652519871,1.19888355326768e-54,2.3549669636837e-50,0.181,0.044,"macrophage_FindMarkers","Sepsis vs Sham"
"Bag3",1.38197170496401,1.68367579891955e-54,3.30724437181768e-50,0.403,0.193,"macrophage_FindMarkers","Sepsis vs Sham"
"Rrs1",1.48531142357432,3.76342412118308e-54,7.39249400123991e-50,0.241,0.08,"macrophage_FindMarkers","Sepsis vs Sham"
"St8sia4",-1.58892219597041,3.85460331081063e-54,7.57159728342532e-50,0.114,0.313,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr3d",1.67091477542695,6.68847953235274e-54,1.31381803454005e-49,0.182,0.045,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf130",-1.21388893266109,8.8492414733351e-54,1.73825650260721e-49,0.429,0.568,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf150",-2.80264127708921,1.18481590151819e-53,2.32733387535217e-49,0.052,0.223,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgef6",-2.34075025753539,1.55105431921937e-53,3.04673599924261e-49,0.094,0.278,"macrophage_FindMarkers","Sepsis vs Sham"
"Mir22hg",1.03163662867137,2.33980360592831e-53,4.59607622312499e-49,0.306,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"2810013P06Rik",-1.12190270581526,2.46282565919015e-53,4.83772844234721e-49,0.297,0.512,"macrophage_FindMarkers","Sepsis vs Sham"
"Cxcl10",-1.06980962605417,2.59201971729165e-53,5.09150433067599e-49,0.374,0.566,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpihbp1",2.51380333489222,3.15966772761732e-53,6.20653531735871e-49,0.158,0.032,"macrophage_FindMarkers","Sepsis vs Sham"
"Emb",1.4430627509665,4.1594206026832e-53,8.17034988985062e-49,0.289,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Itgb5",-1.89056679988654,4.88364030920058e-53,9.5929346593627e-49,0.2,0.39,"macrophage_FindMarkers","Sepsis vs Sham"
"Irf1",-1.587284581775,6.75467582625472e-53,1.32682097255122e-48,0.212,0.415,"macrophage_FindMarkers","Sepsis vs Sham"
"C3",1.17500970490448,1.07614276597827e-52,2.11386723521113e-48,0.205,0.058,"macrophage_FindMarkers","Sepsis vs Sham"
"Znrf1",1.26534957228902,2.31409947548774e-52,4.54558559970057e-48,0.265,0.093,"macrophage_FindMarkers","Sepsis vs Sham"
"Ms4a4c",1.83869400972737,4.58435666498872e-52,9.00505179703735e-48,0.211,0.062,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx3x",-1.05887810216144,5.20901348474378e-52,1.02320651880822e-47,0.625,0.722,"macrophage_FindMarkers","Sepsis vs Sham"
"Ramp1",-4.61371271009442,6.58758086668191e-52,1.29399850964233e-47,0.011,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"Bcl3",1.35780709573838,1.04956493645946e-51,2.06166040468733e-47,0.254,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Mndal",-1.50886491491603,6.91081064465684e-51,1.35749053492994e-46,0.268,0.452,"macrophage_FindMarkers","Sepsis vs Sham"
"Mthfd2",1.58334905108185,1.21939515899646e-50,2.39525791081675e-46,0.192,0.052,"macrophage_FindMarkers","Sepsis vs Sham"
"Selenbp1",-2.99336072402356,1.29543876232333e-50,2.54463036083171e-46,0.056,0.217,"macrophage_FindMarkers","Sepsis vs Sham"
"Smim3",1.21622970156591,3.00766308734033e-50,5.90795260246261e-46,0.298,0.123,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam174a",-1.72792666265142,4.051906275628e-50,7.95915949721609e-46,0.216,0.394,"macrophage_FindMarkers","Sepsis vs Sham"
"Pltp",-1.19100162768324,4.88527138624358e-50,9.59613858399826e-46,0.532,0.648,"macrophage_FindMarkers","Sepsis vs Sham"
"Sntb2",1.39347438822611,1.14363609211639e-48,2.24644437574422e-44,0.213,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Bysl",1.58408461052827,1.57877974300027e-48,3.10119704917544e-44,0.159,0.037,"macrophage_FindMarkers","Sepsis vs Sham"
"Sirpa",-1.32441785684042,2.3134084674067e-48,4.54422825252699e-44,0.417,0.567,"macrophage_FindMarkers","Sepsis vs Sham"
"Wdr43",1.00274855828307,2.43041259503158e-48,4.77405946042054e-44,0.336,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Eef1e1",1.27460915503524,2.57075608560811e-48,5.04973617896e-44,0.246,0.089,"macrophage_FindMarkers","Sepsis vs Sham"
"Prdx4",-1.56110545925402,3.12499628863256e-48,6.13843020976094e-44,0.236,0.404,"macrophage_FindMarkers","Sepsis vs Sham"
"Grn",-1.07855956175061,4.33086213526307e-48,8.50711249229724e-44,0.664,0.745,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc35b1",1.02851443646832,5.65837153241381e-48,1.11147392011205e-43,0.302,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Nop16",1.21486175086323,1.03442274424926e-47,2.03191659652882e-43,0.281,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Timm8a1",1.30408798202155,1.27236650679207e-47,2.49930952929166e-43,0.267,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddit4",2.29441305083754,1.34407565497773e-47,2.64016780907276e-43,0.16,0.04,"macrophage_FindMarkers","Sepsis vs Sham"
"Usp18",1.57210641127866,2.60414967138889e-47,5.1153311995092e-43,0.179,0.046,"macrophage_FindMarkers","Sepsis vs Sham"
"Eps15",-1.78846043394892,3.62030436892156e-47,7.11136387187263e-43,0.213,0.387,"macrophage_FindMarkers","Sepsis vs Sham"
"Edn1",2.70352223719691,3.70629751403227e-47,7.28028020681359e-43,0.159,0.037,"macrophage_FindMarkers","Sepsis vs Sham"
"Arrdc4",1.31131772515793,4.11744374623317e-47,8.08789475072581e-43,0.27,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"St3gal6",-1.24472053656468,4.92654088473404e-47,9.67720425988307e-43,0.32,0.486,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppan",1.3796818372307,6.58381208577228e-47,1.29325820800825e-42,0.219,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Ciita",-8.0588201777034,1.20126141586885e-46,2.35963779919119e-42,0.001,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam234a",-2.68256480847656,1.94273569141628e-46,3.816115718649e-42,0.066,0.217,"macrophage_FindMarkers","Sepsis vs Sham"
"Itga5",1.02196805147007,2.04707492081533e-46,4.02106926695755e-42,0.251,0.089,"macrophage_FindMarkers","Sepsis vs Sham"
"H2-Q4",-1.30967142118026,2.74811830033901e-46,5.39812877735591e-42,0.269,0.449,"macrophage_FindMarkers","Sepsis vs Sham"
"Fnip2",1.2296949847762,4.6258826643338e-46,9.08662131755088e-42,0.235,0.084,"macrophage_FindMarkers","Sepsis vs Sham"
"Axl",-2.29629896293578,5.80368857127841e-46,1.14001854605622e-41,0.085,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Timm10",1.1708208688405,9.22098310166811e-46,1.81127771066067e-41,0.248,0.09,"macrophage_FindMarkers","Sepsis vs Sham"
"Myo5a",-1.81381514534061,2.56513383804602e-45,5.03869239807381e-41,0.23,0.409,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrpl32",1.02570072254121,2.77124625959742e-45,5.44355902772721e-41,0.356,0.168,"macrophage_FindMarkers","Sepsis vs Sham"
"Oas1g",1.39558003992016,3.41178675127289e-45,6.70177271552533e-41,0.181,0.051,"macrophage_FindMarkers","Sepsis vs Sham"
"Lyve1",-1.8206912079757,5.81446356384845e-45,1.14213507784675e-40,0.246,0.414,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc25a33",1.50602824479076,6.40914867869516e-45,1.25894907495609e-40,0.211,0.066,"macrophage_FindMarkers","Sepsis vs Sham"
"Dmxl2",1.56850112563235,6.76514480054385e-45,1.32887739317083e-40,0.14,0.03,"macrophage_FindMarkers","Sepsis vs Sham"
"Rrp15",1.47575822362656,1.07172835913009e-44,2.10519601583924e-40,0.227,0.079,"macrophage_FindMarkers","Sepsis vs Sham"
"Myo1e",1.19518495740626,1.17360243152285e-44,2.30530725624034e-40,0.279,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrpl38",1.11755197873108,1.41428456469091e-44,2.77807917042235e-40,0.272,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Arl6ip1",-1.04421776027632,1.67904159799477e-44,3.29814141094113e-40,0.448,0.59,"macrophage_FindMarkers","Sepsis vs Sham"
"Serpine1",2.14244351251716,3.93733838934787e-44,7.73411379819602e-40,0.163,0.046,"macrophage_FindMarkers","Sepsis vs Sham"
"Plxna4",-4.27016756938281,4.29584380372318e-44,8.43832598365344e-40,0.01,0.132,"macrophage_FindMarkers","Sepsis vs Sham"
"Mtss1",-1.56865890440738,5.65160716853992e-44,1.1101451961163e-39,0.322,0.477,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfhx3",-1.45089476796144,1.86724958385096e-43,3.66783835755845e-39,0.36,0.512,"macrophage_FindMarkers","Sepsis vs Sham"
"Nr1d1",-2.15599314998964,2.01291961037899e-43,3.95397799066746e-39,0.132,0.3,"macrophage_FindMarkers","Sepsis vs Sham"
"Gmppb",1.78312326390123,2.34410770603127e-43,4.60453076695722e-39,0.156,0.04,"macrophage_FindMarkers","Sepsis vs Sham"
"Hfe",-1.71936771543608,3.82110551693208e-43,7.50579756690968e-39,0.193,0.356,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnaset2b",-1.32747587494251,1.06031727888581e-42,2.08278123091539e-38,0.315,0.465,"macrophage_FindMarkers","Sepsis vs Sham"
"Tapbp",-1.34329975270121,1.15435325891052e-42,2.26749610647793e-38,0.316,0.465,"macrophage_FindMarkers","Sepsis vs Sham"
"Hilpda",1.4353598685158,1.36287871890624e-42,2.67710266754754e-38,0.266,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Rhbdf2",1.20351475179554,1.42966596076564e-42,2.80829284673194e-38,0.188,0.058,"macrophage_FindMarkers","Sepsis vs Sham"
"P2ry10b",1.40029899244029,2.90729890310421e-42,5.71080723536761e-38,0.239,0.094,"macrophage_FindMarkers","Sepsis vs Sham"
"Evi2a",-1.11707665190437,3.26641580159235e-42,6.41622055906785e-38,0.38,0.513,"macrophage_FindMarkers","Sepsis vs Sham"
"Sos1",1.35078739925023,3.43194328774061e-42,6.74136620010888e-38,0.196,0.061,"macrophage_FindMarkers","Sepsis vs Sham"
"Hpgds",-1.32794920328182,4.20042143574971e-42,8.25088782624315e-38,0.289,0.456,"macrophage_FindMarkers","Sepsis vs Sham"
"Pno1",1.47384288072027,5.77881523080861e-42,1.13513267578773e-37,0.207,0.068,"macrophage_FindMarkers","Sepsis vs Sham"
"AI506816",1.15620707455816,1.01856951760001e-41,2.0007761034217e-37,0.256,0.1,"macrophage_FindMarkers","Sepsis vs Sham"
"Stard7",1.07032816062752,1.08562766515277e-41,2.13249842265959e-37,0.222,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Lyl1",-1.54154849355816,4.67013125306118e-41,9.17353882038808e-37,0.16,0.333,"macrophage_FindMarkers","Sepsis vs Sham"
"5430416N02Rik",1.14079875220237,5.78625397092914e-41,1.13659386750961e-36,0.306,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Tslp",-4.26498590497793,7.29365131298892e-41,1.43269192741041e-36,0.006,0.114,"macrophage_FindMarkers","Sepsis vs Sham"
"Abhd12",-1.28038437324211,7.57519797166082e-41,1.48799613757333e-36,0.359,0.491,"macrophage_FindMarkers","Sepsis vs Sham"
"Selplg",-1.38494527883498,2.13631821069115e-40,4.19636986126063e-36,0.259,0.411,"macrophage_FindMarkers","Sepsis vs Sham"
"Ripk3",1.04817735663213,6.71706274032151e-40,1.31943263408135e-35,0.174,0.058,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppfia4",-2.60918173727997,9.95896245147805e-40,1.95623899434383e-35,0.053,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Mpp7",1.95315719642163,1.47162964127893e-39,2.8907221043642e-35,0.134,0.034,"macrophage_FindMarkers","Sepsis vs Sham"
"Il1b",1.37330980267384,1.68136728706969e-39,3.302709761991e-35,0.362,0.19,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm34084",-2.36611465428865,2.72057724142512e-39,5.34402987533136e-35,0.066,0.204,"macrophage_FindMarkers","Sepsis vs Sham"
"Prcp",-1.04448017203144,2.83805087732691e-39,5.57478333833325e-35,0.267,0.436,"macrophage_FindMarkers","Sepsis vs Sham"
"Psmb9",-1.23133510415152,3.99017924490548e-39,7.83790909076783e-35,0.287,0.427,"macrophage_FindMarkers","Sepsis vs Sham"
"Creld2",1.17797272285155,7.92661774975642e-39,1.55702552458465e-34,0.196,0.069,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm21860",-1.68922610790233,9.57116793345811e-39,1.88006451716918e-34,0.096,0.248,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnd1",2.16185412723279,1.23188153963338e-38,2.41978490830185e-34,0.128,0.031,"macrophage_FindMarkers","Sepsis vs Sham"
"Msrb1",1.03582759471777,2.15686628711559e-38,4.23673244778116e-34,0.344,0.171,"macrophage_FindMarkers","Sepsis vs Sham"
"Stk40",1.04390932753089,3.26616923016373e-38,6.41573621881062e-34,0.261,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Vkorc1",-1.58831305486904,3.65702870803194e-38,7.18350149118715e-34,0.217,0.368,"macrophage_FindMarkers","Sepsis vs Sham"
"Ell",1.50493984404628,4.10851475074051e-38,8.07035552487959e-34,0.179,0.057,"macrophage_FindMarkers","Sepsis vs Sham"
"Tes",1.17947677868766,4.38484908609712e-38,8.61315905982058e-34,0.21,0.077,"macrophage_FindMarkers","Sepsis vs Sham"
"Sesn1",-1.88158133898307,4.88633647090604e-38,9.59823072980074e-34,0.125,0.275,"macrophage_FindMarkers","Sepsis vs Sham"
"Mak16",1.12836524686467,6.79766630927608e-38,1.3352655931311e-33,0.245,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Ms4a7",-1.02889015615149,8.96910101135076e-38,1.76180051165963e-33,0.523,0.611,"macrophage_FindMarkers","Sepsis vs Sham"
"Higd2a",-1.33856645285297,1.1977452480146e-37,2.35273099067507e-33,0.253,0.402,"macrophage_FindMarkers","Sepsis vs Sham"
"Sptssa",-1.36134290851327,1.26524942147942e-37,2.48532943861202e-33,0.244,0.393,"macrophage_FindMarkers","Sepsis vs Sham"
"Pip4k2a",-1.30495317135798,1.66447398909006e-37,3.26952625676961e-33,0.319,0.459,"macrophage_FindMarkers","Sepsis vs Sham"
"Hyou1",1.00020555643961,2.70536764027021e-37,5.31415365578276e-33,0.213,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Gk",1.68702554030412,2.85451263038541e-37,5.60711915986606e-33,0.129,0.03,"macrophage_FindMarkers","Sepsis vs Sham"
"Nufip1",1.14318121509579,3.34103776821887e-37,6.56280048811233e-33,0.264,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Lacc1",-1.13742081156647,4.75257972908709e-37,9.33549236184578e-33,0.393,0.528,"macrophage_FindMarkers","Sepsis vs Sham"
"Tgm2",2.13207040943208,8.77251167741076e-37,1.7231844687938e-32,0.127,0.03,"macrophage_FindMarkers","Sepsis vs Sham"
"Serpinb6a",-1.12054036927878,9.84324590003649e-37,1.93350879214417e-32,0.414,0.532,"macrophage_FindMarkers","Sepsis vs Sham"
"Dram1",1.24421272202057,1.36181814669352e-36,2.67501938555009e-32,0.181,0.064,"macrophage_FindMarkers","Sepsis vs Sham"
"Mir99ahg",-1.98321358205165,1.77480738856396e-36,3.48625415335618e-32,0.11,0.255,"macrophage_FindMarkers","Sepsis vs Sham"
