"umap_1","umap_2","celltype","group","score"
-1.16805431827823,-1.83700812092783,"CD8 T","G2_liver_met",2.14429306983948
-6.17001626476565,-2.5600137733555,"CD4 T","G1_primary_CRC",0
6.59572079196652,-15.6993174575901,"DC","G0_normal",0
-9.06773469433108,4.05374669798849,"Bcell","G1_primary_CRC",0
-0.723652085512075,-16.8423838638401,"CD4 T","G2_liver_met",0
6.07176830783567,-13.2875752472019,"Bcell","G0_normal",0
3.63406326785764,3.43624448546408,"Bcell","G0_normal",0
-7.17524287685672,-12.4072995208836,"CD45-","G2_liver_met",0
-2.81851432308475,6.14248704680441,"CD4 T","G1_primary_CRC",1.83588218688965
-5.66402099117557,-3.49624920121195,"CD8 T","G2_liver_met",0
-4.87381551250735,5.79100751646994,"CD8 T","G1_primary_CRC",1.8880068063736
5.94341280475339,-13.2368207000828,"CD8 T","G0_normal",0
-2.36457273945132,0.947369453992826,"CD4 T","G1_primary_CRC",0
11.3492384196826,-3.1340887569523,"DC","G0_normal",0
-4.61785790905276,0.890442726697904,"CD4 T","G1_primary_CRC",0
-2.48217592224399,7.37046050795553,"DC","G2_liver_met",0
-4.6347989796094,4.73535108336447,"Bcell","G1_primary_CRC",1.86144971847534
-0.746903678625021,-2.70340919724466,"CD8 T","G2_liver_met",0
11.7460823298999,3.97250795134543,"NK cell","G2_liver_met",0
8.64420416370114,-4.94556713334085,"CD4 T","G2_liver_met",0
-7.17774245724002,-12.4165949844456,"CD45-","G0_normal",0
-5.62087867244998,-0.0718137942886533,"CD8 T","G2_liver_met",0
2.55085208430966,-4.8773555778599,"DC","G2_liver_met",1.1817786693573
6.0866422893115,-12.0202031158543,"NK cell","G2_liver_met",1.51201963424683
4.03250887408933,9.22652864226339,"NK cell","G0_normal",2.61267900466919
-5.64399812206546,-3.94211483231546,"CD8 T","G0_normal",0
-7.17437646374026,-12.4178204559422,"CD45-","G2_liver_met",0
-13.7015523670606,-5.85528326264383,"Bcell","G0_normal",0
-12.5238971470288,-6.0467777275181,"Bcell","G0_normal",0
0.211956167370882,-4.77950620881082,"NK cell","G1_primary_CRC",1.96417272090912
-1.47340807899753,-1.63878536454203,"CD8 T","G0_normal",0
-2.8657674549512,-0.375852732423562,"CD8 T","G0_normal",0
2.4734978915759,-4.68378782502176,"CD8 T","G1_primary_CRC",0.785354375839235
-11.8126735447339,10.6075844741726,"CD4 T","G1_primary_CRC",0
3.502131962926,1.20107984313009,"CD45-","G0_normal",0
2.40755512729367,-0.385255841974038,"NK cell","G2_liver_met",0
2.37305619731626,-4.97434044114115,"Bcell","G1_primary_CRC",1.72870147228241
3.06117346301755,-3.46048760643961,"NK cell","G0_normal",2.12695074081421
10.1584701778003,-2.80158639184,"CD4 T","G1_primary_CRC",0
2.46022703662595,-4.34065199128153,"CD8 T","G1_primary_CRC",2.28389000892639
-0.69766190856615,16.0969548202419,"Bcell","G1_primary_CRC",0
7.88238813892087,-2.16488075486185,"CD4 T","G2_liver_met",0
2.84802534595212,-5.51893663636209,"NK cell","G0_normal",2.2355477809906
-0.875491654723081,3.20251273879049,"CD8 T","G2_liver_met",0
-7.72317168697635,-5.42856312027933,"Bcell","G0_normal",0
5.07259991183957,6.26982354887961,"CD8 T","G0_normal",2.01812529563904
0.874185943753329,0.00794973739622218,"Bcell","G1_primary_CRC",0
-12.4502086399488,-0.504468316648024,"CD4 T","G1_primary_CRC",0
3.43900492206296,-4.01536011925699,"CD4 T","G1_primary_CRC",2.30725765228271
8.31499769702634,-3.39309883347513,"CD8 T","G2_liver_met",0
1.11279799953183,-2.25891244641306,"CD4 T","G1_primary_CRC",2.33012866973877
2.69959023013791,11.020418641653,"CD8 T","G2_liver_met",0
-10.1985683201245,-0.4688494451976,"CD4 T","G1_primary_CRC",0
1.17400589004239,-3.88744449845316,"CD8 T","G0_normal",0
13.0297050715991,6.60535764464377,"CD4 T","G1_primary_CRC",0
6.35746529117307,6.57678985365866,"CD8 T","G1_primary_CRC",0
13.1072349788257,4.24291991957663,"CD8 T","G2_liver_met",0
-9.35233018383304,9.234870431509,"Bcell","G1_primary_CRC",0
-5.64038560375491,7.81689214476584,"DC","G0_normal",0
-10.1505565403394,-6.22916507950785,"CD4 T","G1_primary_CRC",0
2.99374845042905,2.28563904532431,"Bcell","G0_normal",0
-0.605861453562173,-7.45986747971537,"CD8 T","G2_liver_met",0
-1.07375968083659,-9.21831655732157,"CD8 T","G2_liver_met",0
1.30341496482572,-5.99279213181497,"NK cell","G0_normal",1.92216646671295
-12.6939925907544,10.8953499771023,"CD8 T","G2_liver_met",0
-2.01827630981723,6.44525336989401,"Macrophage","G2_liver_met",2.07882118225098
8.37941267505368,-3.97011423340799,"CD8 T","G1_primary_CRC",0
-12.9988126514844,-0.686198326263446,"Bcell","G0_normal",0
0.471643591076937,-11.4018540405369,"CD4 T","G2_liver_met",0
-1.50586590751925,-8.55065584412577,"NK cell","G2_liver_met",0
1.65777828708371,1.5293667293453,"Bcell","G0_normal",0
0.439617419392672,-8.53480577698709,"CD8 T","G2_liver_met",0
-5.88382003292361,7.86562013396261,"CD4 T","G1_primary_CRC",0
-5.37383506283084,-4.41996646157267,"CD8 T","G0_normal",0
0.895325565487948,-12.0281901382542,"CD4 T","G2_liver_met",0
-3.72528741344729,-2.25110376111032,"CD8 T","G0_normal",0
-4.47078464016238,-3.87962746850016,"CD4 T","G2_liver_met",0
4.21261169925412,9.09784078368185,"NK cell","G0_normal",2.68358516693115
-9.87315270885745,1.88438844450949,"Bcell","G2_liver_met",0
-2.63090476974765,-3.94277024498941,"CD4 T","G2_liver_met",0
0.861982131154147,0.0403586007022677,"CD4 T","G1_primary_CRC",0
8.538668656499,-3.50337290993692,"CD4 T","G2_liver_met",0
-11.4495992420606,-6.16586542359354,"Bcell","G0_normal",0
-2.54842100128451,-14.376288893137,"Macrophage","G1_primary_CRC",0
-5.38792464718142,7.58082246550558,"DC","G0_normal",0
3.37349846378049,-4.23491859665872,"NK cell","G1_primary_CRC",2.49357748031616
5.65461208835324,5.05674791106222,"CD8 T","G0_normal",0
-11.0722293613843,11.2178454376125,"Bcell","G1_primary_CRC",0
1.41243460193357,-3.95256948700907,"CD8 T","G2_liver_met",0
-2.02056298240939,7.52162027129171,"Bcell","G1_primary_CRC",2.60901713371277
-13.4451074360303,-5.90436792603495,"Bcell","G0_normal",0
-4.87509009823123,-1.34838628998758,"Bcell","G1_primary_CRC",0
0.93910577312192,11.7241702056789,"CD4 T","G1_primary_CRC",0
0.0589251758166222,-6.97925710907938,"NK cell","G0_normal",0
0.0145355106898216,-7.35451269379618,"CD8 T","G0_normal",0
0.543220782429781,-10.8047537826634,"CD4 T","G2_liver_met",0
1.370713496358,11.5535168624782,"CD4 T","G0_normal",0
11.4990148784228,-2.1090118908024,"NK cell","G1_primary_CRC",0
-0.188391244261655,-10.4627270721531,"CD8 T","G1_primary_CRC",0
3.25718357578,-3.84600210419657,"CD4 T","G1_primary_CRC",2.35148525238037
4.62848808780393,3.76409911879538,"Bcell","G2_liver_met",0
4.75181343570432,11.1326804138088,"NK cell","G0_normal",0
-2.02107117161075,-2.22513902417185,"CD8 T","G0_normal",0
-0.672038745357785,-17.0526480697727,"CD4 T","G2_liver_met",0
-9.82259747967044,2.07079124220846,"CD8 T","G1_primary_CRC",0
-1.89911971077243,-1.75245964756967,"CD4 T","G1_primary_CRC",0
-12.4048909901075,1.96573948630331,"Bcell","G0_normal",0
0.402700567395296,-8.85260820618631,"CD8 T","G0_normal",0
2.83226444736203,-5.02420425644876,"NK cell","G2_liver_met",0
1.90136363521298,10.2699265457058,"CD4 T","G2_liver_met",0
-5.70603797420779,-0.0834800623989286,"CD4 T","G1_primary_CRC",0
4.76680424228391,11.146057603445,"CD4 T","G1_primary_CRC",0
12.9450407268115,4.46194791563986,"CD8 T","G1_primary_CRC",0
3.3210001231738,-0.320049280736464,"CD45-","G2_liver_met",0
8.0831489802905,-5.07676649323465,"CD4 T","G0_normal",0
-4.54607460483829,1.11283945807455,"Bcell","G1_primary_CRC",0
-4.36999127849856,0.761868832197171,"CD8 T","G0_normal",0
-4.32264873966495,0.0412441469096957,"CD8 T","G0_normal",0
-10.8419236896924,2.48206782111166,"Bcell","G2_liver_met",0
-2.29785356506625,-13.2856059097386,"CD8 T","G1_primary_CRC",0
1.75292637363156,-11.8785929702854,"Bcell","G1_primary_CRC",0
-12.4821805714063,2.04535221823691,"CD4 T","G1_primary_CRC",0
1.46789577022275,-0.282540204439181,"CD8 T","G2_liver_met",0
1.84485533252439,-5.67122650376322,"NK cell","G0_normal",0
-12.0140199421338,10.5023770309353,"CD4 T","G2_liver_met",0
-8.84586331829349,3.80354833373068,"DC","G1_primary_CRC",0
11.4732227565356,4.62981080779074,"CD4 T","G1_primary_CRC",0
1.08744611755094,-12.5776934646702,"CD4 T","G2_liver_met",0
-3.42786667331973,5.1604132629299,"Macrophage","G2_liver_met",1.6342568397522
-1.42373505815783,-2.87951016655924,"Bcell","G1_primary_CRC",0
-2.15084145054141,-2.37723851433756,"NK cell","G2_liver_met",0
4.60174562946042,11.305520532217,"Macrophage","G1_primary_CRC",0
0.643211627156344,-3.54612994423868,"CD8 T","G0_normal",0
-4.52731034740725,7.53254079588888,"Macrophage","G2_liver_met",1.43179833889008
8.880953812749,-1.8364608310795,"CD4 T","G2_liver_met",0
-4.05926177486697,4.99995612868307,"Monocyte","G2_liver_met",0
13.1311254741259,4.28278970488546,"CD4 T","G1_primary_CRC",0
-1.39770582899371,5.56302547224997,"Macrophage","G2_liver_met",0
-11.1663808582715,2.12662243613241,"Bcell","G0_normal",0
11.647796654851,-2.4233109974003,"Bcell","G1_primary_CRC",0
-2.32324371322909,-3.82541871300699,"CD4 T","G1_primary_CRC",0
5.82596113696775,5.13379239806173,"CD8 T","G2_liver_met",0
1.16424539104184,-13.8535790466404,"CD8 T","G0_normal",0
2.40080406680783,11.833409783926,"CD8 T","G1_primary_CRC",0
-4.67843768581668,1.06030916937826,"CD8 T","G0_normal",0
1.16196885123929,11.8351254440212,"Bcell","G0_normal",0
0.964176559598055,-5.38700628510477,"MAST","G1_primary_CRC",2.2415177822113
6.12816479221067,-12.2573237442112,"NK cell","G0_normal",0
-5.04351804241458,-5.40452003708841,"CD8 T","G0_normal",0
-0.589069923608694,-1.94753206006052,"CD8 T","G1_primary_CRC",0
9.05075457111081,-6.00934171906473,"CD8 T","G1_primary_CRC",0
-5.42624232754031,7.80942296751974,"DC","G0_normal",0
-3.84905073627749,4.03818797835348,"Macrophage","G2_liver_met",0
6.23206999316892,5.85670900115011,"CD8 T","G0_normal",2.10381197929382
-9.84868237957278,2.04278683432577,"CD8 T","G1_primary_CRC",0
-0.142024373858366,-3.72379040947916,"Bcell","G1_primary_CRC",0
-11.3076457737378,10.3636956191921,"CD4 T","G1_primary_CRC",0
3.87197210803708,2.77066540488241,"CD4 T","G1_primary_CRC",0
-1.17439577564517,-2.09501123658182,"CD8 T","G0_normal",0
1.62416269794187,-6.01610946885111,"NK cell","G0_normal",0
-4.79869029506961,-7.71854877701761,"NK cell","G0_normal",0
-10.7289571522168,-0.899635764274615,"CD8 T","G1_primary_CRC",0
2.15854194179257,-11.9311604522801,"CD4 T","G1_primary_CRC",0
-11.5259570835523,2.11302995451925,"Bcell","G2_liver_met",0
0.435585045964327,-8.8800034545994,"gdT","G2_liver_met",0
-11.5763644932202,12.2713456130886,"CD4 T","G2_liver_met",0
2.62365105167111,-5.54347849122049,"Bcell","G1_primary_CRC",1.98210918903351
1.89871385112485,-3.93853640786173,"CD8 T","G2_liver_met",1.14000988006592
-11.95002553448,10.5389256454372,"CD4 T","G2_liver_met",0
-5.85786244854251,8.31585263976095,"DC","G2_liver_met",0
-0.879829844682607,-17.0410876297093,"NK cell","G1_primary_CRC",0
-4.92161271557132,-4.49302149048807,"CD8 T","G0_normal",0
2.33762528911313,-2.62617326012613,"CD4 T","G2_liver_met",0
-11.635177588313,12.2322821594143,"CD4 T","G2_liver_met",0
-2.47161087974826,-4.79910755387308,"Bcell","G0_normal",0
-2.84236404880801,5.64183902510641,"Macrophage","G2_liver_met",0
6.28887321963986,4.30596112975119,"CD4 T","G1_primary_CRC",0
-2.98783514484683,-4.97526264420511,"CD8 T","G0_normal",0
1.61966612354001,1.51414263018606,"Bcell","G0_normal",0
2.61701180949887,-0.250703754339236,"CD8 T","G2_liver_met",0
1.75361039653501,-5.87522888413431,"NK cell","G0_normal",0
-2.0207602737836,-2.54539942971231,"CD8 T","G2_liver_met",0
-12.779332136958,-0.592461334977168,"Bcell","G2_liver_met",0
11.08082678333,-3.33786249390604,"CD4 T","G2_liver_met",0
-1.44863859400073,15.5095696426296,"Bcell","G1_primary_CRC",0
4.97116091266355,6.61565065154074,"NK cell","G0_normal",0.800058245658875
6.31558325305661,4.99691104659079,"CD8 T","G2_liver_met",0
0.994572544247713,-12.4010424636936,"CD4 T","G2_liver_met",0
-2.05302510246554,6.04871654280661,"Macrophage","G2_liver_met",0.970452666282654
10.3310880900927,-2.80873227349283,"CD4 T","G0_normal",0
8.565204644353,-2.48283100358011,"CD4 T","G1_primary_CRC",0
5.82914593234738,4.71504688033102,"CD8 T","G1_primary_CRC",0
1.04330637469968,-12.6455884002781,"CD4 T","G0_normal",0
0.0475765110560326,-4.62398386231424,"gdT","G2_liver_met",0
-4.92629430279056,5.77373456725119,"Bcell","G1_primary_CRC",2.00678730010986
-0.689748017340097,6.31342649230002,"DC","G2_liver_met",0
11.989557290227,5.17992210158346,"CD4 T","G1_primary_CRC",0
-11.0400695560865,11.1664366699123,"CD4 T","G2_liver_met",0
2.5394273044177,-5.00779438248636,"NK cell","G0_normal",2.54732060432434
1.27871348872861,-13.1586165451145,"CD4 T","G0_normal",0
-2.07150814518252,-11.7718186401463,"Bcell","G1_primary_CRC",0
-8.94702622875491,3.92969035872458,"Bcell","G0_normal",0
11.0661115886279,-3.40820574990274,"CD4 T","G2_liver_met",0
3.31560971751889,-3.97083091965677,"Bcell","G1_primary_CRC",2.15301537513733
0.285185897500124,-2.07367849579813,"CD8 T","G0_normal",1.8700464963913
7.85019972339353,-2.00236511460306,"CD4 T","G0_normal",0
-3.33290550693789,5.79208135375021,"Macrophage","G2_liver_met",1.61135959625244
11.2021150828906,5.57100915678976,"Bcell","G1_primary_CRC",2.47604417800903
-1.65814480766574,-2.10100829831125,"CD8 T","G0_normal",0
-1.22450319513598,3.1119341827297,"CD8 T","G2_liver_met",0
3.54037048831662,0.660416719999295,"CD45-","G0_normal",0
-3.03412363514224,-3.94346261254312,"CD8 T","G2_liver_met",0
-12.6470708607129,10.9003910995388,"NK cell","G1_primary_CRC",0
-6.20405385479251,-1.63669002285959,"CD8 T","G0_normal",0
-3.2064599750928,5.6736173606777,"Macrophage","G0_normal",1.11063671112061
-4.55814239963809,-1.51632201901438,"CD8 T","G2_liver_met",0
9.6570654155322,-5.92974758378031,"CD4 T","G2_liver_met",0
-1.17838493570605,-9.08579206696512,"CD4 T","G2_liver_met",0
-2.83408567890445,7.15779638060568,"Macrophage","G2_liver_met",2.02216196060181
1.68636610522946,1.47956025370596,"Bcell","G1_primary_CRC",0
0.594772362858858,-2.61733985177042,"CD8 T","G2_liver_met",1.112757563591
-12.8169440983228,-0.564528333458919,"CD4 T","G1_primary_CRC",0
-2.45237944111148,-5.11315918198587,"Bcell","G2_liver_met",0
-12.6245660541944,11.6445727325344,"CD4 T","G2_liver_met",0
-1.924710249751,6.73613738783835,"NK cell","G1_primary_CRC",1.85575747489929
-3.29708716854373,-0.980850639257449,"CD8 T","G0_normal",0
-1.74862680420199,-2.12382972470285,"CD4 T","G1_primary_CRC",2.41643190383911
8.67588045612058,-1.70797598591806,"Bcell","G1_primary_CRC",0
-11.9022998569898,11.8051581359768,"NK cell","G0_normal",0
2.65917804256162,-3.50091719857218,"NK cell","G0_normal",0
0.036463761479464,-8.80794859162332,"CD8 T","G1_primary_CRC",0
-8.87476060375491,2.99840593108175,"Bcell","G2_liver_met",0
0.792537951619234,-2.68925094834329,"CD8 T","G1_primary_CRC",0.94392293691635
-13.1052589176587,-5.94326114884378,"Bcell","G0_normal",0
-1.11368376597682,15.7060170150661,"Bcell","G0_normal",0
-12.6301994083814,10.7916130996609,"CD45-","G1_primary_CRC",0
5.31788971439084,-12.203774931345,"Bcell","G0_normal",0
-2.5504233597211,0.387067613687497,"Bcell","G1_primary_CRC",0
-5.32343623623172,7.63158273467062,"DC","G2_liver_met",0.636610567569733
2.32375433459958,-2.64555192223551,"CD4 T","G1_primary_CRC",0
2.21121957317075,-4.61557770005228,"NK cell","G0_normal",1.76461672782898
-2.72465846523562,8.12657880553244,"Macrophage","G2_liver_met",0
-0.42288786753932,-10.6981406234837,"NK cell","G2_liver_met",0
-13.8256063221387,-5.86045932999613,"Bcell","G0_normal",0
-2.12398061737338,-4.83199739686014,"CD45-","G1_primary_CRC",0
2.17307975307187,-11.7607426666355,"CD4 T","G0_normal",0
-2.82787606701175,13.654982087698,"CD4 T","G1_primary_CRC",0
5.45387461200437,11.2507138229275,"NK cell","G0_normal",0
2.99031856075009,12.2903780914211,"CD8 T","G0_normal",0
-2.77959439739505,6.06255244978903,"Macrophage","G2_liver_met",1.638751745224
-0.594138900040779,-1.47797882786753,"CD4 T","G1_primary_CRC",0
-12.5054597614698,2.03343510397909,"Bcell","G0_normal",0
10.8636160136767,-2.28774214020731,"CD4 T","G2_liver_met",0
2.78979828372678,-5.39904690018656,"Bcell","G1_primary_CRC",2.3462963104248
-4.82038114055911,-6.43674087754251,"CD4 T","G2_liver_met",0
3.99328949466428,3.33575248488424,"MAST","G1_primary_CRC",0
-0.875219112484846,15.9708046890163,"Bcell","G0_normal",0
-3.0600611923627,-0.280965092096347,"CD8 T","G2_liver_met",0
6.42490580096921,-15.5279850982762,"DC","G0_normal",0
-0.633421164228711,-17.1708483718968,"CD4 T","G2_liver_met",0
-1.09697893842975,2.92656850584982,"CD8 T","G2_liver_met",0
-0.659340483359191,2.89738845595358,"Bcell","G1_primary_CRC",0
-3.72385952457705,-2.28378510704996,"CD8 T","G0_normal",0
0.706301951558199,-6.68641281357767,"CD4 T","G1_primary_CRC",0
-5.4333944080762,7.61900949248312,"DC","G0_normal",0
4.62403395190915,11.5252146697902,"NK cell","G0_normal",0
-2.27879283413211,-14.7186207794285,"MAST","G1_primary_CRC",0
-1.79207501396457,6.83826732405661,"CD8 T","G1_primary_CRC",1.08218741416931
2.12224032893857,-11.8339791320896,"CD4 T","G2_liver_met",0
-4.33730528339663,4.92365789183615,"Macrophage","G2_liver_met",2.49787616729736
3.2715285064288,1.33816122778891,"CD45-","G2_liver_met",0
5.70706417575559,4.85313653716086,"Bcell","G1_primary_CRC",0
2.41678740993222,0.566330669012052,"CD4 T","G2_liver_met",0
3.15368678584775,3.61886548766134,"DC","G0_normal",0
11.6416921855517,-2.07527959576609,"CD4 T","G2_liver_met",0
11.1962585689135,5.52657127150534,"Bcell","G1_primary_CRC",2.42488741874695
3.18394186511716,2.27700781592367,"CD4 T","G1_primary_CRC",0
-5.65584943279544,8.76099824675558,"DC","G2_liver_met",0
1.81395628467282,-13.0099797271824,"CD4 T","G0_normal",0
6.00784447208127,-13.2456860565281,"CD8 T","G0_normal",0
0.934513950497713,10.4064450240993,"CD8 T","G2_liver_met",0
0.670678639561739,-4.05595231286051,"Bcell","G1_primary_CRC",0
-6.13226792797366,-2.0263702892399,"CD8 T","G0_normal",0
-1.01288459286014,-6.24204874268534,"CD8 T","G0_normal",0
8.49363615527829,-3.05293441048624,"CD4 T","G2_liver_met",0
-4.47567055210391,1.17218649157522,"CD8 T","G0_normal",0
-5.3884553669385,7.55316972502707,"DC","G2_liver_met",1.74987697601318
3.79230644717893,9.54409837492941,"CD8 T","G2_liver_met",0
-11.8965606449536,10.4255394912624,"CD45-","G1_primary_CRC",0
-7.84417674526492,-5.48376465073587,"Bcell","G0_normal",0
8.42152407184323,-5.64517975083353,"CD4 T","G2_liver_met",0
-0.451928025334272,-10.6872496627903,"CD4 T","G2_liver_met",0
-1.99718532547275,6.53548431166647,"CD8 T","G1_primary_CRC",1.90499663352966
-2.34222218975345,-8.76285505524637,"Bcell","G1_primary_CRC",0
-0.38750008329669,2.56109976538656,"Bcell","G1_primary_CRC",0
10.1394043208667,-2.29120397797586,"CD4 T","G2_liver_met",0
2.80003693118772,-5.50323248139383,"NK cell","G0_normal",2.7630672454834
-9.0436353443555,9.56864690550802,"CD45-","G1_primary_CRC",0
-10.7075299976758,-0.887278171691913,"Bcell","G0_normal",0
-3.87734291538516,-6.34255266419413,"Bcell","G1_primary_CRC",0
-3.86528966411868,4.19780969389914,"CD4 T","G1_primary_CRC",0
-2.36695525631228,1.36957776316641,"CD8 T","G0_normal",0
-0.388388639538679,1.05752491721151,"CD8 T","G0_normal",0
3.03404977336606,-3.42750406495096,"Bcell","G1_primary_CRC",2.57300209999084
11.5268545390674,5.9190220809841,"Bcell","G0_normal",0.89584141969681
4.8670788051196,6.84865903624533,"CD8 T","G1_primary_CRC",0
-3.60275719150821,-1.01681411496164,"CD8 T","G0_normal",0
-3.95581958278933,-9.98091554871561,"CD4 T","G0_normal",0
2.9465785266467,4.44482040175436,"Bcell","G0_normal",0
2.90263655200681,3.89986514815329,"Bcell","G2_liver_met",0
4.48792889133176,10.4096417404079,"Bcell","G1_primary_CRC",1.9988865852356
13.0393591167041,6.62031411894796,"NK cell","G0_normal",0
3.17521979823789,10.8359513259792,"CD8 T","G0_normal",0
8.62167456165036,-4.64738893738748,"Bcell","G1_primary_CRC",0
10.8734178783008,-2.1512744449711,"CD4 T","G2_liver_met",0
-0.900357803552541,6.06890964278219,"Macrophage","G0_normal",0
-0.663685479424092,2.88009261855124,"CD4 T","G1_primary_CRC",0
-1.56757584795276,-8.15709114304544,"gdT","G0_normal",0
5.84715702548703,4.80227613219259,"CD8 T","G0_normal",0
-4.61569163784305,-7.60928058854105,"NK cell","G2_liver_met",0
11.7201185466357,-2.19243014088632,"CD4 T","G0_normal",0
6.7582068683215,-16.2186331771946,"Macrophage","G0_normal",1.35596013069153
-12.5845937488965,11.8767333007717,"CD4 T","G2_liver_met",0
-4.46276614651004,6.02625179060934,"DC","G0_normal",2.24249601364136
-1.79164574131289,6.80583715209005,"Macrophage","G0_normal",1.54419267177582
1.32294657245358,-13.8938269638157,"CD4 T","G2_liver_met",0
8.82934000507077,-4.64171982041361,"NK cell","G2_liver_met",0
-2.41626152977267,-1.50548780194284,"NK cell","G1_primary_CRC",0
-3.22840402111331,-0.924453320417422,"CD8 T","G2_liver_met",0
-5.61015508159915,-8.54750681153299,"CD4 T","G2_liver_met",0
8.96165087238034,-4.29333329430582,"CD4 T","G1_primary_CRC",0
-4.77771804317752,-0.137485744867343,"CD8 T","G0_normal",0
2.89418652072629,11.758925912466,"CD8 T","G2_liver_met",0
-11.140081381648,10.6434550262356,"NK cell","G2_liver_met",0
0.979484701306429,-14.1316113494969,"CD4 T","G2_liver_met",0
3.59293367877683,0.695700762357694,"CD4 T","G1_primary_CRC",0
0.874295854718295,-4.00838279953958,"CD8 T","G0_normal",0
-3.96300218090335,6.93714952239035,"Macrophage","G2_liver_met",0
-0.0416273234776589,-7.1391325019932,"CD8 T","G0_normal",0
-12.6493682621411,0.54424565800665,"CD8 T","G1_primary_CRC",0
-5.47205636486331,7.71502446898459,"DC","G0_normal",0
4.00124027744016,3.26939153441427,"MAST","G1_primary_CRC",0
-3.76441524013797,6.08123206862448,"Macrophage","G2_liver_met",1.45431435108185
1.0146093608447,1.17726170786856,"Bcell","G0_normal",0
-2.21742579922,-2.66912222138407,"CD8 T","G1_primary_CRC",0
6.16140224948606,-12.0618758224583,"ILC3","G0_normal",0
2.81547524944028,-4.8121905349827,"MAST","G1_primary_CRC",0.958597481250765
11.3722458125659,-2.4499816917515,"CD4 T","G2_liver_met",0
2.43645336642942,-4.94361448517801,"CD4 T","G1_primary_CRC",2.32429313659668
-7.16940591320315,-12.4168648742771,"CD45-","G2_liver_met",0
0.410106921345797,-8.47655821076395,"CD8 T","G0_normal",0
-3.5554384945325,4.58707284697531,"DC","G0_normal",0
-2.96167466625491,6.14668369063376,"Macrophage","G0_normal",1.89001494646072
10.7493734599658,-2.24103892079355,"CD4 T","G2_liver_met",0
5.46339609637937,11.180936334219,"CD4 T","G1_primary_CRC",0
3.06603696361264,-4.59257269135477,"NK cell","G0_normal",1.39723169803619
6.45301105991086,-15.6504731201267,"DC","G0_normal",0
12.7046404124804,4.01278924712179,"CD4 T","G2_liver_met",0
-2.38234648689548,-13.426223280344,"CD4 T","G2_liver_met",0
-3.81535003170291,7.04179763564108,"CD4 T","G1_primary_CRC",0.83122205734253
-3.8817734478406,5.4167699790859,"CD4 T","G1_primary_CRC",2.03139925003052
-2.78766343578616,6.04704856642721,"Bcell","G1_primary_CRC",0
0.893904352337923,-0.259061756048221,"CD8 T","G0_normal",0
11.8350820781299,4.03215360411642,"NK cell","G2_liver_met",0
-1.29781309351245,-2.89545583954813,"CD8 T","G2_liver_met",0
-10.9649228809766,2.40883302458761,"DC","G1_primary_CRC",0
6.08442738071164,-12.0393395446873,"Bcell","G1_primary_CRC",1.91166734695435
1.24645438209256,-13.116899969492,"CD8 T","G1_primary_CRC",0
5.820904278905,5.79535579451559,"CD8 T","G0_normal",0.79687398672104
2.57081010356626,12.3120560623073,"CD8 T","G0_normal",0
-2.46313211902896,-5.18105888596537,"CD4 T","G0_normal",0
5.87348129764279,4.46079349287985,"CD8 T","G0_normal",0
3.33916404262265,0.132468817319852,"CD45-","G2_liver_met",0
4.90623381152829,7.65835809477804,"Bcell","G1_primary_CRC",2.27860760688782
8.68836691394528,-1.70117461911203,"CD4 T","G2_liver_met",0
-0.21499339327136,-1.85127687684061,"NK cell","G0_normal",2.16403579711914
-2.55807874187747,-13.4572978042698,"CD4 T","G2_liver_met",0
-1.64950410112658,-3.088526966486,"CD8 T","G0_normal",0
11.3674812556811,-2.28355121842386,"CD4 T","G2_liver_met",0
-6.74814126476565,5.40751409300802,"Bcell","G0_normal",0
-0.964973693936262,2.6856703735256,"CD8 T","G2_liver_met",0
11.0530634166308,-1.98661589852335,"CD4 T","G2_liver_met",0
-1.58074930891314,-11.2410998367405,"Bcell","G1_primary_CRC",0
-9.73165795788089,2.15326165923117,"Bcell","G0_normal",0
12.916785264165,6.3505349136257,"CD8 T","G0_normal",0
-9.79195592388431,1.97758030661581,"Bcell","G2_liver_met",0
-5.63796327099124,-0.0623834454155149,"CD8 T","G2_liver_met",0
-4.46773526653567,1.18578636416433,"CD4 T","G1_primary_CRC",0
-5.70938775524417,5.03656148680685,"Macrophage","G2_liver_met",0
-0.891200384347829,2.7101266361141,"CD8 T","G0_normal",0
-0.907416111081037,-6.70449352494242,"NKT","G2_liver_met",0
9.05483534351071,-5.67949533692362,"CD4 T","G0_normal",0
1.01795115485868,-11.9768452667332,"CD4 T","G2_liver_met",0
2.00796320453366,-3.06048965683939,"CD4 T","G2_liver_met",0
11.5426845790454,-2.74993086091043,"CD8 T","G1_primary_CRC",0
12.3013286830493,6.83532428511618,"CD8 T","G1_primary_CRC",1.53964138031006
5.5254678966113,-11.9204583191014,"CD8 T","G2_liver_met",2.05881571769714
-1.15493670686999,-16.5197920822239,"CD4 T","G0_normal",0
6.54954245105466,-15.8171582244969,"DC","G0_normal",0
0.957679295689669,-6.66888380280496,"NK cell","G0_normal",0
11.432488465459,5.35630368956564,"NK cell","G0_normal",2.32177352905273
8.98956587329587,-6.19653320542337,"CD4 T","G1_primary_CRC",0
3.32545616641721,-4.31181812516214,"NK cell","G2_liver_met",2.68860459327698
-0.265835887043867,-2.30274570218088,"Bcell","G0_normal",0
8.88866903796872,-6.04664564362528,"CD8 T","G1_primary_CRC",0
