"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Development and regeneration","mmu04380","Osteoclast differentiation","39/1132","132/11190",0.295454545454545,2.92061516222294,7.44649771492699,3.57974839948718e-10,1.13901085438228e-08,1.13901085438228e-08,"14130/15980/21937/16177/232801/83433/16416/16176/26399/14283/12702/26417/14129/19698/12978/14284/16477/18019/21813/20847/17060/12977/14728/16391/11433/12703/16175/21926/53313/18034/16822/17342/18035/19261/18733/20846/14200/246256/20963",39
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","65/1132","299/11190",0.217391304347826,2.14894761100015,6.75561632183531,1.50344206905393e-09,4.38503936807396e-08,4.38503936807396e-08,"11911/21937/14102/14256/16177/17869/17260/26410/16000/215449/17873/19713/13874/53608/16176/80903/26407/26399/14701/26417/13640/14205/12291/19418/19698/12296/12531/12978/15507/13537/23882/18212/21809/12289/21813/12297/73086/102626/12977/240168/13836/66922/14180/19099/21687/63953/64654/16175/22341/13649/17311/14173/19279/19395/13714/21926/16765/11601/18034/18590/13163/18654/12475/18205/17874",65
"Cellular Processes","Cellular community - eukaryotes","mmu04510","Focal adhesion","49/1132","202/11190",0.242574257425743,2.39788510653185,6.72590721519967,3.82258441676581e-09,1.02514370395511e-07,1.02514370395511e-07,"12827/17898/16402/16779/12835/16000/215449/16416/13730/81877/319480/16404/21923/12834/213435/20416/21828/18719/26417/12829/14205/109711/12842/21826/192897/12826/241226/98932/214230/12833/245026/16400/16782/67938/12843/22341/13649/238564/16420/21825/12390/16780/22371/12389/22370/18590/18654/11797/11796",49
"Human Diseases","Infectious disease: parasitic","mmu05145","Toxoplasmosis","33/1132","109/11190",0.302752293577982,2.99275456284242,7.01359394248508,4.10057481582045e-09,1.02514370395511e-07,1.02514370395511e-07,"15980/21937/14998/14999/16779/16452/20848/54396/14681/26399/26417/18036/11689/21809/21939/16782/12703/24088/16155/320207/21926/16780/16145/14969/11797/18035/20846/15944/12048/11796/14960/18126/17874",33
"Environmental Information Processing","Signaling molecules and interaction","mmu04518","Integrin signaling","40/1132","153/11190",0.261437908496732,2.58435529688907,6.61966190942413,1.09430757186075e-08,2.55338433434176e-07,2.55338433434176e-07,"12827/16402/225341/16779/12835/16000/22329/16416/16409/81877/319480/16404/21923/12834/21828/12829/14205/109711/12842/21826/192897/12826/241226/12833/245026/73341/16400/16782/12843/99571/22341/13649/16420/21825/16780/15894/22371/22370/18590/18654",40
"Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway","30/1132","97/11190",0.309278350515464,3.05726567338166,6.82676219889927,1.19742621455835e-08,2.61936984434639e-07,2.61936984434639e-07,"20311/16172/17386/17392/19225/20310/20296/16176/20295/12985/103213/16193/14283/26417/20201/56489/15945/20202/12981/239114/14825/56480/20306/21929/20292/12608/16819/21926/18035/330122",30
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","50/1132","222/11190",0.225225225225225,2.22638716454971,6.19160721371438,3.6333613027165e-08,7.48044974088692e-07,7.48044974088692e-07,"21937/14102/17869/15251/19225/54720/15162/12575/142980/20310/16452/14697/20848/110558/15015/26399/16193/14701/19106/14972/26417/56489/12122/18019/54123/20847/110557/12981/14991/64337/16391/14825/22695/15039/22187/14173/56480/320207/15040/14709/66066/15894/11601/18035/15007/20846/330122/15018/14964/20963",50
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","48/1132","212/11190",0.226415094339623,2.23814920994733,6.1057966576222,5.72876663373372e-08,1.11392684544822e-06,1.11392684544822e-06,"12364/107607/229900/257632/72512/246727/20310/56338/59027/20296/268749/54396/16176/229898/71914/16193/26417/18036/56532/19766/56489/246730/12363/54123/20847/20304/16391/69146/59125/15951/14825/192656/56480/21929/55932/12796/23960/21926/11797/18035/69538/20846/15944/12048/11796/14469/330122/17874",48
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","54/1132","254/11190",0.21259842519685,2.10156923847417,5.95747792674281,8.22679509924137e-08,1.51546225512341e-06,1.51546225512341e-06,"11911/21937/14102/12767/16177/17869/19225/72512/12575/21355/21356/11513/16416/14697/20848/110558/21354/20296/15015/16176/12010/14681/26399/16193/14701/14972/26417/16194/213233/19766/12122/18019/13685/110557/20315/14991/26427/64337/20304/15039/13649/16155/56480/15040/14674/20303/21926/14709/20302/66066/18035/15007/15018/14964",54
"Human Diseases","Immune disease","mmu05332","Graft-versus-host disease","21/1132","58/11190",0.362068965517241,3.57910929694164,6.60632871933151,9.08155007208393e-08,1.58927126261469e-06,1.58927126261469e-06,"14102/14998/14999/110558/15015/16176/16193/14972/12519/14939/110557/14991/15039/16175/15040/21926/14969/15007/15018/14960/14964",21
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","42/1132","180/11190",0.233333333333333,2.3065371024735,5.92826180677257,1.59712055171753e-07,2.66112297029443e-06,2.66112297029443e-06,"14130/15980/21937/14998/14999/20698/257632/19345/16452/16409/16176/16193/26417/14129/12795/12122/56619/21809/192656/16175/17534/24088/16155/12608/14127/12796/21926/12322/16803/56644/16985/53970/14969/108960/20846/246256/12475/14960/18126/17874/17533/20963",42
"Human Diseases","Infectious disease: viral","mmu05165","Human papillomavirus infection","68/1132","357/11190",0.19047619047619,1.88288743059061,5.68758768417799,1.67270586704221e-07,2.66112297029443e-06,2.66112297029443e-06,"12827/58220/21937/23805/14102/16402/19225/73699/16848/12575/16779/142980/12835/100038882/71978/16416/56198/110558/81877/15015/319480/16404/21923/12834/21828/19106/14972/26417/12829/56489/12842/21826/192897/12826/241226/20847/12833/13685/110557/57265/245026/14991/26427/16400/16391/16782/12843/16362/18131/15039/13649/56480/15040/16420/21926/21825/16780/235542/231655/22371/22370/23962/15007/20846/15213/22418/15018/14964",68
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","44/1132","194/11190",0.22680412371134,2.24199482714655,5.85418336246331,1.93738603067021e-07,2.94819613362857e-06,2.94819613362857e-06,"20311/12767/56221/15162/17329/20310/11513/215449/18829/16452/14697/20848/20299/12772/14191/24047/100862177/20296/20295/20416/14701/26417/57266/18036/20847/15945/20315/64337/20304/14825/320207/20306/19395/20292/20303/14709/20302/66066/20305/13051/18035/12775/20846/330122",44
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","26/1132","87/11190",0.298850574712644,2.95418545144389,6.13858490106424,2.40424362248828e-07,3.4188982238338e-06,3.4188982238338e-06,"20311/14998/14999/17392/20310/20296/16176/16193/12519/21809/12977/12981/20315/20304/14825/11433/21687/16175/24088/12477/21926/20302/15894/14969/330122/14960",26
"Human Diseases","Infectious disease: parasitic","mmu05144","Malaria","22/1132","66/11190",0.333333333333333,3.29505300353357,6.2733169802429,2.44207015988129e-07,3.4188982238338e-06,3.4188982238338e-06,"16633/20969/15529/22329/20296/16176/12985/16193/21828/12520/16640/21826/20344/21809/21939/13349/24088/21926/21825/15894/20339/17874",22
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","40/1132","171/11190",0.233918128654971,2.31231789721654,5.80134976630843,2.92605818372274e-07,3.93892447808831e-06,3.93892447808831e-06,"15980/17869/16880/12575/16452/20848/18414/213208/16158/16878/12985/12984/16193/12702/16194/216233/12700/16169/16190/329244/16164/20847/246779/13857/12981/16391/12703/16188/12804/57914/12983/13649/16155/18712/19255/56708/18590/20846/12048/53603",40
"Environmental Information Processing","Signaling molecules and interaction","mmu04514","Cell adhesion molecule (CAM) interaction","41/1132","179/11190",0.229050279329609,2.26419843259569,5.71993925167898,3.80951651375281e-07,4.93826214745734e-06,4.93826214745734e-06,"14998/14999/60533/20969/50723/207683/19268/20971/15529/22329/67374/110558/16409/15015/14972/12519/20344/20343/272381/241226/110557/270152/19280/14991/21939/18007/15039/74048/15040/12477/52118/13003/15894/14969/20339/16728/12490/15007/15018/14960/14964",41
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","40/1132","174/11190",0.229885057471264,2.27245034726453,5.67500880649941,4.76583935333864e-07,5.9572991916733e-06,5.9572991916733e-06,"15980/21937/14102/14998/14999/246727/142980/16452/217069/20296/58185/16176/16193/71586/19106/12702/26417/18036/56417/56489/12122/246730/54123/20847/15945/20304/21933/16391/16175/56480/23960/21926/15894/18854/14969/77125/18035/20846/14960/17874",40
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","41/1132","181/11190",0.226519337016575,2.23917966538469,5.63848805114474,5.21798087583017e-07,6.29756312600193e-06,6.29756312600193e-06,"58220/18186/20346/12767/107449/20358/22065/20359/245857/26417/13640/20353/57764/18019/244058/13845/13838/98932/20350/214230/20348/20315/13836/235611/67938/20356/50780/18845/18007/13642/13643/12322/12934/270190/20360/223881/20347/16728/13848/20361/22418",41
"Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis","22/1132","70/11190",0.314285714285714,3.10676426047451,5.93165117519067,7.74018861361337e-07,9.0302200492156e-06,9.0302200492156e-06,"15980/14998/14999/19225/16452/16409/16176/26417/18036/14129/21809/17357/16175/24088/21926/14969/18035/20846/246256/14960/18126/17874",22
"Organismal Systems","Immune system","mmu04625","C-type lectin receptor signaling pathway","29/1132","112/11190",0.258928571428571,2.55955010095911,5.56468642881445,1.40140200886046e-06,1.58222807451987e-05,1.58222807451987e-05,"17474/19225/20299/208650/16176/20295/69810/16193/26417/19698/12795/56489/56619/18019/20847/66922/239114/16391/16362/56620/14127/21926/56644/18034/12051/16985/18035/20846/20963",29
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","27/1132","101/11190",0.267326732673267,2.64256726025959,5.56289281447415,1.64644617608663e-06,1.80080050509475e-05,1.80080050509475e-05,"12827/14066/17390/22329/16452/20848/20296/16176/16193/26417/12829/14205/11606/12842/21809/12826/21813/12825/12843/16175/22341/18712/21926/15894/18787/20339/20846",27
"Human Diseases","Immune disease","mmu05330","Allograft rejection","19/1132","58/11190",0.327586206896552,3.23824174485196,5.73320438081332,2.16474638694811e-06,2.29594313767224e-05,2.29594313767224e-05,"14102/14998/14999/110558/15015/14972/12519/14939/110557/14991/21939/15039/15040/21926/14969/15007/15018/14960/14964",19
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","45/1132","219/11190",0.205479452054795,2.03119705697275,5.17015602548066,2.62303449409514e-06,2.70018256745088e-05,2.70018256745088e-05,"15081/17869/22029/17260/17392/12575/16000/20183/235320/17873/16409/18792/20471/16193/15446/14129/108829/12978/23882/14939/21813/16178/18514/17349/12981/21939/15902/17125/12044/16009/12047/12608/13714/14011/12046/18854/12045/18590/17342/11797/12048/11796/212980/12475/80859",45
"Human Diseases","Endocrine and metabolic disease","mmu04940","Type I diabetes mellitus","20/1132","65/11190",0.307692307692308,3.04158738787714,5.53780523297586,3.53599838977642e-06,3.53599838977642e-05,3.53599838977642e-05,"14102/14998/14999/110558/15015/16176/14972/12519/14939/110557/14991/15039/16175/15040/21926/14969/15007/15018/14960/14964",20
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","36/1132","163/11190",0.220858895705521,2.18322530295476,5.10499825511611,4.74209918068708e-06,4.61037420344577e-05,4.61037420344577e-05,"70676/12259/15251/19225/20698/19345/192654/70839/16452/16416/12262/26417/16423/11689/192187/13537/18019/18514/12642/18263/320091/13857/226421/13609/18442/20525/11502/12608/13435/12322/21825/53313/19329/13051/19261/11687",36
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","27/1132","107/11190",0.252336448598131,2.4943859185628,5.21061545791953,5.44922768354361e-06,5.1546748357845e-05,5.1546748357845e-05,"12827/16177/19345/16779/20310/16409/16176/16193/12829/109711/12842/15507/21809/12826/16178/226421/12825/12981/16782/12843/14825/24088/21926/16780/12475/330122/18126",27
"Organismal Systems","Immune system","mmu04612","Antigen processing and presentation","23/1132","86/11190",0.267441860465116,2.64370531678856,5.13329819985832,9.49748466473331e-06,8.70763607258366e-05,8.70763607258366e-05,"19188/14998/14999/21355/21356/110558/21354/15015/12010/14972/213233/110557/14991/15039/19186/15040/21926/53970/14969/15007/15018/14960/14964",23
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","26/1132","104/11190",0.25,2.47128975265018,5.05697116644897,9.70279448087893e-06,8.70763607258366e-05,8.70763607258366e-05,"26410/142980/17329/16176/26399/16193/26417/12519/19766/56489/54123/20847/15945/21939/20304/16391/24088/56480/20303/21926/20302/16803/18035/20846/12475/17874",26
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","31/1132","136/11190",0.227941176470588,2.25323477447516,4.93293276166576,1.09194690676835e-05,9.55453543422306e-05,9.55453543422306e-05,"12364/11911/21937/14102/22029/17873/12984/26417/22145/19766/12122/23882/14939/328417/53857/21933/16188/12983/12044/12047/21926/12046/12633/12045/13163/22146/11797/18035/12048/11796/18952",31
"Cellular Processes","Transport and catabolism","mmu04145","Phagocytosis","55/1132","305/11190",0.180327868852459,1.78256965764931,4.64859534313239,1.38686150971961e-05,0.000118390616683381,0.000118390616683381,"14130/16402/14998/14999/19345/71693/21355/16416/110558/21354/64291/16409/12512/15015/17105/17002/22152/21828/17110/14972/14129/103967/22145/17394/280408/20288/21826/67951/110557/226421/53857/108078/14991/16790/14133/73683/15039/17534/24088/13429/15040/16819/21825/56644/14969/22146/15007/246256/12475/15018/14960/17533/14964/56455/20963",55
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","46/1132","245/11190",0.187755102040816,1.85598903872503,4.54471231712149,2.4485811115059e-05,0.000204048425958825,0.000204048425958825,"11911/21937/18186/14998/16177/17869/14999/50883/12575/11513/110558/15015/12010/16193/14283/14972/26417/19698/16169/17000/12257/18019/21809/21813/16178/110557/12981/14991/26427/21939/20525/22695/15039/17701/15040/13714/21926/15894/18034/14969/18035/15007/12048/15018/14960/14964",46
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","42/1132","217/11190",0.193548387096774,1.91325658269691,4.55746165463671,2.59824093121356e-05,0.000211484726959243,0.000211484726959243,"11911/21937/14102/17392/20310/20183/215449/22329/74519/16452/13076/20848/20296/22433/16176/26399/16193/26417/56489/20344/12122/18019/54123/18986/108078/21939/20304/21933/14825/24088/56480/21926/12322/20302/16803/15894/20339/18035/12048/12475/330122/17874",42
"Human Diseases","Cardiovascular disease","mmu05416","Viral myocarditis","23/1132","92/11190",0.25,2.47128975265018,4.75371125049409,3.12072448697717e-05,0.00024823944782773,0.00024823944782773,"14998/20392/14999/13136/110558/15015/14972/12519/12122/110557/14991/21939/20650/15039/15040/15894/12389/14969/15007/13527/15018/14960/14964",23
"Human Diseases","Cardiovascular disease","mmu05410","Hypertrophic cardiomyopathy","24/1132","100/11190",0.24,2.37243816254417,4.62476902194055,4.34746227578128e-05,0.000338135954782988,0.000338135954782988,"11464/16402/20392/16000/16416/319480/16404/16193/12296/108079/11606/192897/21809/12289/241226/12297/16400/20650/16420/21926/53313/22004/13527/59069",24
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","21/1132","82/11190",0.25609756097561,2.53156511247091,4.66968397560274,4.64905861523216e-05,0.000353732720724186,0.000353732720724186,"74568/72512/58203/16176/16193/18036/56532/56417/19766/56489/54123/15945/20304/69146/15951/22040/56480/20303/56045/77125/18035",21
"Organismal Systems","Digestive system","mmu04974","Protein digestion and absorption","25/1132","108/11190",0.231481481481481,2.28823125245387,4.51294115230697,5.78300565487283e-05,0.000430649357277764,0.000430649357277764,"12827/12837/12835/20510/72461/11932/13717/12834/170745/107581/12829/53867/11936/17254/12842/13482/12831/12826/67760/12833/12825/245026/12843/12818/72472",25
"Human Diseases","Cancer: overview","mmu05205","Proteoglycans in cancer","39/1132","204/11190",0.191176470588235,1.88980981085014,4.30284310802621,6.62296919081549e-05,0.000482924836830296,0.000482924836830296,"14102/16402/17869/15251/20969/12575/15163/16000/20971/17390/15529/16416/14388/12505/20848/18792/12512/26417/21859/11733/12842/17022/57265/15200/66922/12843/24088/13649/14173/21926/18793/12322/21825/12390/14734/17698/12389/22370/22418",39
"Human Diseases","Cardiovascular disease","mmu05414","Dilated cardiomyopathy","24/1132","103/11190",0.233009708737864,2.30333802188754,4.45791402323168,7.22678809062004e-05,0.000511148265469806,0.000511148265469806,"11464/16402/20392/18821/11513/16000/16416/319480/16404/12296/11606/192897/21809/12289/241226/12297/16400/20650/16420/21926/53313/22004/13527/59069",24
"Human Diseases","Infectious disease: viral","mmu05170","Human immunodeficiency virus 1 infection","44/1132","241/11190",0.182572614107884,1.80475932143747,4.23692078043305,7.30211807814008e-05,0.000511148265469806,0.000511148265469806,"22390/21937/14102/12767/80287/72512/21355/21356/14697/110558/21354/15015/667823/12010/14681/26399/14701/14972/26417/213233/19766/12122/18019/69550/214230/110557/14991/64337/319236/15039/24088/56480/15040/21926/56045/14709/66066/18035/15007/12048/209387/15018/17874/14964",44
"Human Diseases","Immune disease","mmu05320","Autoimmune thyroid disease","19/1132","74/11190",0.256756756756757,2.53808136758667,4.45332034358809,0.000101639835298879,0.00068563989108044,0.00068563989108044,"14102/14998/14999/110558/15015/14972/12519/14939/110557/14991/21939/15039/15040/12477/14969/15007/15018/14960/14964",19
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","43/1132","237/11190",0.181434599156118,1.79350986268283,4.14212301757326,0.00010186649810338,0.00068563989108044,0.00068563989108044,"225870/14256/56289/19345/16000/215449/14388/14697/80903/20416/14701/85031/26417/13640/14205/19418/18782/12978/217944/17356/18212/214230/12977/240168/13836/64337/66922/14180/21687/64654/22341/13649/17311/14173/56480/19395/14709/66066/11601/18590/18654/12048/18205",43
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","22/1132","95/11190",0.231578947368421,2.28919471824437,4.23330638514422,0.000156880417268109,0.00103600275554411,0.00103600275554411,"14066/50908/50909/12259/74145/13136/12267/16409/18792/12262/20720/14962/19124/278180/99571/17174/14058/18793/18787/12759/22371/22370",22
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","23/1132","103/11190",0.223300970873786,2.2073656043089,4.12965168530978,0.000200624638293856,0.00130034487783055,0.00130034487783055,"15980/21937/14102/12259/73699/71978/20296/12262/16176/14681/16193/26417/21809/21813/20304/24088/21926/20302/18787/12633/18035/18126/17874",23
"Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway","27/1132","131/11190",0.206106870229008,2.03739918539099,4.00669843259657,0.000241536435523123,0.00153705004423805,0.00153705004423805,"12827/11911/17386/13618/11513/17390/11475/14697/14681/20416/14701/26417/12829/14205/12842/12826/21813/12825/26427/64337/12843/22341/13649/14709/66066/18035/18126",27
"Organismal Systems","Immune system","mmu04659","Th17 cell differentiation","23/1132","105/11190",0.219047619047619,2.1653205451792,4.02471598730849,0.000270865913082053,0.00169291195676283,0.00169291195676283,"15980/14998/16177/15251/14999/20183/16452/50498/20848/16176/16193/26417/16194/18036/16190/18019/21813/246779/18037/14969/18035/20846/14960",23
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","24/1132","112/11190",0.214285714285714,2.11824835941444,3.9900619196848,0.000285818998628925,0.00175502893894954,0.00175502893894954,"68010/17869/12159/73699/12161/14264/14313/26417/69585/16324/21809/244058/21813/68777/11479/209268/84506/15902/17125/18007/13732/21926/21825/18121",24
"Organismal Systems","Immune system","mmu04611","Platelet activation","26/1132","126/11190",0.206349206349206,2.03979471647316,3.93767465260837,0.000306474455707798,0.00184941481892637,0.00184941481892637,"60596/21390/21391/11513/215449/70839/16416/18441/213435/54195/26417/12842/12825/67938/12843/99571/234889/19224/320207/238564/19395/14127/14674/22371/16822/20963",26
"Organismal Systems","Endocrine system","mmu04921","Oxytocin signaling pathway","30/1132","154/11190",0.194805194805195,1.9256803267404,3.88041864890561,0.000316851628747152,0.00187962830612717,0.00187962830612717,"60596/17260/19225/54720/16518/12575/16519/11513/16521/213435/54195/14681/16515/26417/12296/108079/13631/18019/12289/98932/12297/207565/234889/13649/320207/227541/238564/19735/12322/18160",30
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","16/1132","62/11190",0.258064516129032,2.55100877692921,4.10832295751317,0.000330533313873618,0.00192811099759611,0.00192811099759611,"15980/14998/14999/257632/16174/20848/16176/16193/16190/21809/16175/24088/21926/14969/20846/14960",16
"Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","22/1132","100/11190",0.22,2.17473498233216,3.95855937524237,0.00034216632917588,0.00196324942969767,0.00196324942969767,"60596/16519/11513/16521/14697/54195/14681/14701/19416/26417/12291/12289/70729/73086/64337/18626/234889/12322/11517/14709/66066/18628",22
"Human Diseases","Infectious disease: viral","mmu05162","Measles","28/1132","142/11190",0.197183098591549,1.94918628378042,3.81871131403705,0.00040309770147251,0.00227555154057062,0.00227555154057062,"14130/14102/246727/20848/208650/16176/16193/71586/19106/18036/56417/56489/12122/246730/54123/20847/16391/27218/16175/24088/56480/21929/23960/17698/18035/20846/12048/17874",28
"Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C","31/1132","164/11190",0.189024390243902,1.86853615444282,3.75892677957152,0.00043958601963631,0.00244214455353506,0.00244214455353506,"21937/14102/17869/246727/73699/12575/142980/71978/20848/58185/19106/12520/12702/26417/19013/19766/56489/12122/246730/54123/20847/15945/16391/15957/13649/56480/23960/21926/12633/18035/20846",31
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","18/1132","77/11190",0.233766233766234,2.31081639208848,3.8719933595692,0.000535965045005125,0.00293105883987178,0.00293105883987178,"50908/20311/107607/50909/16402/12259/16409/12262/16176/16193/26417/16362/16175/21926/15900/12475/18126/17874",18
"Environmental Information Processing","Signal transduction","mmu04015","Rap1 signaling pathway","37/1132","214/11190",0.172897196261682,1.70911627753377,3.51370524380779,0.000785868636537565,0.00420726601792128,0.00420726601792128,"58220/14293/18760/11513/16000/215449/16416/110351/16409/18441/80903/14681/26399/26417/13640/14205/12978/217944/17356/12977/240168/13836/14180/21687/64654/11541/22341/13649/17311/14173/19395/11540/21825/11601/16822/18590/18654",37
