"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FC","pvalue","padj"
"Map11",2.01648446954631,2.13604689927573,19.4072335240274,5.87055869189711e-09,1.02778482875709e-08,10.3302320955228,2.01648446954631,5.87055869189711e-09,1.02778482875709e-08
"Srpx",2.20050120299596,2.02232734176566,19.4043281563821,5.87871907278496e-09,1.02911134775889e-08,10.3287078474704,2.20050120299596,5.87871907278496e-09,1.02911134775889e-08
"Igip",3.25950744692066,2.93113815674967,19.3923756716524,5.91242217938134e-09,1.03490859445959e-08,10.3224348872746,3.25950744692066,5.91242217938134e-09,1.03490859445959e-08
"Tmem35b",1.68586934220559,1.33933972953889,19.3881108758429,5.92449940995128e-09,1.03691967940171e-08,10.3201957175368,1.68586934220559,5.92449940995128e-09,1.03691967940171e-08
"Kctd7",1.17578615485537,0.964503977717641,19.3767680051191,5.95675326449459e-09,1.04246137453752e-08,10.314238002624,1.17578615485537,5.95675326449459e-09,1.04246137453752e-08
"Zik1",0.678731818804136,0.581157163559652,19.3713966457759,5.97209444593644e-09,1.04504246198017e-08,10.3114155876963,0.678731818804136,5.97209444593644e-09,1.04504246198017e-08
"Trim12a",4.13559820892344,5.34813671849346,19.3484723476989,6.03806037056355e-09,1.05648086067093e-08,10.2993614125899,4.13559820892344,6.03806037056355e-09,1.05648086067093e-08
"Rrp12",2.95042792197682,3.84665221714464,19.3480934319424,6.03915745123164e-09,1.05656799888277e-08,10.2991620538866,2.95042792197682,6.03915745123164e-09,1.05656799888277e-08
"Zfp647",0.795870216098003,0.583194028268292,19.3470864779741,6.04207396925815e-09,1.05697340404489e-08,10.2986322476185,0.795870216098003,6.04207396925815e-09,1.05697340404489e-08
"A430033K04Rik",1.58439412543039,1.34923073859193,19.3452745143271,6.04732601215678e-09,1.05778725455132e-08,10.297678820845,1.58439412543039,6.04732601215678e-09,1.05778725455132e-08
"Tmem267",3.08303698547764,2.83835737253605,19.3424973024353,6.05538563824885e-09,1.05909199228277e-08,10.2962173291359,3.08303698547764,6.05538563824885e-09,1.05909199228277e-08
"Nfil3",3.12590569278079,3.83098191012549,19.3410082605024,6.05971180056768e-09,1.05974355009035e-08,10.2954336464228,3.12590569278079,6.05971180056768e-09,1.05974355009035e-08
"Tnfrsf1b",2.66895778647646,3.04984770348829,19.3403531527466,6.06161618628719e-09,1.05997149194475e-08,10.2950888448803,2.66895778647646,6.06161618628719e-09,1.05997149194475e-08
"Trmt10a",1.31012105313322,1.58203844755138,19.3386767441172,6.0664924806759e-09,1.06071902331398e-08,10.2942064530289,1.31012105313322,6.0664924806759e-09,1.06071902331398e-08
"Slc6a9",1.68307215148078,1.97553547340694,19.3339048519789,6.08039653986888e-09,1.06304474398957e-08,10.2916943250318,1.68307215148078,6.08039653986888e-09,1.06304474398957e-08
"Lig1",1.61381694300045,1.39259494606508,19.322131557715,6.11485144483095e-09,1.06896258234199e-08,10.2854938118689,1.61381694300045,6.11485144483095e-09,1.06896258234199e-08
"Tacc2",6.48951333350879,7.64191108563665,19.321173411328,6.11766495069831e-09,1.06934843147142e-08,10.2849890356639,6.48951333350879,6.11766495069831e-09,1.06934843147142e-08
"4931414P19Rik",1.73659584947456,1.36524549867744,19.3180700731782,6.12678741412281e-09,1.07083688061524e-08,10.2833539521303,1.73659584947456,6.12678741412281e-09,1.07083688061524e-08
"Ccn6",0.66097787659052,0.417288209718555,19.3177312724668,6.12778424879095e-09,1.07090498212372e-08,10.2831754298968,0.66097787659052,6.12778424879095e-09,1.07090498212372e-08
"Ptpn6",2.82938477704336,2.76298735151258,19.3019551114833,6.17440026750542e-09,1.07894478864553e-08,10.2748592604053,2.82938477704336,6.17440026750542e-09,1.07894478864553e-08
"Sfn",1.60976526565628,1.39716060635067,19.3012297120524,6.1765530916824e-09,1.07921405664754e-08,10.2744767199104,1.60976526565628,6.1765530916824e-09,1.07921405664754e-08
"Taf1c",1.93438807547246,2.21890734676095,19.2803268865202,6.23894507087843e-09,1.09000766929255e-08,10.2634476489065,1.93438807547246,6.23894507087843e-09,1.09000766929255e-08
"Ccdc15",0.509051033125006,0.456800333833745,19.280005601603,6.23990946916171e-09,1.09006817856186e-08,10.2632780380382,0.509051033125006,6.23990946916171e-09,1.09006817856186e-08
"Acsl6",2.44682436810177,2.29066209938562,19.2682166128441,6.27541033487987e-09,1.09616135561331e-08,10.2570525862935,2.44682436810177,6.27541033487987e-09,1.09616135561331e-08
"Ifi35",4.73923876088432,5.69855988926267,19.2630979522623,6.29089376371194e-09,1.09875711339461e-08,10.2543484190495,4.73923876088432,6.29089376371194e-09,1.09875711339461e-08
"LOC118567336",0.919894317322474,1.08124768952504,19.2432737709802,6.3512587234888e-09,1.10919051496358e-08,10.2438688730429,0.919894317322474,6.3512587234888e-09,1.10919051496358e-08
"Gm11756",2.35509068885114,1.95422460787774,19.2340052865743,6.37970034302247e-09,1.11404727673156e-08,10.2389657705134,2.35509068885114,6.37970034302247e-09,1.11404727673156e-08
"Adamts15",1.97223575224658,2.31128037674187,19.223160991088,6.41315601799294e-09,1.11977856340304e-08,10.2332261716902,1.97223575224658,6.41315601799294e-09,1.11977856340304e-08
"Tyw3",1.34604838647341,1.06012972046509,19.2181351744631,6.42872671709907e-09,1.122386191937e-08,10.2305650859725,1.34604838647341,6.42872671709907e-09,1.122386191937e-08
"Scx",2.33578595818842,2.01382301362118,19.2167263383147,6.43309897182202e-09,1.12303837044467e-08,10.2298190109824,2.33578595818842,6.43309897182202e-09,1.12303837044467e-08
"Zfp354b",1.1124464138192,0.790340227364663,19.2142794317175,6.44070062466575e-09,1.1242541262592e-08,10.2285230820049,1.1124464138192,6.44070062466575e-09,1.1242541262592e-08
"D16Ertd472e",1.11995413249983,1.38613942234668,19.2136669130933,6.44260504823315e-09,1.12447526210478e-08,10.2281986555302,1.11995413249983,6.44260504823315e-09,1.12447526210478e-08
"Tpk1",1.2264655408882,1.02207602030387,19.2077951581311,6.46089286962707e-09,1.12755558620238e-08,10.2250881194238,1.2264655408882,6.46089286962707e-09,1.12755558620238e-08
"Cdc42ep4",3.76522394235325,4.41816593043379,19.201704745954,6.4799222189186e-09,1.13070150337956e-08,10.2218607863888,3.76522394235325,6.4799222189186e-09,1.13070150337956e-08
"Fbxo46",1.71853537728959,1.58588977751942,19.2016156147451,6.48020116582219e-09,1.13070150337956e-08,10.2218135481229,1.71853537728959,6.48020116582219e-09,1.13070150337956e-08
"Morn1",1.63166745895275,1.83875669297687,19.194558607433,6.50232901624335e-09,1.13445026075264e-08,10.2180727671911,1.63166745895275,6.50232901624335e-09,1.13445026075264e-08
"Auts2",2.18477562159548,1.74727635259796,19.1888177085081,6.52039157337136e-09,1.13748908189467e-08,10.2150286558681,2.18477562159548,6.52039157337136e-09,1.13748908189467e-08
"Wt1",1.92698639304537,2.00359037139649,19.1827601126509,6.5395105744122e-09,1.14071158145493e-08,10.2118156683701,1.92698639304537,6.5395105744122e-09,1.14071158145493e-08
"Chd7",1.83084591369231,2.41273989122867,19.1812699690641,6.54422323978985e-09,1.14142074050805e-08,10.2110251375098,1.83084591369231,6.54422323978985e-09,1.14142074050805e-08
"Cnnm4",1.188453599778,1.2813851191242,19.1665740017176,6.59090123898781e-09,1.14944848365498e-08,10.2032256737292,1.188453599778,6.59090123898781e-09,1.14944848365498e-08
"Mrvi1",2.32986192616974,1.80241405352809,19.1622805260871,6.6046075914785e-09,1.1517249761806e-08,10.2009459515316,2.32986192616974,6.6046075914785e-09,1.1517249761806e-08
"Sema6b",2.67844328632498,3.48383810697091,19.1564349381786,6.62331941990382e-09,1.15487379741813e-08,10.1978413108047,2.67844328632498,6.62331941990382e-09,1.15487379741813e-08
"Cldn34c1",1.11504267794517,0.831731247850367,19.150946168148,6.6409423032533e-09,1.15783214118702e-08,10.1949253516177,1.11504267794517,6.6409423032533e-09,1.15783214118702e-08
"Agap2",2.41211253206027,2.04445940329973,19.1494003029082,6.64591496679663e-09,1.15858458307198e-08,10.194103951903,2.41211253206027,6.64591496679663e-09,1.15858458307198e-08
"Slc39a11",1.39261063680746,1.56083618899925,19.148857068327,6.64766339216569e-09,1.15877484925505e-08,10.1938152876218,1.39261063680746,6.64766339216569e-09,1.15877484925505e-08
"Zscan20",1.34975150275692,1.13972957679313,19.1428741340509,6.66695333769279e-09,1.16202249250803e-08,10.1906355530298,1.34975150275692,6.66695333769279e-09,1.16202249250803e-08
"S100a4",4.89738567903464,4.09113763880555,19.1224851851351,6.73315570247349e-09,1.17344532731744e-08,10.179792327011,4.89738567903464,6.73315570247349e-09,1.17344532731744e-08
"Fah",4.75056109781961,4.97535442314568,19.1171464546655,6.75060996124873e-09,1.1763709898878e-08,10.176951257947,4.75056109781961,6.75060996124873e-09,1.1763709898878e-08
"Lgals3",2.47240286819704,2.54221826670268,19.1136712468054,6.76199849540885e-09,1.17823915692082e-08,10.1751014757487,2.47240286819704,6.76199849540885e-09,1.17823915692082e-08
"Hilpda",2.89539482879541,3.87194737462813,19.1076084026861,6.78191768489096e-09,1.18159322541166e-08,10.1718735752421,2.89539482879541,6.78191768489096e-09,1.18159322541166e-08
"Aplnr",4.60604130455713,2.87669014287689,19.1035824219643,6.79518060594387e-09,1.18378704412319e-08,10.1697295722921,4.60604130455713,6.79518060594387e-09,1.18378704412319e-08
"Resf1",2.77679852676542,3.65318763460025,19.0997894152098,6.80770220776509e-09,1.18585129716892e-08,10.167709241257,2.77679852676542,6.80770220776509e-09,1.18585129716892e-08
"Prkd2",3.41339566116462,3.55069477934997,19.0984300716059,6.8121959110953e-09,1.18651688014999e-08,10.1669850982548,3.41339566116462,6.8121959110953e-09,1.18651688014999e-08
"Nr2c2ap",3.0241252277628,3.46001422552253,19.0981754590485,6.81303797023128e-09,1.18654636793689e-08,10.1668494567791,3.0241252277628,6.81303797023128e-09,1.18654636793689e-08
"AW146154",1.66716123594042,1.30534054100461,19.0932551200757,6.82933316699664e-09,1.18926687466745e-08,10.164227870594,1.66716123594042,6.82933316699664e-09,1.18926687466745e-08
"Atp8a2",0.886519954720341,0.918000508598001,19.0901621889468,6.83959834732951e-09,1.19093687483316e-08,10.1625796066667,0.886519954720341,6.83959834732951e-09,1.19093687483316e-08
"Mmp28",2.03025845167738,1.25172072889445,19.085608425697,6.85474289203081e-09,1.19345607489385e-08,10.1601523798594,2.03025845167738,6.85474289203081e-09,1.19345607489385e-08
"Adora2a",3.0381280627429,3.54292394854958,19.0804259707508,6.87202330011985e-09,1.19634660886599e-08,10.1573893748823,3.0381280627429,6.87202330011985e-09,1.19634660886599e-08
"Dzip1l",1.29126389631883,1.29516960563005,19.0789963652313,6.87679863570421e-09,1.19705978620129e-08,10.1566270598299,1.29126389631883,6.87679863570421e-09,1.19705978620129e-08
"Efr3b",2.89978965504878,2.54082594155271,19.0759044481904,6.88713914053e-09,1.19874146868181e-08,10.1549781555067,2.89978965504878,6.88713914053e-09,1.19874146868181e-08
"Comt",6.29079185258187,6.88943294449024,19.0743007120588,6.89250937558602e-09,1.19955780399853e-08,10.154122789894,6.29079185258187,6.89250937558602e-09,1.19955780399853e-08
"Map10",1.89962652770657,1.82599847130446,19.0730807045517,6.89659775841640e-09,1.20015090937533e-08,10.1534720428592,1.89962652770657,6.89659775841640e-09,1.20015090937533e-08
"Gmip",1.96520335569666,2.02960168808566,19.0690449834535,6.91014098356906e-09,1.20238907386748e-08,10.1513191212626,1.96520335569666,6.91014098356906e-09,1.20238907386748e-08
"Slx4",1.39279983743342,1.61031653503481,19.065560952047,6.92185642077168e-09,1.20430878655569e-08,10.1494601561917,1.39279983743342,6.92185642077168e-09,1.20430878655569e-08
"Casp1",2.72296143332393,2.83657307848659,19.0651244280215,6.92332582420397e-09,1.20444562597638e-08,10.1492272183063,2.72296143332393,6.92332582420397e-09,1.20444562597638e-08
"Zdhhc24",1.93881959199774,1.93131429031502,19.0590600204207,6.9437751307926e-09,1.2078840317762e-08,10.1459906009561,1.93881959199774,6.9437751307926e-09,1.2078840317762e-08
"Cpxm1",2.27219858907117,1.78874922529593,19.0584376481741,6.94587754886714e-09,1.2081305949642e-08,10.1456583806117,2.27219858907117,6.94587754886714e-09,1.2081305949642e-08
"Ociad2",1.87248625267046,1.61696461887241,19.049566499247,6.97592137195133e-09,1.21323661608427e-08,10.1409218582364,1.87248625267046,6.97592137195133e-09,1.21323661608427e-08
"Wdr90",0.803065922306557,0.586352211023115,19.0486782575767,6.97893745495321e-09,1.21364148977529e-08,10.1404474879281,0.803065922306557,6.97893745495321e-09,1.21364148977529e-08
"Zbtb39",1.64895729033591,1.73787307727194,19.0476634808153,6.98238495635441e-09,1.21412130015994e-08,10.1399055149121,1.64895729033591,6.98238495635441e-09,1.21412130015994e-08
"Dbp",5.81953101698497,4.71975411694113,19.0459699001883,6.98814274203101e-09,1.21500269658124e-08,10.1390009439812,5.81953101698497,6.98814274203101e-09,1.21500269658124e-08
"Otulinl",1.51927935591399,0.969158537152379,19.0433433377364,6.9970828125694e-09,1.21643715687813e-08,10.1375978986606,1.51927935591399,6.9970828125694e-09,1.21643715687813e-08
"Zfp108",0.886684327366299,0.604004526149184,19.0430464116012,6.99809425787954e-09,1.21649308521803e-08,10.137439276322,0.886684327366299,6.99809425787954e-09,1.21649308521803e-08
"Dzip3",1.09127296170028,0.915694889190952,19.0416667629555,7.00279599069294e-09,1.21719042956392e-08,10.1367022164814,1.09127296170028,7.00279599069294e-09,1.21719042956392e-08
"Col5a3",3.30157686488494,2.79219527077933,19.0401803986245,7.00786530087125e-09,1.21795152060964e-08,10.1359080878483,3.30157686488494,7.00786530087125e-09,1.21795152060964e-08
"Wdpcp",1.51993698337415,1.32423822131167,19.0382307515019,7.014520794028e-09,1.21898810960954e-08,10.1348663482856,1.51993698337415,7.014520794028e-09,1.21898810960954e-08
"Cmtm8",4.50310623183308,3.46144668469429,19.0238054476375,7.06398147650874e-09,1.22746247587374e-08,10.1271554106091,4.50310623183308,7.06398147650874e-09,1.22746247587374e-08
"Nup210",0.898669300395459,0.860279929703179,19.0234539524681,7.06519145411545e-09,1.22755178481169e-08,10.1269674515737,0.898669300395459,7.06519145411545e-09,1.22755178481169e-08
"Serpini1",2.80691597211754,2.55199753515178,19.0228509594085,7.06726771379319e-09,1.22779157474557e-08,10.126644998439,2.80691597211754,7.06726771379319e-09,1.22779157474557e-08
"Pde9a",2.13319744575815,1.8342311462368,19.0187300603179,7.08147505202107e-09,1.2301386338274e-08,10.1244410676192,2.13319744575815,7.08147505202107e-09,1.2301386338274e-08
"Tgfb2",1.949188910389,2.11874675865787,19.0161270249852,7.09046558739828e-09,1.23157909754721e-08,10.1230486817063,1.949188910389,7.09046558739828e-09,1.23157909754721e-08
"Abhd3",1.67807869388969,1.22478999960384,19.0146024992178,7.09573693996366e-09,1.23237333737212e-08,10.1222331149778,1.67807869388969,7.09573693996366e-09,1.23237333737212e-08
"Zfp619",0.578667844132482,0.561580380243774,19.010370587361,7.1103922852892e-09,1.23479705332459e-08,10.1199688650945,0.578667844132482,7.1103922852892e-09,1.23479705332459e-08
"Exog",1.05714984636885,1.10239594672276,19.0049520841441,7.12920561804211e-09,1.23794230073259e-08,10.1170690338422,1.05714984636885,7.12920561804211e-09,1.23794230073259e-08
"Trp53inp1",2.4865126331687,3.0878463428183,18.9845824642339,7.20042270157119e-09,1.25018561909442e-08,10.1061606908878,2.4865126331687,7.20042270157119e-09,1.25018561909442e-08
"Thnsl2",2.28579745898124,2.09628469511514,18.9820496396059,7.20933277334858e-09,1.25160943127817e-08,10.1048035281941,2.28579745898124,7.20933277334858e-09,1.25160943127817e-08
"Nek8",1.53361178216818,1.36928582285813,18.973839050001,7.2383000153632e-09,1.25651473790316e-08,10.1004028570296,1.53361178216818,7.2383000153632e-09,1.25651473790316e-08
"Cadm3",0.947461290274758,1.09835180123004,18.9728727510745,7.24171758491228e-09,1.25698428348684e-08,10.0998848249098,0.947461290274758,7.24171758491228e-09,1.25698428348684e-08
"Zfp729a",1.31410575049715,1.21882461386927,18.971826772283,7.24541896903775e-09,1.25750299504939e-08,10.0993240479813,1.31410575049715,7.24541896903775e-09,1.25750299504939e-08
"Efna5",2.02287052699498,3.08622146530838,18.9713350227773,7.24715983410756e-09,1.25768137355264e-08,10.0990603978118,2.02287052699498,7.24715983410756e-09,1.25768137355264e-08
"C5ar1",2.54015087498879,2.4336030340336,18.9694498881401,7.2538377610929e-09,1.25871641669023e-08,10.0980496272974,2.54015087498879,7.2538377610929e-09,1.25871641669023e-08
"Lrwd1",2.47384654586156,2.37697617176537,18.9689264390379,7.2556932380016e-09,1.25891452669586e-08,10.0977689475562,2.47384654586156,7.2556932380016e-09,1.25891452669586e-08
"Tafa5",1.49485610176774,1.4528821390046,18.9678455297033,7.25952640815049e-09,1.25945570785511e-08,10.0971893274087,1.49485610176774,7.25952640815049e-09,1.25945570785511e-08
"Chn2",1.09226155789921,1.15217289068858,18.9613984130443,7.28243590574296e-09,1.26330601032348e-08,10.0937315079199,1.09226155789921,7.28243590574296e-09,1.26330601032348e-08
"Pik3cd",2.13568164855839,1.98987512059583,18.9582630488959,7.29360606798393e-09,1.26511929800386e-08,10.0920494927384,2.13568164855839,7.29360606798393e-09,1.26511929800386e-08
"Stard9",1.3483218686028,0.871441129807021,18.9494381541926,7.32514752520526e-09,1.27046540369796e-08,10.0873138086904,1.3483218686028,7.32514752520526e-09,1.27046540369796e-08
"Kbtbd3",3.52716541590733,2.88062757231802,18.9396327844352,7.36036988234329e-09,1.27644880643942e-08,10.0820494957863,3.52716541590733,7.36036988234329e-09,1.27644880643942e-08
"Cemip2",1.95092933726502,2.60303199438662,18.9386621231474,7.36386679057022e-09,1.27692968818491e-08,10.0815282245459,1.95092933726502,7.36386679057022e-09,1.27692968818491e-08
"Cep170b",1.80113170978608,2.08312536694096,18.9371733710359,7.36923373553242e-09,1.27773471680678e-08,10.0807286748552,1.80113170978608,7.36923373553242e-09,1.27773471680678e-08
"Gdf11",0.945577390027026,0.73374402773314,18.9359507941626,7.37364434580064e-09,1.27837378675795e-08,10.0800720322952,0.945577390027026,7.37364434580064e-09,1.27837378675795e-08
"Usp53",1.46047805617923,1.82671630979121,18.9334412441642,7.38270700856229e-09,1.27981918134473e-08,10.0787240328817,1.46047805617923,7.38270700856229e-09,1.27981918134473e-08
"Adrb2",1.65283792049255,1.5240332224548,18.9231460627479,7.4200144666283e-09,1.28616014887394e-08,10.0731922063367,1.65283792049255,7.4200144666283e-09,1.28616014887394e-08
"Zfp446",1.44989790190393,1.32848835768077,18.9158420083572,7.44660881273047e-09,1.29064307812625e-08,10.0692658294755,1.44989790190393,7.44660881273047e-09,1.29064307812625e-08
"Bend7",1.65653002300228,1.69845929028872,18.9132329845989,7.45613383607562e-09,1.29216696931184e-08,10.0678629673034,1.65653002300228,7.45613383607562e-09,1.29216696931184e-08
"Gpld1",1.34671932992833,1.61799985997573,18.8984370854281,7.51040550589513e-09,1.30144450685275e-08,10.0599037607382,1.34671932992833,7.51040550589513e-09,1.30144450685275e-08
"Gm21119",2.08554411694937,2.97357038350816,18.8938809692343,7.52720505396055e-09,1.30422748341391e-08,10.0574516723817,2.08554411694937,7.52720505396055e-09,1.30422748341391e-08
"Chst15",2.29690196543418,2.41851170766229,18.8849625454222,7.56020961488005e-09,1.3097521817385e-08,10.0526501633387,2.29690196543418,7.56020961488005e-09,1.3097521817385e-08
"2510022D24Rik",1.57201774722775,1.65975625558899,18.8848639246851,7.56057547331163e-09,1.3097521817385e-08,10.0525970556796,1.57201774722775,7.56057547331163e-09,1.3097521817385e-08
"Frs3",1.91618403302607,1.52748793484658,18.8787740339675,7.58320532866476e-09,1.31354343333e-08,10.0493171106543,1.91618403302607,7.58320532866476e-09,1.31354343333e-08
"Cys1",2.45722583875057,2.05426897168056,18.8663183509444,7.62972327806987e-09,1.32147136850946e-08,10.0426054667883,2.45722583875057,7.62972327806987e-09,1.32147136850946e-08
"Zswim5",0.682672808767625,0.560852553632533,18.8625377839963,7.64390465997004e-09,1.32379758923696e-08,10.0405674995786,0.682672808767625,7.64390465997004e-09,1.32379758923696e-08
"Ccdc14",1.01881281665013,1.06272654122922,18.8616422963865,7.64726800314231e-09,1.32425003211999e-08,10.0400847172344,1.01881281665013,7.64726800314231e-09,1.32425003211999e-08
"H2-T22",5.01548391359603,5.72467017141825,18.8607554590294,7.65060046553839e-09,1.32469703917829e-08,10.0396065768531,5.01548391359603,7.65060046553839e-09,1.32469703917829e-08
"Zc4h2",1.3547538292065,1.13112702088789,18.859706707191,7.65454341975362e-09,1.32524965440458e-08,10.0390411121298,1.3547538292065,7.65454341975362e-09,1.32524965440458e-08
"Ccdc134",2.18510681492042,2.1657898355931,18.852046502729,7.68341126884469e-09,1.3301170450394e-08,10.0349099792642,2.18510681492042,7.68341126884469e-09,1.3301170450394e-08
"Dgkh",1.1818481103051,1.47615906862695,18.8487990327607,7.69568573708029e-09,1.33211119192153e-08,10.0331581401331,1.1818481103051,7.69568573708029e-09,1.33211119192153e-08
"Zfp273",1.63987699909331,1.08107119693559,18.8446055816365,7.71156773432084e-09,1.33472934377053e-08,10.0308955664225,1.63987699909331,7.71156773432084e-09,1.33472934377053e-08
"Tep1",1.74417146063506,1.67707936645902,18.8364441962806,7.7425813554057e-09,1.33996572824345e-08,10.0264907142192,1.74417146063506,7.7425813554057e-09,1.33996572824345e-08
"Fcgr2b",3.91384530482639,5.00445126053762,18.8345348804913,7.74985667615259e-09,1.34109323192017e-08,10.0254599570929,3.91384530482639,7.74985667615259e-09,1.34109323192017e-08
"Gimap9",2.64758761416454,3.15366705361527,18.8302003090768,7.76640127360225e-09,1.34382438205163e-08,10.0231195378467,2.64758761416454,7.76640127360225e-09,1.34382438205163e-08
"Ncam1",1.01716826470067,0.851874729664026,18.8295949079145,7.76871512375504e-09,1.34407768055576e-08,10.0227926149958,1.01716826470067,7.76871512375504e-09,1.34407768055576e-08
"Top3a",1.44280815174569,1.67280967800103,18.8294185456225,7.7693893254329e-09,1.34407768055576e-08,10.0226973756526,1.44280815174569,7.7693893254329e-09,1.34407768055576e-08
"Camkk2",2.39555018440871,3.07162809670569,18.8275622874809,7.77648938516071e-09,1.34517402202903e-08,10.0216949054595,2.39555018440871,7.77648938516071e-09,1.34517402202903e-08
"Tiam1",1.05917996965446,0.829093599614461,18.8210143308497,7.80159206604679e-09,1.34938392928182e-08,10.0181579329364,1.05917996965446,7.80159206604679e-09,1.34938392928182e-08
"Pcgf6",1.64880444701171,1.90102592991314,18.8195699072163,7.80714152659818e-09,1.35021136599933e-08,10.017377548257,1.64880444701171,7.80714152659818e-09,1.35021136599933e-08
"Galnt18",3.44703765897623,3.66223511763536,18.8089334906515,7.84814083859235e-09,1.35716893783953e-08,10.0116292017643,3.44703765897623,7.84814083859235e-09,1.35716893783953e-08
"Angpt1",3.5032433504233,3.41343127655756,18.8012688896447,7.87783213001154e-09,1.36208580887762e-08,10.0074850145486,3.5032433504233,7.87783213001154e-09,1.36208580887762e-08
"Dtx4",2.294807056943,2.4267645371963,18.801195158692,7.87811835139796e-09,1.36208580887762e-08,10.0074451409726,2.294807056943,7.87811835139796e-09,1.36208580887762e-08
"Ctsk",2.74935885466003,2.50722533609342,18.7993759415926,7.88518413218467e-09,1.36317381434367e-08,10.006461264001,2.74935885466003,7.88518413218467e-09,1.36317381434367e-08
"Mfsd4b1",1.64535773087533,1.097323533958,18.7977883434681,7.89135602317717e-09,1.36410708792292e-08,10.0056025777578,1.64535773087533,7.89135602317717e-09,1.36410708792292e-08
"Mterf1a",1.843474680798,1.69063869652937,18.7964661440179,7.89650022566783e-09,1.36478816217699e-08,10.0048873850625,1.843474680798,7.89650022566783e-09,1.36478816217699e-08
"Adamts9",2.48667158372435,3.35294037447704,18.7963524063076,7.89694291090003e-09,1.36478816217699e-08,10.0048258607945,2.48667158372435,7.89694291090003e-09,1.36478816217699e-08
"Fgl2",4.3472968952395,6.01018494410103,18.7961791000226,7.89761749910888e-09,1.36478816217699e-08,10.0047321133452,4.3472968952395,7.89761749910888e-09,1.36478816217699e-08
"C1qtnf6",3.07330242594712,2.99039744874142,18.7939438978385,7.90632363740876e-09,1.36615881251081e-08,10.0035229399267,3.07330242594712,7.90632363740876e-09,1.36615881251081e-08
"Patj",2.39246343668588,2.34441064805042,18.7924159091614,7.91228126138978e-09,1.36705431629243e-08,10.0026962673595,2.39246343668588,7.91228126138978e-09,1.36705431629243e-08
"Kcna1",0.744665513627606,0.439647066546889,18.7877712408289,7.93042122892382e-09,1.37005425814996e-08,10.0001830134799,0.744665513627606,7.93042122892382e-09,1.37005425814996e-08
"Sts",1.84947799313132,1.61621986043551,18.7767119282035,7.97379877879255e-09,1.37741321313971e-08,9.99419636840835,1.84947799313132,7.97379877879255e-09,1.37741321313971e-08
"Ccdc68",1.63053756158632,1.30720496749996,18.7725904777341,7.99003106748923e-09,1.38008204815696e-08,9.99196447506465,1.63053756158632,7.99003106748923e-09,1.38008204815696e-08
"Cxxc4",1.03341854171704,0.727740537988708,18.7691221333009,8.00371934355434e-09,1.38231098768378e-08,9.99008589556068,1.03341854171704,8.00371934355434e-09,1.38231098768378e-08
"Camk1d",1.00077849468175,0.614703730981016,18.7684297120887,8.00645517026645e-09,1.38264809397816e-08,9.98971081566805,1.00077849468175,8.00645517026645e-09,1.38264809397816e-08
"Hcls1",4.10775682141042,4.74874192609272,18.7664435956841,8.01430824154864e-09,1.38386875324254e-08,9.98863487636526,4.10775682141042,8.01430824154864e-09,1.38386875324254e-08
"Leng9",2.0311414983592,2.05876240228237,18.7623676887616,8.03045092661196e-09,1.38652044045673e-08,9.98642649307691,2.0311414983592,8.03045092661196e-09,1.38652044045673e-08
"Wwox",1.97071218027348,1.78162942478074,18.7590322753373,8.04368755597929e-09,1.38866990431487e-08,9.98461897796083,1.97071218027348,8.04368755597929e-09,1.38866990431487e-08
"Zfp37",1.11279960317798,1.14194247530419,18.7584164977945,8.04613390682586e-09,1.38895628574619e-08,9.9842852444082,1.11279960317798,8.04613390682586e-09,1.38895628574619e-08
"Snx29",1.63540667899234,1.67981956861043,18.7568233723009,8.05246685765111e-09,1.38991346612246e-08,9.98342176799471,1.63540667899234,8.05246685765111e-09,1.38991346612246e-08
"D11Wsu47e",2.23015033216164,2.48166114853762,18.7505879272974,8.07730674954013e-09,1.39406457717623e-08,9.98004147248643,2.23015033216164,8.07730674954013e-09,1.39406457717623e-08
"Fbxo32",4.5033455425771,5.29749868965363,18.7500782612573,8.07934081829201e-09,1.39427919777119e-08,9.97976513001356,4.5033455425771,8.07934081829201e-09,1.39427919777119e-08
"Dhx37",2.49467300204225,2.49503301057796,18.7445014974169,8.10163453479691e-09,1.3979897103044e-08,9.9767409221186,2.49467300204225,8.10163453479691e-09,1.3979897103044e-08
"Notch4",3.55579398746387,3.73375966496609,18.7417524982013,8.11264891159069e-09,1.39975336385957e-08,9.97524985814985,3.55579398746387,8.11264891159069e-09,1.39975336385957e-08
"Sned1",2.2589062751355,1.7285446976814,18.7409587904103,8.1158321209715e-09,1.40016561789665e-08,9.9748193101549,2.2589062751355,8.1158321209715e-09,1.40016561789665e-08
"Lrch2",0.929687548603322,0.795299752387819,18.7366601700274,8.13309592586746e-09,1.40300677664832e-08,9.97248721388758,0.929687548603322,8.13309592586746e-09,1.40300677664832e-08
"Cdk20",2.05399612719521,1.97828617369757,18.7356337184973,8.13722427254133e-09,1.40358165765097e-08,9.97193026561271,2.05399612719521,8.13722427254133e-09,1.40358165765097e-08
"Zfp78",0.576319521561866,0.432218521991118,18.7295061757156,8.16191712798566e-09,1.40770323084572e-08,9.96860487934879,0.576319521561866,8.16191712798566e-09,1.40770323084572e-08
