"gene","sample","expr","group"
"Tgfbr1","fpkm_WT_LPS_3",2.84799690655495,"LPS"
"Tgfbr1","fpkm_WT_LPS_4",2.94110631094643,"LPS"
"Tgfbr1","fpkm_WT_LPS_5",3.0071955014042,"LPS"
"Tgfbr1","fpkm_WT_PBS_1",2.46988597627446,"PBS"
"Tgfbr1","fpkm_WT_PBS_2",2.52356195605701,"PBS"
"Tgfbr1","fpkm_WT_PBS_3",2.59931779369823,"PBS"
"Tgfbr1","fpkm_WT_PBS_4",2.64616265715789,"PBS"
"Tgfbr1","fpkm_WT_PBS_5",2.78031009904338,"PBS"
"Tgfbr2","fpkm_WT_LPS_1",5.69543711040537,"LPS"
"Tgfbr2","fpkm_WT_LPS_2",5.37330019660839,"LPS"
"Tgfbr2","fpkm_WT_LPS_3",5.53075745746122,"LPS"
"Tgfbr2","fpkm_WT_LPS_4",5.59514556799086,"LPS"
"Tgfbr2","fpkm_WT_LPS_5",5.57500972029495,"LPS"
"Tgfbr2","fpkm_WT_PBS_1",4.40394936423287,"PBS"
"Tgfbr2","fpkm_WT_PBS_2",4.52418907844937,"PBS"
"Tgfbr2","fpkm_WT_PBS_3",5.30997649237056,"PBS"
"Tgfbr2","fpkm_WT_PBS_4",4.40531168259745,"PBS"
"Tgfbr2","fpkm_WT_PBS_5",4.17791779219584,"PBS"
"Cd44","fpkm_WT_LPS_1",3.73335434061383,"LPS"
"Cd44","fpkm_WT_LPS_2",4.11270013274936,"LPS"
"Cd44","fpkm_WT_LPS_3",4.19140472885276,"LPS"
"Cd44","fpkm_WT_LPS_4",3.79597469420667,"LPS"
"Cd44","fpkm_WT_LPS_5",3.94953493301701,"LPS"
"Cd44","fpkm_WT_PBS_1",2.10433665981474,"PBS"
"Cd44","fpkm_WT_PBS_2",1.82374936030827,"PBS"
"Cd44","fpkm_WT_PBS_3",2.89917563048051,"PBS"
"Cd44","fpkm_WT_PBS_4",2.22650852980868,"PBS"
"Cd44","fpkm_WT_PBS_5",2.36176835941915,"PBS"
"Itgav","fpkm_WT_LPS_1",2.34482849699744,"LPS"
"Itgav","fpkm_WT_LPS_2",2.58736499093646,"LPS"
"Itgav","fpkm_WT_LPS_3",2.41413553298445,"LPS"
"Itgav","fpkm_WT_LPS_4",2.36457243229586,"LPS"
"Itgav","fpkm_WT_LPS_5",2.48542682717024,"LPS"
"Itgav","fpkm_WT_PBS_1",2.22958792274065,"PBS"
"Itgav","fpkm_WT_PBS_2",2.35895882583233,"PBS"
"Itgav","fpkm_WT_PBS_3",2.56559717585422,"PBS"
"Itgav","fpkm_WT_PBS_4",2.53605290024021,"PBS"
"Itgav","fpkm_WT_PBS_5",2.8972404255748,"PBS"
"Itgal","fpkm_WT_LPS_1",1.33342373372519,"LPS"
"Itgal","fpkm_WT_LPS_2",0.903038270112912,"LPS"
"Itgal","fpkm_WT_LPS_3",1.29865831556452,"LPS"
"Itgal","fpkm_WT_LPS_4",1.15055967657538,"LPS"
"Itgal","fpkm_WT_LPS_5",1.59931779369823,"LPS"
"Itgal","fpkm_WT_PBS_1",0.464668267003444,"PBS"
"Itgal","fpkm_WT_PBS_2",0.807354922057604,"PBS"
"Itgal","fpkm_WT_PBS_3",2.10433665981474,"PBS"
"Itgal","fpkm_WT_PBS_4",0.748461233004036,"PBS"
"Itgal","fpkm_WT_PBS_5",1.31034012061215,"PBS"
"Itgb2","fpkm_WT_LPS_1",2.96162332828694,"LPS"
"Itgb2","fpkm_WT_LPS_2",2.72027846523333,"LPS"
"Itgb2","fpkm_WT_LPS_3",3.01970191444255,"LPS"
"Itgb2","fpkm_WT_LPS_4",2.76341157447001,"LPS"
"Itgb2","fpkm_WT_LPS_5",2.82171021503467,"LPS"
"Itgb2","fpkm_WT_PBS_1",2.46466826700344,"PBS"
"Itgb2","fpkm_WT_PBS_2",2.19849415363908,"PBS"
"Itgb2","fpkm_WT_PBS_3",3.39094277280254,"PBS"
"Itgb2","fpkm_WT_PBS_4",2.66448284036468,"PBS"
"Itgb2","fpkm_WT_PBS_5",2.70265754339091,"PBS"
"Trem2","fpkm_WT_LPS_1",1.03562390973072,"LPS"
"Trem2","fpkm_WT_LPS_2",0.722466024471091,"LPS"
"Trem2","fpkm_WT_LPS_3",0.604071323668861,"LPS"
"Trem2","fpkm_WT_LPS_4",0.650764559116902,"LPS"
"Trem2","fpkm_WT_LPS_5",1.11103131238874,"LPS"
"Trem2","fpkm_WT_PBS_1",1.87578006306849,"PBS"
"Trem2","fpkm_WT_PBS_2",2.27202318906105,"PBS"
"Trem2","fpkm_WT_PBS_3",2.26002565596146,"PBS"
"Trem2","fpkm_WT_PBS_4",3.31034012061215,"PBS"
"Trem2","fpkm_WT_PBS_5",2.11103131238874,"PBS"
"Ldlr","fpkm_WT_LPS_1",2.66448284036468,"LPS"
"Ldlr","fpkm_WT_LPS_2",3.01256867350306,"LPS"
"Ldlr","fpkm_WT_LPS_3",3.26002565596146,"LPS"
"Ldlr","fpkm_WT_LPS_4",2.76341157447001,"LPS"
"Ldlr","fpkm_WT_LPS_5",3.11270013274936,"LPS"
"Ldlr","fpkm_WT_PBS_1",1.86789646399265,"PBS"
"Ldlr","fpkm_WT_PBS_2",2.01792190799726,"PBS"
"Ldlr","fpkm_WT_PBS_3",2.28983446517751,"PBS"
"Ldlr","fpkm_WT_PBS_4",2.48542682717024,"PBS"
"Ldlr","fpkm_WT_PBS_5",1.88752527074159,"PBS"
"Flt1","fpkm_WT_LPS_1",4.99774402605963,"LPS"
"Flt1","fpkm_WT_LPS_2",4.49697358099828,"LPS"
"Flt1","fpkm_WT_LPS_3",5.1333991254172,"LPS"
"Flt1","fpkm_WT_LPS_4",5.18269229751619,"LPS"
"Flt1","fpkm_WT_LPS_5",5.19770815795585,"LPS"
"Flt1","fpkm_WT_PBS_1",5.48284828306847,"PBS"
"Flt1","fpkm_WT_PBS_2",5.84373265661131,"PBS"
"Flt1","fpkm_WT_PBS_3",5.52199295640167,"PBS"
"Flt1","fpkm_WT_PBS_4",5.32337006906127,"PBS"
"Flt1","fpkm_WT_PBS_5",5.23074100262691,"PBS"
"Kdr","fpkm_WT_LPS_1",5.2349610948395,"LPS"
"Kdr","fpkm_WT_LPS_2",4.86245139132558,"LPS"
"Kdr","fpkm_WT_LPS_3",5.65306001710456,"LPS"
"Kdr","fpkm_WT_LPS_4",5.74496834824888,"LPS"
"Kdr","fpkm_WT_LPS_5",5.58616424593091,"LPS"
"Kdr","fpkm_WT_PBS_1",6.19574129324645,"PBS"
"Kdr","fpkm_WT_PBS_2",6.45187047886432,"PBS"
"Kdr","fpkm_WT_PBS_3",5.98322165074267,"PBS"
"Kdr","fpkm_WT_PBS_4",6.10139795218253,"PBS"
"Kdr","fpkm_WT_PBS_5",5.84473714406068,"PBS"
"Pdgfrb","fpkm_WT_LPS_1",4.48413813120167,"LPS"
"Pdgfrb","fpkm_WT_LPS_2",4.38404980679516,"LPS"
"Pdgfrb","fpkm_WT_LPS_3",4.87184364850932,"LPS"
"Pdgfrb","fpkm_WT_LPS_4",4.86145916636151,"LPS"
"Pdgfrb","fpkm_WT_LPS_5",4.8972404255748,"LPS"
"Pdgfrb","fpkm_WT_PBS_1",4.76871365703049,"PBS"
"Pdgfrb","fpkm_WT_PBS_2",5.1407786557828,"PBS"
"Pdgfrb","fpkm_WT_PBS_3",4.84247606299394,"PBS"
"Pdgfrb","fpkm_WT_PBS_4",4.91408609701272,"PBS"
"Pdgfrb","fpkm_WT_PBS_5",4.73063995591679,"PBS"
"Tek","fpkm_WT_LPS_1",3.19692173382033,"LPS"
"Tek","fpkm_WT_LPS_2",2.95233356636969,"LPS"
"Tek","fpkm_WT_LPS_3",3.05484847699562,"LPS"
"Tek","fpkm_WT_LPS_4",3.39231742277876,"LPS"
"Tek","fpkm_WT_LPS_5",3.4276061727819,"LPS"
"Tek","fpkm_WT_PBS_1",4.80838505065609,"PBS"
"Tek","fpkm_WT_PBS_2",5.02458563827827,"PBS"
"Tek","fpkm_WT_PBS_3",5.26641176603611,"PBS"
"Tek","fpkm_WT_PBS_4",4.93593113975227,"PBS"
"Tek","fpkm_WT_PBS_5",4.65935375917005,"PBS"
"Il10ra","fpkm_WT_LPS_1",1.72683121703249,"LPS"
"Il10ra","fpkm_WT_LPS_2",1.85598969730848,"LPS"
"Il10ra","fpkm_WT_LPS_3",2.09085343045111,"LPS"
"Il10ra","fpkm_WT_LPS_4",1.71369581484336,"LPS"
"Il10ra","fpkm_WT_LPS_5",2.0496307677246,"LPS"
"Il10ra","fpkm_WT_PBS_1",1.96347412397489,"PBS"
"Il10ra","fpkm_WT_PBS_2",1.86789646399265,"PBS"
"Il10ra","fpkm_WT_PBS_3",2.02856915219677,"PBS"
"Il10ra","fpkm_WT_PBS_4",2.18269229751619,"PBS"
"Il10ra","fpkm_WT_PBS_5",1.83995958748953,"PBS"
"Ifngr1","fpkm_WT_LPS_1",6.43779367792528,"LPS"
"Ifngr1","fpkm_WT_LPS_2",6.26528685756517,"LPS"
"Ifngr1","fpkm_WT_LPS_3",6.36946648365072,"LPS"
"Ifngr1","fpkm_WT_LPS_4",6.36789520554199,"LPS"
"Ifngr1","fpkm_WT_LPS_5",6.51412226017071,"LPS"
"Ifngr1","fpkm_WT_PBS_1",5.50303064564116,"PBS"
"Ifngr1","fpkm_WT_PBS_2",5.72109918870718,"PBS"
"Ifngr1","fpkm_WT_PBS_3",6.29130885982897,"PBS"
"Ifngr1","fpkm_WT_PBS_4",5.74738739965272,"PBS"
"Ifngr1","fpkm_WT_PBS_5",5.69265037003553,"PBS"
"Cxcr4","fpkm_WT_LPS_1",1.18903382439002,"LPS"
"Cxcr4","fpkm_WT_LPS_2",1.50080205305716,"LPS"
"Cxcr4","fpkm_WT_LPS_3",1.15704371014558,"LPS"
"Cxcr4","fpkm_WT_LPS_4",1.17632277264046,"LPS"
"Cxcr4","fpkm_WT_LPS_5",1.15055967657538,"LPS"
"Cxcr4","fpkm_WT_PBS_1",2.58976348698498,"PBS"
"Cxcr4","fpkm_WT_PBS_2",2.56803210477128,"PBS"
"Cxcr4","fpkm_WT_PBS_3",1.58014548442338,"PBS"
"Cxcr4","fpkm_WT_PBS_4",2.62993940943954,"PBS"
"Cxcr4","fpkm_WT_PBS_5",2.78868571061353,"PBS"
"Il18r1","fpkm_WT_LPS_1",0.799087306074004,"LPS"
"Il18r1","fpkm_WT_LPS_2",1.13750352374994,"LPS"
"Il18r1","fpkm_WT_LPS_3",0.516015147003665,"LPS"
"Il18r1","fpkm_WT_LPS_4",0.422233000683048,"LPS"
"Il18r1","fpkm_WT_LPS_5",1.7311832415722,"LPS"
"Il18r1","fpkm_WT_PBS_1",0.925999418556223,"PBS"
"Il18r1","fpkm_WT_PBS_2",0.286881147788162,"PBS"
"Il18r1","fpkm_WT_PBS_3",1.26303440583379,"PBS"
"Il18r1","fpkm_WT_PBS_4",1.790772037862,"PBS"
"Il18r1","fpkm_WT_PBS_5",0.823749360308273,"PBS"
"Insr","fpkm_WT_LPS_1",4.57349571549561,"LPS"
"Insr","fpkm_WT_LPS_2",4.21800615028443,"LPS"
"Insr","fpkm_WT_LPS_3",4.39643353125099,"LPS"
"Insr","fpkm_WT_LPS_4",4.41818994794577,"LPS"
"Insr","fpkm_WT_LPS_5",4.60050764534579,"LPS"
"Insr","fpkm_WT_PBS_1",3.98458935036246,"PBS"
"Insr","fpkm_WT_PBS_2",4.23725777090037,"PBS"
"Insr","fpkm_WT_PBS_3",4.84799690655495,"PBS"
"Insr","fpkm_WT_PBS_4",3.92219784839637,"PBS"
"Insr","fpkm_WT_PBS_5",4.10349763970334,"PBS"
