"gene","sample_id","expr","time","group"
"Vapa","fpkm_WT_PBS_4",6.08385158769796,"Group_A","PBS"
"Vapa","fpkm_WT_PBS_5",6.14934066928622,"Group_A","PBS"
"Rras2","fpkm_WT_LPS_1",6.23916887866545,"Group_B","LPS"
"Rras2","fpkm_WT_LPS_2",5.74846123300404,"Group_B","LPS"
"Rras2","fpkm_WT_LPS_3",6.35825558670513,"Group_B","LPS"
"Rras2","fpkm_WT_LPS_4",5.90616906769106,"Group_B","LPS"
"Rras2","fpkm_WT_LPS_5",6.55090066464752,"Group_B","LPS"
"Rras2","fpkm_WT_PBS_1",5.18507363787676,"Group_A","PBS"
"Rras2","fpkm_WT_PBS_2",4.94345253855882,"Group_A","PBS"
"Rras2","fpkm_WT_PBS_3",5.14323013477689,"Group_A","PBS"
"Rras2","fpkm_WT_PBS_4",5.10307794659757,"Group_A","PBS"
"Rras2","fpkm_WT_PBS_5",4.98959318493877,"Group_A","PBS"
"Mcu","fpkm_WT_LPS_1",3.1554254317472,"Group_B","LPS"
"Mcu","fpkm_WT_LPS_2",2.61588707391606,"Group_B","LPS"
"Mcu","fpkm_WT_LPS_3",2.92219784839637,"Group_B","LPS"
"Mcu","fpkm_WT_LPS_4",2.8499992594661,"Group_B","LPS"
"Mcu","fpkm_WT_LPS_5",2.88166461932035,"Group_B","LPS"
"Mcu","fpkm_WT_PBS_1",3.52857131887076,"Group_A","PBS"
"Mcu","fpkm_WT_PBS_2",3.35614381022528,"Group_A","PBS"
"Mcu","fpkm_WT_PBS_3",3.21101219348551,"Group_A","PBS"
"Mcu","fpkm_WT_PBS_4",3.30597052098439,"Group_A","PBS"
"Mcu","fpkm_WT_PBS_5",3.16027483140859,"Group_A","PBS"
"Micu1","fpkm_WT_LPS_1",3.22804904788446,"Group_B","LPS"
"Micu1","fpkm_WT_LPS_2",3.03913839390696,"Group_B","LPS"
"Micu1","fpkm_WT_LPS_3",3.44493204894218,"Group_B","LPS"
"Micu1","fpkm_WT_LPS_4",3.12101540096137,"Group_B","LPS"
"Micu1","fpkm_WT_LPS_5",3.33628338786443,"Group_B","LPS"
"Micu1","fpkm_WT_PBS_1",3.55704241526372,"Group_A","PBS"
"Micu1","fpkm_WT_PBS_2",3.34908214639109,"Group_A","PBS"
"Micu1","fpkm_WT_PBS_3",3.83995958748953,"Group_A","PBS"
"Micu1","fpkm_WT_PBS_4",3.53356334821451,"Group_A","PBS"
"Micu1","fpkm_WT_PBS_5",3.45549162062847,"Group_A","PBS"
"Micu2","fpkm_WT_LPS_1",5.5197934862411,"Group_B","LPS"
"Micu2","fpkm_WT_LPS_2",5.62439338221977,"Group_B","LPS"
"Micu2","fpkm_WT_LPS_3",5.49857001254426,"Group_B","LPS"
"Micu2","fpkm_WT_LPS_4",5.5765221379205,"Group_B","LPS"
"Micu2","fpkm_WT_LPS_5",5.51822038059959,"Group_B","LPS"
"Micu2","fpkm_WT_PBS_1",5.78738022229634,"Group_A","PBS"
"Micu2","fpkm_WT_PBS_2",5.82883464946806,"Group_A","PBS"
"Micu2","fpkm_WT_PBS_3",5.74899785009815,"Group_A","PBS"
"Micu2","fpkm_WT_PBS_4",5.86393845042397,"Group_A","PBS"
"Micu2","fpkm_WT_PBS_5",5.86616616903904,"Group_A","PBS"
"Micu3","fpkm_WT_LPS_1",1.95977015521147,"Group_B","LPS"
"Micu3","fpkm_WT_LPS_2",2.02502879449152,"Group_B","LPS"
"Micu3","fpkm_WT_LPS_3",1.62293035092018,"Group_B","LPS"
"Micu3","fpkm_WT_LPS_4",2.0036022366802,"Group_B","LPS"
"Micu3","fpkm_WT_LPS_5",1.92599941855622,"Group_B","LPS"
"Micu3","fpkm_WT_PBS_1",1.66448284036468,"Group_A","PBS"
"Micu3","fpkm_WT_PBS_2",1.87970576628229,"Group_A","PBS"
"Micu3","fpkm_WT_PBS_3",1.81557542886257,"Group_A","PBS"
"Micu3","fpkm_WT_PBS_4",1.54596836910529,"Group_A","PBS"
"Micu3","fpkm_WT_PBS_5",1.79493566280354,"Group_A","PBS"
"Slc8a1","fpkm_WT_LPS_1",3.76977173924945,"Group_B","LPS"
"Slc8a1","fpkm_WT_LPS_2",3.5933537709803,"Group_B","LPS"
"Slc8a1","fpkm_WT_LPS_3",3.50462039240355,"Group_B","LPS"
"Slc8a1","fpkm_WT_LPS_4",3.52230689287139,"Group_B","LPS"
"Slc8a1","fpkm_WT_LPS_5",3.52857131887076,"Group_B","LPS"
"Slc8a1","fpkm_WT_PBS_1",4.33699741660501,"Group_A","PBS"
"Slc8a1","fpkm_WT_PBS_2",4.56742375770728,"Group_A","PBS"
"Slc8a1","fpkm_WT_PBS_3",4.10685079645022,"Group_A","PBS"
"Slc8a1","fpkm_WT_PBS_4",4.12763327972587,"Group_A","PBS"
"Slc8a1","fpkm_WT_PBS_5",4.82984955984469,"Group_A","PBS"
"Atp2a2","fpkm_WT_LPS_1",11.4484931951092,"Group_B","LPS"
"Atp2a2","fpkm_WT_LPS_2",11.2390435398055,"Group_B","LPS"
"Atp2a2","fpkm_WT_LPS_3",11.2359244692693,"Group_B","LPS"
"Atp2a2","fpkm_WT_LPS_4",11.4163383672436,"Group_B","LPS"
"Atp2a2","fpkm_WT_LPS_5",11.3968134645549,"Group_B","LPS"
"Atp2a2","fpkm_WT_PBS_1",11.8625172571081,"Group_A","PBS"
"Atp2a2","fpkm_WT_PBS_2",11.9146841053284,"Group_A","PBS"
"Atp2a2","fpkm_WT_PBS_3",11.6124400472185,"Group_A","PBS"
"Atp2a2","fpkm_WT_PBS_4",11.7075316929376,"Group_A","PBS"
"Atp2a2","fpkm_WT_PBS_5",11.7320444393626,"Group_A","PBS"
"Camk2d","fpkm_WT_LPS_1",5.64846544302731,"Group_B","LPS"
"Camk2d","fpkm_WT_LPS_2",5.54843662469604,"Group_B","LPS"
"Camk2d","fpkm_WT_LPS_3",5.60436789989375,"Group_B","LPS"
"Camk2d","fpkm_WT_LPS_4",5.49729300866279,"Group_B","LPS"
"Camk2d","fpkm_WT_LPS_5",5.4715126480455,"Group_B","LPS"
"Camk2d","fpkm_WT_PBS_1",5.08406426478847,"Group_A","PBS"
"Camk2d","fpkm_WT_PBS_2",5.02458563827827,"Group_A","PBS"
"Camk2d","fpkm_WT_PBS_3",4.64443315240625,"Group_A","PBS"
"Camk2d","fpkm_WT_PBS_4",4.65992455840238,"Group_A","PBS"
"Camk2d","fpkm_WT_PBS_5",5.09465834265454,"Group_A","PBS"
"Calm1","fpkm_WT_LPS_1",5.6906964439777,"Group_B","LPS"
"Calm1","fpkm_WT_LPS_2",5.86096279785812,"Group_B","LPS"
"Calm1","fpkm_WT_LPS_3",5.93215568443206,"Group_B","LPS"
"Calm1","fpkm_WT_LPS_4",5.93593113975227,"Group_B","LPS"
"Calm1","fpkm_WT_LPS_5",6.03320272593722,"Group_B","LPS"
"Calm1","fpkm_WT_PBS_1",6.4867143730307,"Group_A","PBS"
"Calm1","fpkm_WT_PBS_2",6.29829173062012,"Group_A","PBS"
"Calm1","fpkm_WT_PBS_3",6.2861418728343,"Group_A","PBS"
"Calm1","fpkm_WT_PBS_4",6.46123386127128,"Group_A","PBS"
"Calm1","fpkm_WT_PBS_5",6.42256941086083,"Group_A","PBS"
"Calm2","fpkm_WT_LPS_1",6.84862294042934,"Group_B","LPS"
"Calm2","fpkm_WT_LPS_2",7.43220780786297,"Group_B","LPS"
"Calm2","fpkm_WT_LPS_3",7.0232553523003,"Group_B","LPS"
"Calm2","fpkm_WT_LPS_4",6.88252078188934,"Group_B","LPS"
"Calm2","fpkm_WT_LPS_5",6.97556140627362,"Group_B","LPS"
"Calm2","fpkm_WT_PBS_1",7.01312722979982,"Group_A","PBS"
"Calm2","fpkm_WT_PBS_2",6.93805049953404,"Group_A","PBS"
"Calm2","fpkm_WT_PBS_3",6.77386449388333,"Group_A","PBS"
"Calm2","fpkm_WT_PBS_4",7.22814527566778,"Group_A","PBS"
"Calm2","fpkm_WT_PBS_5",7.52950864107431,"Group_A","PBS"
"Calm3","fpkm_WT_LPS_1",6.11374216604919,"Group_B","LPS"
"Calm3","fpkm_WT_LPS_2",6.12039341559244,"Group_B","LPS"
"Calm3","fpkm_WT_LPS_3",6.16510798514454,"Group_B","LPS"
"Calm3","fpkm_WT_LPS_4",6.25171909260596,"Group_B","LPS"
"Calm3","fpkm_WT_LPS_5",5.98162436069636,"Group_B","LPS"
"Calm3","fpkm_WT_PBS_1",6.80128801677891,"Group_A","PBS"
"Calm3","fpkm_WT_PBS_2",6.76434084667018,"Group_A","PBS"
"Calm3","fpkm_WT_PBS_3",6.64947175718163,"Group_A","PBS"
"Calm3","fpkm_WT_PBS_4",6.67779010121666,"Group_A","PBS"
"Calm3","fpkm_WT_PBS_5",6.72696741670603,"Group_A","PBS"
"Pld6","fpkm_WT_LPS_1",0,"Group_B","LPS"
"Pld6","fpkm_WT_LPS_2",0.070389327891398,"Group_B","LPS"
"Pld6","fpkm_WT_LPS_3",0.070389327891398,"Group_B","LPS"
"Pld6","fpkm_WT_LPS_4",0.070389327891398,"Group_B","LPS"
"Pld6","fpkm_WT_LPS_5",0.150559676575381,"Group_B","LPS"
"Pld6","fpkm_WT_PBS_1",0.782408564927373,"Group_A","PBS"
"Pld6","fpkm_WT_PBS_2",0.454175893185802,"Group_A","PBS"
"Pld6","fpkm_WT_PBS_3",0.189033824390017,"Group_A","PBS"
"Pld6","fpkm_WT_PBS_4",0.31034012061215,"Group_A","PBS"
"Pld6","fpkm_WT_PBS_5",0.286881147788162,"Group_A","PBS"
"Cpt1a","fpkm_WT_LPS_1",3.97269265400426,"Group_B","LPS"
"Cpt1a","fpkm_WT_LPS_2",3.76977173924945,"Group_B","LPS"
"Cpt1a","fpkm_WT_LPS_3",3.9297909977186,"Group_B","LPS"
"Cpt1a","fpkm_WT_LPS_4",3.96532254836725,"Group_B","LPS"
"Cpt1a","fpkm_WT_LPS_5",3.97269265400426,"Group_B","LPS"
"Cpt1a","fpkm_WT_PBS_1",3.91934008244201,"Group_A","PBS"
"Cpt1a","fpkm_WT_PBS_2",4.10181813422741,"Group_A","PBS"
"Cpt1a","fpkm_WT_PBS_3",4.799087306074,"Group_A","PBS"
"Cpt1a","fpkm_WT_PBS_4",3.76871365703048,"Group_A","PBS"
"Cpt1a","fpkm_WT_PBS_5",3.54349588342577,"Group_A","PBS"
"Cpt1b","fpkm_WT_LPS_1",7.81224149518948,"Group_B","LPS"
"Cpt1b","fpkm_WT_LPS_2",7.4317900833788,"Group_B","LPS"
"Cpt1b","fpkm_WT_LPS_3",7.57364718749332,"Group_B","LPS"
"Cpt1b","fpkm_WT_LPS_4",7.76195007916154,"Group_B","LPS"
"Cpt1b","fpkm_WT_LPS_5",7.79083718699795,"Group_B","LPS"
"Cpt1b","fpkm_WT_PBS_1",8.14144300943799,"Group_A","PBS"
"Cpt1b","fpkm_WT_PBS_2",8.13057056280543,"Group_A","PBS"
"Cpt1b","fpkm_WT_PBS_3",8.22843392051337,"Group_A","PBS"
"Cpt1b","fpkm_WT_PBS_4",7.71527564626461,"Group_A","PBS"
"Cpt1b","fpkm_WT_PBS_5",7.6651226952658,"Group_A","PBS"
"Acsl4","fpkm_WT_LPS_1",3.09254574154357,"Group_B","LPS"
"Acsl4","fpkm_WT_LPS_2",3.80219321694183,"Group_B","LPS"
"Acsl4","fpkm_WT_LPS_3",3.46597446450407,"Group_B","LPS"
"Acsl4","fpkm_WT_LPS_4",3.25247621413522,"Group_B","LPS"
"Acsl4","fpkm_WT_LPS_5",3.43162295971329,"Group_B","LPS"
"Acsl4","fpkm_WT_PBS_1",2.3305584000308,"Group_A","PBS"
"Acsl4","fpkm_WT_PBS_2",2.48542682717024,"Group_A","PBS"
"Acsl4","fpkm_WT_PBS_3",2.611172380044,"Group_A","PBS"
"Acsl4","fpkm_WT_PBS_4",2.73984810269933,"Group_A","PBS"
"Acsl4","fpkm_WT_PBS_5",2.790772037862,"Group_A","PBS"
"Lpin1","fpkm_WT_LPS_1",3.18428029441938,"Group_B","LPS"
"Lpin1","fpkm_WT_LPS_2",2.86789646399265,"Group_B","LPS"
"Lpin1","fpkm_WT_LPS_3",2.6507645591169,"Group_B","LPS"
"Lpin1","fpkm_WT_LPS_4",3.22032995487956,"Group_B","LPS"
"Lpin1","fpkm_WT_LPS_5",2.83995958748953,"Group_B","LPS"
"Lpin1","fpkm_WT_PBS_1",5.43796008833447,"Group_A","PBS"
"Lpin1","fpkm_WT_PBS_2",5.35720008486005,"Group_A","PBS"
"Lpin1","fpkm_WT_PBS_3",4.95233356636969,"Group_A","PBS"
"Lpin1","fpkm_WT_PBS_4",5.24336442569366,"Group_A","PBS"
"Lpin1","fpkm_WT_PBS_5",5.23802251782572,"Group_A","PBS"
"Dgat2","fpkm_WT_LPS_1",7.58548838742921,"Group_B","LPS"
"Dgat2","fpkm_WT_LPS_2",7.55328369682742,"Group_B","LPS"
"Dgat2","fpkm_WT_LPS_3",7.34881666041441,"Group_B","LPS"
"Dgat2","fpkm_WT_LPS_4",7.56468301696364,"Group_B","LPS"
"Dgat2","fpkm_WT_LPS_5",7.3387809438947,"Group_B","LPS"
"Dgat2","fpkm_WT_PBS_1",7.9205315062779,"Group_A","PBS"
"Dgat2","fpkm_WT_PBS_2",7.61294219630467,"Group_A","PBS"
"Dgat2","fpkm_WT_PBS_3",7.39137249163957,"Group_A","PBS"
"Dgat2","fpkm_WT_PBS_4",7.3389591754152,"Group_A","PBS"
"Dgat2","fpkm_WT_PBS_5",7.25502856981873,"Group_A","PBS"
"Osbpl5","fpkm_WT_LPS_1",2.85996954822103,"Group_B","LPS"
