"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"222191_s_at",6.884762951,7.701738424,6.601761194,6.356135324,6.567924166,6.627717208,6.453611633,6.84769874,6.684769559,7.750976057,7.834850166,6.396383136,6.462832137,6.791132358,6.52617563,6.459355596,6.269755093,6.693992682,6.359060266,6.49042015,6.401556724,6.316368118,6.681994455,6.733693245
"213392_at",6.693004674,7.766317747,7.737563425,7.712158106,7.252735375,8.090071887,7.24992656,7.306527373,8.011015559,7.689526043,8.152558427,7.897099105,7.969846256,7.593139156,8.213601344,8.578326815,7.66857061,7.954690599,8.564520561,7.617457044,7.805250212,8.450886446,8.056916776,8.220847957
"213465_s_at",7.975374645,9.04975669,9.194054697,8.189365316,8.48689003,8.381666884,8.586620505,8.222403713,8.511127422,8.767889833,8.145518244,7.01506516,8.180958172,8.104722309,8.46198576,8.776715914,8.14438463,8.772859859,8.831048417,8.544283011,8.628207086,8.749826203,8.7416548,8.744540813
"214752_x_at",9.685908245,9.894531931,11.12670761,10.18726335,9.646845077,9.863941757,9.642090296,10.62904006,9.628414762,9.719559408,10.54039543,9.508242461,10.21786531,10.10599558,10.31943965,10.12448025,9.899827576,10.8172902,10.57464194,10.67366266,9.911090149,9.929426746,10.21902111,10.67025509
"201865_x_at",9.937400047,9.996164803,10.39554321,10.30163302,9.764124126,10.60195391,9.875963957,10.10283173,10.63446364,10.13819921,9.888093591,10.96373243,10.75795749,10.3375041,10.68239936,10.93838851,10.38779213,10.9600063,11.08020765,10.90423613,10.77688313,11.32177536,10.54952081,10.94528284
"213194_at",8.222928944,8.06685785,7.159828341,7.823312627,6.635711576,8.037657631,7.615186479,7.404219652,7.141231866,7.465383661,6.916756109,7.252146438,7.721164235,7.91955647,7.556641185,8.43700547,7.452781825,7.512359606,7.742307976,7.677902253,7.638899976,7.84092751,8.449803185,7.690686495
"212935_at",7.909248057,9.122414977,8.409215391,9.806381682,8.926426797,8.796537072,9.340163428,8.979833921,8.75259517,8.713676317,9.177955512,8.641382896,9.551718099,9.230543031,9.188661176,9.128629082,9.7190624,9.057135923,8.945224676,9.389218287,9.104447009,8.649049112,9.507486434,9.63866849
"209044_x_at",9.343950927,9.645357419,9.720962878,10.10120838,10.14904828,9.395096846,10.01196959,9.261633282,10.58550056,9.68416903,9.853540107,9.498744946,9.173224433,8.647988651,9.210069733,9.452466303,9.134207074,9.352649261,9.025971945,9.249166429,9.189294635,9.18003458,8.986433504,9.235166273
"206254_at",5.921314229,6.348761599,5.796931571,6.842640614,6.392802061,5.70469645,6.620431116,6.365734878,5.539967526,5.551865077,5.808996946,6.704856011,5.536534466,5.567490922,5.570993327,5.44209107,5.842671228,5.586558402,5.317051638,5.585580984,5.640023154,5.743197526,5.773007813,5.456818934
"219317_at",5.970409988,6.166444065,7.009878705,6.052691532,5.883488464,5.960890658,5.58078294,6.020748932,5.911688135,5.406314974,5.618857332,5.776192503,6.142914435,6.04129216,6.457201428,6.904117081,6.063299233,6.528615345,6.254437524,6.178475461,5.971383241,7.027329678,6.688594953,6.614341298
"209181_s_at",9.887839434,9.65944506,9.171754956,9.540692248,8.731042255,9.462713309,9.442866868,9.361787974,10.5513845,8.815790918,9.6691623,8.921271358,9.306085918,9.118785128,9.587068954,9.527201423,8.941531109,9.410957345,9.446640827,8.932213028,9.569643912,10.03714796,10.09137921,9.056173612
"212124_at",9.301573486,9.573721529,9.009505267,9.704293202,9.692481745,10.05725889,9.282078551,9.578612795,9.590174402,9.865555469,9.60163176,9.640113486,10.32237586,9.786360949,10.07850881,10.34379915,9.926293507,10.53899799,10.31468617,10.16639066,10.11139579,10.60536297,9.765211747,10.68659568
"204517_at",9.434361676,9.86880733,9.450360075,10.02175905,8.646910632,9.863830789,9.539936562,9.615793202,9.670741282,10.07348007,9.877965797,10.12206313,9.723319936,9.48856291,9.238055669,9.32196993,8.775452988,9.532783503,9.321693103,8.893309499,9.550669192,9.417521013,10.1687585,8.711429844
"202187_s_at",10.136044,9.869211873,10.17407683,9.953440399,9.592523892,10.65712455,9.558725344,9.918217539,10.76536935,10.53262692,10.53229095,9.860114902,10.62841603,10.53120559,10.43470551,10.846828,10.79360843,10.61027369,11.11881738,10.59481284,10.59417425,10.87588236,10.47140803,10.96506742
"220094_s_at",7.453865196,8.919408434,7.815234213,8.876150815,8.257406101,8.447641422,8.488767897,7.465897571,7.50940164,8.490770882,8.130200089,7.815468405,7.826301538,8.313753887,7.701417707,8.244193751,7.622118199,8.451118887,8.286510732,8.018464358,8.145396186,8.690168194,8.5709738,8.407399971
"210007_s_at",5.435212629,5.926732474,7.129659541,6.397453079,6.220719912,5.43024017,6.641392421,5.72156164,5.988620462,5.530078789,5.42310709,5.858328174,5.602731765,5.384721743,5.505282411,5.699373131,5.591890633,5.416756834,5.703199428,5.659242004,5.436839161,5.868316396,5.682711501,5.517492076
"202900_s_at",8.161994688,7.899561366,7.576395975,8.167163573,7.193988115,8.43118169,7.724313209,8.325323475,7.537117498,7.687891321,7.381460923,7.083173689,7.147790378,7.481019347,7.313016989,7.65150499,7.08029317,7.48038094,7.629181899,7.208777643,7.613961902,8.227858641,8.447606409,7.322860586
"201927_s_at",5.499742646,6.779710103,7.162367085,6.815639431,7.06200572,5.713410913,7.261486983,6.802507685,6.725229258,6.85292735,6.6604536,5.86682081,6.672702884,6.844970761,6.441714569,6.683333911,6.393594906,6.573045514,7.012594314,6.779386794,6.502644105,7.115872611,6.672702884,6.804674985
"202960_s_at",7.710831541,8.654093987,9.693632736,9.357747661,9.357887307,8.685526363,9.118544651,8.509210946,8.206309835,9.332872016,8.992745458,8.535804552,8.601645827,8.476364292,8.505611483,8.854893759,8.644177567,8.552723948,8.666112701,8.584048004,8.968330174,9.328758736,8.913692205,8.679677036
"213698_at",8.625901341,8.796048336,9.422557309,8.750185953,8.929243253,8.766669602,9.253075608,9.188007535,8.564800403,9.172378581,9.343993828,9.812835403,9.23441284,8.849232108,9.279767364,9.549666088,9.080480379,9.983658263,9.915379569,9.681626558,9.545758547,9.97792747,9.383806927,9.709476895
"214251_s_at",4.534655507,5.417149043,5.335078275,5.252225282,5.780389221,4.809420756,5.816875855,5.571063226,5.349742621,5.346376174,6.253688206,5.167167734,5.356814511,5.194119256,5.346166527,5.895347429,4.946387141,5.449346288,5.602186994,5.702206703,5.200720062,4.964122577,5.797314704,6.417876284
"208909_at",11.14265676,12.33260681,11.34131817,11.90367991,12.01143722,11.09125911,10.8294839,10.48122027,10.80752001,10.83024358,10.96834633,11.28346516,10.76077968,10.93995699,10.81486451,11.13328899,10.83755788,11.08778985,11.13029981,10.7216709,10.78340778,11.13438418,11.11651639,11.03849069
"205619_s_at",5.067602184,4.543398219,5.000126462,4.356337384,4.776962635,5.258051487,4.704121455,4.872216512,4.634118778,4.632138729,4.920751895,4.622445327,5.058900955,5.029388251,5.688469258,4.960803502,4.51824668,4.768682425,4.900122443,4.908617843,4.869015304,5.119448272,6.485263332,4.771651194
"215434_x_at",8.069918375,8.813995359,9.597573029,9.077473712,8.86241164,8.380310265,9.584288582,9.079283092,9.474006274,8.652813883,8.442958707,8.848080781,8.633976874,9.285848505,8.668366518,8.13225911,8.743781984,8.40215188,8.690209622,9.293250697,8.483794558,8.554526806,8.370888212,8.922853492
"205585_at",7.031503788,6.367787617,7.269650565,6.957093126,7.373126059,6.320884606,6.695531364,7.184064215,7.504572117,6.582762636,6.757775357,6.33011773,6.302335898,6.865003843,6.4111998,6.041391202,6.363589481,6.182981741,6.220656262,6.447189617,6.422274897,6.170019204,6.06479963,6.350617549
"204082_at",9.452771668,8.802423692,8.042485122,9.172480264,9.172667472,8.750383947,8.828278934,9.588838713,9.331975649,8.81273449,8.453058234,7.80501033,8.862442355,8.898431891,9.133023471,9.235613648,8.594600298,9.090035876,9.161134085,9.016242917,9.428096215,9.384083246,9.270575422,9.037342169
"205366_s_at",6.438700017,6.899137346,6.381379676,6.920908263,7.579700266,6.407799179,6.918317048,6.800473613,6.128353118,6.533743202,7.357241476,6.243154979,6.967227106,6.378064946,6.901485153,7.304455547,6.832186057,7.876374684,7.02553274,6.728573279,6.742495976,6.924690204,6.352358036,6.553985313
"219225_at",6.944888476,7.956841698,6.868825139,7.368752199,7.873875732,7.582970458,6.711142913,7.051206313,7.912708548,8.178123665,7.041843252,6.770574248,7.140868267,6.821719766,7.047035425,7.280449661,6.661389656,7.176374758,6.830511322,6.841277109,7.342280061,7.142507753,7.341751513,6.854254435
"208857_s_at",8.805838639,8.982960866,8.086130138,9.26023781,8.052170607,8.572889705,9.408550914,8.61466467,8.481778259,7.847225605,8.377518417,8.917895302,8.720902604,8.099062099,8.772595879,9.085316615,8.44274719,9.039485574,9.154314673,8.632728584,8.901039245,9.360741197,9.083521077,8.910596553
"200920_s_at",10.55525797,11.06572011,10.66364837,10.32688338,10.48539157,10.68850903,10.99197331,10.84043383,10.90036249,10.58964538,10.81429422,11.14062114,11.45319701,11.32190864,11.38539677,11.22391026,11.16220045,11.18881812,11.76863032,11.84869063,11.481305,11.82414297,10.98772546,11.44220137
"214783_s_at",7.7153575,8.272750338,8.370028427,7.658602935,7.794210283,7.993203003,7.731747601,7.686495933,7.828446849,8.052714814,7.789708907,7.119885345,8.260371456,8.462628742,8.331143854,8.634483996,8.610883754,8.577678635,8.374936786,8.747655234,8.410788863,8.621961647,8.27887833,8.754650222
"212873_at",8.959068286,9.153574573,8.715364643,8.193021476,8.215414313,9.032354537,9.112210955,9.657886685,8.993324908,8.512702175,9.500314682,8.694345858,8.910077388,9.417517747,9.401099404,8.998924141,9.196186255,9.61857047,9.261878164,9.787115696,8.723244419,8.654495091,9.156659877,9.411816737
"200959_at",8.66821638,8.901381678,8.472429587,9.150477274,8.67177212,8.538346975,9.315155454,9.156706353,9.428798363,8.780956523,9.394006705,8.703568836,8.386351141,9.072426018,8.596004287,8.359644652,9.017388225,9.069384904,8.867242937,9.335551398,7.960883885,7.801885308,9.046792759,8.996885689
"204128_s_at",5.786231047,6.473856289,6.167226971,6.992752421,6.455380057,5.843414158,6.650687337,5.740098156,6.06412589,5.703569649,5.471936275,5.978851908,6.192063585,5.573132342,5.826840405,6.205103508,5.439399938,5.874586651,5.962333588,5.438617854,5.79260074,6.175139258,6.884318773,5.869799489
"218871_x_at",6.424229152,6.49696158,6.238253731,5.561557642,5.915810422,6.614162175,6.679878023,6.585167059,6.707962155,6.515942634,6.084526722,6.563343515,6.810783603,6.268941813,6.70398267,7.012442138,6.624979819,6.47655901,6.569883256,6.46025085,6.948484586,7.476148233,7.551668629,6.4907002
"221553_at",7.419074475,8.769890197,7.967614254,7.593122739,8.708877078,8.692412557,7.929063369,8.029352725,7.976230509,8.133394054,8.172884808,8.750600433,7.84779837,7.228082191,7.983481002,7.898788618,7.4295058,7.611365154,8.206458921,7.946710489,8.354799943,8.350363488,8.328886131,7.853251807
"212544_at",9.037761126,9.833183726,9.033367422,9.101578989,8.954695695,8.254775604,9.246587013,8.717871129,8.508762196,8.901695032,9.112108063,8.257567274,8.185608266,8.043937896,8.643991884,8.958156904,8.064048766,8.931640306,9.146697101,8.354597524,8.707047494,8.805934073,8.624119961,8.753415946
"214753_at",7.259603934,8.248226863,7.331017541,6.829132955,6.283642275,7.533921076,7.505791365,7.602927352,7.816406176,7.677303733,7.345123454,7.441571005,7.244060665,7.338090105,7.788308213,7.884720817,7.417134521,7.399709914,8.000193495,8.260490161,7.603121564,7.038619848,7.526202869,7.444712488
"218849_s_at",8.265703389,8.370411971,9.664860163,9.24263789,8.478468408,8.929280508,8.595639952,8.88004321,8.60129324,8.809528055,9.040933427,9.264778571,8.431829007,8.145604241,8.464780256,8.749465992,8.668562519,8.688202425,8.356360927,8.760266087,8.267349621,8.461806785,7.565764845,8.537554238
"216125_s_at",7.538647927,7.402147522,8.340548788,7.345061797,7.57323843,8.142196162,7.344669942,6.650010903,6.935634831,7.733087999,6.886830252,7.759956047,7.097621347,7.017563477,6.978234862,7.300729584,6.980655187,6.800839806,7.204045127,6.850869408,6.795402372,7.337040304,7.41805463,7.104414604
"206848_at",7.427093445,7.539322549,8.337760014,7.66931061,7.757560144,8.58480769,7.45301421,7.89261723,8.78801139,8.341704445,7.950757499,8.455363955,7.820743021,7.485237478,8.015055112,7.138623409,8.047993216,7.479596916,7.784032963,7.634703551,7.837768763,7.711112311,7.334646441,7.389854681
"204960_at",7.795988192,7.10147436,6.783377287,6.584631407,7.376022998,7.559306998,7.448808392,8.303328756,7.142152161,6.868936065,6.867673013,7.141236047,7.028086429,7.679630027,7.449363367,6.839360808,6.658615288,7.480716674,7.703582712,7.5580196,7.324337188,6.612434721,7.104745018,7.216011111
"202736_s_at",8.479616205,8.403857288,8.429785903,8.93122964,8.401969328,7.644227013,8.64712151,8.202159884,7.878491007,8.677368869,8.691382317,7.318792176,7.465087368,8.143388825,7.702879828,7.969944187,7.675866241,8.626547083,8.404405015,8.277029942,7.899563241,7.958098156,8.338385354,8.295800418
"207023_x_at",9.731958431,10.23865461,9.310179029,10.37866009,9.320115301,9.641580826,9.573166661,9.848532864,9.278706377,10.12509083,10.44495754,10.05736877,9.122002811,9.31988179,9.425260875,9.314360394,9.100510723,9.649786537,9.317604211,9.111825979,9.363267241,8.973589027,9.846540125,9.35976191
"206382_s_at",5.604655259,5.042653577,5.701495201,5.6606768,5.438101582,5.561365098,5.179767558,5.413181334,5.386432215,5.383830604,5.610668458,6.010218318,5.910343263,5.441902439,5.861243477,5.888074607,6.438669205,6.376707691,6.499740806,6.291425248,6.282925314,6.189059648,5.37257509,6.166884472
"218595_s_at",9.16114268,9.101836997,9.120424249,9.789132492,8.676931767,9.406045143,9.530599442,9.625431329,10.30873806,9.79864953,8.920844654,9.090443058,8.798255726,8.747014319,9.221643197,9.220842073,8.776323298,9.556244649,8.808861083,8.691868511,9.453477817,9.591596425,9.199070788,8.796940649
"55692_at",6.962917043,7.521116746,7.761648392,6.389077394,7.181831373,7.563494553,7.761055055,6.625203615,7.483891122,7.237414093,7.043562448,6.999471043,7.222721084,6.799561495,7.719338077,7.545366837,6.751758508,7.861966903,7.259938419,6.956680021,7.621258551,7.942960011,7.745116509,7.233037445
"212721_at",8.522132707,9.283240113,8.945656256,9.229930916,9.635482768,9.111254302,8.199910633,8.638226034,9.873363642,8.562778985,9.235096737,9.004010173,9.18217367,9.537159718,8.792498087,9.427711659,9.166242324,8.302346171,9.010717414,8.735406237,8.900008113,9.096364983,9.581273518,8.749644621
"212266_s_at",10.58227865,11.35518845,10.62994655,11.20564852,11.31088166,11.11485161,11.71456559,10.92096349,11.41103086,10.56767271,11.13153024,10.96673203,11.7108809,11.95786346,11.46546931,11.55350633,11.84516089,11.49043144,11.77554821,11.9002234,11.25759698,11.61050387,11.81513303,11.79614902
"212875_s_at",7.577109112,8.424476489,8.133383236,8.578574027,8.366414322,9.088955937,8.055203774,8.197936215,8.619560089,9.315640851,9.02468487,8.843226279,8.743046921,8.679542482,8.704763795,8.642658063,8.102855131,9.351928593,8.869591722,8.806502832,9.085239507,8.736279393,8.880632228,8.467893157
"213070_at",8.369597536,8.329829092,8.534966279,7.999592188,8.28180423,8.393690097,8.106520485,7.78660846,8.271605951,8.0721261,8.110078629,7.397945858,8.657676908,8.342839902,8.539541592,8.879874941,8.465270307,8.805092987,8.537694612,8.607216726,8.385543828,9.357346294,9.154634405,8.814914954
"221679_s_at",5.686222068,5.385112285,4.724678061,4.870756834,5.346322949,5.222440816,5.234054623,5.128586538,5.23446952,5.775772358,5.281852473,5.347731843,5.910705558,5.289708653,5.809211538,5.907361399,5.383340644,6.139777342,6.468311129,5.765308683,5.311885082,6.07923366,5.863879124,5.855985241
"200882_s_at",9.972398667,10.07226895,10.30694732,11.04100568,9.64946145,9.693138923,10.17228375,10.07009744,10.43185371,10.26741753,9.893428571,9.950841611,9.060477944,9.670248448,9.487889014,9.324230544,9.540983056,9.764482071,9.742801781,9.633430676,9.44087902,9.479410731,9.649872849,9.592698207
"222366_at",7.027003879,7.386682578,7.400457382,7.27332256,7.267137151,6.749553009,7.738531863,7.713786191,8.392292348,7.476345769,7.491063655,7.2080572,7.368070975,7.472290536,7.16744998,6.595866961,7.637715963,6.477721851,6.979832503,7.53934782,7.212332885,7.200227208,6.747665698,6.818049061
"201177_s_at",8.820037023,9.432239126,9.204812287,9.175916261,9.266946251,8.581859794,9.068386384,8.912218481,8.748160379,8.205757457,8.375968457,8.173279698,8.631272474,8.329364215,8.535150446,9.001780812,8.554130206,8.465463516,8.62800518,8.201563436,8.522348811,9.730018199,9.215152088,8.563078381
"201604_s_at",7.395643186,6.595985752,6.816238857,6.796663875,7.715840887,6.901251004,6.403717153,6.753416649,7.492304405,6.489936339,6.690260343,6.775274963,7.211041868,6.802666536,6.78454301,7.641140123,6.015538046,6.866100989,7.504724319,6.820487195,6.597964362,7.308233275,7.186495001,7.121845411
"218193_s_at",7.45980381,7.467242813,7.669109588,7.795863669,7.673161655,7.476563908,6.901328281,7.447698004,7.314177237,7.94427375,7.474037576,7.255272438,7.209261446,7.006854967,6.292787515,7.106350141,7.111759257,6.846047828,7.040580865,6.371588164,7.059162697,7.259519343,7.757303317,6.756141478
"200640_at",11.81438033,12.02790145,11.1276732,12.14076522,11.20626217,11.58806613,11.25496212,11.88291596,11.88520926,12.20973356,11.1279165,11.69744787,11.44105236,10.93236544,10.77873646,11.49595637,11.14238604,10.60007023,11.40282583,11.34517479,11.2897543,11.04514796,11.51059086,11.41904075
"211297_s_at",7.878710077,8.120473002,8.336768072,8.012699277,7.837187014,7.812225945,7.238077177,7.197740023,8.44144801,7.502770594,8.201797918,7.65998714,7.271322524,7.295102431,7.493169886,7.616646612,6.750170643,7.575753342,7.623348637,7.149062304,7.257139805,8.086354102,7.829989852,7.527683087
"208300_at",6.506760569,6.259344763,6.600866579,6.84886597,6.927021299,6.307150445,7.745717043,7.050518917,6.241147375,6.070182932,6.398125612,7.165985237,6.193255195,6.421388897,6.283708278,5.947224835,6.705504644,6.166967686,6.283164554,6.526995011,6.246888518,6.123200299,6.065465575,6.409503455
"218269_at",8.527452633,8.375960094,8.260116179,8.855610441,8.010939638,8.145280712,9.287179196,8.784444193,8.656499449,7.538865983,8.684125735,7.814850062,7.779179365,7.813662226,8.096339577,7.985116483,7.887238106,8.124264081,7.995809627,7.777828837,7.931190608,8.112019341,8.17069579,7.948039556
"204060_s_at",6.696168638,7.063093434,6.774296793,7.434925818,6.941063109,7.082618784,7.613686425,7.459712496,6.974100495,6.715696476,7.098137232,6.682610473,7.814799801,7.060784232,7.844128587,7.533861471,7.01418036,7.966921461,7.94910066,7.670791343,7.660420026,7.455774956,7.614827868,7.654716897
"204752_x_at",9.120134506,9.343548849,9.457341264,9.601019688,10.46624915,9.070360484,10.28139688,9.302961713,9.376726181,8.942700746,9.133297367,8.981052804,8.872771821,9.07409617,9.053275771,8.97713351,8.704741244,8.983336216,9.119755405,8.880285622,8.948370889,8.952285951,8.963721869,9.029321853
"204278_s_at",7.545885607,8.120189172,7.657382974,7.010236226,7.392388586,7.744288598,7.31650663,6.89307889,7.316419007,6.590488623,7.984973498,7.428663096,7.76497092,7.332959467,7.61612596,8.207948421,7.701473436,7.623923907,7.839065947,7.433453077,7.946990644,8.357387014,7.677346698,8.045065075
"210135_s_at",5.684872967,5.431902429,4.916752774,5.620367807,5.195304557,5.110809438,5.083472516,5.867682804,5.950974558,5.645470448,4.721377581,5.66404262,5.014864025,4.79899655,4.748699255,4.852051302,4.809599522,4.853274583,4.70147081,4.971611566,4.870985272,4.689503059,4.57848774,4.84383002
"212418_at",8.256883395,9.247040275,8.744482424,8.899733719,8.167898113,9.017172691,9.006637564,8.899882465,8.796706234,8.591330379,8.711396485,8.474514448,9.325167424,8.948802566,9.131696553,9.585910046,9.231995101,9.001039424,9.429687989,9.463999904,8.892748013,9.824326134,9.499252093,9.420676962
"320_at",6.511991451,6.204652481,6.181442064,5.919831717,6.383484522,6.113700482,6.211349301,6.207546283,5.851856476,7.008424556,7.110450742,7.440005011,5.971707325,6.185614636,6.466165946,5.948150732,5.825825848,5.960779195,6.194368477,5.986372501,6.52889141,6.145776006,6.59138007,6.72453329
"203035_s_at",7.612391369,8.836785748,8.961923404,8.885031931,8.244786502,8.756788717,8.958901811,8.689984756,8.741551563,8.896056015,8.753291722,8.593582021,8.030443215,7.894792726,8.234867801,8.179870073,8.009634966,8.159091372,8.155701444,8.133398784,7.807254233,8.03274461,7.87873154,8.336235184
"203137_at",8.744310253,8.734312538,8.499381588,9.140031511,8.212607774,8.81888294,8.875123342,8.312488247,8.388736335,8.305652331,8.309187849,9.036518406,8.945322807,9.009029539,9.177281413,9.649727627,9.143697302,9.04953337,8.87651825,8.718366778,8.847469086,9.515146391,9.773224297,8.829225132
"201029_s_at",11.02910971,11.31927656,11.04077978,11.08505261,10.50641957,10.83955255,11.8415747,11.59783383,10.67975298,11.6357472,10.86818503,11.95856421,11.71855644,11.29444554,11.60648497,11.56395642,10.70468915,11.81275951,11.80960844,11.31160499,10.96003868,11.5134278,11.509484,11.46036626
"202720_at",9.952716063,9.856803479,10.10297163,10.26302709,9.519565221,9.585778112,10.43583375,10.89538038,9.27430861,10.28264412,9.436018501,10.36437703,9.89346394,9.288307123,9.638316211,10.2040313,9.891965812,9.409998908,9.937538643,9.439569765,9.364381933,9.681492899,9.701308114,9.85441508
"219303_at",6.464007563,6.865468379,6.139566853,5.863585945,6.893733429,6.292470226,6.203947936,5.966880016,6.387150295,6.377708789,5.888433876,5.558978959,6.536331652,5.720325678,6.229477981,6.599672297,5.514472435,6.539673373,6.860886538,5.772186092,6.278773776,6.873371997,6.525364974,6.024152161
"202508_s_at",4.43714629,6.199650671,4.884389886,5.093249041,4.716407888,4.893337288,4.87648737,4.550156166,5.487262933,4.781841516,4.613123291,5.320977144,4.99949477,5.243859974,5.226796819,5.123534344,5.232437125,5.053665186,5.205755108,4.708093466,5.08873899,5.980127344,5.48528532,4.99540975
"206103_at",6.720346365,5.321979464,6.036049901,6.171311168,6.037421843,5.129019741,5.963366747,5.77596843,5.537825671,5.615887214,5.469075534,5.512934187,5.231633568,5.371405713,5.154504959,5.174464873,5.560417695,5.278928457,5.409949879,5.463777136,5.350613374,4.827856998,5.187895727,5.373926691
"213802_at",5.394646004,5.193729062,5.143067028,5.313851897,4.875654575,5.258151288,5.024707191,5.39890049,5.1320555,5.042262013,5.626986494,5.306288566,5.350618964,5.207792976,6.560860269,6.503542747,5.517636251,5.733800588,5.48385413,5.69946919,5.485236492,5.988511916,5.336211565,5.562681444
"212346_s_at",7.975415783,7.975258989,8.369677476,7.81154001,8.033426165,8.174596613,8.157666573,8.246609347,7.626383366,8.094236473,8.51048975,7.69683098,8.337096009,8.35241814,8.44524668,8.279901535,8.347889658,8.925222912,8.776067889,9.112266655,8.198649668,7.64020412,8.18819266,9.144455754
"212601_at",7.504147448,7.643089795,7.579819933,7.958946072,7.371604174,7.721277288,7.795033083,7.916051534,7.261023379,7.532081352,8.115952145,7.447941791,7.983566444,8.175291288,8.544691959,8.446194871,8.256006942,8.734327956,8.03274651,8.118239433,8.16847095,8.770235211,8.018429871,8.11964601
"217223_s_at",7.92917733,8.278385631,9.025745511,8.296710949,7.92134988,7.947619531,7.878751411,8.526827901,7.622777592,8.330727723,8.39326462,7.812104575,7.89415953,7.697324844,7.69334459,7.842885485,7.141806047,7.935397964,7.768449053,7.48341245,7.657854543,7.232780583,7.77770273,8.149522409
"200972_at",10.78708891,11.70373299,11.75416896,10.97855606,10.73259665,11.37362662,11.81684019,10.91853785,11.17433946,10.47846583,11.72921226,10.33520819,10.97357716,11.33214057,11.17161474,11.47393532,11.12989383,11.04047624,11.23767967,10.56673856,11.06789123,11.02602744,11.72164613,11.18611609
"212271_at",8.569195319,9.035103744,10.0221979,9.266228895,9.811114755,9.085091609,9.417235777,9.413394528,8.810017041,9.113784635,9.514501634,8.583485564,9.131452042,8.748661306,8.983401402,9.463153972,8.568835009,9.391708112,9.16536806,8.642005934,8.973685683,9.778967109,9.641155673,9.08538801
"217912_at",8.593528279,9.148237939,8.816089525,8.926216883,8.392880738,8.309112801,8.763952005,8.466571391,9.040081594,9.251638898,8.902789177,8.198176978,7.977689281,8.254358137,8.187718708,8.321357939,8.487114183,8.384265569,8.121019746,8.19360025,7.951266205,7.684992556,8.396745191,7.944929882
"214297_at",6.391205786,6.088079711,6.230094132,6.194857384,6.326470285,6.10178708,6.042859342,6.082869078,5.936376765,6.323630662,6.520534506,6.399215288,7.534264588,6.869946285,6.688014754,6.977999393,6.463304922,7.206313605,6.659043209,7.231753265,6.493967091,6.560156056,6.555922255,6.746625895
"212785_s_at",7.452186682,7.776756986,8.270594494,7.919226789,7.098506773,7.619552847,8.014276002,7.501669976,7.314199643,7.052742145,7.476600861,7.400983498,7.742463189,7.871533143,7.908418686,8.31904788,7.823288983,7.871696516,8.486455429,7.983158668,7.782482528,8.515283501,8.137974672,8.404264855
"222028_at",5.70074813,7.262213054,6.882607685,7.225711546,7.524612247,7.271582351,7.26332744,7.439917423,7.081774338,6.719288839,6.961419474,6.995301156,7.289163926,7.081360637,7.248907614,7.683566106,6.832348874,7.397055219,7.490925153,6.945874679,7.163439144,7.636663836,7.684789675,7.232705407
"209240_at",10.40455229,10.72157824,10.26286813,10.16709062,11.26167189,10.74361051,9.998083305,10.57026217,11.72993406,10.11245736,10.36593855,9.761315506,10.41309983,10.74901242,10.60750201,10.47317956,10.76591874,10.41019005,10.75293665,10.74375514,10.52950987,10.63271254,11.07803409,10.53917357
"200899_s_at",9.911253211,9.80731071,9.222744027,9.546676135,8.922309976,9.898290082,9.293356444,9.812082036,9.897589562,8.854248731,9.322121644,8.886908733,9.743239512,9.896294662,9.949858571,10.32637376,9.873437161,10.08540698,10.15996613,10.05654573,9.701483256,9.837946329,9.869242926,10.0222391
"213947_s_at",8.977350743,9.262376039,8.96494951,9.49391487,9.447353287,8.769643604,8.966701907,9.32842596,9.145327293,8.676921844,8.988622703,8.413857375,8.17753791,8.686468816,8.848574249,8.117033358,8.559209416,8.627263773,8.295373519,8.508770749,8.544442857,8.217887343,8.35039194,8.304322714
"212943_at",8.217929998,8.814114988,8.466496298,9.010004145,9.682501358,9.331450765,8.412084278,8.75090597,9.271820955,8.399058817,8.995906028,8.279399833,9.371193012,9.043214067,9.19864796,9.463615985,8.999313398,8.905097829,9.312136557,9.149252306,9.109830526,9.569407958,9.333866319,9.111010877
"202236_s_at",8.209338909,7.943950087,7.646862031,8.394255987,8.780936233,8.245305496,8.227027906,8.865101545,8.01046988,8.489629962,7.370212792,8.545616719,8.19198612,7.717342668,7.728263388,8.129589945,8.130739969,7.531751745,7.529057111,7.666660878,7.87580653,7.596813456,7.946022522,7.618205375
"211067_s_at",7.468414756,7.56518943,7.123968844,6.896919682,7.36671132,7.75504726,7.663115122,7.974644845,6.860944476,7.786047427,7.54696431,7.675528507,7.780704324,7.609021043,8.067982399,7.43978832,7.924110123,8.252056118,8.088785092,7.747172692,7.847519344,7.761182508,8.738146628,7.848906548
"213475_s_at",6.99264746,6.431209673,5.7088957,6.036050206,6.00711206,6.281211596,6.293864601,6.854050113,5.98766036,5.73874545,6.1736956,5.988010115,6.411335419,6.504388859,6.856672421,6.347432273,6.319011066,7.05386621,6.79429105,6.874724937,6.896932847,6.659237255,6.162873511,6.890022913
