"logFC","AveExpr","t","P.Value","adj.P.Val","B","pathway"
-0.303043905122591,0.0173015017128792,-3.70607986913859,0.000639664056240895,0.00406643578610283,-0.933218755028986,"hsa00062|Fatty acid elongation"
-0.401267536860597,0.0079699436246631,-3.66851719559876,0.00071386401725918,0.00423559316907113,-1.0376930381908,"hsa00640|Propanoate metabolism"
-0.329694570918886,0.00539414207594024,-3.57727400056805,0.000930257098308399,0.00517317391130572,-1.28927837005888,"hsa00380|Tryptophan metabolism"
0.255955363535573,0.0015065475018075,3.55634474371145,0.000988134342608957,0.00517317391130572,-1.34653638187655,"hsa01523|Antifolate resistance"
-0.399847378475884,0.0118188113769365,-3.44357759386459,0.00136446617114417,0.00664123057313716,-1.6520302040412,"hsa01210|2-Oxocarboxylic acid metabolism"
0.359891604997779,0.0167600692842138,3.43007915214328,0.00141779079651243,0.00664123057313716,-1.68824868732099,"hsa00541|Biosynthesis of various nucleotide sugars"
-0.286144940070316,0.00599983113264478,-3.300060186885,0.00204424626775452,0.0090968958915076,-2.03310678889624,"hsa00260|Glycine, serine and threonine metabolism"
0.313096259182239,0.000404640498148802,3.17665723048991,0.00287625961690548,0.0121898621859328,-2.35339680159226,"hsa01250|Biosynthesis of nucleotide sugars"
-0.168538183907941,0.00453000213347979,-3.14624929205701,0.00312587706595224,0.0122036285438552,-2.43122026884387,"hsa01100|Metabolic pathways"
-0.241447205198209,0.0204787452947732,-3.14244857736596,0.00315848052396393,0.0122036285438552,-2.44091614234426,"hsa01040|Biosynthesis of unsaturated fatty acids"
-0.271537603543036,0.0251246831961072,-3.12738763501804,0.00329086612418568,0.0122036285438552,-2.47926856914785,"hsa00350|Tyrosine metabolism"
0.263598038461543,-0.0158129427963407,2.94697635464224,0.00534220444460069,0.0190182478227784,-2.92984359035755,"hsa00533|Glycosaminoglycan biosynthesis - keratan sulfate"
0.280290125549101,-0.00136074679576784,2.93144726655569,0.00556605285313673,0.0190530270741988,-2.96783985797659,"hsa00520|Amino sugar and nucleotide sugar metabolism"
-0.217406104865179,-0.00235293194048861,-2.91625751282417,0.0057934815916914,0.0190970319133531,-3.00488127107284,"hsa00310|Lysine degradation"
0.23577382675834,0.000683585357350238,2.82898360640243,0.0072776662544782,0.0231325820231629,-3.21527691433947,"hsa00604|Glycosphingolipid biosynthesis - ganglio series"
0.222037135741296,-0.00407293913853679,2.70726630535155,0.00994410704089691,0.0305181216082698,-3.50157494479908,"hsa00450|Selenocompound metabolism"
0.191953440235156,0.0201686214505265,2.67951633538201,0.0106669998736679,0.0316454329585482,-3.5656457059837,"hsa00512|Mucin type O-glycan biosynthesis"
0.213148351132161,0.0111150837314865,2.31917173582531,0.025600725907325,0.0734988582500622,-4.35431078908014,"hsa00532|Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
-0.164306039374073,-0.000607461472402946,-2.25897356796219,0.0294311549436397,0.0818553996869978,-4.47777480486304,"hsa00515|Mannose type O-glycan biosynthesis"
0.139134075716042,0.00118488364044879,2.14036648450583,0.0385027038020601,0.102532425922616,-4.71364377465463,"hsa00514|Other types of O-glycan biosynthesis"
-0.175866419120247,0.00973724718662545,-2.13265984665001,0.0391696908018982,0.102532425922616,-4.72862346140291,"hsa00830|Retinol metabolism"
