"gene","log2FC","AveExpr","t","pvalue","padj","B","method","contrast"
"Slfn8",-0.675481686053112,5.94534523773585,-3.11641767246402,0.0137797760953496,0.0349849398968467,-3.69500304789018,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tram2",0.781528024980345,3.34952297374367,3.1157461700506,0.0137940133113416,0.0350131754189171,-3.20270608705411,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnf145",-0.483605195332698,4.78246997097317,-3.11465059983552,0.0138172745832489,0.0350464024265114,-3.57803952411177,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mtfr1l",0.437390536283143,5.25883700502875,3.1146408205028,0.0138174824033522,0.0350464024265114,-3.61250431303342,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dusp19",-1.35708253103775,1.0901534026103,-3.11449401690468,0.0138206025111263,0.0350464024265114,-2.80709021644827,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rps7",0.492892454179435,10.6464970723406,3.11443826645876,0.0138217876024512,0.0350464024265114,-3.69316164233243,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Adm",2.46322568360952,4.95035203534615,3.11439544969927,0.013822697833434,0.0350464024265114,-3.38103032682719,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cpne8",1.02769195820003,5.36609290130649,3.11372294760573,0.0138370025985796,0.0350732794076682,-3.59352492504176,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Marchf7",0.558096076677778,6.57477624885725,3.11360369244203,0.0138395408822284,0.0350732794076682,-3.71788521261117,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cdc42ep3",1.3781862213818,5.97002052486395,3.11335051776961,0.0138449311829254,0.0350790285687785,-3.64999025468217,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"B4galt1",0.579026656262995,6.10598925813635,3.11187503832215,0.0138763889842144,0.0351508077131688,-3.70141325247949,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ostc",0.441735695287005,6.3460346173186,3.11144709065816,0.0138855269398835,0.0351590576033367,-3.71595648870842,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ppp1r16b",-1.51473002171272,1.87159048997587,-3.11129583415021,0.0138887582175978,0.0351590576033367,-2.96939638992092,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Car8",-0.855387733110936,3.12126864961444,-3.11128300290058,0.0138890323663978,0.0351590576033367,-3.26137203977274,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tnfrsf10b",2.27640589810432,2.50697905809927,3.11094684945148,0.013896216536131,0.035162979134868,-2.84962876572591,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Vamp1",-1.00612749382339,2.91459566939234,-3.11091768868218,0.0138968399339636,0.035162979134868,-3.21687420526547,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ankrd16",1.28178146206464,4.30904546934526,3.11065581643336,0.0139024395366143,0.0351692285170947,-3.3752347751243,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rpl35a",0.448985055633257,11.0879203093352,3.10993091699161,0.0139179523079463,0.0352005469467461,-3.68797262585557,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ifrd2",-0.97064741615813,1.76926877085241,-3.10916736447454,0.0139343117785876,0.0352339922268202,-2.94340632412141,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Washc3",-0.603816026392474,4.55329780499698,-3.10854721579446,0.0139476135156188,0.0352596924803168,-3.55347932047853,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Aatf",0.586872268767725,4.20260401827226,3.10790255129905,0.0139614551404463,0.0352867457069714,-3.42558985544036,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pmpca",0.735995610006531,4.43955537411134,3.10688872812847,0.0139832519813645,0.03533388857985,-3.46313960466891,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
