"herb_zh","herb_en","herb_code","compound_name","compound_id","target_gene","in_disease_overlap","compound_id_mapped"
"黄芪","Huangqi","HL","quercetin","same1","SERPINE1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","PARG",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","HERC5",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","PCOLCE",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RUNX1T1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","C3",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","PRKCB",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","FOS",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","AKT1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RAF1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RASSF1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RASA1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","ERBB2",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","ERBB3",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RUNX2",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","CHEK2",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","STAT4",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","SLC2A2",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","E2F1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","E2F2",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","RELA",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","TGFB1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","DIO1",TRUE,TRUE
"黄芪","Huangqi","HL","quercetin","same1","PTEN",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","NOS2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PTGS1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","F2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","NCOA7",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","AR",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PPARG",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PTGS2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","NOS3",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","RXRA",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","ACHE",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PDE3A",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","ADRA1A",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","SLC6A3",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","ADRB2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","SLC6A4",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","ESR2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","CTSC",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","MAPK14",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","JUN",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","GSK3B",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","HSP90AA2P",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","CDK1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","LACTB",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","AOC2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","CHEK1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PRKACA",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","ATP5F1E",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PRSS1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PIM1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","CCNA2",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","PKIA",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","CALML5",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","HSD3B1",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","IL4",TRUE,TRUE
"葛根","Gegen","HQ","formononetin","same7","SIRT1",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","PNRC2",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","BAX",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","CASP3",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","CASP8",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","CASP9",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","C3",TRUE,TRUE
"葛根","Gegen","RS","beta-sitosterol","same4","TGFB1",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","HSP90AA2P",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","CDK1",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","CHEK1",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","PRKACA",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","PRSS1",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","PIM1",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","CCNA2",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","NCOA7",TRUE,TRUE
"葛根","Gegen","GG","3'-Methoxydaidzein","GG3","CALML5",TRUE,TRUE
"葛根","Gegen","GG","Daidzein-4,7-diglucoside","GG4","TOP2A",TRUE,TRUE
"三七","Sanqi","SQ","Mandenol","SQ1","PTGS1",TRUE,TRUE
"三七","Sanqi","SQ","Mandenol","SQ1","PTGS2",TRUE,TRUE
"三七","Sanqi","SQ","Mandenol","SQ1","PNRC2",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","PTGS1",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","NCOA7",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","PTGS2",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","RXRA",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","ADRB2",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","SLC6A4",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","HSP90AA2P",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","PIK3CG",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","LACTB",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","AOC2",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","PRKACA",TRUE,TRUE
"三七","Sanqi","SQ","DFV","SQ2","PKIA",TRUE,TRUE
"三七","Sanqi","RS","Diop","same2","CHRM3",TRUE,TRUE
"三七","Sanqi","RS","Diop","same2","SCNN1A",TRUE,TRUE
"三七","Sanqi","RS","Diop","same2","ADRB2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PTGS1",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","DRD1",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CHRM3",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","SCNN1A",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","BCL2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PTGS2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","GABRA2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CHRM4",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PDE3A",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","HTR2A",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","ADRA1A",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","GABRA3",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CHRM2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","ADRA1B",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","ADRB2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","SLC6A4",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","OPRM1",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","GABRA1",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PON2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","JUN",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","HSP90AA2P",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PIK3CG",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CHRNA7",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PRKACA",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","NOS3",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","PNRC2",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","BAX",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CASP3",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CASP8",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","CASP9",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","C3",TRUE,TRUE
"三七","Sanqi","RS","beta-sitosterol","same4","TGFB1",TRUE,TRUE
"三七","Sanqi","RS","Stigmasterol","same3","NCOA7",TRUE,TRUE
"三七","Sanqi","RS","ginsenoside rh2","same6","PSMG1",TRUE,TRUE
"三七","Sanqi","RS","ginsenoside rh2","same6","SLC2A2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PTGS1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","INSR",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","F2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AR",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SCNN1A",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PPARG",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","F10",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","BCL2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ALOX5",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PTGS2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NOS3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","F7",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ODC1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RXRA",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ACHE",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ACACB",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MMP2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ADRB2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TNF",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TOP2A",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AKR1B1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","EGF",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","GABRA1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MGAM",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CTSC",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PLAU",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL36A",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MMP1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MAP3K7",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PON2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CTSD",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IFNG",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","JUN",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CXCL2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL1B",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SELE",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MPO",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CDK1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PLAT",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","GJA1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","VCAM1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MMP3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HSP90AA2P",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","THBD",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","F3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","GAPDH",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PIK3CG",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AOC2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","XDH",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PTGER3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SOD1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CYP3A4",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TP53",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PRKACA",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TOP1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TOP2B",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HMOX1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","COL3A1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RBL1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PRSS1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","GSTM2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HSPA5",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AHR",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PNRC2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AHSA1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","BAX",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ABCG4",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NAIP",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","BAK1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CASP3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CASP8",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CASP9",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CAV1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CD40LG",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CLDN4",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CRP",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CXCL13",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CX3CR1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CDKN1C",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CDKN2A",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CYP1A1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CYP1B1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","DDB1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","DUOXA1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ELK1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CCND3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CCNB1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HSPB1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HK2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NKX3-1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HAS2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HIF1AN",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NFKB1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IGFBP6",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IGF2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ICAM2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IRF3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL10",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL1A",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","IL36B",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MMP9",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","MYC",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NCF2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NFKBIE",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NFE2L2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","NR1I2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SPP1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PPARA",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PPARD",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SERPINE1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PARG",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","HERC5",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PCOLCE",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RUNX1T1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","C3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PRKCB",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","FOS",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","AKT1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RAF1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RASSF1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RASA1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ERBB2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","ERBB3",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RUNX2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","CHEK2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","STAT4",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","SLC2A2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","E2F1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","E2F2",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","RELA",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","TGFB1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","DIO1",TRUE,TRUE
"三七","Sanqi","HL","quercetin","same1","PTEN",TRUE,TRUE
