rmsd_nm,rg_nm,dg_kjmol
2.157762711864400027e-03,1.670614237288140069e+00,2.233432556876060104e+01
3.805625423728799857e-03,1.670614237288140069e+00,2.263401815961589847e+01
5.453488135593200122e-03,1.670614237288140069e+00,2.313350581104149839e+01
7.101350847457599952e-03,1.670614237288140069e+00,2.383278852303719830e+01
8.749213559322000650e-03,1.670614237288140069e+00,2.473186629560320071e+01
1.039707627118639961e-02,1.670614237288140069e+00,2.583073912873890166e+01
1.204493898305080031e-02,1.670614237288140069e+00,2.712940702243509961e+01
1.369280169491529989e-02,1.670614237288140069e+00,2.862786997651900123e+01
1.534066440677970058e-02,1.670614237288140069e+00,3.032612798771110008e+01
1.698852711864410128e-02,1.670614237288140069e+00,3.222418099382210244e+01
1.863638983050849851e-02,1.670614237288140069e+00,3.432202781497969823e+01
2.028425254237289921e-02,1.670614237288140069e+00,3.661964605642919679e+01
2.193211525423729991e-02,1.670614237288140069e+00,3.911661050172020282e+01
2.357997796610170060e-02,1.670614237288140069e+00,4.180485973665619781e+01
2.522784067796610130e-02,1.670614237288140069e+00,4.453701256073080117e+01
2.687570338983049853e-02,1.670614237288140069e+00,4.564876884687519976e+01
2.852356610169489923e-02,1.670614237288140069e+00,4.286625001793390055e+01
3.017142881355929993e-02,1.670614237288140069e+00,3.910226792153130049e+01
3.181929152542369715e-02,1.670614237288140069e+00,3.545307872544569960e+01
3.346715423728809785e-02,1.670614237288140069e+00,3.199789220793540068e+01
3.511501694915249855e-02,1.670614237288140069e+00,2.874092124494060130e+01
3.676287966101689925e-02,1.670614237288140069e+00,2.568233930109539997e+01
3.841074237288139709e-02,1.670614237288140069e+00,2.282208848009570090e+01
4.005860508474579779e-02,1.670614237288140069e+00,2.016006796450010086e+01
4.170646779661019848e-02,1.670614237288140069e+00,1.769612495472919989e+01
4.335433050847459918e-02,1.670614237288140069e+00,1.543002364883279931e+01
4.500219322033899988e-02,1.670614237288140069e+00,1.336139420071589967e+01
4.665005593220340058e-02,1.670614237288140069e+00,1.148964979666479991e+01
4.829791864406780127e-02,1.670614237288140069e+00,9.813851584900820768e+00
4.994578135593220197e-02,1.670614237288140069e+00,8.332488360524779480e+00
5.159364406779660267e-02,1.670614237288140069e+00,7.043117965875939746e+00
5.324150677966100337e-02,1.670614237288140069e+00,5.941788660187880211e+00
5.488936949152539713e-02,1.670614237288140069e+00,5.022124599639900211e+00
5.653723220338979782e-02,1.670614237288140069e+00,4.273941362261320265e+00
5.818509491525419852e-02,1.670614237288140069e+00,3.681325046061299844e+00
5.983295762711859922e-02,1.670614237288140069e+00,3.220428121242480124e+00
6.148082033898299992e-02,1.670614237288140069e+00,2.858056054855779848e+00
6.312868305084749776e-02,1.670614237288140069e+00,2.553397862044350042e+00
6.477654576271189846e-02,1.670614237288140069e+00,2.265615472978399936e+00
6.642440847457629916e-02,1.670614237288140069e+00,1.966565742332260003e+00
6.807227118644069985e-02,1.670614237288140069e+00,1.651130830551680084e+00
6.972013389830510055e-02,1.670614237288140069e+00,1.336374010928990108e+00
7.136799661016950125e-02,1.670614237288140069e+00,1.050293966890109898e+00
7.301585932203390195e-02,1.670614237288140069e+00,8.194673260297670181e-01
7.466372203389830264e-02,1.670614237288140069e+00,6.622997080536869863e-01
7.631158474576270334e-02,1.670614237288140069e+00,5.878949701852179688e-01
7.795944745762710404e-02,1.670614237288140069e+00,5.976947483763179747e-01
7.960731016949150474e-02,1.670614237288140069e+00,6.875894391336000444e-01
8.125517288135590543e-02,1.670614237288140069e+00,8.493747180635550231e-01
8.290303559322030613e-02,1.670614237288140069e+00,1.071218170654510082e+00
8.455089830508470683e-02,1.670614237288140069e+00,1.337444366782950089e+00
8.619876101694909365e-02,1.670614237288140069e+00,1.628762674152369971e+00
8.784662372881349435e-02,1.670614237288140069e+00,1.924749617644059940e+00
8.949448644067800607e-02,1.670614237288140069e+00,2.209751867480629794e+00
9.114234915254240676e-02,1.670614237288140069e+00,2.480413220661710216e+00
9.279021186440679358e-02,1.670614237288140069e+00,2.749858462332329889e+00
9.443807457627119428e-02,1.670614237288140069e+00,3.044876944276530217e+00
9.608593728813559498e-02,1.670614237288140069e+00,3.398077627030680059e+00
9.773379999999999568e-02,1.670614237288140069e+00,3.840285122114550198e+00
5.098999999999999800e-04,1.671188305084750025e+00,2.331743124570460068e+01
2.157762711864400027e-03,1.671188305084750025e+00,2.341732877598969864e+01
3.805625423728799857e-03,1.671188305084750025e+00,2.371702136684509910e+01
5.453488135593200122e-03,1.671188305084750025e+00,2.421650901827059954e+01
7.101350847457599952e-03,1.671188305084750025e+00,2.491579173026639893e+01
8.749213559322000650e-03,1.671188305084750025e+00,2.581486950283229831e+01
1.039707627118639961e-02,1.671188305084750025e+00,2.691374233596780030e+01
1.204493898305080031e-02,1.671188305084750025e+00,2.821241022965959999e+01
1.369280169491529989e-02,1.671188305084750025e+00,2.971087318365789898e+01
1.534066440677970058e-02,1.671188305084750025e+00,3.140913119322179980e+01
1.698852711864410128e-02,1.671188305084750025e+00,3.330718416829699891e+01
1.863638983050849851e-02,1.671188305084750025e+00,3.540503039758549875e+01
2.028425254237289921e-02,1.671188305084750025e+00,3.770263734607709694e+01
2.193211525423729991e-02,1.671188305084750025e+00,4.019938625720499914e+01
2.357997796610170060e-02,1.671188305084750025e+00,4.288353780810520277e+01
2.522784067796610130e-02,1.671188305084750025e+00,4.554375935044190271e+01
2.687570338983049853e-02,1.671188305084750025e+00,4.613986301282569968e+01
2.852356610169489923e-02,1.671188305084750025e+00,4.302616170537039864e+01
3.017142881355929993e-02,1.671188305084750025e+00,3.923002851888129783e+01
3.181929152542369715e-02,1.671188305084750025e+00,3.557482701760410038e+01
3.346715423728809785e-02,1.671188305084750025e+00,3.211501248791630303e+01
3.511501694915249855e-02,1.671188305084750025e+00,2.885344954672750006e+01
3.676287966101689925e-02,1.671188305084750025e+00,2.579024436247350138e+01
3.841074237288139709e-02,1.671188305084750025e+00,2.292533931867640007e+01
4.005860508474579779e-02,1.671188305084750025e+00,2.025863721228419934e+01
4.170646779661019848e-02,1.671188305084750025e+00,1.778998859713300007e+01
4.335433050847459918e-02,1.671188305084750025e+00,1.551916024557069917e+01
4.500219322033899988e-02,1.671188305084750025e+00,1.344578355439630002e+01
4.665005593220340058e-02,1.671188305084750025e+00,1.156927074664890043e+01
4.829791864406780127e-02,1.671188305084750025e+00,9.888678401271910445e+00
4.994578135593220197e-02,1.671188305084750025e+00,8.402484954976509712e+00
5.159364406779660267e-02,1.671188305084750025e+00,7.108228898946670427e+00
5.324150677966100337e-02,1.671188305084750025e+00,6.001926038517259698e+00
5.488936949152539713e-02,1.671188305084750025e+00,5.077151392065210267e+00
5.653723220338979782e-02,1.671188305084750025e+00,4.323656760322520221e+00
5.818509491525419852e-02,1.671188305084750025e+00,3.725470692389730054e+00
5.983295762711859922e-02,1.671188305084750025e+00,3.258759979367659820e+00
6.148082033898299992e-02,1.671188305084750025e+00,2.890557724244790183e+00
6.312868305084749776e-02,1.671188305084750025e+00,2.580697354900920004e+00
6.477654576271189846e-02,1.671188305084750025e+00,2.289515691956359955e+00
6.642440847457629916e-02,1.671188305084750025e+00,1.990337896755060010e+00
6.807227118644069985e-02,1.671188305084750025e+00,1.679206356459459926e+00
6.972013389830510055e-02,1.671188305084750025e+00,1.373535081080530018e+00
7.136799661016950125e-02,1.671188305084750025e+00,1.100848146036830011e+00
7.301585932203390195e-02,1.671188305084750025e+00,8.866947342788249475e-01
7.466372203389830264e-02,1.671188305084750025e+00,7.480950439615450254e-01
7.631158474576270334e-02,1.671188305084750025e+00,6.924461445902060364e-01
7.795944745762710404e-02,1.671188305084750025e+00,7.191638881451160037e-01
7.960731016949150474e-02,1.671188305084750025e+00,8.218833270369210187e-01
8.125517288135590543e-02,1.671188305084750025e+00,9.901344327804090240e-01
8.290303559322030613e-02,1.671188305084750025e+00,1.210137936641539902e+00
8.455089830508470683e-02,1.671188305084750025e+00,1.464999026306190055e+00
8.619876101694909365e-02,1.671188305084750025e+00,1.735402918926540083e+00
8.784662372881349435e-02,1.671188305084750025e+00,2.002505832934780017e+00
8.949448644067800607e-02,1.671188305084750025e+00,2.253807583761879840e+00
9.114234915254240676e-02,1.671188305084750025e+00,2.489792643332710220e+00
9.279021186440679358e-02,1.671188305084750025e+00,2.726651870108109943e+00
9.443807457627119428e-02,1.671188305084750025e+00,2.992488101559170222e+00
9.608593728813559498e-02,1.671188305084750025e+00,3.319627727152079988e+00
9.773379999999999568e-02,1.671188305084750025e+00,3.737859742667540175e+00
5.098999999999999800e-04,1.671762372881359981e+00,2.443276290688089958e+01
2.157762711864400027e-03,1.671762372881359981e+00,2.453266043716600109e+01
3.805625423728799857e-03,1.671762372881359981e+00,2.483235302802129851e+01
5.453488135593200122e-03,1.671762372881359981e+00,2.533184067944689843e+01
7.101350847457599952e-03,1.671762372881359981e+00,2.603112339144270138e+01
8.749213559322000650e-03,1.671762372881359981e+00,2.693020116400860076e+01
1.039707627118639961e-02,1.671762372881359981e+00,2.802907399714370129e+01
1.204493898305080031e-02,1.671762372881359981e+00,2.932774189082890004e+01
1.369280169491529989e-02,1.671762372881359981e+00,3.082620484470119848e+01
1.534066440677970058e-02,1.671762372881359981e+00,3.252446285185919805e+01
1.698852711864410128e-02,1.671762372881359981e+00,3.442251578098800024e+01
1.863638983050849851e-02,1.671762372881359981e+00,3.652036113233680226e+01
2.028425254237289921e-02,1.671762372881359981e+00,3.881795129659389687e+01
2.193211525423729991e-02,1.671762372881359981e+00,4.131437926818119877e+01
2.357997796610170060e-02,1.671762372881359981e+00,4.399243014413990238e+01
2.522784067796610130e-02,1.671762372881359981e+00,4.654926474533819913e+01
2.687570338983049853e-02,1.671762372881359981e+00,4.656939938863799711e+01
2.852356610169489923e-02,1.671762372881359981e+00,4.319021063045980213e+01
3.017142881355929993e-02,1.671762372881359981e+00,3.936993744036089993e+01
3.181929152542369715e-02,1.671762372881359981e+00,3.570894224217079937e+01
3.346715423728809785e-02,1.671762372881359981e+00,3.224429492060099989e+01
3.511501694915249855e-02,1.671762372881359981e+00,2.897792679847160002e+01
3.676287966101689925e-02,1.671762372881359981e+00,2.590989909273989866e+01
3.841074237288139709e-02,1.671762372881359981e+00,2.304015582568079878e+01
4.005860508474579779e-02,1.671762372881359981e+00,2.036860348301620149e+01
4.170646779661019848e-02,1.671762372881359981e+00,1.789509575457909918e+01
4.335433050847459918e-02,1.671762372881359981e+00,1.561940146390129946e+01
4.500219322033899988e-02,1.671762372881359981e+00,1.354115233480539970e+01
4.665005593220340058e-02,1.671762372881359981e+00,1.165975820784220041e+01
4.829791864406780127e-02,1.671762372881359981e+00,9.974269048426760875e+00
4.994578135593220197e-02,1.671762372881359981e+00,8.483150166097390255e+00
5.159364406779660267e-02,1.671762372881359981e+00,7.183917211554949667e+00
5.324150677966100337e-02,1.671762372881359981e+00,6.072549606550910362e+00
5.488936949152539713e-02,1.671762372881359981e+00,5.142569737579099964e+00
5.653723220338979782e-02,1.671762372881359981e+00,4.383664520981369606e+00
5.818509491525419852e-02,1.671762372881359981e+00,3.779809662120719782e+00
5.983295762711859922e-02,1.671762372881359981e+00,3.307200997918140040e+00
6.148082033898299992e-02,1.671762372881359981e+00,2.933125004471929920e+00
6.312868305084749776e-02,1.671762372881359981e+00,2.618085632221850201e+00
6.477654576271189846e-02,1.671762372881359981e+00,2.323594864703019791e+00
6.642440847457629916e-02,1.671762372881359981e+00,2.024400090391210050e+00
6.807227118644069985e-02,1.671762372881359981e+00,1.717634893273320085e+00
6.972013389830510055e-02,1.671762372881359981e+00,1.421032935206719916e+00
7.136799661016950125e-02,1.671762372881359981e+00,1.161689861391179912e+00
7.301585932203390195e-02,1.671762372881359981e+00,9.642373551339350479e-01
7.466372203389830264e-02,1.671762372881359981e+00,8.444348010563800244e-01
7.631158474576270334e-02,1.671762372881359981e+00,8.080482715931539550e-01
7.795944745762710404e-02,1.671762372881359981e+00,8.524317453129900413e-01
7.960731016949150474e-02,1.671762372881359981e+00,9.687792017485099549e-01
8.125517288135590543e-02,1.671762372881359981e+00,1.144042337942960064e+00
8.290303559322030613e-02,1.671762372881359981e+00,1.362160843676839983e+00
8.455089830508470683e-02,1.671762372881359981e+00,1.604831106515520078e+00
8.619876101694909365e-02,1.671762372881359981e+00,1.852817846890590037e+00
8.784662372881349435e-02,1.671762372881359981e+00,2.089263111207119827e+00
8.949448644067800607e-02,1.671762372881359981e+00,2.305324460284190025e+00
9.114234915254240676e-02,1.671762372881359981e+00,2.505631778667550158e+00
9.279021186440679358e-02,1.671762372881359981e+00,2.709425834339290073e+00
9.443807457627119428e-02,1.671762372881359981e+00,2.945929333477399936e+00
9.608593728813559498e-02,1.671762372881359981e+00,3.247018383517520146e+00
9.773379999999999568e-02,1.671762372881359981e+00,3.641388728621420157e+00
5.098999999999999800e-04,1.672336440677969938e+00,2.558042302200430029e+01
2.157762711864400027e-03,1.672336440677969938e+00,2.568032055228939825e+01
3.805625423728799857e-03,1.672336440677969938e+00,2.598001314314479870e+01
5.453488135593200122e-03,1.672336440677969938e+00,2.647950079457029915e+01
7.101350847457599952e-03,1.672336440677969938e+00,2.717878350656609854e+01
8.749213559322000650e-03,1.672336440677969938e+00,2.807786127913200147e+01
1.039707627118639961e-02,1.672336440677969938e+00,2.917673411226660107e+01
1.204493898305080031e-02,1.672336440677969938e+00,3.047540200594200144e+01
1.369280169491529989e-02,1.672336440677969938e+00,3.197386495962700081e+01
1.534066440677970058e-02,1.672336440677969938e+00,3.367212296320290221e+01
1.698852711864410128e-02,1.672336440677969938e+00,3.557017582378350085e+01
1.863638983050849851e-02,1.672336440677969938e+00,3.766801986268239943e+01
2.028425254237289921e-02,1.672336440677969938e+00,3.996558488541229792e+01
2.193211525423729991e-02,1.672336440677969938e+00,4.246153122256519907e+01
2.357997796610170060e-02,1.672336440677969938e+00,4.513043772634720341e+01
2.522784067796610130e-02,1.672336440677969938e+00,4.754005740770220001e+01
2.687570338983049853e-02,1.672336440677969938e+00,4.694466163361379785e+01
2.852356610169489923e-02,1.672336440677969938e+00,4.336043150323550321e+01
3.017142881355929993e-02,1.672336440677969938e+00,3.952179078050429695e+01
3.181929152542369715e-02,1.672336440677969938e+00,3.585516860349739687e+01
3.346715423728809785e-02,1.672336440677969938e+00,3.238556319959619856e+01
3.511501694915249855e-02,1.672336440677969938e+00,2.911426550375280087e+01
3.676287966101689925e-02,1.672336440677969938e+00,2.604130726777319893e+01
3.841074237288139709e-02,1.672336440677969938e+00,2.316663474492829877e+01
4.005860508474579779e-02,1.672336440677969938e+00,2.049015765515170173e+01
4.170646779661019848e-02,1.672336440677969938e+00,1.801173196831259915e+01
4.335433050847459918e-02,1.672336440677969938e+00,1.573112721351009924e+01
4.500219322033899988e-02,1.672336440677969938e+00,1.364797343066810065e+01
4.665005593220340058e-02,1.672336440677969938e+00,1.176167516008669978e+01
4.829791864406780127e-02,1.672336440677969938e+00,1.007127161597209941e+01
4.994578135593220197e-02,1.672336440677969938e+00,8.575209251891580564e+00
5.159364406779660267e-02,1.672336440677969938e+00,7.270973196282359829e+00
5.324150677966100337e-02,1.672336440677969938e+00,6.154496688092350176e+00
5.488936949152539713e-02,1.672336440677969938e+00,5.219238021249109849e+00
5.653723220338979782e-02,1.672336440677969938e+00,4.454807977007379627e+00
5.818509491525419852e-02,1.672336440677969938e+00,3.845122788840360073e+00
5.983295762711859922e-02,1.672336440677969938e+00,3.366412864165449825e+00
6.148082033898299992e-02,1.672336440677969938e+00,2.986243621075749921e+00
6.312868305084749776e-02,1.672336440677969938e+00,2.665833764088600066e+00
6.477654576271189846e-02,1.672336440677969938e+00,2.367911340089570160e+00
6.642440847457629916e-02,1.672336440677969938e+00,2.068650892099470173e+00
6.807227118644069985e-02,1.672336440677969938e+00,1.766241864353699897e+00
6.972013389830510055e-02,1.672336440677969938e+00,1.478702535949339980e+00
7.136799661016950125e-02,1.672336440677969938e+00,1.232711544873789977e+00
7.301585932203390195e-02,1.672336440677969938e+00,1.052052129843700001e+00
7.466372203389830264e-02,1.672336440677969938e+00,9.513211785956150468e-01
7.631158474576270334e-02,1.672336440677969938e+00,9.347234269984729949e-01
7.795944745762710404e-02,1.672336440677969938e+00,9.975183396996639695e-01
7.960731016949150474e-02,1.672336440677969938e+00,1.128265334513270046e+00
8.125517288135590543e-02,1.672336440677969938e+00,1.310991561181630072e+00
8.290303559322030613e-02,1.672336440677969938e+00,1.526974893171989978e+00
8.455089830508470683e-02,1.672336440677969938e+00,1.756298608446410059e+00
8.619876101694909365e-02,1.672336440677969938e+00,1.979967545715110022e+00
8.784662372881349435e-02,1.672336440677969938e+00,2.183627036636210050e+00
8.949448644067800607e-02,1.672336440677969938e+00,2.362688533452789841e+00
9.114234915254240676e-02,1.672336440677969938e+00,2.526252639447149839e+00
9.279021186440679358e-02,1.672336440677969938e+00,2.696566329332410028e+00
9.443807457627119428e-02,1.672336440677969938e+00,2.903748563162659835e+00
9.608593728813559498e-02,1.672336440677969938e+00,3.179038914470590171e+00
9.773379999999999568e-02,1.672336440677969938e+00,3.549966919749619976e+00
5.098999999999999800e-04,1.672910508474579894e+00,2.676041159107489875e+01
2.157762711864400027e-03,1.672910508474579894e+00,2.686030912136000026e+01
3.805625423728799857e-03,1.672910508474579894e+00,2.716000171221530124e+01
5.453488135593200122e-03,1.672910508474579894e+00,2.765948936364090116e+01
7.101350847457599952e-03,1.672910508474579894e+00,2.835877207563670055e+01
8.749213559322000650e-03,1.672910508474579894e+00,2.925784984820250045e+01
1.039707627118639961e-02,1.672910508474579894e+00,3.035672268133640017e+01
1.204493898305080031e-02,1.672910508474579894e+00,3.165539057499709941e+01
1.369280169491529989e-02,1.672910508474579894e+00,3.315385352840159783e+01
1.534066440677970058e-02,1.672910508474579894e+00,3.485211152660210132e+01
1.698852711864410128e-02,1.672910508474579894e+00,3.675016428410999936e+01
1.863638983050849851e-02,1.672910508474579894e+00,3.884800634553229770e+01
2.028425254237289921e-02,1.672910508474579894e+00,4.114553341099210115e+01
2.193211525423729991e-02,1.672910508474579894e+00,4.364075131660919737e+01
2.357997796610170060e-02,1.672910508474579894e+00,4.629586670651570302e+01
2.522784067796610130e-02,1.672910508474579894e+00,4.849920999377020081e+01
2.687570338983049853e-02,1.672910508474579894e+00,4.727601939098619965e+01
2.852356610169489923e-02,1.672910508474579894e+00,4.353846057925409951e+01
3.017142881355929993e-02,1.672910508474579894e+00,3.968558662301980178e+01
3.181929152542369715e-02,1.672910508474579894e+00,3.601349451154889891e+01
3.346715423728809785e-02,1.672910508474579894e+00,3.253889007805820199e+01
3.511501694915249855e-02,1.672910508474579894e+00,2.926262875501799954e+01
3.676287966101689925e-02,1.672910508474579894e+00,2.618472322872440117e+01
3.841074237288139709e-02,1.672910508474579894e+00,2.330512184833600031e+01
4.005860508474579779e-02,1.672910508474579894e+00,2.062373653320819855e+01
4.170646779661019848e-02,1.672910508474579894e+00,1.814042398095089936e+01
4.335433050847459918e-02,1.672910508474579894e+00,1.585495219343030016e+01
4.500219322033899988e-02,1.672910508474579894e+00,1.376694634227109937e+01
4.665005593220340058e-02,1.672910508474579894e+00,1.187580114949789944e+01
4.829791864406780127e-02,1.672910508474579894e+00,1.018053870979139930e+01
4.994578135593220197e-02,1.672910508474579894e+00,8.679577745697779179e+00
5.159364406779660267e-02,1.672910508474579894e+00,7.370360743243820068e+00
5.324150677966100337e-02,1.672910508474579894e+00,6.248758788412310139e+00
5.488936949152539713e-02,1.672910508474579894e+00,5.308146344574369735e+00
5.653723220338979782e-02,1.672910508474579894e+00,4.538036483092800388e+00
5.818509491525419852e-02,1.672910508474579894e+00,3.922268254556720013e+00
5.983295762711859922e-02,1.672910508474579894e+00,3.437104112319600002e+00
6.148082033898299992e-02,1.672910508474579894e+00,3.050416241269810147e+00
6.312868305084749776e-02,1.672910508474579894e+00,2.724203720639839954e+00
6.477654576271189846e-02,1.672910508474579894e+00,2.422494609824440204e+00
6.642440847457629916e-02,1.672910508474579894e+00,2.122946606455890173e+00
6.807227118644069985e-02,1.672910508474579894e+00,1.824802130474580064e+00
6.972013389830510055e-02,1.672910508474579894e+00,1.546324823078309985e+00
7.136799661016950125e-02,1.672910508474579894e+00,1.313753378302980002e+00
7.301585932203390195e-02,1.672910508474579894e+00,1.150049262963690033e+00
7.466372203389830264e-02,1.672910508474579894e+00,1.068714171356579978e+00
7.631158474576270334e-02,1.672910508474579894e+00,1.072448445871220013e+00
7.795944745762710404e-02,1.672910508474579894e+00,1.154381980571020039e+00
7.960731016949150474e-02,1.672910508474579894e+00,1.300234433884130070e+00
8.125517288135590543e-02,1.672910508474579894e+00,1.490726364540229998e+00
8.290303559322030613e-02,1.672910508474579894e+00,1.704050390928959935e+00
8.455089830508470683e-02,1.672910508474579894e+00,1.918477482124639977e+00
8.619876101694909365e-02,1.672910508474579894e+00,2.115507277325050062e+00
8.784662372881349435e-02,1.672910508474579894e+00,2.283947074695280133e+00
8.949448644067800607e-02,1.672910508474579894e+00,2.424143761548589904e+00
9.114234915254240676e-02,1.672910508474579894e+00,2.549977594039849915e+00
9.279021186440679358e-02,1.672910508474579894e+00,2.686593170208179782e+00
9.443807457627119428e-02,1.672910508474579894e+00,2.864731706089230112e+00
9.608593728813559498e-02,1.672910508474579894e+00,3.114785458963090115e+00
9.773379999999999568e-02,1.672910508474579894e+00,3.463030100683829993e+00
5.098999999999999800e-04,1.673484576271190072e+00,2.797272861409259903e+01
2.157762711864400027e-03,1.673484576271190072e+00,2.807262614437770054e+01
3.805625423728799857e-03,1.673484576271190072e+00,2.837231873523300152e+01
5.453488135593200122e-03,1.673484576271190072e+00,2.887180638665860144e+01
7.101350847457599952e-03,1.673484576271190072e+00,2.957108909865440083e+01
8.749213559322000650e-03,1.673484576271190072e+00,3.047016687122020073e+01
1.039707627118639961e-02,1.673484576271190072e+00,3.156903970435280016e+01
1.204493898305080031e-02,1.673484576271190072e+00,3.286770759799149744e+01
1.369280169491529989e-02,1.673484576271190072e+00,3.436617055097269713e+01
1.534066440677970058e-02,1.673484576271190072e+00,3.606442854104349749e+01
1.698852711864410128e-02,1.673484576271190072e+00,3.796248114234810345e+01
1.863638983050849851e-02,1.673484576271190072e+00,4.006032020093090296e+01
2.028425254237289921e-02,1.673484576271190072e+00,4.235778951295399963e+01
2.193211525423729991e-02,1.673484576271190072e+00,4.485189730117590301e+01
2.357997796610170060e-02,1.673484576271190072e+00,4.748610728567930295e+01
2.522784067796610130e-02,1.673484576271190072e+00,4.940739354471310207e+01
2.687570338983049853e-02,1.673484576271190072e+00,4.757493656532300008e+01
2.852356610169489923e-02,1.673484576271190072e+00,4.372570464026210146e+01
3.017142881355929993e-02,1.673484576271190072e+00,3.986155864684160122e+01
3.181929152542369715e-02,1.673484576271190072e+00,3.618417165488160236e+01
3.346715423728809785e-02,1.673484576271190072e+00,3.270461140600880157e+01
3.511501694915249855e-02,1.673484576271190072e+00,2.942343969037800022e+01
3.676287966101689925e-02,1.673484576271190072e+00,2.634065676526239841e+01
3.841074237288139709e-02,1.673484576271190072e+00,2.345621227240859952e+01
4.005860508474579779e-02,1.673484576271190072e+00,2.077001870961349894e+01
4.170646779661019848e-02,1.673484576271190072e+00,1.828193124263179925e+01
4.335433050847459918e-02,1.673484576271190072e+00,1.599171320821310083e+01
4.500219322033899988e-02,1.673484576271190072e+00,1.389898052001560025e+01
4.665005593220340058e-02,1.673484576271190072e+00,1.200311190870490030e+01
4.829791864406780127e-02,1.673484576271190072e+00,1.030310366201610073e+01
4.994578135593220197e-02,1.673484576271190072e+00,8.797334617977110582e+00
5.159364406779660267e-02,1.673484576271190072e+00,7.483187882685330194e+00
5.324150677966100337e-02,1.673484576271190072e+00,6.356450041497099690e+00
5.488936949152539713e-02,1.673484576271190072e+00,5.410383551156179749e+00
5.653723220338979782e-02,1.673484576271190072e+00,4.634371939058460121e+00
5.818509491525419852e-02,1.673484576271190072e+00,4.012148904988849907e+00
5.983295762711859922e-02,1.673484576271190072e+00,3.519999986025780014e+00
6.148082033898299992e-02,1.673484576271190072e+00,3.126136913036510201e+00
6.312868305084749776e-02,1.673484576271190072e+00,2.793428943262049824e+00
6.477654576271189846e-02,1.673484576271190072e+00,2.487331928944739978e+00
6.642440847457629916e-02,1.673484576271190072e+00,2.187091650077309879e+00
6.807227118644069985e-02,1.673484576271190072e+00,1.893030532198539895e+00
6.972013389830510055e-02,1.673484576271190072e+00,1.623614316353680032e+00
7.136799661016950125e-02,1.673484576271190072e+00,1.404586663345990027e+00
7.301585932203390195e-02,1.673484576271190072e+00,1.258072208636209943e+00
7.466372203389830264e-02,1.673484576271190072e+00,1.196510577290150090e+00
7.631158474576270334e-02,1.673484576271190072e+00,1.221135658035529925e+00
7.795944745762710404e-02,1.673484576271190072e+00,1.322903406186650033e+00
7.960731016949150474e-02,1.673484576271190072e+00,1.484471344294520101e+00
8.125517288135590543e-02,1.673484576271190072e+00,1.682833261442800099e+00
8.290303559322030613e-02,1.673484576271190072e+00,1.892637776995349963e+00
8.455089830508470683e-02,1.673484576271190072e+00,2.090177749552439845e+00
8.619876101694909365e-02,1.673484576271190072e+00,2.257839919297380149e+00
8.784662372881349435e-02,1.673484576271190072e+00,2.388415487859429920e+00
8.949448644067800607e-02,1.673484576271190072e+00,2.487926699285529786e+00
9.114234915254240676e-02,1.673484576271190072e+00,2.575273865131320061e+00
9.279021186440679358e-02,1.673484576271190072e+00,2.678289062832639900e+00
9.443807457627119428e-02,1.673484576271190072e+00,2.828000457242170196e+00
9.608593728813559498e-02,1.673484576271190072e+00,3.053720814027709896e+00
9.773379999999999568e-02,1.673484576271190072e+00,3.380376196001189992e+00
5.098999999999999800e-04,1.674058644067800028e+00,2.921737409105750061e+01
2.157762711864400027e-03,1.674058644067800028e+00,2.931727162134259856e+01
3.805625423728799857e-03,1.674058644067800028e+00,2.961696421219789954e+01
5.453488135593200122e-03,1.674058644067800028e+00,3.011645186362339999e+01
7.101350847457599952e-03,1.674058644067800028e+00,3.081573457561919938e+01
8.749213559322000650e-03,1.674058644067800028e+00,3.171481234818489980e+01
1.039707627118639961e-02,1.674058644067800028e+00,3.281368518131589695e+01
1.204493898305080031e-02,1.674058644067800028e+00,3.411235307492100333e+01
1.369280169491529989e-02,1.674058644067800028e+00,3.561081602725830209e+01
1.534066440677970058e-02,1.674058644067800028e+00,3.730907400493809689e+01
1.698852711864410128e-02,1.674058644067800028e+00,3.920712636769250281e+01
1.863638983050849851e-02,1.674058644067800028e+00,4.130496083136790020e+01
2.028425254237289921e-02,1.674058644067800028e+00,4.360234159983019708e+01
2.193211525423729991e-02,1.674058644067800028e+00,4.609474515137659978e+01
2.357997796610170060e-02,1.674058644067800028e+00,4.869715593037349777e+01
2.522784067796610130e-02,1.674058644067800028e+00,5.024556820229589960e+01
2.687570338983049853e-02,1.674058644067800028e+00,4.785241286878540024e+01
2.852356610169489923e-02,1.674058644067800028e+00,4.392346917323410338e+01
3.017142881355929993e-02,1.674058644067800028e+00,4.005018830513059669e+01
3.181929152542369715e-02,1.674058644067800028e+00,3.636771500413900071e+01
3.346715423728809785e-02,1.674058644067800028e+00,3.288332118526579961e+01
3.511501694915249855e-02,1.674058644067800028e+00,2.959737208985970014e+01
3.676287966101689925e-02,1.674058644067800028e+00,2.650985942040459875e+01
3.841074237288139709e-02,1.674058644067800028e+00,2.362073272118160006e+01
4.005860508474579779e-02,1.674058644067800028e+00,2.092990289364939827e+01
4.170646779661019848e-02,1.674058644067800028e+00,1.843722063013009915e+01
4.335433050847459918e-02,1.674058644067800028e+00,1.614244057406089894e+01
4.500219322033899988e-02,1.674058644067800028e+00,1.404516378290290035e+01
4.665005593220340058e-02,1.674058644067800028e+00,1.214474513717079951e+01
