"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Mrpl40",0.428767530234844,3.07848437201453e-12,8.23802417951088e-08,0.262,0.189
"C230096K16Rik",-0.908310630954416,3.08597181452797e-12,8.25806057567684e-08,0.149,0.208
"Cmc1",0.516585465379683,3.09180500006006e-12,8.27367018016071e-08,0.278,0.195
"Arntl",-0.843619044701723,3.10546770333866e-12,8.31023157413426e-08,0.149,0.221
"Pcmtd2",-0.707262433241736,3.11023571464234e-12,8.32299077238291e-08,0.255,0.326
"Cdc123",0.263042402884519,3.12770479749945e-12,8.36973803810854e-08,0.35,0.286
"Rap2b",0.456142553402522,3.19308233744505e-12,8.54468833500297e-08,0.473,0.373
"Zbtb7a",-0.304433740449029,3.19911015389904e-12,8.56081877183383e-08,0.578,0.594
"Rassf8",-1.15348226184897,3.21801673560206e-12,8.61141278447111e-08,0.069,0.127
"Comtd1",0.403359882732532,3.32584063213237e-12,8.89994953158623e-08,0.144,0.098
"Pgs1",0.510011670156493,3.35536740063055e-12,8.97896316408735e-08,0.241,0.163
"Zc3h18",-0.594119549909344,3.36767463139929e-12,9.01189731362451e-08,0.3,0.365
"Aimp1",0.330458121397477,3.40891217250512e-12,9.12224897362371e-08,0.495,0.391
"Lrp5",-0.974042003297226,3.4894065134443e-12,9.33765182997694e-08,0.106,0.161
"Stx3",-1.26104774443591,3.52920384551392e-12,9.44414949059524e-08,0.077,0.121
"Ppp2r2a",-0.502675780318655,3.58770108171769e-12,9.60068809467655e-08,0.418,0.472
"Ak3",-0.832646769275383,3.66749693151486e-12,9.81422178873376e-08,0.243,0.33
"Ppp3cb",-0.73597138192297,3.69523457213570e-12,9.88844771503515e-08,0.296,0.377
"Smim12",0.253227114142889,3.71808848318354e-12,9.94960478099916e-08,0.309,0.231
"Emc2",0.195618399936737,3.73084387194484e-12,9.98373820132439e-08,0.396,0.322
"Sik2",-0.702712940168667,3.85217141697543e-12,1.03084107118263e-07,0.141,0.203
"Alas1",0.453464542644218,3.98511006175427e-12,1.06641545252544e-07,0.264,0.192
"Clec10a",0.49584391184941,4.02552705155664e-12,1.07723103899656e-07,0.362,0.269
"Creb1",-0.607343176152729,4.09353118806498e-12,1.09542894592619e-07,0.368,0.447
"Oma1",0.412839517337087,4.12040185173707e-12,1.10261953552484e-07,0.183,0.127
"Kidins220",-0.69231512655214,4.14329664678083e-12,1.10874618267855e-07,0.296,0.376
"Dcun1d3",-1.21282080584078,4.19409009757142e-12,1.12233851011011e-07,0.065,0.114
"Wdr1",0.196837809396912,4.2084491643678e-12,1.12618099638482e-07,0.584,0.502
"Cpt1a",-0.614355287487161,4.22177760185059e-12,1.12974768625522e-07,0.296,0.367
"Tmem106b",-0.767588256306193,4.31769128199718e-12,1.15541418706245e-07,0.269,0.347
"Ang",0.554479156260997,4.40229887392948e-12,1.17805517866353e-07,0.384,0.299
"Thap12",-0.792631905167341,4.50328204782724e-12,1.20507827599857e-07,0.21,0.281
"Glb1",0.613271898000084,4.54731658420593e-12,1.21686191793351e-07,0.283,0.21
"Uqcc2",0.174701200687087,4.55785496158354e-12,1.21968198771975e-07,0.511,0.432
"Chic2",-0.512358865213007,4.59402120565176e-12,1.22936007463241e-07,0.443,0.496
"Snrnp27",0.168233506096839,4.64016847228772e-12,1.24170908318419e-07,0.427,0.355
"Vps29",0.298731332575402,4.67846581637357e-12,1.25195745246157e-07,0.568,0.474
"Rab21",-0.469664546882427,4.7422625535372e-12,1.26902945932655e-07,0.475,0.527
"1810022K09Rik",0.411178137819929,4.99050497860259e-12,1.33545913227405e-07,0.232,0.159
"Minos1",0.222330113708271,5.00648960806178e-12,1.33973661911733e-07,0.656,0.587
"Gm44667",-0.669744414175806,5.06287149817546e-12,1.35482441291175e-07,0.133,0.193
"Timp2",0.221711171758553,5.18062986163658e-12,1.38633655097395e-07,0.786,0.634
"Rpf2",0.497575419180272,5.58790901669245e-12,1.4953244528669e-07,0.151,0.102
"Zfp948",-1.13966268822626,5.60568428588519e-12,1.50008111490288e-07,0.058,0.102
"Ubxn7",-0.802147336686274,5.62563454369022e-12,1.5054198038915e-07,0.161,0.232
"G6pdx",0.529957976478743,5.68502863692627e-12,1.52131366324147e-07,0.304,0.235
"Mill2",-0.868706651236421,5.69363876714001e-12,1.52361773408667e-07,0.109,0.166
"Rftn1",-0.884335765666679,5.75147242191878e-12,1.53909402010547e-07,0.307,0.378
"Ubb",0.141572246817626,6.02351096157002e-12,1.61189153331614e-07,0.935,0.935
"Stxbp5",-0.808998449168991,6.1281588852693e-12,1.63989531769807e-07,0.193,0.269
"Cox6a2",0.931448996559771,6.15054865318704e-12,1.64588681959285e-07,0.2,0.13
"Lsm10",0.436418277227511,6.15601646008394e-12,1.64735000471846e-07,0.286,0.216
"Romo1",0.251008734112247,6.24473013921114e-12,1.6710897852529e-07,0.58,0.493
"Atp6v0a1",0.401925236172809,6.27407588746123e-12,1.67894270748462e-07,0.416,0.328
"Commd8",0.322351523479685,6.38035334340166e-12,1.70738255469428e-07,0.481,0.39
"Acot13",0.529027137178289,6.48981498075017e-12,1.73667448884875e-07,0.312,0.23
"Plekhg5",-0.833808065088465,6.74768796532852e-12,1.80568129952191e-07,0.177,0.243
"Tnfaip2",0.776483517360739,6.8093856913646e-12,1.82219161100917e-07,0.238,0.191
"Anapc15",0.62012842868574,7.00155990980062e-12,1.87361743186264e-07,0.189,0.129
"Ifnar2",0.260830688413453,7.07114824685554e-12,1.89223927085854e-07,0.584,0.494
"Arl13b",-0.772914575080755,7.08413561138283e-12,1.89571468960605e-07,0.198,0.263
"Acvrl1",-0.636369093277791,7.12726477774741e-12,1.90725605452521e-07,0.392,0.451
"Osm",1.38753487756367,7.26965956982437e-12,1.945360900885e-07,0.101,0.06
"Trappc4",0.235237182478742,7.53838531470966e-12,2.01727191021631e-07,0.512,0.428
"Smurf1",-0.875550853298383,7.67507573791382e-12,2.05385026746574e-07,0.104,0.166
"Elmsan1",-0.600610984523423,8.3028529196877e-12,2.22184344130843e-07,0.24,0.308
"Psmd10",0.344975144258422,8.46682123246681e-12,2.26572136180812e-07,0.268,0.197
"Uhrf2",-0.603650411536384,8.53951154648801e-12,2.28517328984019e-07,0.377,0.447
"Mthfs",0.622896249633821,8.5505751278555e-12,2.28813390421413e-07,0.174,0.122
"Ppp4r3b",-0.482352363581627,8.68277829658297e-12,2.3235114721656e-07,0.441,0.485
"Mindy2",-0.458635418748349,8.82858267615032e-12,2.36252872413783e-07,0.455,0.496
"Rad21",-0.40556173992294,8.88177144240746e-12,2.37676203798824e-07,0.446,0.514
"Egln1",-0.603558321534487,8.96140215578452e-12,2.39807121688794e-07,0.372,0.451
"Coro1b",0.418326551058553,9.10122653019134e-12,2.4354882194792e-07,0.133,0.092
"Cask",-0.698140598422942,9.19413738699385e-12,2.46035116475955e-07,0.223,0.287
"Pfdn6",0.283160894568995,9.23993652305271e-12,2.4726070135689e-07,0.452,0.371
"1110038B12Rik",0.475484825566506,9.28020939929219e-12,2.48338403525059e-07,0.311,0.239
"Polr2l",0.470617912688871,9.42640268223027e-12,2.52250535776482e-07,0.214,0.157
"Stoml2",0.269869517304503,9.44865875390964e-12,2.52846108254622e-07,0.315,0.244
"Tsnax",-0.752939929320554,9.64887421750286e-12,2.58203874060377e-07,0.261,0.325
"Washc4",-0.408702174597072,9.75573157341911e-12,2.61063376904695e-07,0.453,0.483
"Eif4a1",0.227164612456087,9.86267284997206e-12,2.63925125465252e-07,0.804,0.743
"Edf1",0.0918802838218951,9.87746163249028e-12,2.6432087328544e-07,0.745,0.695
"Gbp3",-0.918021780250785,1.02614641337449e-11,2.74596780219015e-07,0.192,0.254
"Ice1",-0.809716524705904,1.02990582961687e-11,2.75602800005474e-07,0.249,0.335
"Xpo7",-0.62982869667839,1.06801387033294e-11,2.85800511701094e-07,0.216,0.287
"Fam32a",0.24487514636657,1.09577503036156e-11,2.93229398124754e-07,0.512,0.426
"Psd3",-0.399440011274635,1.13980393622067e-11,3.05011533332652e-07,0.43,0.478
"Slc12a9",0.609298281838459,1.14065955779619e-11,3.0524049766626e-07,0.186,0.133
"Cmc2",0.475301247654134,1.16373347413051e-11,3.11415077677324e-07,0.199,0.143
"Spag7",0.281824113372023,1.18561347850345e-11,3.17270166847523e-07,0.396,0.323
"Ndufa5",0.226061669286963,1.1897672698034e-11,3.1838172139939e-07,0.539,0.461
"Spats2l",-0.857356553306315,1.19750012918016e-11,3.2045103456861e-07,0.109,0.159
"3222401L13Rik",-0.904900226367909,1.20135523048152e-11,3.21482659676855e-07,0.111,0.15
"Gm43359",-0.931444191959174,1.20653486040707e-11,3.22868728644932e-07,0.061,0.112
"Rcor1",-0.739248891550961,1.22093126005283e-11,3.26721205190138e-07,0.238,0.318
"Sept1",-0.551020323993694,1.22918031086388e-11,3.28928651187174e-07,0.067,0.131
"Sec23a",-1.20715937251475,1.26032680549647e-11,3.37263453150856e-07,0.098,0.163
"Dmtf1",-0.812256367476987,1.26493361644188e-11,3.38496235759846e-07,0.227,0.314
"4632427E13Rik",-0.690034648188558,1.27096599512615e-11,3.40110500295757e-07,0.287,0.358
"Camk2d",-0.403977978291273,1.28454172613987e-11,3.43743365915028e-07,0.396,0.448
"Apobec3",0.0987170141095181,1.28541918011061e-11,3.43978172597598e-07,0.552,0.447
"Ptgr1",0.835702278113303,1.28799669194705e-11,3.44667914765029e-07,0.168,0.106
"Tlr8",0.737544107221702,1.39539343586214e-11,3.73407283436709e-07,0.248,0.176
"Prkab2",-0.896861719535017,1.44384642355049e-11,3.86373302942111e-07,0.069,0.12
"Lsm5",0.284290675246426,1.46725659736968e-11,3.92637865456127e-07,0.339,0.26
"Anks3",-0.717874368526789,1.48670741211209e-11,3.97842903481195e-07,0.123,0.177
"Fgfr1",-0.579755402393948,1.49915789607843e-11,4.01174652990587e-07,0.31,0.379
"Rpl26",0.117639561901223,1.55938593740419e-11,4.1729167684936e-07,0.951,0.953
"Ddx46",-0.420009507405407,1.56050856847188e-11,4.17592092923075e-07,0.523,0.565
"Usp36",-0.928073466718718,1.58711564035687e-11,4.24712145359498e-07,0.122,0.185
"Dock10",0.263928842141894,1.5984124973217e-11,4.27735184283287e-07,0.459,0.373
"Pip4k2a",0.224425335454366,1.62869380855355e-11,4.35838463168929e-07,0.603,0.473
"Pqlc2",0.751994869291218,1.63679687976336e-11,4.38006845024676e-07,0.127,0.08
"Dgkh",-1.030030964005,1.65968342139756e-11,4.44131283565986e-07,0.191,0.244
"Sh3glb1",0.12880707559821,1.66591815798024e-11,4.45799699075513e-07,0.883,0.859
"Dstyk",-0.675324079282706,1.67655562152403e-11,4.48646284319829e-07,0.221,0.289
"Rabac1",-0.196703322043933,1.67700602722078e-11,4.4876681288428e-07,0.809,0.804
"Ndufs3",0.250710914071048,1.71221771387124e-11,4.58189460231944e-07,0.37,0.296
"Sgcb",-0.863060836010828,1.79605090845561e-11,4.8062322310272e-07,0.136,0.191
"Incenp",0.735255511261776,1.8466306012223e-11,4.94158348887087e-07,0.21,0.153
"Sppl2a",-0.347432435357022,1.85696290493279e-11,4.96923273360013e-07,0.647,0.662
"Cd33",0.266125994797714,1.86721483659016e-11,4.99666690271526e-07,0.456,0.342
"Ahsa2",-0.75455061827658,1.89068730075511e-11,5.05947921682067e-07,0.192,0.253
"Krt80",1.06272842977147,1.91319838718147e-11,5.1197188840976e-07,0.145,0.097
"Slc30a1",-1.027982879354,1.95237179778094e-11,5.2245469308618e-07,0.127,0.185
"Syce2",0.746347203556739,1.96596495419601e-11,5.26092221742853e-07,0.117,0.075
"Chuk",-0.812753831110162,1.97456668568719e-11,5.28394045089892e-07,0.181,0.253
"Ptges3",-0.313396764110644,2.00221350525601e-11,5.35792334006508e-07,0.612,0.648
"Txn2",0.255247890859793,2.00730424308103e-11,5.37154615448485e-07,0.545,0.462
"Abl1",-0.746971563227687,2.01903207794492e-11,5.4029298405806e-07,0.219,0.298
"Gdi2",0.177837716157077,2.02890763824394e-11,5.42935683994079e-07,0.854,0.793
"Tlk2",-0.695928987136581,2.03690365999038e-11,5.45075419413427e-07,0.244,0.323
"Rtraf",0.266298141632327,2.03930154078739e-11,5.45717092314706e-07,0.635,0.551
"Trim2",-1.1196984051677,2.04424842311284e-11,5.47040878024996e-07,0.085,0.14
"Ndufa6",0.230607459019774,2.05028151635124e-11,5.48655333775592e-07,0.714,0.635
"Edem3",-1.04315773738804,2.07634438293684e-11,5.55629756873899e-07,0.096,0.156
"Cbx3",-0.455634014482756,2.08759687506165e-11,5.58640923766499e-07,0.446,0.497
"Capza1",0.334984865258629,2.09523338726783e-11,5.60684454432872e-07,0.365,0.28
"Trp53bp1",-1.0643085455891,2.10697878604257e-11,5.63827523144991e-07,0.076,0.131
"Sirt2",0.262785646275272,2.10923297691126e-11,5.64430744621453e-07,0.553,0.463
"Cpsf7",-0.648287145995549,2.17294769973815e-11,5.8148080444993e-07,0.222,0.293
"Siah1a",-0.859953118714291,2.18603530690912e-11,5.8498304812888e-07,0.172,0.24
"Kbtbd2",-0.776990386647365,2.18690660856854e-11,5.85216208452942e-07,0.245,0.316
"Gnb1",-0.261715345518956,2.18746202850587e-11,5.85364838828172e-07,0.734,0.736
"Gtf3c1",-0.616003615884319,2.28508609205604e-11,6.11489038234196e-07,0.184,0.233
"Rcsd1",-0.629878694333058,2.29418284311429e-11,6.13923328817384e-07,0.544,0.572
"Pdap1",0.196334251666331,2.29689949037838e-11,6.14650303625253e-07,0.563,0.49
"Mecp2",-0.554020474408209,2.33060932871186e-11,6.23671056363294e-07,0.256,0.314
"Hnrnpa3",-0.241537217410882,2.33617023387501e-11,6.25159154584953e-07,0.749,0.77
"Cope",0.23702335371244,2.40375579965038e-11,6.43245051986442e-07,0.584,0.492
"Alkbh5",-0.56575603311608,2.4110669883121e-11,6.45201526072318e-07,0.341,0.404
"Dnmt3a",-0.510823760000586,2.44142597950778e-11,6.53325592116281e-07,0.275,0.336
"Acadsb",-0.742944920047061,2.48307252429418e-11,6.64470207501122e-07,0.237,0.303
"Ik",0.191986731058731,2.5450958755567e-11,6.81067656298973e-07,0.58,0.503
"Yipf1",0.389339407486281,2.54795457841724e-11,6.81832645184452e-07,0.385,0.286
"Batf3",0.439117688659205,2.57034671651055e-11,6.87824781338224e-07,0.314,0.249
"Prkcd",0.266168837287641,2.62277816882735e-11,7.01855437978199e-07,0.523,0.411
"Foxp1",-0.470727533720864,2.62628036627223e-11,7.02792626014449e-07,0.686,0.685
"Dap",0.193975717354652,2.76660932899696e-11,7.40344656439585e-07,0.444,0.362
"Itga4",0.117314753463377,2.77758028539462e-11,7.432804843716e-07,0.522,0.412
"Cd300lb",0.859652051086297,2.79221543638043e-11,7.47196850775403e-07,0.127,0.088
"Dnajc1",-0.650479611843302,2.83423960946654e-11,7.58442519493246e-07,0.384,0.464
"Cnot1",-0.607409005489371,2.93660317603904e-11,7.85835009908046e-07,0.341,0.42
"Eif4ebp2",-0.469712928576771,2.96460647647128e-11,7.93328693103714e-07,0.482,0.52
"Socs1",-0.629951478254446,2.96613772590478e-11,7.9373845545212e-07,0.105,0.158
"Tom1l2",-1.28865724961431,2.98340406308561e-11,7.9835892728171e-07,0.063,0.114
"Nubp2",0.390728195910048,2.98796408417286e-11,7.99579188924659e-07,0.22,0.16
"Gprc5b",-1.08905530402779,3.02095578305302e-11,8.08407767544987e-07,0.062,0.101
"Txn1",0.399889857913964,3.04900894550639e-11,8.1591479381751e-07,0.761,0.712
"Ddit4",-0.403589998224311,3.05408262930461e-11,8.17272511601915e-07,0.242,0.327
"Vps13a",-0.565200610740449,3.06523821257798e-11,8.20257745685867e-07,0.284,0.346
"Dennd4c",-0.573691189855944,3.2962491171372e-11,8.82076263745915e-07,0.215,0.278
"Bcl2",-0.517705419842968,3.35218487651818e-11,8.97044672956264e-07,0.204,0.279
"Hnmt",1.05587653918248,3.36315115013246e-11,8.99979247775447e-07,0.132,0.08
"Snx29",-0.793348185566499,3.39789619551175e-11,9.09277021918945e-07,0.149,0.23
"1500011B03Rik",0.381658470489288,3.46288332929956e-11,9.26667578920563e-07,0.182,0.136
"Il21r",0.567049591921475,3.46301864852072e-11,9.26703790344143e-07,0.217,0.151
"Rnf111",-0.397497830148315,3.50941531962969e-11,9.39119539532904e-07,0.4,0.437
"Phlda1",-0.88360218583675,3.57977416085113e-11,9.57947565443764e-07,0.229,0.298
"Mras",-0.833811519648307,3.64566167049851e-11,9.75579063025401e-07,0.104,0.163
"Srgap2",-0.371282760824705,3.82390386680273e-11,1.02327667475641e-06,0.535,0.569
"Inpp1",-1.09180492485972,3.86762243235278e-11,1.0349757628976e-06,0.141,0.202
"Trappc8",-0.684374113542256,3.93485215953225e-11,1.05296643789083e-06,0.261,0.339
"Ppih",0.41626362529363,3.99526429441587e-11,1.06913272518569e-06,0.183,0.132
"Nudt16",0.719058573202018,4.18444310925797e-11,1.11975697603743e-06,0.221,0.141
"Mxd1",0.909716775090511,4.22448993000986e-11,1.13047350527064e-06,0.21,0.162
"Osbp",-0.775485542440721,4.26318852717292e-11,1.14082924987147e-06,0.197,0.267
"Ggta1",-0.936598445304699,4.27370251679517e-11,1.14364279349439e-06,0.178,0.242
"2010111I01Rik",-0.823226292297537,4.29990599151558e-11,1.15065484332957e-06,0.226,0.286
"Larp4",-0.591954657098677,4.3210936916031e-11,1.15632467187299e-06,0.365,0.431
"Manbal",0.377726106133925,4.32567717819578e-11,1.15755121288519e-06,0.308,0.235
"Pnpla6",-1.02338007075331,4.38576951042996e-11,1.17363192099106e-06,0.071,0.11
"Cycs",0.215907737889811,4.38758619894786e-11,1.17411806683845e-06,0.457,0.399
"Rlf",-0.521752128525902,4.39338226451278e-11,1.17566909398362e-06,0.321,0.377
"Aebp2",-0.80868589043896,4.45773946999687e-11,1.19289108217116e-06,0.223,0.316
"Snrnp25",0.41856860835849,4.46643660177764e-11,1.1952184346357e-06,0.175,0.123
"Eepd1",-1.60238886286768,4.49453868335214e-11,1.20273855166503e-06,0.116,0.175
"Ube2e2",-1.49145042548198,4.64478069549045e-11,1.24294331411324e-06,0.056,0.109
"Dera",0.500246724977308,4.65774599123227e-11,1.24641282725376e-06,0.197,0.133
"Myo1c",-0.571081551129341,4.78127155475837e-11,1.27946826805334e-06,0.352,0.412
"Plekha1",-0.743506832238584,4.89836455155427e-11,1.31080235399592e-06,0.25,0.323
"Mycbp",0.307760919199713,4.91897093947449e-11,1.31631662340337e-06,0.162,0.109
"Sf3b1",-0.304477287850104,4.99956675751305e-11,1.33788406431049e-06,0.812,0.825
"Rbms2",-0.79053988339683,5.08077643002231e-11,1.35961577267397e-06,0.172,0.212
"Slc25a32",-0.987360518738189,5.08953368554351e-11,1.36195921425144e-06,0.091,0.139
"Slc12a2",-0.820821486295565,5.22714208680941e-11,1.3987832224302e-06,0.103,0.166
"Wrnip1",-1.13968743256906,5.25422100946019e-11,1.40602954213155e-06,0.071,0.125
"Rabgap1",-0.591767285149734,5.26729444310922e-11,1.40952799297603e-06,0.282,0.341
"Ago3",-0.593224547851535,5.27585772934582e-11,1.41181952837294e-06,0.246,0.307
"Dpy19l1",-0.545899228810149,5.28745737344638e-11,1.41492359313425e-06,0.215,0.273
"2310022B05Rik",-1.06350173262412,5.30829602163778e-11,1.42050001539027e-06,0.072,0.122
"Gpcpd1",0.492769006069233,5.33042517961906e-11,1.42642177806606e-06,0.364,0.292
"Ago1",-0.636700255739421,5.41262321936692e-11,1.44841797350259e-06,0.168,0.227
"Tmem160",0.27777552477571,5.42382846563346e-11,1.45141649740351e-06,0.572,0.49
"Isoc2b",0.637710285250744,5.52430433366781e-11,1.47830383968951e-06,0.116,0.08
"Adam10",-0.49971232664455,5.68824176752161e-11,1.52217349698878e-06,0.473,0.516
"Qars",0.292029871171208,5.84793230175557e-11,1.56490668394979e-06,0.292,0.229
"Ttc7b",-1.1288553108864,5.88766240672235e-11,1.5755384600389e-06,0.089,0.134
"Pom121",-0.635380353107098,5.91561849058374e-11,1.58301950808021e-06,0.211,0.271
"Tifab",0.475502385736547,5.94666201767031e-11,1.59132675592857e-06,0.278,0.214
"Ttl",-1.00277157536728,5.96161725029235e-11,1.59532877617823e-06,0.077,0.118
"Rps11-ps2",0.445555110393045,5.98249717091392e-11,1.60091624293657e-06,0.136,0.103
"Fen1",0.692575004953943,5.99424425285915e-11,1.60405976206511e-06,0.124,0.082
"Gab1",-0.877998970258254,6.07523020219811e-11,1.62573160210821e-06,0.112,0.169
"Hnrnph3",-0.615554418846639,6.30683150514089e-11,1.6877081107757e-06,0.227,0.284
"Cpeb4",-0.541086788374879,6.43127811535756e-11,1.72101002366968e-06,0.259,0.312
"Mir703",0.57205263682651,6.47297403506282e-11,1.73216785178281e-06,0.166,0.115
"Zc3h13",-0.453930595470447,6.4869691288559e-11,1.73591293888184e-06,0.439,0.481
"Gm38399",-1.02091832773619,6.58582873223681e-11,1.76236776874657e-06,0.075,0.124
"Gstt2",-1.16901760027467,6.5980110309845e-11,1.76562775189145e-06,0.107,0.165
"Srp14",0.198925626829696,6.63640857505933e-11,1.77590293468588e-06,0.713,0.636
"S100a6",0.682750575277536,6.72880851009512e-11,1.80062915730145e-06,0.605,0.508
"Prdx3",0.321305842168155,6.76547993796801e-11,1.81044243140024e-06,0.325,0.258
"Hspa2",-1.24133389178992,6.80761096248919e-11,1.82171669356211e-06,0.091,0.147
"Fam135a",-1.13360200993718,6.81518689464208e-11,1.82374401300622e-06,0.058,0.1
"Ttn",-0.784578013812694,7.04431205772527e-11,1.88505790664728e-06,0.065,0.106
"Wdr18",0.267397341058415,7.09337762521156e-11,1.89818785250661e-06,0.25,0.196
"Psmc5",0.245280942100216,7.13474778333106e-11,1.90925850681939e-06,0.485,0.4
"A930004J17Rik",-0.835452034463052,7.20446421005601e-11,1.92791462261099e-06,0.084,0.134
"Khdrbs1",-0.369558374662384,7.28405140718513e-11,1.94921215656274e-06,0.563,0.593
"Mrpl3",0.298575794139897,7.3191041668158e-11,1.95859227503991e-06,0.311,0.247
"Def6",0.390383973721591,7.36674452865199e-11,1.97134083586727e-06,0.166,0.116
"Mbtd1",-0.647212172358776,7.40573517924642e-11,1.98177473396634e-06,0.205,0.275
"Pknox1",-0.648163761424832,7.41129636871698e-11,1.98326290826866e-06,0.176,0.235
"Bcl7a",-1.04688625778711,7.42636574288844e-11,1.98729547279695e-06,0.071,0.113
"3110082I17Rik",0.7349526523306,7.51757859589592e-11,2.01170403226175e-06,0.15,0.094
"Hk1",-0.657144765833757,7.51816136530413e-11,2.01185998135539e-06,0.214,0.266
"Zfp706",0.241659793352369,7.65569545279034e-11,2.04866410316669e-06,0.674,0.593
"Plbd2",0.429479703810863,7.99562788170339e-11,2.13963002114383e-06,0.395,0.321
"Emilin1",-1.20583295258008,8.09364476342081e-11,2.16585933869141e-06,0.124,0.192
"Eno3",1.07958894748392,8.17702535890828e-11,2.18817198604386e-06,0.129,0.085
"Wsb2",-0.730040305893398,8.25513082687659e-11,2.20907300927217e-06,0.218,0.27
"Filip1l",-0.472739912906574,8.4811862990476e-11,2.26956545362514e-06,0.511,0.56
"AI839979",0.966522297583514,8.53793350872527e-11,2.28475100693488e-06,0.101,0.066
"Med12",-0.870759357348574,8.58055512252707e-11,2.29615655078824e-06,0.093,0.137
"Oxr1",-0.59206452904888,8.58103598950356e-11,2.29628523079115e-06,0.317,0.376
"Ccdc106",0.763496442496503,8.62197697048519e-11,2.30724103730184e-06,0.162,0.114
"Mboat7",0.524224608566773,8.70695121121033e-11,2.32998014411988e-06,0.265,0.2
"Stard3",0.290174624243561,8.78179266110361e-11,2.35000771611133e-06,0.328,0.255
"Fam199x",-0.766722205199268,8.93652674088251e-11,2.39141455586016e-06,0.082,0.125
"Mtx1",0.286647000834792,8.94994736858521e-11,2.3950059158334e-06,0.247,0.184
"Actr2",0.149502324191334,9.05783285901542e-11,2.42387607307253e-06,0.789,0.717
"Rtl8a",-0.882289813867932,9.22556207189645e-11,2.46876041043949e-06,0.207,0.272
"Ascc1",0.441120352136617,9.2737678736694e-11,2.48166028299393e-06,0.227,0.16
"Zdhhc20",-0.460473710211934,9.29572167693531e-11,2.48753512074789e-06,0.407,0.447
"Inka1",-0.864604417531238,9.33024511345759e-11,2.49677359236125e-06,0.151,0.204
"Aldh6a1",-0.848369028458208,9.41457255418768e-11,2.51933961550062e-06,0.083,0.123
"Dlg4",-1.03796789879884,9.42181658869893e-11,2.52127811913583e-06,0.063,0.112
"Sigmar1",0.302164923689794,9.76993667516426e-11,2.61443505427395e-06,0.287,0.23
"Tmem189",0.414601525878762,9.8182191377548e-11,2.62735544126318e-06,0.355,0.276
"Scn1b",0.573983504171105,9.86428316669448e-11,2.63968217540744e-06,0.26,0.195
"Pin1",0.144495101183568,9.93265050332107e-11,2.65797727468872e-06,0.376,0.318
"Lbx2",0.676362187201334,1.0012347147313e-10,2.67930409662097e-06,0.103,0.061
"Rpl9-ps6",0.487718227662383,1.00267985902042e-10,2.68317130273865e-06,0.121,0.082
"A130071D04Rik",0.337524805953119,1.04292639932015e-10,2.79087104458072e-06,0.274,0.22
"Rnf103",-0.520930042037353,1.06363364766023e-10,2.84628364113877e-06,0.188,0.233
"Gpd1l",-0.704888336291543,1.06586241766586e-10,2.85224782967384e-06,0.094,0.13
"Cnot4",-0.648303973327722,1.09427505219662e-10,2.92828003967816e-06,0.404,0.479
"Asb13",-0.92940893001982,1.0945412695143e-10,2.92899243722027e-06,0.097,0.147
"Tnfrsf1a",0.178517311757387,1.09467861153722e-10,2.9293599644736e-06,0.636,0.557
"Stard4",-1.18332455830672,1.09808044715386e-10,2.93846327658374e-06,0.078,0.118
"H2-DMa",0.0529212343410925,1.13565885653725e-10,3.03902310009368e-06,0.549,0.43
"Ankrd27",-0.762475276496581,1.15466872902795e-10,3.0898935188788e-06,0.092,0.135
"Ndufs6",0.209188448652712,1.16264693775573e-10,3.11124320543435e-06,0.529,0.457
"Zzz3",-0.623420713507941,1.17682835834162e-10,3.14919268692218e-06,0.253,0.319
"Rufy2",-0.93904785861897,1.20025995342776e-10,3.21189563537269e-06,0.111,0.168
"Fxr2",-0.676646318269496,1.20038138508115e-10,3.21222058647715e-06,0.187,0.247
"Ptch1",-1.31888038568519,1.21626575149841e-10,3.25472715100976e-06,0.059,0.107
"Csnk1g3",-0.626960396695117,1.2536094918965e-10,3.35465900031505e-06,0.276,0.34
"Atxn7l3b",-0.382891435785495,1.29465916707235e-10,3.46450793108562e-06,0.616,0.64
"Sh2b1",-0.601956962288166,1.31789096439047e-10,3.5266762207089e-06,0.122,0.168
"Eif3c",0.160839579957436,1.33521070749878e-10,3.57302385326675e-06,0.765,0.713
"Nrd1",-0.446934054370116,1.34944992984351e-10,3.61112801226122e-06,0.479,0.53
"Cox19",0.290126503639567,1.36470039189298e-10,3.65193824870563e-06,0.256,0.199
"Denr",0.294189520754186,1.37106881345081e-10,3.66898014479437e-06,0.437,0.364
"Cog3",-1.00478061085196,1.3716072152361e-10,3.67042090797181e-06,0.07,0.114
"Irak4",0.434261362123852,1.37877341754321e-10,3.68959766534563e-06,0.327,0.249
"Dyrk1a",-0.644080417771598,1.39095512060075e-10,3.7221959027276e-06,0.228,0.298
"Zfp729a",-0.672631428004623,1.42729561569172e-10,3.81944306759105e-06,0.138,0.185
"Mgea5",-0.570203083773213,1.45149438315335e-10,3.88419896931837e-06,0.364,0.429
"Rpl13a",0.251428349709588,1.45152328791184e-10,3.88427631845207e-06,0.613,0.525
"Dhx57",-0.854360019193697,1.47838495258067e-10,3.95615813310587e-06,0.147,0.213
"Dnajc19",0.212771073516897,1.49058636413599e-10,3.9888091104279e-06,0.483,0.411
"Cers2",0.235508452244718,1.51157024121032e-10,4.04496196547882e-06,0.489,0.411
