"gene","log2FC","pvalue","padj"
"Gm47206",0.37972067730214,0.05,0.05
"Tdp1",0.195227850705655,0.05,0.05
"Kcnk13",-0.0468449527745287,0.05,0.05
"4930477G07Rik",0.174637045418543,0.05,0.05
"Psmc1",0.127781279917003,0.05,0.05
"Nrde2",0.463823843060819,0.05,0.05
"Gm48296",0.140501020513608,0.05,0.05
"Gm10433",0.0485223994434223,0.05,0.05
"Calm1",-0.260567614626002,0.05,0.05
"Gm26723",-0.131022526589991,0.05,0.05
"Gm10432",-0.14661136767078,0.05,0.05
"Ttc7b",-0.818570117025088,0.05,0.05
"Gm48382",0.469358427270615,0.05,0.05
"Gm48381",0.257376708182303,0.05,0.05
"Rps6ka5",0.910144283617377,0.05,0.05
"Gm49703",1.14312283129244,0.05,0.05
"Gm48586",1.29928385187396,0.05,0.05
"Gm48585",1.12031748770542,0.05,0.05
"Gm2614",-0.0325857992341286,0.05,0.05
"Dglucy",0.71721663668591,0.05,0.05
"Gm48771",0.529569829209402,0.05,0.05
"Gpr68",0.809099913758564,0.05,0.05
"Ccdc88c",-0.600492340760371,0.05,0.05
"Gm36756",0.0972793825077367,0.05,0.05
"Ppp4r3a",0.134821635378623,0.05,0.05
"D130020L05Rik",-0.1777799020038,0.05,0.05
"Fbln5",-2.13630062386042,0.05,0.05
"Trip11",0.189221105069137,0.05,0.05
"Gm20036",0.116108865993328,0.05,0.05
"Atxn3",0.00961090451704116,0.05,0.05
"Ndufb1-ps",0.572381945719859,0.05,0.05
"Cpsf2",0.478929515544507,0.05,0.05
"Rin3",-0.611302933019441,0.05,0.05
"Lgmn",-0.244254817776042,0.05,0.05
"Gm30198",0.261349018520156,0.05,0.05
"Golga5",-0.141144848543505,0.05,0.05
"Itpk1",0.238063070083089,0.05,0.05
"Gm37019",0.894981574887133,0.05,0.05
"Gm20069",0.107277889657238,0.05,0.05
"Gm28373",1.29097648111862,0.05,0.05
"Gm20604",-0.402395374374484,0.05,0.05
"Moap1",0.0351158748995025,0.05,0.05
"Tmem251",-0.124690347149757,0.05,0.05
"Gon7",-0.42390922778631,0.05,0.05
"Ubr7",-0.203047158732026,0.05,0.05
"Btbd7",-0.106608550506973,0.05,0.05
"Gm47167",0.142842476440866,0.05,0.05
"Gm47166",0.275072602908042,0.05,0.05
"Gm7143",0.260382745381206,0.05,0.05
"Unc79",-0.0102757801189123,0.05,0.05
"Prima1",0.352151030564587,0.05,0.05
"Asb2",1.0822838086597,0.05,0.05
"Gm15523",0.494691529179294,0.05,0.05
"Gm45777",0.495124203674261,0.05,0.05
"Otub2",0.169176566170365,0.05,0.05
"9330161L09Rik",0.0198178330692488,0.05,0.05
"Ddx24",0.145369250014591,0.05,0.05
"Gm47260",0.687045826736255,0.05,0.05
"Ifi27",-0.485692079156358,0.05,0.05
"Ifi27l2a",-0.305546439094581,0.05,0.05
"Ppp4r4",-0.092650557568579,0.05,0.05
"Serpina3f",0.0758606849825988,0.05,0.05
"Serpina3g",0.0235382805071898,0.05,0.05
"Serpina3n",-5.19024872131236,0.05,0.05
"Dicer1",0.33780265487553,0.05,0.05
"Clmn",-1.57598603900933,0.05,0.05
"Gm28875",0.0943885170783356,0.05,0.05
"Syne3",0.398084213261585,0.05,0.05
"Snhg10",-0.311134358789865,0.05,0.05
"Glrx5",-0.108585211544676,0.05,0.05
"Atg2b",0.245170705119553,0.05,0.05
"Gskip",-0.0571596149648883,0.05,0.05
"Ak7",-0.026677104912194,0.05,0.05
"Papola",0.153983780764948,0.05,0.05
"Vrk1",0.385880205375741,0.05,0.05
"Gm46378",0.533006402206722,0.05,0.05
"Bcl11b",0.363300493332834,0.05,0.05
"Setd3",-0.0771690528945541,0.05,0.05
"Ccnk",-0.0566029107915327,0.05,0.05
"Ccdc85c",-0.902143063982921,0.05,0.05
"Hhipl1",-1.66602474095272,0.05,0.05
"Cyp46a1",0.0238682937294855,0.05,0.05
"Eml1",-1.64853602416747,0.05,0.05
"Evl",0.603080980955808,0.05,0.05
"Degs2",-0.144130909815573,0.05,0.05
"Gm34220",-0.119301454941497,0.05,0.05
"Yy1",-0.272121406434924,0.05,0.05
"Slc25a29",-0.286202723491822,0.05,0.05
"Slc25a47",-0.374815124387377,0.05,0.05
"Wars",-0.24216588361371,0.05,0.05
"Wdr25",-0.0096614888967741,0.05,0.05
"Gm47980",0.220067297211122,0.05,0.05
"Meg3",-1.94913296714288,0.05,0.05
"Rian",-1.12291258785599,0.05,0.05
"Gm3379",-0.192130659686223,0.05,0.05
"Gm6988",-0.0123581472181686,0.05,0.05
"Ppp2r5c",0.164989565508605,0.05,0.05
"Gm19605",-0.00413249220630818,0.05,0.05
"B930059L03Rik",0.20567300694312,0.05,0.05
"Gm35558.2",-0.196838841301674,0.05,0.05
"Dync1h1",0.308874259918489,0.05,0.05
"Gm17111",0.161987941002525,0.05,0.05
"Hsp90aa1",-0.471526221305237,0.05,0.05
"Wdr20",-0.0703364187540894,0.05,0.05
"Mok",-0.0228213399897014,0.05,0.05
"4921507G05Rik",0.00145170768614827,0.05,0.05
"Gm26912",0.398142746914599,0.05,0.05
"Zfp839",0.0751022653522555,0.05,0.05
"Cinp",-0.23937580600721,0.05,0.05
"Gm48405",0.340124281546116,0.05,0.05
"Tecpr2",0.110489560941106,0.05,0.05
"Rps19-ps6",-0.295079906978157,0.05,0.05
"Ankrd9",-0.413438214711197,0.05,0.05
"Rcor1",0.114726536881838,0.05,0.05
"Gm48632",0.192961797631369,0.05,0.05
"Traf3",0.770258119477881,0.05,0.05
"A230087F16Rik",0.587200244893776,0.05,0.05
"Cdc42bpb",-0.297000852642257,0.05,0.05
"Exoc3l4",-0.113672359609472,0.05,0.05
"Tnfaip2",0.90757542832974,0.05,0.05
"Gm266",-0.351938754733635,0.05,0.05
"Eif5",0.1640019423642,0.05,0.05
"2810029C07Rik",-0.230818378487941,0.05,0.05
"Mark3",-0.269529155450281,0.05,0.05
"Gm48286",0.226579749616101,0.05,0.05
"Ckb",-0.702937209111222,0.05,0.05
"Trmt61a",-0.134339312764782,0.05,0.05
"Bag5",-0.366763524291151,0.05,0.05
"Apopt1",0.301434949017839,0.05,0.05
"Klc1",-0.0147661148336278,0.05,0.05
"Xrcc3",-0.048383347817152,0.05,0.05
"Zfyve21",-0.6968634941228,0.05,0.05
"Ppp1r13b",-0.416461879945855,0.05,0.05
"Gm19195",-0.177153691338763,0.05,0.05
"5033406O09Rik",-0.495852534972341,0.05,0.05
"Atp5mpl",0.133398354588543,0.05,0.05
"Kif26a",-1.48160838011021,0.05,0.05
"A530016L24Rik",-0.222483885401552,0.05,0.05
"Inf2",-1.41030345926855,0.05,0.05
"Adssl1",0.139007089698777,0.05,0.05
"Siva1",-0.391592277097159,0.05,0.05
"Akt1",0.000696531752873319,0.05,0.05
"Zbtb42",-0.12645913938541,0.05,0.05
"Gm30238",0.0814514574396585,0.05,0.05
"Cep170b",-0.616678903501942,0.05,0.05
"Pld4",0.686021711208335,0.05,0.05
"Ahnak2",-1.65765307858074,0.05,0.05
"Clba1",-0.216020167173209,0.05,0.05
"Cdca4",0.301080218443316,0.05,0.05
"Gpr132",1.32671666740075,0.05,0.05
"Jag2",-1.62179871629789,0.05,0.05
"Nudt14",-0.707311663147537,0.05,0.05
"Gm26583",0.399329855157216,0.05,0.05
"Brf1",0.184433465300758,0.05,0.05
"Btbd6",-0.392500731133695,0.05,0.05
"9230104M06Rik",0.223801762911408,0.05,0.05
"Pacs2",0.369276197985962,0.05,0.05
"Mta1",-0.438428728862005,0.05,0.05
"Crip2",-2.33517826118868,0.05,0.05
"Crip1",1.0188372793314,0.05,0.05
"Tedc1",0.39148892836986,0.05,0.05
"Gm9134",-0.0478843283633644,0.05,0.05
"Ighd",0.0868881090268174,0.05,0.05
"Ighm",1.35833327319199,0.05,0.05
"Gm9517",-0.0713505945689396,0.05,0.05
"Gm9256",-0.040047839165987,0.05,0.05
"Zfp386",0.250632709344996,0.05,0.05
"Vipr2",-0.303136900534347,0.05,0.05
"Wdr60",-0.326073890430557,0.05,0.05
"Gm48079",-0.137357628336354,0.05,0.05
"Esyt2",-0.275389864134864,0.05,0.05
"D430020J02Rik",0.171051166623727,0.05,0.05
"Ncapg2",0.28094805182007,0.05,0.05
"Gm17807",-0.0117461459374943,0.05,0.05
"Gm48119",-0.0447059138600922,0.05,0.05
"Rapgef5",-0.974366207514199,0.05,0.05
"A930023M06Rik",-0.0953384382755778,0.05,0.05
"Cdca7l",0.100726510304279,0.05,0.05
"Gm49602",0.296912194030887,0.05,0.05
"Sp4",0.268429016392591,0.05,0.05
"Itgb8",-0.988176418764349,0.05,0.05
"Gm6768",0.0471658433297832,0.05,0.05
"Selenop",0.324656977658817,0.05,0.05
"Ccdc152",-0.890352729343022,0.05,0.05
"Ghr",-1.8702475317306,0.05,0.05
"Fbxo4",-0.118039760937659,0.05,0.05
"AW549877",-0.00838365601279278,0.05,0.05
"BC037032",0.805597857642552,0.05,0.05
"Oxct1",0.25291239902528,0.05,0.05
"C6",1.88841510982131,0.05,0.05
"Gm16374",0.0896509829102345,0.05,0.05
"C7",-2.75413975670104,0.05,0.05
"Card6",0.451036465465708,0.05,0.05
"Rpl37",0.242506845659474,0.05,0.05
"Gm10250",0.0641893185111611,0.05,0.05
"Prkaa1",-0.145550730465521,0.05,0.05
"Ttc33",-0.0189370520876988,0.05,0.05
"Ptger4",1.19015277119587,0.05,0.05
"Gm15937",0.117902248454893,0.05,0.05
"5430437J10Rik",1.10736967085536,0.05,0.05
"Dab2",1.16767954750711,0.05,0.05
"Fyb",0.101773053324473,0.05,0.05
"Gm2245",0.16979268988484,0.05,0.05
"Gm7666",0.114158534593045,0.05,0.05
"Rictor",0.258231103019392,0.05,0.05
"Osmr",-3.16669158428945,0.05,0.05
"Lifr",0.16810553349307,0.05,0.05
"Egflam",-0.447601377291775,0.05,0.05
"Gm49207",-0.613462866606598,0.05,0.05
"Wdr70",0.358651887373686,0.05,0.05
"Rpl19-ps6",0.391576324097078,0.05,0.05
"Nup155",0.281757262788649,0.05,0.05
"Cplane1",-0.00201195607376192,0.05,0.05
"Nipbl",0.267587156232131,0.05,0.05
"Gm49249",0.176127853901936,0.05,0.05
"Slc1a3",-0.839535742929898,0.05,0.05
"Nadk2",0.057132526190367,0.05,0.05
"Skp2",0.346798089232327,0.05,0.05
"Lmbrd2",0.177383258851576,0.05,0.05
"Capsl",0.326566361839119,0.05,0.05
"Il7r",0.0805136600363054,0.05,0.05
"Spef2",0.169439653585661,0.05,0.05
"Dnajc21",-0.376369759902119,0.05,0.05
"Brix1",-0.251867959161372,0.05,0.05
"Rad1",-0.45508695281112,0.05,0.05
"Rai14",-1.79724320231656,0.05,0.05
"4930556M19Rik",-1.18332364892848,0.05,0.05
"Amacr",-0.468110145265074,0.05,0.05
"Adamts12",-0.934376736340993,0.05,0.05
"Tars",-0.0615200534673166,0.05,0.05
"Npr3",-1.59781195547318,0.05,0.05
"Sub1",-0.119333345522151,0.05,0.05
"Zfr",-0.183833158407189,0.05,0.05
"Mtmr12",0.129924188930159,0.05,0.05
"1810049J17Rik",-0.00474596651677114,0.05,0.05
"Golph3",0.138714636130541,0.05,0.05
"Pdzd2",-2.15655692975707,0.05,0.05
"6030458C11Rik",-0.194873169060176,0.05,0.05
"Drosha",0.319040715061504,0.05,0.05
"Acot10",-0.0581493921342901,0.05,0.05
"Gm6533",-0.0679209358365396,0.05,0.05
"Basp1",-0.475017981611783,0.05,0.05
"Myo10",-1.75876362213151,0.05,0.05
"Gm48996",-0.786122758061916,0.05,0.05
"Gm4824",0.00302711566802985,0.05,0.05
"Retreg1",0.295694933983391,0.05,0.05
"Zfp622",0.0687936834641665,0.05,0.05
"Fbxl7",-1.73963175083376,0.05,0.05
"Gm49265",-0.82011821562222,0.05,0.05
"Gm6330",-0.561519979653438,0.05,0.05
"Gm49266",-1.33811256130492,0.05,0.05
"Gm6576",-0.0376190648680295,0.05,0.05
"Ank",0.68068991333104,0.05,0.05
"Tiaf2",0.17802876289388,0.05,0.05
"B230362B09Rik",0.915464922589254,0.05,0.05
"Otulin",0.402584207363268,0.05,0.05
"Otulinl",0.662544871702076,0.05,0.05
"Trio",-0.0127894740532524,0.05,0.05
"Gm20555",0.473066876485332,0.05,0.05
"Ctnnd2",0.804253715238849,0.05,0.05
"Dap",-0.304642042121915,0.05,0.05
"Ankrd33b",-1.50188099746611,0.05,0.05
"Gm49300",0.0904431254648584,0.05,0.05
"Ropn1l",-0.0290597114739248,0.05,0.05
"March6",-0.0983096457882313,0.05,0.05
"Gm49216",0.345372227229604,0.05,0.05
"Gm49215",0.144539820227368,0.05,0.05
"Cmbl",-0.477176298232922,0.05,0.05
"Cct5",0.10195253891716,0.05,0.05
"Fam173b",-0.124613826254547,0.05,0.05
"Gm49284",-0.0715150176115484,0.05,0.05
"Snhg18",-1.78968920645229,0.05,0.05
"Sema5a",-1.35596295094071,0.05,0.05
"Sdc2",-2.2841327334351,0.05,0.05
"Cpq",0.13447981324623,0.05,0.05
"1700084J12Rik",0.729301274206133,0.05,0.05
"Tspyl5",-0.387097459676028,0.05,0.05
"Gm49089",-0.0536495518402097,0.05,0.05
"Mtdh",-0.0154149657142195,0.05,0.05
"9930017N22Rik",0.0529708007964751,0.05,0.05
"Laptm4b",-0.449369700065455,0.05,0.05
"Matn2",-1.28026675213837,0.05,0.05
"Rpl30",-0.0676831876107826,0.05,0.05
"D730044K07Rik",1.10828994566399,0.05,0.05
"Rida",-0.233061887465181,0.05,0.05
"Pop1",-0.29527406006461,0.05,0.05
"Gm49195",0.00372026697339185,0.05,0.05
"Stk3",0.456294653435639,0.05,0.05
"Osr2",-0.00997830484345855,0.05,0.05
"Gm48960",0.64407624138664,0.05,0.05
"Vps13b",0.696235443468709,0.05,0.05
"Gm48966",0.480476245893028,0.05,0.05
"Gm7968",0.631783922611221,0.05,0.05
"Gm18994",0.350475347433092,0.05,0.05
"9130002K18Rik",0.627720113956409,0.05,0.05
"Gm48965",0.75750555186235,0.05,0.05
"Gm48961",1.00468309048502,0.05,0.05
"Cox6c",-0.0401363590231849,0.05,0.05
"Polr2k",0.0429877880512555,0.05,0.05
"Spag1",-0.152967424738782,0.05,0.05
"Rnf19a",-0.344626046894791,0.05,0.05
"Ankrd46",-0.548660830665054,0.05,0.05
"Pabpc1",-0.251075451074236,0.05,0.05
"Ywhaz",0.113879426307479,0.05,0.05
"Gm10384",0.178731626674715,0.05,0.05
"Zfp706",-0.21682036265097,0.05,0.05
"Gm26766",0.193061253467409,0.05,0.05
"Ncald",-1.55604719735429,0.05,0.05
"Rrm2b",-0.380707153272739,0.05,0.05
"Gm3362",-0.0177861253990867,0.05,0.05
"Gm49085",0.922931649961443,0.05,0.05
"Ubr5",-0.282712748124008,0.05,0.05
"Gm35167",-0.392632832352841,0.05,0.05
"Klf10",0.414820598475468,0.05,0.05
"Gm35248",-0.102247614610197,0.05,0.05
"Gm41307",0.857350190932152,0.05,0.05
"Azin1",-0.152420668238339,0.05,0.05
"Gm49077",1.26835463772978,0.05,0.05
"Atp6v1c1",0.15772237819169,0.05,0.05
"Fzd6",-1.56237024313402,0.05,0.05
"Slc25a32",-0.470650442820024,0.05,0.05
"Dcaf13",0.0916834866878604,0.05,0.05
"Gm9522",0.51266901689418,0.05,0.05
"Dcstamp",0.39724482356053,0.05,0.05
"Dpys",0.118488133619161,0.05,0.05
"Lrp12",0.262346093054235,0.05,0.05
"AU022793",0.36670053795937,0.05,0.05
"Zfpm2",-1.21484256394263,0.05,0.05
"Oxr1",0.140113969224779,0.05,0.05
"Abra",-0.139491875255749,0.05,0.05
"Angpt1",-1.00777180965653,0.05,0.05
"Eif3e",-0.133972384756741,0.05,0.05
"Emc2",-0.318547988151074,0.05,0.05
"Nudcd1",-0.203834349803941,0.05,0.05
"Eny2",-0.0121368406781093,0.05,0.05
"Pkhd1l1",-1.51548302065543,0.05,0.05
"Ebag9",-0.0238795238983114,0.05,0.05
"Sybu",-1.47641888328453,0.05,0.05
"Trps1",1.13521237308279,0.05,0.05
"Eif3h",-0.331862055803937,0.05,0.05
"Utp23",-0.419315127869501,0.05,0.05
"Rad21",0.260925902987354,0.05,0.05
"Gm2387",-0.167680972019344,0.05,0.05
"Med30",-0.444552254445211,0.05,0.05
"Ext1",0.366420619213496,0.05,0.05
"Samd12",-1.53549624178316,0.05,0.05
"Ccn3",-1.23714899740435,0.05,0.05
"Enpp2",-2.27198215831463,0.05,0.05
"Taf2",0.0589260384977606,0.05,0.05
"Dscc1",-0.38071781387963,0.05,0.05
"Gm9920",0.609548162854767,0.05,0.05
"Deptor",0.215320139716847,0.05,0.05
"Col14a1",-0.269396915119736,0.05,0.05
"Mrpl13",0.0191028858157312,0.05,0.05
"Mtbp",0.227004997216409,0.05,0.05
"Sntb1",-0.185449987824071,0.05,0.05
"Zhx2",-0.206397989424821,0.05,0.05
"Derl1",-0.246970215674789,0.05,0.05
"Tbc1d31",0.770059852700624,0.05,0.05
"9130401M01Rik",0.0744049173876462,0.05,0.05
"Gm29394",0.0704767698300314,0.05,0.05
"Gm22299",0.0658582372349317,0.05,0.05
"Zhx1",0.332203079532835,0.05,0.05
"Atad2",-0.0464013673915682,0.05,0.05
"Wdyhv1",-0.190407075735621,0.05,0.05
"Fbxo32",0.331157302622277,0.05,0.05
"Klhl38",0.0299297051346632,0.05,0.05
"Fam91a1",0.197847890428527,0.05,0.05
"Gm20712",-0.0495266891964128,0.05,0.05
"Tmem65",-0.230751516862532,0.05,0.05
"Trmt12",0.070662632665953,0.05,0.05
"Rnf139",0.115915327303208,0.05,0.05
"Tatdn1",0.0193950561184977,0.05,0.05
"Ndufb9",-0.333378619532522,0.05,0.05
"Mtss1",0.911386168276394,0.05,0.05
"Gm7691",-0.11757802480479,0.05,0.05
"Sqle",0.595312865851857,0.05,0.05
"Washc5",0.29776794074768,0.05,0.05
"Nsmce2",0.106294713990014,0.05,0.05
"Trib1",0.911673863963078,0.05,0.05
"Gm2682",0.495109963769645,0.05,0.05
"Fam84b",-0.610994850643089,0.05,0.05
"9930014A18Rik",-0.369315727747538,0.05,0.05
"Myc",-0.773633027026364,0.05,0.05
"Pvt1",-0.200023914326397,0.05,0.05
"Tsg101-ps",-0.0173650394719994,0.05,0.05
"Gsdmc4",0.0299494093120342,0.05,0.05
"Fam49b",-0.0057456656633601,0.05,0.05
"Asap1",0.0259722650635457,0.05,0.05
"Efr3a",0.302311409609409,0.05,0.05
"Tmem71",0.136934227757322,0.05,0.05
"Phf20l1",0.0492013648093561,0.05,0.05
"Tg",-0.228053502572499,0.05,0.05
"Sla",-0.43198379892825,0.05,0.05
"Ndrg1",-2.66382480292108,0.05,0.05
"St3gal1",0.116044348093786,0.05,0.05
"Zfat",0.294504753938666,0.05,0.05
"Gm37320",1.1065792724146,0.05,0.05
"Gm26621",1.50131425841274,0.05,0.05
"Gm37296",0.624472573455087,0.05,0.05
"Gm20732",0.152380200168367,0.05,0.05
"Khdrbs3",-2.0483038639387,0.05,0.05
"Trappc9",0.436465427335891,0.05,0.05
"Peg13",-0.140003091999944,0.05,0.05
"Chrac1",0.109298178984557,0.05,0.05
"Ago2",-0.0396987906905863,0.05,0.05
"Ptk2",-0.388778101006817,0.05,0.05
"Gm7908",-0.218622973887733,0.05,0.05
"Gm49066",-0.379740264706821,0.05,0.05
"Gm10362",0.197984585858879,0.05,0.05
"Dennd3",-1.58833276987354,0.05,0.05
"Slc45a4",0.457117182133413,0.05,0.05
"Ptp4a3",-0.762936646316446,0.05,0.05
"Ndufb4c",-0.508908409481567,0.05,0.05
"Arc",0.451255760148571,0.05,0.05
"Jrk",0.0859516893146071,0.05,0.05
"Them6",-0.289801139053007,0.05,0.05
"Lynx1",-0.876068327270534,0.05,0.05
"Ly6d",-0.128132403284298,0.05,0.05
"Ly6k",-0.476097173998595,0.05,0.05
"2010109I03Rik",-0.161566775332009,0.05,0.05
"Gm39556",-0.468528120963272,0.05,0.05
"Ly6e",0.317332545648433,0.05,0.05
"Ly6i",-0.950824366472236,0.05,0.05
"Gm8000",-0.324239935939946,0.05,0.05
"Ly6a",-2.8988738976876,0.05,0.05
"Gm28068",-0.378647552514149,0.05,0.05
"Ly6c1",-3.61380393050093,0.05,0.05
"Ly6c2",-1.55264919687204,0.05,0.05
"I830127L07Rik",-1.82911107757673,0.05,0.05
"Ly6g",-3.5875005264934,0.05,0.05
"Gpihbp1",-2.99252021849045,0.05,0.05
"Zfp41",0.279524520693224,0.05,0.05
"2810039B14Rik",0.141985951122053,0.05,0.05
"Top1mt",-0.00932986124327195,0.05,0.05
"Mafa",-0.429505710753094,0.05,0.05
"Zc3h3",-0.0434579538291628,0.05,0.05
"Gsdmd",-0.104947588961371,0.05,0.05
"Naprt",-0.426606190719624,0.05,0.05
"Eef1d",-0.36353058785012,0.05,0.05
"Tigd5",-0.215385141803731,0.05,0.05
"Pycrl",-0.097196878569795,0.05,0.05
"Tsta3",-0.181472173903423,0.05,0.05
"Zfp623",0.12532814654408,0.05,0.05
"Zfp707",-0.255245713248885,0.05,0.05
"Ccdc166",-0.134659659057781,0.05,0.05
"Fam83h",0.100472354065802,0.05,0.05
"Scrib",0.136695601867485,0.05,0.05
"Puf60",0.561672130042779,0.05,0.05
"Nrbp2",-1.1574382867605,0.05,0.05
"Plec",0.0127454585924811,0.05,0.05
"Parp10",0.0135453867455899,0.05,0.05
"Grina",-0.711635031770006,0.05,0.05
"Mirt2",-1.47175039795173,0.05,0.05
"Smpd5",-0.609270018652763,0.05,0.05
"Oplah",-0.240807050482003,0.05,0.05
"Exosc4",-0.317308157306309,0.05,0.05
"Gpaa1",-0.138752695024107,0.05,0.05
"Rps6-ps1",-0.0763368361853241,0.05,0.05
"Cyc1",-0.357973450741316,0.05,0.05
"Sharpin",0.128258679765038,0.05,0.05
"Maf1",0.228502957038842,0.05,0.05
"Gm35339",-0.0512580989841661,0.05,0.05
"Hgh1",0.0845402727375593,0.05,0.05
"Mroh1",0.624040162120372,0.05,0.05
"Bop1",0.277148125541815,0.05,0.05
"Scx",-0.196093352611489,0.05,0.05
"Hsf1",0.182419004365269,0.05,0.05
"Dgat1",-0.93198807196039,0.05,0.05
"Fbxl6",0.00198540508265577,0.05,0.05
"Slc52a2",0.368754332180935,0.05,0.05
"Adck5",0.528462487369932,0.05,0.05
"Gm49413",0.456189089061897,0.05,0.05
"Cpsf1",0.311444392151579,0.05,0.05
"Slc39a4",0.00555481063727314,0.05,0.05
"Vps28",-0.462051580520902,0.05,0.05
"Tonsl",-0.0103410748866197,0.05,0.05
"Cyhr1",-0.0378862905877471,0.05,0.05
"Kifc2",-0.391783065696554,0.05,0.05
"Ppp1r16a",0.142514023918845,0.05,0.05
"Gpt",-0.202290159755888,0.05,0.05
"Mfsd3",0.0510779913479285,0.05,0.05
"Recql4",0.0587651773960464,0.05,0.05
"Lrrc14",0.301045312189432,0.05,0.05
"Lrrc24",0.0799761945281346,0.05,0.05
"C030006K11Rik",-0.0825839262499861,0.05,0.05
"Arhgap39",0.444463357442017,0.05,0.05
"Zfp251",-0.229266718019341,0.05,0.05
"Zfp7",0.169559994461397,0.05,0.05
"Commd5",-0.179592276969764,0.05,0.05
"Rpl8",-0.201459030631797,0.05,0.05
"Zfp647",-0.0970726503480739,0.05,0.05
"Gm18283",0.105573876469081,0.05,0.05
"1110038F14Rik",0.166644714444155,0.05,0.05
"Mb",0.765818512373547,0.05,0.05
"Rbfox2",-1.19878562089728,0.05,0.05
"4833412C15Rik",-0.347720069138818,0.05,0.05
"Apol7c",0.24943727705723,0.05,0.05
"Apol10b",-1.07047327207588,0.05,0.05
"Apol7e",0.281719851352653,0.05,0.05
"Apol9b",-0.424430572583205,0.05,0.05
"Apol8",0.751740687709025,0.05,0.05
"Myh9",0.361729546037179,0.05,0.05
"Gm22107",-0.354086205839516,0.05,0.05
"Txn2",-0.123541737083909,0.05,0.05
"Foxred2",0.628887891275036,0.05,0.05
"Eif3d",0.139335013766315,0.05,0.05
"Gm17638",0.16906938793228,0.05,0.05
"Ift27",-0.352030960028236,0.05,0.05
"Gm49694",-0.0357317746969084,0.05,0.05
"Ncf4",-0.146429748214884,0.05,0.05
"Csf2rb2",0.293663515768695,0.05,0.05
"Csf2rb",0.590919512702439,0.05,0.05
"Tst",-1.98690458904107,0.05,0.05
"Mpst",-0.573521809252302,0.05,0.05
"Kctd17",-0.745490571667332,0.05,0.05
"Il2rb",0.911366967560019,0.05,0.05
"C1qtnf6",-0.952631370744905,0.05,0.05
"Gm6723",-0.0504013235776713,0.05,0.05
"Rac2",-1.13524996619294,0.05,0.05
"Gm36738",0.12851373277462,0.05,0.05
"Cyth4",0.587313575117586,0.05,0.05
"Mfng",-0.013331077058985,0.05,0.05
"Card10",-1.75339201452376,0.05,0.05
"Cdc42ep1",-2.25921349252057,0.05,0.05
"Lgals2",-0.552194135300617,0.05,0.05
"Gga1",0.20752012430135,0.05,0.05
"Sh3bp1",0.492143228528461,0.05,0.05
"Pdxp",0.269716066776368,0.05,0.05
"Lgals1",0.193697243785893,0.05,0.05
"Nol12",0.0919958644132839,0.05,0.05
"Triobp",-0.967914304714979,0.05,0.05
"Gm49544",0.0766387075584888,0.05,0.05
"H1f0",-0.664591159851987,0.05,0.05
"Gcat",-0.0980117995219474,0.05,0.05
"Ankrd54",-0.0707184261995368,0.05,0.05
"Eif3l",0.0251779777851713,0.05,0.05
"Micall1",-0.267457016923811,0.05,0.05
"1700088E04Rik",-0.187180812959748,0.05,0.05
"Polr2f",-0.147638892802367,0.05,0.05
"Gm10863",0.0625648878537305,0.05,0.05
"Pick1",-0.0194649258082356,0.05,0.05
"Pla2g6",-0.229414893982901,0.05,0.05
"Maff",-0.661750093791562,0.05,0.05
"Tmem184b",-0.679316510984356,0.05,0.05
"Csnk1e",-0.335935913393326,0.05,0.05
"Gm16059",0.19269914420723,0.05,0.05
"Kdelr3",-1.37348100312535,0.05,0.05
"Ddx17",0.164430594120702,0.05,0.05
"Fam227a",-0.0374417008735355,0.05,0.05
"Cby1",-0.110714302669606,0.05,0.05
"Tomm22",-0.301407320336175,0.05,0.05
"Josd1",-0.164371630035749,0.05,0.05
"Gm26884",0.444698530007908,0.05,0.05
"Gtpbp1",0.560953110378727,0.05,0.05
"Sun2",0.0829065426086046,0.05,0.05
"Gm16575",0.016631748075728,0.05,0.05
"Gm16576",0.314188328647672,0.05,0.05
"Dnal4",-0.258558959470438,0.05,0.05
"Nptxr",-0.0569467852257426,0.05,0.05
"Cbx6",-0.203899934303555,0.05,0.05
"D730005E14Rik",1.2897887865285,0.05,0.05
"Apobec3",-0.0720378475490513,0.05,0.05
"Cbx7",0.0470237796947157,0.05,0.05
"Pdgfb",-0.284017572646897,0.05,0.05
"Rpl3",-0.217265307334184,0.05,0.05
"Syngr1",-0.42475466906752,0.05,0.05
"Tab1",0.239352846454186,0.05,0.05
"Mief1",0.135536654450524,0.05,0.05
"Atf4",0.45668578010723,0.05,0.05
"Rps19bp1",0.0978356190511231,0.05,0.05
"Cacna1i",0.201597114406548,0.05,0.05
"Grap2",1.10764508508444,0.05,0.05
"A430088P11Rik",0.0892715437019254,0.05,0.05
"Tnrc6b",0.320084561162347,0.05,0.05
"Adsl",-0.13643367797312,0.05,0.05
"Gm6612",-0.0538152807802557,0.05,0.05
"Sgsm3",0.198045960748363,0.05,0.05
"Mrtfa",0.350147752660006,0.05,0.05
"Slc25a17",-0.441738060952204,0.05,0.05
"St13",0.249155556873204,0.05,0.05
"Xpnpep3",0.3419629060914,0.05,0.05
"Dnajb7",0.353235094417572,0.05,0.05
"Gm17025",0.486268652229045,0.05,0.05
"Rbx1",-0.233141361353442,0.05,0.05
"1110025M09Rik",0.561855446908947,0.05,0.05
