"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Efna1",-1.83421119766143,8.98297922145035e-25,2.40384523966011e-20,0.039,0.106
"Ms4a8a",1.810348473221,9.97050357199608e-25,2.66810675586615e-20,0.145,0.063
"B930086L07Rik",-1.28439604466431,1.03911790263843e-24,2.78067950746043e-20,0.059,0.119
"Mcam",-1.94097037902587,1.07569369959795e-24,2.8785563401241e-20,0.04,0.103
"Top2a",1.72600537983685,1.54407941154604e-24,4.13195650529721e-20,0.112,0.051
"Ikbip",-1.27625533996925,1.8771956237571e-24,5.02337548917401e-20,0.145,0.239
"Clip2",-1.39111744380574,2.30816213310766e-24,6.1766418681961e-20,0.057,0.124
"Zbtb10",-1.65115750087734,2.61722376280011e-24,7.0036907892531e-20,0.051,0.131
"Pik3ip1",-1.14396779780734,2.90558755432505e-24,7.77535229537383e-20,0.085,0.165
"Cmtm8",-1.65352966340513,3.31092334863097e-24,8.86003088093648e-20,0.068,0.154
"Lrba",-1.56425492732868,4.10723932837952e-24,1.09909724427436e-19,0.074,0.167
"Gm37082",-1.22214718617407,4.43960456411094e-24,1.18803818135609e-19,0.134,0.224
"Mex3c",-1.04685445258595,6.13123399953608e-24,1.64071821827586e-19,0.129,0.214
"Arhgef10",-1.71101665593399,7.22414061121372e-24,1.93318002756079e-19,0.073,0.156
"Kat6b",-1.10829315026486,9.84503511025272e-24,2.63453139550363e-19,0.143,0.238
"Atrn",-1.20312378718437,1.03126369760518e-23,2.75966165479146e-19,0.131,0.226
"Spaar",-1.7143674315893,1.07285486465013e-23,2.87095961780376e-19,0.038,0.104
"Spaca6",-1.57655870314466,1.15308250780986e-23,3.08564879089918e-19,0.083,0.17
"Trove2",-1.18878985771992,1.21152363653453e-23,3.2420372513664e-19,0.161,0.267
"Kcnk13",1.27701313106082,1.23132894459348e-23,3.29503625573215e-19,0.238,0.127
"Oas1a",1.00608744487858,1.24344943178019e-23,3.3274706794438e-19,0.219,0.125
"Ripor1",-1.25594466196769,1.49891323312683e-23,4.01109181184741e-19,0.139,0.235
"Pilrb1",1.1002298352806,1.71148067331737e-23,4.57992228179727e-19,0.177,0.102
"Fam8a1",-1.11776420444434,1.75016999754954e-23,4.68345491344256e-19,0.112,0.197
"Peg13",-1.15430417013464,1.90135773088208e-23,5.08803328784045e-19,0.113,0.201
"Tecpr1",-1.28520930768323,2.05133256763841e-23,5.4893659510004e-19,0.16,0.268
"Ccdc117",-1.17941211659563,2.367198164755e-23,6.33462228888439e-19,0.114,0.208
"Enpp4",-1.2252576249816,2.50782486537853e-23,6.71093933975294e-19,0.111,0.195
"Zfp260",-1.09430332693306,3.61404144498229e-23,9.6711749067726e-19,0.174,0.279
"Fam114a1",-1.45352078262529,3.88821846826272e-23,1.04048726210711e-18,0.116,0.201
"Akap2",-1.26168503414223,4.26619246778258e-23,1.14163310437862e-18,0.062,0.144
"Sesn3",-1.30269660021201,4.56074389209976e-23,1.2204550655259e-18,0.092,0.188
"Batf",1.16449246957032,4.76824437874886e-23,1.27598219575319e-18,0.17,0.087
"Stxbp2",1.01951602227171,5.58759480426304e-23,1.49524036962079e-18,0.259,0.15
"Ahctf1",-1.05737144302159,7.19431163200208e-23,1.92519779272376e-18,0.23,0.353
"Tmem273",1.21311529050901,9.07423731385729e-23,2.42826590518821e-18,0.19,0.101
"Zc3h7b",-1.25032831015534,1.20623403878272e-22,3.22788228778255e-18,0.071,0.135
"Apold1",-1.46796974982631,1.61015967406061e-22,4.3087872877862e-18,0.068,0.142
"Crem",-1.13964496857401,1.75460202977761e-22,4.69531503168489e-18,0.158,0.255
"Phactr4",-1.08000302882381,2.15284341889038e-22,5.76100898895066e-18,0.21,0.308
"Gsr",1.33344418591953,2.61590557956792e-22,7.00016333092375e-18,0.249,0.168
"Ndrg1",-1.12823305244904,2.70600017354569e-22,7.24125646440827e-18,0.145,0.234
"Zfp592",-1.05050301257756,2.80249875739001e-22,7.49948667477567e-18,0.174,0.281
"Ccr2",1.36257405922054,3.24959292834657e-22,8.69591067625541e-18,0.173,0.094
"Sgce",-1.06056878532917,3.68346248249168e-22,9.85694560314773e-18,0.184,0.285
"Mmp13",-1.11185303005931,3.74166541199795e-22,1.00126966425065e-17,0.054,0.118
"Dvl1",-1.18117477949405,4.62240296626754e-22,1.23695503377319e-17,0.094,0.167
"Ifi205",-1.15388281477165,4.64212571444465e-22,1.24223284118539e-17,0.048,0.109
"Gm36933",-1.93288609177329,5.21317118987005e-22,1.39504461040923e-17,0.053,0.125
"Rora",-1.22194103081632,8.74476685959328e-22,2.34009961162716e-17,0.159,0.257
"Olfml3",-1.23179066739468,8.85632866984977e-22,2.3699535520518e-17,0.11,0.201
"Numb",-1.0903903382863,1.14105024497907e-21,3.053450455564e-17,0.201,0.286
"Tmem184b",-1.06811549870999,1.23012856565688e-21,3.29182404169782e-17,0.141,0.22
"Zfp266",-1.13615677649958,1.29126861838239e-21,3.45543482279129e-17,0.151,0.241
"B230354K17Rik",-1.21121860427433,1.3155270610436e-21,3.52035041535268e-17,0.072,0.136
"Mapk8ip3",-1.08260690504933,1.43043377518428e-21,3.82784078239313e-17,0.166,0.277
"Notch4",-1.80996635682697,1.47741738389334e-21,3.95356891929858e-17,0.041,0.102
"Mosmo",-1.01011129884773,1.84451646922887e-21,4.93592607165645e-17,0.159,0.25
"Prrg1",-1.77347197846043,2.01919330033144e-21,5.40336127168692e-17,0.049,0.113
"Atxn1",-1.0016986388916,2.33286229306421e-21,6.24273949623983e-17,0.209,0.301
"Jmy",-1.15091800273744,2.45492787163167e-21,6.56938698448636e-17,0.159,0.261
"Zbtb46",-1.7759585619406,2.47211415932075e-21,6.61537749034231e-17,0.058,0.132
"Lrrk2",-1.54227775875032,2.62127430207462e-21,7.01453003235168e-17,0.063,0.126
"Mllt3",-1.54473525772233,3.85791437552825e-21,1.03237788689136e-16,0.065,0.141
"Sox17",-1.08965434116796,3.90955528246781e-21,1.04619699358839e-16,0.057,0.121
"Pcgf3",-1.19825039221378,4.35715860925504e-21,1.16597564383665e-16,0.131,0.225
"BC005561",-1.02608817666865,5.51758238441466e-21,1.47650504606936e-16,0.192,0.287
"Vsig4",1.48076946778255,6.98906862032606e-21,1.87027476279925e-16,0.153,0.077
"Pla2g2d",-1.26057721662704,7.98041438454461e-21,2.13555888930414e-16,0.075,0.156
"Rabgap1l",-1.18924101872621,8.76012417172648e-21,2.34420922835401e-16,0.132,0.234
"Nme4",1.18361993583703,9.17454984848343e-21,2.45510953945417e-16,0.183,0.101
"Lrch3",-1.00929049464011,9.29132339135772e-21,2.48635813952733e-16,0.261,0.377
"Impad1",-1.0076895969972,9.96083825017696e-21,2.66552031574735e-16,0.161,0.245
"Cdk17",-1.22562647937609,1.01282093165767e-20,2.71030881311594e-16,0.145,0.247
"Sema4c",-1.36180541806051,1.05265248635747e-20,2.8168980534926e-16,0.09,0.17
"Ptar1",-1.26233514333802,1.10020001764155e-20,2.94413524720878e-16,0.097,0.185
"Dcaf1",-1.24044126606577,1.32283957615708e-20,3.53991870579634e-16,0.093,0.181
"Rgmb",-1.09752719069513,1.36591297152138e-20,3.65518311179123e-16,0.155,0.235
"Sun1",-1.24629718389575,1.39830814593401e-20,3.7418725985194e-16,0.15,0.249
"Card10",-1.79264173706207,1.42018836559528e-20,3.80042406633298e-16,0.042,0.104
"Map4k2",-1.47131332429768,1.46207047293477e-20,3.91250058557346e-16,0.095,0.178
"Ttbk2",-1.28638685123635,1.60343509272734e-20,4.29079230813837e-16,0.054,0.113
"Fkbp7",-1.32171674589883,1.61976089993597e-20,4.33448016822865e-16,0.105,0.185
"Cyp4b1",-1.25801875159037,1.67990305861243e-20,4.49542058484685e-16,0.056,0.134
"Tshz1",-1.12325167877098,1.91931283616533e-20,5.13608114957841e-16,0.143,0.233
"Dop1a",-1.01385123325752,2.12108272120953e-20,5.6760173619567e-16,0.186,0.288
"Rusc2",-1.37833067980818,2.42399010459017e-20,6.48659751988329e-16,0.076,0.146
"Satb1",-1.52888172732153,2.62761333479637e-20,7.03149328391509e-16,0.046,0.111
"Kank2",-1.0712137428057,3.08561057959497e-20,8.25709391099615e-16,0.117,0.2
"Pdgfd",-1.59326231451259,3.10529658582713e-20,8.30977366367339e-16,0.042,0.103
"Arhgef7",-1.04711193375245,3.24579257626572e-20,8.68574093408707e-16,0.184,0.261
"Soga1",-1.03526131661219,4.34015273663756e-20,1.16142487232421e-15,0.106,0.182
"Ppp1r13b",-1.29922410844139,5.63224074367023e-20,1.50718762300615e-15,0.161,0.256
"Laptm4b",-1.41316857365437,6.30559175840608e-20,1.68737635454947e-15,0.056,0.114
"Dgke",-1.95076400861176,6.78099932507455e-20,1.81459541938995e-15,0.046,0.12
"Zfp715",-1.41537630967206,7.41278757657844e-20,1.98366195549239e-15,0.107,0.18
"Kctd17",-1.60929921294164,8.93868974979169e-20,2.39199337704425e-15,0.068,0.144
"Cntln",-1.09933578725847,1.04454662973187e-19,2.7952067811625e-15,0.203,0.309
"Nynrin",-1.30030787840264,1.14205970603996e-19,3.05615177336294e-15,0.056,0.12
"5430427O19Rik",1.10354798618537,1.18043039562957e-19,3.15883173870473e-15,0.151,0.083
"Prkce",-1.56228015723339,1.53635831588572e-19,4.11129485331019e-15,0.077,0.155
"Usp46",-1.34875045354753,1.55710864417341e-19,4.16682273180805e-15,0.114,0.206
"Dubr",-1.07470870779215,1.62079445470083e-19,4.33724596077943e-15,0.126,0.207
"Ctdspl",-1.2592266059352,1.646197857326e-19,4.40522546620436e-15,0.083,0.145
"Rab20",1.2064264830402,1.65118873897188e-19,4.41858106548876e-15,0.147,0.076
"Btg3",-1.32518864885245,2.05222223682562e-19,5.49174670574536e-15,0.132,0.223
"Dpysl3",-1.32234163741927,2.07569333360443e-19,5.55455536072545e-15,0.126,0.201
"Stxbp1",-1.34226081858597,2.4631722313476e-19,6.59144889108618e-15,0.077,0.154
"Phxr4",-1.18716974702966,2.51311873194118e-19,6.72510572667459e-15,0.078,0.154
"Mturn",-1.25150343372244,2.63356255046676e-19,7.04741338504904e-15,0.067,0.137
"Kctd12b",-1.50440809016463,3.34111125638717e-19,8.94081372209208e-15,0.162,0.257
"Camsap1",-1.1468203831118,3.78144021762626e-19,1.01191340223679e-14,0.091,0.164
"Ccn1",-1.21736860350201,4.97163416320347e-19,1.33040930207325e-14,0.25,0.343
"Msantd2",-1.11641692388581,5.06081041275143e-19,1.35427286645228e-14,0.097,0.163
"Gm37390",-1.73118776262709,6.40921102636768e-19,1.71510487065599e-14,0.049,0.112
"Mmp9",1.79520961363006,7.49532993429761e-19,2.00575029041804e-14,0.125,0.064
"St3gal2",-1.3653191216094,7.98459275921504e-19,2.13667702236594e-14,0.086,0.166
"4930503L19Rik",-1.29962936692448,9.18022610669786e-19,2.45662850615235e-14,0.121,0.205
"Adap1",1.08786526121576,1.02953966394876e-18,2.75504814072689e-14,0.142,0.082
"Ick",-1.11052878283261,1.10649078414443e-18,2.9609693383705e-14,0.102,0.176
"Bcl2a1a",1.45622124467794,1.19787472762688e-18,3.20551277112953e-14,0.114,0.056
"Rnf125",-1.26695240890029,1.23928507458121e-18,3.31632685957931e-14,0.058,0.113
"Atp8b2",-1.61385407258974,1.33982744690957e-18,3.58537824793e-14,0.042,0.102
"Lix1l",-1.27749182143945,1.66609165559492e-18,4.45846127037201e-14,0.11,0.193
"Pi16",-2.17512253458953,1.80783560556567e-18,4.83776808049372e-14,0.097,0.157
"Cfap20",-1.23303462140391,1.82988202064221e-18,4.89676428723854e-14,0.231,0.324
"Slc25a10",1.10986594167142,1.85318313777053e-18,4.95911807667394e-14,0.182,0.1
"Cep112",-1.03153709099262,2.31919137089168e-18,6.20615610850615e-14,0.082,0.143
"Susd1",1.07669697023049,2.40299145469153e-18,6.43040513275453e-14,0.113,0.057
"Bmpr1a",-1.26020069127764,2.6452717085745e-18,7.07874709214536e-14,0.081,0.154
"Sik3",-1.01835830319622,3.4552528342012e-18,9.24625658432242e-14,0.113,0.18
"Cdk8",-1.05641023214868,3.83073395237192e-18,1.02510440565473e-13,0.187,0.28
"Gbp5",-1.57640777883919,3.96563872351229e-18,1.06120492241189e-13,0.077,0.146
"Ptpn21",-1.42710119897707,4.71997153579635e-18,1.2630643829791e-13,0.059,0.127
"Helz2",-1.44705331276693,4.87372199676295e-18,1.30420800633377e-13,0.059,0.115
"Ighd",-1.41033929232633,5.19212515074726e-18,1.38941269033997e-13,0.041,0.104
"Prkca",-1.03919650730939,5.21811771023188e-18,1.39636829925805e-13,0.06,0.124
"E130102H24Rik",-1.12638813960003,5.55343850540142e-18,1.48610014404542e-13,0.093,0.158
"Mier3",-1.01652679840876,6.04387413629058e-18,1.61734071887136e-13,0.105,0.181
"Inpp5a",-1.35567146336965,6.95567829168011e-18,1.8613395108536e-13,0.095,0.168
"Relt",1.29276972787949,7.2672996707175e-18,1.944729391884e-13,0.144,0.072
"Fmnl3",-1.1873213889506,8.32413911420594e-18,2.22753962696151e-13,0.162,0.23
"Tmtc3",-1.11774485148518,1.22330244751389e-17,3.27355734954717e-13,0.102,0.176
"1190002N15Rik",-1.39074370047813,1.24206203728057e-17,3.3237580117628e-13,0.116,0.198
"Arl4d",-1.24668460170475,1.62844030303932e-17,4.35770625093322e-13,0.075,0.14
"Bcorl1",-1.36606168808362,1.73899274928171e-17,4.65354459707785e-13,0.055,0.12
"Tmcc2",-1.19456038788877,2.33784145207376e-17,6.25606372574938e-13,0.07,0.129
"Rgs12",-1.60328903919074,2.43546805510679e-17,6.51731251546577e-13,0.049,0.103
"Egfr",-1.11950517306153,2.96644396292696e-17,7.93820404479254e-13,0.115,0.183
"Flywch1",-1.18138001123214,3.04848618832655e-17,8.15774903996185e-13,0.124,0.189
"Hbegf",-1.59526649926847,4.06644118958081e-17,1.08817966233182e-12,0.051,0.109
"Klf11",-1.37023174898006,4.48817072880787e-17,1.20103448702899e-12,0.087,0.165
"Klk8",-1.69628794994712,4.72740000372887e-17,1.26505224099785e-12,0.046,0.111
"Ccdc102a",-1.50399543029095,4.83765887462791e-17,1.29455751485043e-12,0.043,0.101
"E2f1",1.0523392759172,4.85319037554595e-17,1.2987137444961e-12,0.173,0.1
"Mgat4a",-1.01247175395377,5.14142417461622e-17,1.3758451091273e-12,0.233,0.321
"Bag3",-1.0000527622393,5.77337548866538e-17,1.54495528076686e-12,0.158,0.243
"Maged2",-1.36737179890173,7.22910268904957e-17,1.93450787958967e-12,0.098,0.167
"Gm12940",-1.34072963293155,7.48858857204615e-17,2.00394630187955e-12,0.05,0.108
"Slco3a1",-1.30551185411928,7.52064166452695e-17,2.01252370942741e-12,0.087,0.159
"C130050O18Rik",1.34477777179068,7.94331415408242e-17,2.12563086763246e-12,0.102,0.044
"Phactr1",-1.54812659759283,8.57434447944408e-17,2.29449458269924e-12,0.057,0.121
"Ccdc88c",-1.26507686267474,8.96729942190777e-17,2.39964932530252e-12,0.084,0.165
"Nfil3",1.32576807245297,1.06747017127801e-16,2.85655017833996e-12,0.146,0.075
"Sh2d3c",-1.28189117146481,1.39329718908834e-16,3.72846327800039e-12,0.106,0.186
"Asah2",-1.31269657341679,1.40288101126461e-16,3.7541095861441e-12,0.076,0.138
"Trim30b",1.1713742597014,1.47135329497705e-16,3.9373414173586e-12,0.11,0.056
"Nxpe4",-1.51132510133164,1.47837598080833e-16,3.9561341246431e-12,0.057,0.113
"Gpx3",-1.14867869763781,1.643826758079e-16,4.39888040461941e-12,0.13,0.194
"Sacs",-1.69784003546287,1.92116245581148e-16,5.14103073175153e-12,0.08,0.161
"Gins2",1.04693619436426,2.71885495769382e-16,7.27565586678866e-12,0.109,0.062
"Slc30a4",-1.38883736685486,3.00568693575561e-16,8.04321824008202e-12,0.05,0.104
"Iigp1",-1.54739356435676,3.22260682357112e-16,8.62369585987633e-12,0.162,0.232
"I830077J02Rik",1.55879720647346,3.48157043922598e-16,9.31668249536872e-12,0.131,0.064
"Plaur",1.39609555127138,3.57070798602953e-16,9.55521457061502e-12,0.167,0.104
"Acvr2a",-1.33063946483471,4.07101551945759e-16,1.08940375300685e-11,0.102,0.178
"Rhbdf1",-1.13966945566248,4.40998920581016e-16,1.1801131114748e-11,0.081,0.152
"Fam92a",-1.23103827547065,4.83790616571949e-16,1.29462368994653e-11,0.088,0.154
"C430049B03Rik",-1.44247818330257,6.46064891928644e-16,1.72886965080105e-11,0.067,0.123
"Glce",-1.21017913956934,7.47895006977943e-16,2.00136703867298e-11,0.075,0.134
"Zfp318",-1.02017488359655,8.59246075548077e-16,2.29934249816665e-11,0.211,0.313
"Gimap9",-1.32558241820651,9.48565182667129e-16,2.53836042881724e-11,0.055,0.116
"Arhgap23",-1.1940037803671,1.42996958737295e-15,3.82659861581002e-11,0.085,0.14
"Gimap5",-1.04682368062024,1.53823639126855e-15,4.11632058303463e-11,0.059,0.122
"Sec24a",-1.18183982376808,1.83894176247807e-15,4.92100815639132e-11,0.101,0.176
"Hrct1",-1.07594447035078,1.95069070388568e-15,5.22004832359808e-11,0.054,0.109
"Zfpm1",-1.64341692285937,2.23194287675267e-15,5.97267913819015e-11,0.05,0.109
"P4ha2",-1.19416320741346,2.45285513982608e-15,6.56384035417459e-11,0.072,0.126
"Zc3h12c",-1.20099456096286,2.4861236661395e-15,6.65286693058930e-11,0.064,0.107
"Bmi1",-1.02417008347352,2.55081162040546e-15,6.82597189620502e-11,0.131,0.196
"Zdhhc8",-1.00004121045616,2.59628471037009e-15,6.94765788495036e-11,0.091,0.147
"Scd2",-1.18570810805956,2.60472229763708e-15,6.97023686847683e-11,0.061,0.114
"Rab34",-1.20300812612319,2.6847232314847e-15,7.18431936745307e-11,0.076,0.137
"1300002E11Rik",-1.02602198982284,2.76443216981809e-15,7.39762048643321e-11,0.084,0.136
"Tjp2",-1.20395173953177,2.77485128695677e-15,7.42550204389632e-11,0.111,0.177
"Rbm12",-1.1814199800024,2.80570174324399e-15,7.50805786492091e-11,0.072,0.131
"Togaram1",-1.06600245662683,3.00870943330357e-15,8.05130644352034e-11,0.115,0.19
"Zfp609",-1.12578195745185,3.35500345827099e-15,8.97798925433317e-11,0.106,0.18
"N4bp3",-1.44912556618728,3.43384580699515e-15,9.18897137951902e-11,0.049,0.104
"B4galt4",-1.23036735048733,3.98652613343164e-15,1.06679439330631e-10,0.088,0.155
"Calml4",1.42277040186738,4.42050548980803e-15,1.18292726907263e-10,0.101,0.049
"Dnm1",-1.07192323252911,4.50700821470545e-15,1.20607539825518e-10,0.057,0.103
"Lilra6",1.152933552097,4.72771034406502e-15,1.2651352880718e-10,0.115,0.063
"Napsa",1.15700143824583,5.22097409988998e-15,1.39713266913056e-10,0.154,0.095
"Tbc1d8b",-1.28285697725758,7.91442102166014e-15,2.11789906539625e-10,0.059,0.111
"Bach2",-1.2674073340053,8.42171764005835e-15,2.25365164047961e-10,0.082,0.15
"Wfdc18",1.32139997715323,8.73361136318084e-15,2.33711440078719e-10,0.103,0.054
"C2cd2",-1.26139852705572,9.32247187371933e-15,2.49469347340729e-10,0.068,0.125
"Sipa1l2",-1.00412218021073,1.08065374374059e-14,2.89182941824981e-10,0.097,0.142
"Tram2",-1.09470378897865,1.22386061005944e-14,3.27505099251906e-10,0.077,0.13
"Dcaf6",-1.18632937889165,1.42743073439276e-14,3.81980464523503e-10,0.075,0.132
"Arl15",-1.41708203759279,1.72085538346934e-14,4.60500900616396e-10,0.058,0.109
"Dip2a",-1.2373187524742,2.18958075405924e-14,5.85931809786252e-10,0.065,0.115
"Ankrd50",-1.19924433270601,2.34565257446537e-14,6.27696628926934e-10,0.095,0.167
"Slc1a5",-1.02998954563997,2.36166158594878e-14,6.31980640399894e-10,0.157,0.253
"Cdc42ep3",-1.31240186307854,2.5850480377187e-14,6.91758854893524e-10,0.185,0.265
"Mmp14",-1.2972192677402,3.2373564992431e-14,8.66316599197454e-10,0.068,0.127
"Nt5dc2",1.02708155589964,3.68732089944442e-14,9.86727072691326e-10,0.145,0.079
"Rab23",-1.63221889054293,5.05938046368926e-14,1.35389021208325e-09,0.051,0.111
"Rilpl1",-1.19276235898649,6.26631559688723e-14,1.67686605372702e-09,0.063,0.114
"H2-Ob",-1.1737640243353,6.57957306380156e-14,1.7606937518733e-09,0.062,0.12
"Gm37728",-1.06568312117742,7.71985889660757e-14,2.06583424073219e-09,0.059,0.116
"Rras2",-1.34259765492107,8.24259168536116e-14,2.20571753500265e-09,0.049,0.1
"Hectd4",-1.11897987548389,1.10018485485296e-13,2.94409467158652e-09,0.098,0.17
"Rbm15b",-1.04766878019827,1.31289681450313e-13,3.51331187561038e-09,0.088,0.147
"Epm2aip1",-1.21538866913233,1.40658287556385e-13,3.76401577500887e-09,0.081,0.151
"Klhl11",-1.16054616694757,1.45298257632846e-13,3.88818137425495e-09,0.058,0.105
"Gm46224",1.33128184183259,1.74218162161493e-13,4.66207801944155e-09,0.104,0.056
"Rnf19a",-1.06734228254627,1.82915224152269e-13,4.89481139831471e-09,0.156,0.24
"Bace1",-1.48719234375128,1.90077488814253e-13,5.0864736006694e-09,0.046,0.105
"Ctnnbip1",-1.1542341480067,2.04075639473973e-13,5.46106411232353e-09,0.315,0.373
"Cipc",-1.29249668428534,2.63915081368085e-13,7.06236757740996e-09,0.07,0.119
"Slc25a27",-1.13370536014627,3.64253696564296e-13,9.74742892006057e-09,0.059,0.11
"Gstm5",-1.11858964550266,4.94057662313954e-13,1.32209830435214e-08,0.092,0.15
"Igfbp6",-1.7459414279352,5.14288860338389e-13,1.37623699026553e-08,0.076,0.126
"Lrig2",-1.03117289137796,5.37337131359641e-13,1.4379141635184e-08,0.094,0.163
"Rsad2",-1.0227762289788,5.86034250334839e-13,1.56822765389603e-08,0.155,0.206
"Sec24d",-1.26109260998258,6.88274861303395e-13,1.84182352884789e-08,0.091,0.159
"Hace1",-1.21364654620426,8.06446492308925e-13,2.15805081341868e-08,0.068,0.128
"Card9",1.09677440292072,8.40584527991677e-13,2.24940419690573e-08,0.122,0.07
"Mapk8",-1.01562353289975,9.88354570135096e-13,2.64483682968152e-08,0.099,0.165
"Zfp46",-1.11012467317595,1.05822947618801e-12,2.83182207827911e-08,0.065,0.108
"2610008E11Rik",-1.18841276444978,1.20504662634986e-12,3.22470477211224e-08,0.087,0.15
"Gm36738",1.01039822869195,1.43447927462601e-12,3.8386665388992e-08,0.131,0.071
"Dennd2a",-1.3303129991774,1.45432268817987e-12,3.89176751356933e-08,0.052,0.104
"Tal1",-1.06514295162298,1.53333824671497e-12,4.10321314820925e-08,0.065,0.11
"Tshz3",-1.1292073730294,1.55507802900347e-12,4.16138880561329e-08,0.062,0.106
"Nectin1",-1.1453096892751,1.60364916252277e-12,4.29136515891094e-08,0.053,0.101
"BE692007",-1.26332192991034,2.0584225431991e-12,5.5083387256008e-08,0.072,0.124
"Slc7a1",-1.35105406985085,2.26902046939069e-12,6.07189877608949e-08,0.062,0.116
"Brpf3",-1.05817972547695,2.39107190256745e-12,6.3985084112705e-08,0.059,0.11
"Mpp7",-1.0028313453858,2.97468822393483e-12,7.9602656872496e-08,0.097,0.154
"Rassf8",-1.15348226184897,3.21801673560206e-12,8.61141278447111e-08,0.069,0.127
"Stx3",-1.26104774443591,3.52920384551392e-12,9.44414949059524e-08,0.077,0.121
"Dcun1d3",-1.21282080584078,4.19409009757142e-12,1.12233851011011e-07,0.065,0.114
"Zfp948",-1.13966268822626,5.60568428588519e-12,1.50008111490288e-07,0.058,0.102
"Osm",1.38753487756367,7.26965956982437e-12,1.945360900885e-07,0.101,0.06
"Sec23a",-1.20715937251475,1.26032680549647e-11,3.37263453150856e-07,0.098,0.163
"Dgkh",-1.030030964005,1.65968342139756e-11,4.44131283565986e-07,0.191,0.244
"Krt80",1.06272842977147,1.91319838718147e-11,5.1197188840976e-07,0.145,0.097
"Slc30a1",-1.027982879354,1.95237179778094e-11,5.2245469308618e-07,0.127,0.185
"Trim2",-1.1196984051677,2.04424842311284e-11,5.47040878024996e-07,0.085,0.14
"Edem3",-1.04315773738804,2.07634438293684e-11,5.55629756873899e-07,0.096,0.156
"Trp53bp1",-1.0643085455891,2.10697878604257e-11,5.63827523144991e-07,0.076,0.131
"Tom1l2",-1.28865724961431,2.98340406308561e-11,7.9835892728171e-07,0.063,0.114
"Gprc5b",-1.08905530402779,3.02095578305302e-11,8.08407767544987e-07,0.062,0.101
"Hnmt",1.05587653918248,3.36315115013246e-11,8.99979247775447e-07,0.132,0.08
"Inpp1",-1.09180492485972,3.86762243235278e-11,1.0349757628976e-06,0.141,0.202
"Pnpla6",-1.02338007075331,4.38576951042996e-11,1.17363192099106e-06,0.071,0.11
"Eepd1",-1.60238886286768,4.49453868335214e-11,1.20273855166503e-06,0.116,0.175
"Ube2e2",-1.49145042548198,4.64478069549045e-11,1.24294331411324e-06,0.056,0.109
"Wrnip1",-1.13968743256906,5.25422100946019e-11,1.40602954213155e-06,0.071,0.125
"2310022B05Rik",-1.06350173262412,5.30829602163778e-11,1.42050001539027e-06,0.072,0.122
"Ttc7b",-1.1288553108864,5.88766240672235e-11,1.5755384600389e-06,0.089,0.134
"Ttl",-1.00277157536728,5.96161725029235e-11,1.59532877617823e-06,0.077,0.118
"Gm38399",-1.02091832773619,6.58582873223681e-11,1.76236776874657e-06,0.075,0.124
"Gstt2",-1.16901760027467,6.5980110309845e-11,1.76562775189145e-06,0.107,0.165
"Hspa2",-1.24133389178992,6.80761096248919e-11,1.82171669356211e-06,0.091,0.147
"Fam135a",-1.13360200993718,6.81518689464208e-11,1.82374401300622e-06,0.058,0.1
"Bcl7a",-1.04688625778711,7.42636574288844e-11,1.98729547279695e-06,0.071,0.113
"Emilin1",-1.20583295258008,8.09364476342081e-11,2.16585933869141e-06,0.124,0.192
"Eno3",1.07958894748392,8.17702535890828e-11,2.18817198604386e-06,0.129,0.085
"Dlg4",-1.03796789879884,9.42181658869893e-11,2.52127811913583e-06,0.063,0.112
"Stard4",-1.18332455830672,1.09808044715386e-10,2.93846327658374e-06,0.078,0.118
"Ptch1",-1.31888038568519,1.21626575149841e-10,3.25472715100976e-06,0.059,0.107
"Cog3",-1.00478061085196,1.3716072152361e-10,3.67042090797181e-06,0.07,0.114
"Ugdh",-1.1467886813756,3.78628336929182e-10,1.01320942962249e-05,0.164,0.22
"Zbtb41",-1.18660764974664,3.86504608540987e-10,1.03428633245568e-05,0.08,0.14
"Arhgef18",-1.01855800003606,4.21011728214479e-10,1.12662738470195e-05,0.095,0.152
"Megf9",-1.34951174487891,4.37054733777358e-10,1.16955846758821e-05,0.064,0.114
"Plpp5",-1.08663331640656,4.72626583190242e-10,1.26474873661709e-05,0.09,0.134
"Strbp",-1.05818519854138,7.86972310091064e-10,2.10593790180369e-05,0.091,0.147
"Cobll1",-1.36931365967369,9.03391805512209e-10,2.41747647155067e-05,0.055,0.103
"Pik3cb",-1.07510566864846,1.28504712933197e-09,3.43878611809236e-05,0.122,0.174
"Evi2",1.16213593195446,1.30935802033609e-09,3.50384206241937e-05,0.116,0.065
"Casz1",-1.48320375097424,1.44794146497284e-09,3.87469136026731e-05,0.058,0.1
"Ric8b",-1.12875485643824,1.63399002446563e-09,4.37255730547001e-05,0.079,0.134
"Pola2",-1.23316638797302,1.79459247223598e-09,4.80232945570349e-05,0.11,0.159
"Zmym6",-1.00076571987823,2.91036936949264e-09,7.78814843276232e-05,0.065,0.105
"Cstf2",-1.04331999357653,4.04287385972198e-09,0.00010818730448616,0.091,0.132
"Ggcx",-1.2435311854055,5.8420043600753e-09,0.000156332036675615,0.056,0.104
"Tapt1",-1.12800629595635,6.0225461444741e-09,0.000161163334826127,0.067,0.115
"2610005L07Rik",-1.05568759426093,8.73041701507318e-09,0.000233625959323358,0.089,0.146
