"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0048645","animal organ formation",26,-0.551975572128224,-1.1971088129923,0.2125,0.507585949177877,0.319573278816982,949,"tags=35%, list=11%, signal=31%","Ext1/Notch1/Gata6/Hes1/Sulf1/Ar/Ctnnb1/Emp2/Spry1",0.124434168630393
"GO:0007098","centrosome cycle",80,-0.45389573092312,-1.19709650433695,0.167587476979742,0.4581775675169,0.288466037661049,1677,"tags=25%, list=20%, signal=20%","Mapk8/Uvrag/Cep68/Ndel1/Usp33/Chd3/Nin/Ppp1r12a/Cntln/Plk2/Sirt1/Ccnl1/Kat2b/Arhgef10/Atf5/Tuba1a/Ccnl2/Pcm1/Ctnnb1/Rock2",0.144630528034484
"GO:0044090","positive regulation of vacuole organization",27,0.544535468620202,1.19709028497045,0.209251101321586,0.504282120285066,0.317493206597417,1463,"tags=19%, list=17%, signal=15%","Grn/Anxa2/Pip4k2a/Sh3glb1/Atg7",0.141225119642531
"GO:1903707","negative regulation of hemopoiesis",71,0.461315994452579,1.19700077555986,0.149350649350649,0.437511159784304,0.27545458277115,704,"tags=20%, list=8%, signal=18%","C1qc/Tmem176b/Tmem176a/Pf4/Lyn/Mafb/Lgals1/Clec12a/Ccl3/Cd44/Nme1/Prdx2/Anxa1/Pilrb1",0.16823816568964
"GO:0140115","export across plasma membrane",33,-0.523295210471533,-1.19681129059908,0.219895287958115,0.517324505199953,0.325704619300221,817,"tags=33%, list=10%, signal=30%","Dlg1/Agrn/Fxyd1/Abcg2/Abcb1a/Kcna5/Atp1a2/Gja1/Fxyd6/Cav1/Nedd4",0.120433371642259
"GO:0060046","regulation of acrosome reaction",2,-0.868613659706689,-1.19660407261579,0.24007561436673,0.539607303729313,0.339733744808481,722,"tags=50%, list=8%, signal=46%","Plcb1",0.119887845115423
"GO:0006991","response to sterol depletion",17,0.594996700279746,1.19659276030522,0.244541484716157,0.545397477426963,0.343379205831338,217,"tags=6%, list=3%, signal=6%","Lyn",0.128788713061714
"GO:2000403","positive regulation of lymphocyte migration",27,0.544292378834802,1.19655588374731,0.209251101321586,0.504282120285066,0.317493206597417,392,"tags=22%, list=5%, signal=21%","Cxcl13/Pycard/Ccl7/Aif1/Spn/Ccl3",0.141225119642531
"GO:0095500","acetylcholine receptor signaling pathway",15,-0.617465477547176,-1.19595029739999,0.236697247706422,0.538209173545084,0.338853489852821,722,"tags=40%, list=8%, signal=37%","Plcb1/Sorbs1/Gna11/Itpr1/Ly6c1/Ly6a",0.118815039412263
"GO:0099601","regulation of neurotransmitter receptor activity",23,0.569048778963959,1.19583482647216,0.221978021978022,0.520118591086333,0.327463760169768,1725,"tags=48%, list=20%, signal=38%","Cfl1/Psmd8/Park7/Psmc1/Psmd13/Psmc2/Psmc3/Psmc5/Psmc4/Psmc6/Uchl5",0.136490437780413
