"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Nervous system","mmu04725","Cholinergic synapse","13/566","114/11190",0.114035087719298,2.25450994978613,3.10738370357117,0.00491946917561227,0.020021095482143,0.020021095482143,"14696/14360/104110/18798/18795/74769/320207/23797/18750/14672/208647/16438/66066",13
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","13/566","116/11190",0.112068965517241,2.21563908858292,3.03767434134266,0.00570017109646335,0.022931722801864,0.022931722801864,"17388/104110/18798/20393/13649/18795/17387/17386/18750/14672/208647/15200/16438",13
"Human Diseases","Neurodegenerative disease","mmu05020","Prion disease","24/566","273/11190",0.0879120879120879,1.73804993592979,2.84954314317429,0.00592422616608037,0.0235622631605469,0.0235622631605469,"29857/12390/14360/17718/16176/17972/12259/12262/193740/19354/15511/19122/74769/12389/22146/22142/26419/12260/18128/13057/208647/16438/226519/12869",24
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","22/566","250/11190",0.088,1.73978798586572,2.73041360304716,0.008117339497393,0.0319221216189612,0.0319221216189612,"73178/29857/24088/27205/19159/16176/12475/66824/19157/50884/17920/12387/100041194/74769/14433/22146/22142/240752/23797/26419/80837/22035",22
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","16/566","163/11190",0.098159509202454,1.94064471373756,2.79222592838005,0.00837277954064256,0.032560809324721,0.0325608093247211,"17304/330662/29857/13609/12491/18514/26362/18613/18218/70676/20393/12259/12262/14083/15170/12260",16
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","20/566","222/11190",0.0900900900900901,1.78110973163977,2.71321766792791,0.00882976643759728,0.0336569382378586,0.0336569382378586,"14696/29857/110557/20310/12387/16195/12768/74769/320207/18803/23797/26419/18591/15162/15015/13555/12774/16438/66066/75600",20
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","14/566","136/11190",0.102941176470588,2.03517979630015,2.80340170288207,0.00884696662252283,0.0336569382378586,0.0336569382378586,"20740/12045/12044/69601/13032/13040/74769/22146/22142/23797/26419/22035/13033/16438",14
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","19/566","209/11190",0.0909090909090909,1.79730163829104,2.68555885952855,0.00961645357401343,0.0361238997529767,0.0361238997529767,"231805/24088/170741/110557/16176/110809/20293/15002/545812/332579/74769/23797/20296/18987/12702/15015/58235/18636/246730",19
"Environmental Information Processing","Signal transduction","mmu04024","cAMP signaling pathway","20/566","224/11190",0.0892857142857143,1.7652069661787,2.67016823388073,0.00970184736222802,0.0361238997529767,0.0361238997529767,"106952/66922/18160/98660/381290/104110/239273/17356/14062/19354/56188/74769/22324/23797/26419/223864/19206/208647/75600/54393",20
"Environmental Information Processing","Signal transduction","mmu04392","Hippo signaling pathway - multiple species","5/566","27/11190",0.185185185185185,3.66117000392619,3.19538991922661,0.0104036310677399,0.0383291670916734,0.0383291670916734,"16798/319710/329628/97064/21676",5
"Metabolism","Lipid metabolism","mmu00565","Ether lipid metabolism","7/566","49/11190",0.142857142857143,2.82433114588592,2.95392488226361,0.0110483795909257,0.0402805505919167,0.0402805505919167,"18606/19012/67916/27226/67893/270084/18782",7
"Organismal Systems","Circulatory system","mmu04261","Adrenergic signaling in cardiomyocytes","15/566","156/11190",0.0961538461538462,1.90099211742321,2.61563188184993,0.0125298244265633,0.045210706693785,0.045210706693785,"29857/235542/98660/381290/104110/18798/18795/20272/320207/23797/18750/223864/208647/12916/75600",15
"Organismal Systems","Endocrine system","mmu04929","GnRH secretion","8/566","63/11190",0.126984126984127,2.51051657412081,2.77502274525831,0.0135931188647887,0.048546853088531,0.048546853088531,"18798/18795/74769/23797/18750/14672/16438/54393",8
"Environmental Information Processing","Signal transduction","mmu04390","Hippo signaling pathway","15/566","158/11190",0.0949367088607595,1.87692892606343,2.56227438039548,0.0139641547556641,0.049368223883661,0.049368223883661,"16798/15901/319710/14366/12161/12168/13383/97064/17131/16414/21676/12166/12387/13542/13385",15
