gene,H_CON_1,H_CON_2,H_CON_3,H_CON_4,H_CON_5,H_CLP72H_2,H_CLP72H_3,H_CLP72H_4,H_CLP72H_5,H_CLP72H_6
Gbf1,11.014020470314934,11.121533517340032,11.203959703239462,11.213104219641906,11.12023787734196,11.667111542075027,11.442425193331607,11.349281228817452,11.53430288245463,11.53818893205242
Gbgt1,4.392317422778761,5.285402218862249,3.9068905956085187,4.459431618637297,4.754887502163468,4.0,6.672425341971495,5.584962500721156,4.954196310386875,5.523561956057013
Gbp10,7.1799090900149345,5.392317422778761,7.727920454563199,7.2384047393250786,6.832890014164741,8.451211111832329,8.710806433699352,9.485829308701904,6.507794640198696,8.507794640198696
Gbp11,0.0,3.700439718141092,2.321928094887362,0.0,1.0,1.0,4.0,2.807354922057604,0.0,3.321928094887362
Gbp2,10.224001674198105,10.14210705730255,10.338736382573916,9.902375114486025,9.851749041416058,10.561287945164828,11.338736382573916,10.280770770130603,10.373952655370193,10.056637715113201
Gbp2-ps,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0
Gbp2b,3.321928094887362,3.700439718141092,2.321928094887362,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0
Gbp3,9.562242424221072,9.7431513941125,9.85642552862553,9.746514321138463,9.022367813028454,10.404077136241234,10.556506054671928,10.101975670949232,8.888743248898258,8.930737337562887
Gbp4,10.087462841250339,10.31741261376487,10.30149619498255,10.125413470483315,9.971543553950772,10.581200581924957,11.048486873992337,9.493855449240822,10.727069558023706,9.839203788096944
Gbp5,8.543031820255237,9.233619676759702,9.047123912114026,9.403012023574997,8.654636028527968,9.820178962415188,10.178664851006472,9.850186837645774,9.224001674198105,8.51175265376738
Gbp6,10.5980525001616,10.17617314910749,10.744833837499545,10.298062567719017,10.178664851006472,11.257977058563979,11.534789211480266,12.112765281885316,10.053925881531105,11.912140856295721
Gbp7,8.672425341971495,8.804131021183318,8.700439718141093,8.467605550082997,8.290018846932618,9.330916878114618,9.366322214245816,8.936637939002571,8.939579214314692,8.751544059089099
Gbp8,4.459431618637297,4.087462841250339,3.700439718141092,4.392317422778761,3.807354922057604,5.044394119358453,5.0,0.0,4.0,4.459431618637297
Gbp9,10.348728154231077,9.92481250360578,10.11504365016171,9.995767150877802,9.411510988012072,10.664447284547972,10.689124404913258,10.903128676812319,10.059344460824425,10.192292814470767
Gbx1,0.0,2.584962500721156,0.0,0.0,3.321928094887362,0.0,3.9068905956085187,3.321928094887362,0.0,4.169925001442312
Gbx2,0.0,0.0,2.584962500721156,0.0,0.0,0.0,3.169925001442312,3.169925001442312,3.169925001442312,3.169925001442312
Gc,3.169925001442312,5.20945336562895,0.0,0.0,0.0,2.321928094887362,0.0,0.0,1.584962500721156,0.0
Gca,10.200898605038445,10.06339508128851,9.948367231584678,8.734709620225837,10.001408194392809,8.810571634741146,10.372865060112588,8.985841937003341,8.622051819456376,9.794415866350105
Gcat,9.558420713268664,9.409390936137703,9.287712379549449,9.509775004326936,9.682994583681683,10.364134655008051,9.231221180711186,9.603626344986193,9.38586240064146,8.829722735086058
Gcc1,0.0,2.0,8.011227255423254,7.832890014164741,9.459431618637296,1.0,10.156083076288681,8.154818109052105,8.459431618637296,8.285402218862249
Gcc2,10.52845411076479,10.526499239136566,10.562242424221072,10.696967526234287,10.542064542283443,10.98655314975666,11.039604517953759,10.749869427396844,10.980139577639157,11.17617314910749
Gcdh,11.699138625275914,11.7402023887679,11.464035152189913,11.818582177480858,11.73893668167614,12.260625556068227,11.997179480937621,12.112439506781552,11.829326335841666,12.27786854617684
Gcfc2,7.948367231584678,7.734709620225838,7.622051819456376,7.339850002884624,7.523561956057013,7.693486957499325,8.243173983472952,7.906890595608519,8.39231742277876,8.055282435501189
Gcg,0.0,0.0,0.0,0.0,0.0,4.087462841250339,2.0,0.0,0.0,0.0
Gcgr,4.169925001442312,4.087462841250339,5.614709844115208,4.906890595608519,5.459431618637297,0.0,0.0,3.321928094887362,4.392317422778761,2.321928094887362
Gch1,8.651051691178928,8.383704292474052,8.303780748177102,9.052568050804153,8.640244936222345,8.164906926675688,8.396604781181859,8.459431618637296,9.372865060112588,8.388017285345136
Gchfr,6.339850002884624,6.658211482751795,6.442943495848728,6.475733430966398,6.303780748177103,6.108524456778169,4.700439718141092,4.807354922057604,4.087462841250339,4.954196310386875
Gck,10.35974956032233,9.627533884472792,10.030667136246942,9.859534786382653,10.047123912114026,9.588714635582264,7.066089190457772,8.243173983472952,6.569855608330948,5.584962500721156
Gckr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gclc,9.461479447286155,9.533329732305834,9.509775004326936,9.611024797307353,9.266786540694902,10.701306461958625,10.927037168720295,11.189824558880018,10.832098846039134,10.913637428049103
Gclm,9.703903573444663,9.879583249612784,7.876516946564999,9.310612781659529,9.388017285345136,11.497851836951117,12.162076570374312,12.540370243743567,12.356451970221755,12.803929287974446
Gcm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gcm2,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gcn1,10.968666793195208,11.105253779700883,11.196602126523171,11.208234358339789,11.177419537989236,11.914758838941857,12.59898297103609,12.894249362864231,12.175861383565296,12.543756853375895
Gcnt1,8.515699838284043,8.370687406807217,8.348728154231077,8.640244936222345,8.447083226209653,9.245552706255681,10.572700226487292,10.505811553919594,10.411510988012072,9.782998208920414
Gcnt2,8.79766152585376,7.199672344836364,9.022367813028454,7.321928094887363,9.319672120946995,9.784634845557521,11.154818109052105,10.622051819456376,10.207014320177532,11.25679838607939
Gcnt3,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0
Gcnt4,0.0,0.0,0.0,3.321928094887362,3.169925001442312,3.807354922057604,4.087462841250339,4.643856189774724,3.584962500721156,3.807354922057604
Gcnt7,0.0,2.321928094887362,2.0,2.0,3.169925001442312,0.0,2.321928094887362,2.807354922057604,0.0,2.584962500721156
Gcsam,3.169925001442312,3.700439718141092,3.169925001442312,4.584962500721156,0.0,3.169925001442312,2.584962500721156,4.169925001442312,2.584962500721156,2.584962500721156
Gcsh,11.349281228817452,11.384244122243079,11.321364432039447,11.567480801143045,11.334831928118,11.576484346796851,11.712097051087547,11.156083076288681,11.648357582009666,11.474719946526482
Gda,9.477758266443889,9.668884984266247,9.696967526234287,9.85642552862553,9.684748620421626,10.924070185585345,12.445790836048076,11.442425193331607,11.946175240723559,12.114067647165264
Gdap1,0.0,2.584962500721156,0.0,0.0,3.169925001442312,0.0,0.0,0.0,3.807354922057604,0.0
Gdap1l1,0.0,3.169925001442312,0.0,3.169925001442312,0.0,0.0,0.0,3.700439718141092,1.584962500721156,3.700439718141092
Gdap2,9.330916878114618,9.390168956200183,8.741466986401146,9.434628227636725,9.019590728357882,9.041659151637214,9.451211111832329,9.847057346091336,9.477758266443889,9.379378367071261
Gde1,11.105253779700883,10.54978466794786,10.745674324002135,11.179287104646004,10.851749041416058,11.323054760341646,11.25915476886684,11.156083076288681,11.054604317960672,11.257977058563979
Gdf1,4.087462841250339,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Gdf10,5.727920454563199,5.882643049361842,5.727920454563199,5.614709844115208,6.768184324776926,7.285402218862249,6.392317422778761,8.535275376620802,7.03342300153745,7.1799090900149345
Gdf11,7.467605550082998,7.118941072723508,6.918863237274595,7.2384047393250786,7.03342300153745,6.442943495848728,5.882643049361842,5.614709844115208,6.741466986401147,4.954196310386875
Gdf15,6.6865005271832185,5.426264754702098,6.894817763307944,5.672425341971495,7.022367813028454,9.403012023574997,11.392854039872873,13.182859864042896,13.000704269011246,11.627533884472792
Gdf2,2.584962500721156,4.087462841250339,0.0,3.807354922057604,0.0,3.169925001442312,4.392317422778761,5.20945336562895,3.169925001442312,3.700439718141092
Gdf3,2.321928094887362,3.321928094887362,3.321928094887362,0.0,0.0,4.169925001442312,0.0,0.0,3.700439718141092,0.0
Gdf5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gdf6,4.906890595608519,5.20945336562895,5.285402218862249,5.285402218862249,5.491853096329675,4.857980995127572,5.285402218862249,4.754887502163468,5.930737337562887,4.459431618637297
Gdf7,1.584962500721156,2.321928094887362,2.321928094887362,0.0,0.0,0.0,1.584962500721156,0.0,3.0,4.754887502163468
Gdf9,3.4594316186372973,5.087462841250339,4.954196310386875,4.700439718141092,3.700439718141092,5.20945336562895,4.523561956057013,5.285402218862249,3.9068905956085187,3.700439718141092
Gdi1,11.618844301766652,11.90613899619538,11.623424289869911,11.790348496751914,11.733015321685963,12.338179249900112,12.466076461396252,12.189515729800194,12.585432051592962,12.344295907915816
Gdi2,13.141468555393084,13.24198314969433,12.601074338941668,13.272775563286087,13.14449892583753,13.767874078897615,14.146011727420827,14.382691566896591,13.925276258484855,14.236313227042805
Gdnf,3.807354922057604,3.807354922057604,3.321928094887362,2.584962500721156,1.584962500721156,4.392317422778761,4.857980995127572,4.087462841250339,4.0,4.392317422778761
Gdpd1,9.65284497300198,9.531381460516313,9.734709620225837,9.642051692927977,9.599912842187127,10.222794902868111,9.729620743553038,9.377210530388552,9.867278739709661,9.753216749178955
Gdpd2,2.321928094887362,0.0,2.321928094887362,0.0,0.0,0.0,2.584962500721156,3.321928094887362,3.700439718141092,2.321928094887362
Gdpd3,5.087462841250339,3.9068905956085187,4.0,5.20945336562895,4.954196310386875,6.169925001442312,6.0,6.022367813028454,4.584962500721156,5.426264754702098
Gdpd4,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
Gdpd5,9.873444112515376,9.991521846075695,9.955649907528374,9.977279923499916,9.79603960882977,9.64745842645492,9.030667136246942,9.469641817239516,9.556506054671928,9.240791332161956
Gdpgp1,4.0,6.599912842187128,5.491853096329675,4.087462841250339,5.930737337562887,3.584962500721156,7.066089190457772,4.807354922057604,3.0,3.169925001442312
Gem,8.066089190457772,6.392317422778761,7.832890014164741,8.29920801838728,7.442943495848728,7.098032082960526,8.96289600533726,8.238404739325079,7.098032082960526,8.665335917185176
Gemin2,7.787902559391432,7.9886846867721655,8.243173983472952,8.357552004618084,7.977279923499917,8.321928094887362,8.948367231584678,8.46352437327118,8.751544059089099,8.483815777264256
Gemin4,7.9886846867721655,0.0,8.071462362556623,7.845490050944375,7.800899899920305,8.778077129535358,3.0,8.388017285345136,9.44086916761087,9.084808387804362
Gemin5,9.278449458220482,9.43879185257826,9.134426320220927,9.394462694610317,9.231221180711186,9.874981347653774,10.488844346457336,10.73047013718422,10.567005370247033,10.705632387361415
Gemin6,7.499845887083206,7.266786540694901,7.2384047393250786,7.499845887083206,7.592457037268081,8.108524456778168,8.46352437327118,7.794415866350106,8.434628227636725,8.124121311829187
Gemin6-ps,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0
Gemin7,5.643856189774724,5.930737337562887,3.700439718141092,6.392317422778761,5.672425341971495,5.857980995127572,5.727920454563199,5.491853096329675,4.087462841250339,5.930737337562887
Gemin8,6.285402218862249,5.247927513443585,6.247927513443585,5.0,6.044394119358453,5.426264754702098,7.303780748177103,5.754887502163468,7.076815597050831,6.169925001442312
Gen1,4.954196310386875,5.044394119358453,5.357552004618084,5.614709844115208,5.832890014164741,5.523561956057013,5.807354922057604,5.754887502163468,6.459431618637297,5.614709844115208
Get4,10.88264304936184,10.960725994839057,10.881878707600446,10.987264012072538,10.760719947465624,11.313449940963057,11.667555107041132,11.54882190845875,11.848622940429339,11.879583249612784
Gfap,0.0,0.0,2.321928094887362,2.321928094887362,0.0,1.584962500721156,2.321928094887362,2.584962500721156,0.0,0.0
Gfer,9.280770770130603,9.13699111208023,9.113742166049189,9.531381460516313,8.022367813028454,10.237209960755022,10.363039630256514,10.71338651493703,10.280770770130603,10.82097669262124
Gfi1,2.321928094887362,2.321928094887362,0.0,0.0,2.321928094887362,0.0,0.0,3.169925001442312,0.0,0.0
Gfi1b,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gfm1,13.30035256032822,13.404343291585755,13.358513847149661,13.45955969312279,13.21416731409353,13.510269670898177,13.240195053979924,13.283667167491501,13.260625556068227,13.347067657165871
Gfm2,11.661332752795186,11.771902080697716,11.70173963867435,11.743992861060175,11.671541066711884,11.845490050944376,11.756139298372927,11.481799431665753,11.64880694972577,11.696967526234287
Gfod1,11.30035256032822,10.977279923499916,11.369597346278677,11.303780748177102,11.494355603532846,4.321928094887363,12.037890085142507,9.226412192788786,11.92851837525789,12.146568675740786
Gfod2,7.6293566200796095,7.651051691178929,7.515699838284043,7.930737337562887,7.900866807980749,7.098032082960526,8.257387842692651,7.330916878114617,8.379378367071261,7.912889336229962
Gfpt1,10.77313920671969,10.92851837525789,10.754887502163468,10.281930026955443,10.77066389291676,10.847840355630714,10.995767150877802,10.383704292474052,10.805743872151618,10.92481250360578
Gfpt2,9.025139562278508,8.96289600533726,9.308339030139408,9.375039431346925,9.38586240064146,10.459431618637296,11.030667136246942,10.668884984266247,11.393390457443987,10.828929827651486
Gfra1,8.92184093707449,9.199672344836364,9.00842862207058,8.848622940429339,9.207014320177532,9.219168520462162,8.89178370321831,8.344295907915816,9.257387842692651,8.45532722030456
Gfra2,6.6293566200796095,7.076815597050831,5.832890014164741,5.882643049361842,6.189824558880018,5.491853096329675,5.491853096329675,5.491853096329675,5.672425341971495,6.409390936137702
Gfra3,6.409390936137702,5.614709844115208,6.20945336562895,5.727920454563199,6.870364719583405,5.807354922057604,5.426264754702098,5.643856189774724,6.0,4.857980995127572
Gfra4,7.523561956057013,7.189824558880018,7.554588851677638,7.807354922057604,7.499845887083206,6.247927513443585,6.614709844115208,5.832890014164741,6.247927513443585,6.392317422778761
Gfral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gfy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gga1,10.732167425663386,10.634811050171718,10.750706986224948,10.749031382040204,10.699572453287269,11.403012023574997,11.958915156091349,12.366595426071438,11.743992861060175,12.121857245612654
Gga2,10.764042217306587,11.016808287686555,10.722807531169547,10.873444112515376,10.888743248898258,11.411510988012072,10.957102041562287,10.722807531169547,11.11504365016171,10.741466986401146
Gga3,9.622051819456376,9.782998208920414,9.569855608330949,9.461479447286155,9.434628227636725,9.707359132080883,9.939579214314692,9.749869427396844,9.515699838284043,9.820178962415188
Ggact,8.651051691178928,9.152284842306582,8.471675214392045,8.717676423066395,8.78135971352466,8.588714635582264,8.519636252843213,8.276124405274238,8.546894459887637,8.965784284662087
Ggct,9.197216693110052,9.481799431665753,9.214319120800766,9.603626344986193,9.370687406807217,9.571752643503546,9.152284842306582,9.294620748891626,9.434628227636725,9.679480099505446
Ggcx,9.310612781659529,9.61654884377899,9.346513733165635,9.473705749619416,9.64565843240871,9.552669097514272,9.681238411777805,9.134426320220927,9.69522829149575,9.204571144249204
Ggh,9.306061689428342,8.400879436282183,8.927777962082342,8.787902559391432,8.625708843064466,9.583082767502933,9.49585502688717,8.81698362325538,9.493855449240822,9.074141462752506
Ggn,3.0,4.584962500721156,2.321928094887362,0.0,4.169925001442312,4.906890595608519,5.392317422778761,5.044394119358453,4.954196310386875,5.247927513443585
Ggnbp1,8.842350343413807,9.090112419664289,8.823367240046235,9.394462694610317,8.839203788096944,9.567956075415466,9.211888294546004,8.693486957499326,9.236014191900084,8.960001932068081
Ggnbp2,11.285402218862249,11.561287945164828,11.31628153174622,11.394998514501673,11.26795708440284,11.985486199104635,12.465821455643775,12.723660944409984,11.92851837525789,12.387748100711294
Ggps1,10.700439718141093,10.506803437795647,10.056637715113201,10.814582465906277,10.562242424221072,10.828136484194108,11.159240650411672,10.767356854125685,10.5980525001616,10.914385132155443
Ggt1,3.321928094887362,0.0,2.321928094887362,0.0,0.0,3.700439718141092,6.768184324776926,6.303780748177103,4.857980995127572,4.459431618637297
Ggt5,8.632995197142957,8.885696373339394,8.710806433699352,8.640244936222345,8.714245517666123,9.614709844115207,9.677719641641009,10.237209960755022,9.899356922923111,9.677719641641009
Ggt6,2.321928094887362,0.0,0.0,2.584962500721156,0.0,4.459431618637297,1.584962500721156,3.807354922057604,1.584962500721156,0.0
Ggt7,4.754887502163468,5.754887502163468,6.189824558880018,6.129283016944966,5.491853096329675,5.727920454563199,6.3750394313469245,6.475733430966398,6.321928094887363,6.22881869049588
Ggta1,10.733015321685963,10.850968150982439,10.88264304936184,10.871905237659186,10.640244936222345,10.382624026574916,9.584962500721156,10.873444112515376,11.250298417906333,11.145295334933598
Gh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghdc,8.744833837499545,8.96289600533726,8.810571634741146,8.94251450533924,9.20212382383046,9.20945336562895,9.366322214245816,9.442943495848729,8.94251450533924,9.649256177517314
Ghitm,15.04938061845972,14.26502894245816,15.02669633424996,15.189477121516498,15.032777567772913,14.673971520682796,15.357929947807227,15.191020647531964,15.260882789739389,15.393289894340615
Ghr,13.4983506079296,13.39593572072332,13.445014845868423,13.574475268799008,13.484822894262146,13.556984957594462,13.268249571994492,13.004922678569045,13.262094845370179,13.151492283345327
Ghrh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghrhr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghrl,3.807354922057604,1.584962500721156,3.584962500721156,4.247927513443585,3.584962500721156,3.9068905956085187,2.0,2.584962500721156,2.584962500721156,2.321928094887362
Ghsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0
Gid4,11.753634618853386,11.829326335841666,11.809366207816078,11.887220615468385,9.686500527183219,11.935165049603695,12.202429966015352,12.166476950816804,12.190442018782825,12.121857245612654
Gid8,10.113742166049189,10.953468962228849,9.933690654952233,10.13699111208023,10.744833837499545,10.290018846932618,10.181152256865566,9.987264012072538,10.052568050804153,10.174925682500678
Gigyf1,10.304921669581672,10.31741261376487,10.434628227636725,10.703903573444663,10.651051691178928,11.36139553316589,11.45532722030456,11.641148597411233,11.363039630256514,11.405141463136344
Gigyf2,11.094737505048093,11.27029532647204,11.365775635326269,11.274960472140602,11.222191138456333,11.860699032611988,11.948732239819615,11.940680648424093,11.79603960882977,11.70606426733497
Gimap1,7.924812503605781,8.134426320220927,5.930737337562887,6.523561956057013,8.08214904135387,8.39231742277876,6.475733430966398,5.832890014164741,7.189824558880018,6.357552004618084
Gimap1os,3.807354922057604,2.321928094887362,2.321928094887362,2.584962500721156,2.584962500721156,3.4594316186372973,4.247927513443585,0.0,3.321928094887362,2.584962500721156
Gimap3,5.169925001442312,4.700439718141092,5.672425341971495,5.672425341971495,5.392317422778761,5.357552004618084,6.442943495848728,6.266786540694901,5.0,3.584962500721156
Gimap4,10.145932145820515,10.492854620174748,10.833680748654741,10.101975670949232,10.166163082646113,9.848622940429339,10.426264754702098,9.906890595608518,10.64565843240871,9.791162888555018
Gimap5,0.0,7.139551352398794,6.022367813028454,6.266786540694901,6.087462841250339,4.857980995127572,6.894817763307944,7.149747119504682,6.6865005271832185,6.714245517666122
Gimap6,11.244958393151133,9.571752643503546,11.043027283594547,11.206403913973848,11.00842862207058,11.3409627642517,11.835260918627489,11.324743110494417,11.640244936222345,11.405673332281866
Gimap7,2.584962500721156,1.0,3.169925001442312,3.4594316186372973,0.0,2.807354922057604,3.169925001442312,0.0,3.169925001442312,0.0
Gimap8,8.968666793195208,9.174925682500678,9.116343961237469,9.243173983472952,8.885696373339394,9.257387842692651,9.62935662007961,9.342074667999139,9.361943773735241,9.149747119504681
Gimap9,4.459431618637297,6.832890014164741,4.392317422778761,7.011227255423254,6.820178962415188,7.05528243550119,4.459431618637297,6.894817763307944,4.321928094887363,3.169925001442312
Gimd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gin1,8.451211111832329,8.64745842645492,8.703903573444663,8.679480099505446,8.92184093707449,8.985841937003341,9.177419537989236,8.971543553950772,9.30149619498255,8.787902559391432
Ginm1,11.721526464007477,12.084476237453893,11.65954999687987,12.49859992877026,12.105253779700883,12.02410078025291,12.17648484729189,11.794821973331223,12.484571180915806,12.744623639343585
Gins1,5.727920454563199,6.169925001442312,6.108524456778169,6.569855608330948,6.285402218862249,6.754887502163468,6.820178962415188,6.741466986401147,6.9886846867721655,6.22881869049588
Gins2,7.700439718141092,6.022367813028454,5.807354922057604,5.643856189774724,3.169925001442312,5.882643049361842,7.139551352398794,5.20945336562895,6.20945336562895,4.392317422778761
Gins3,6.022367813028454,6.6293566200796095,6.0,6.965784284662087,6.303780748177103,6.820178962415188,7.622051819456376,6.870364719583405,6.672425341971495,6.087462841250339
Gins4,9.13699111208023,9.231221180711186,8.823367240046235,9.25502856981873,9.372865060112588,9.861086905995395,9.612868497291041,9.94104760634058,9.76983784362944,9.961449694398196
Gip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gipc1,9.074141462752506,9.278449458220482,9.346513733165635,9.447083226209653,9.076815597050832,9.719388820942083,9.804131021183318,9.375039431346925,9.843921051289035,9.73809225962049
Gipc2,6.507794640198696,6.6865005271832185,6.491853096329675,6.94251450533924,6.459431618637297,7.366322214245816,7.60733031374961,8.055282435501189,7.845490050944375,7.159871336778389
Gipc3,8.179909090014934,8.285402218862249,8.519636252843213,8.523561956057012,8.038918989292302,8.479780264029099,7.98299357469431,8.118941072723507,8.124121311829187,7.960001932068081
Gipr,5.285402218862249,5.357552004618084,5.129283016944966,4.643856189774724,4.584962500721156,3.0,2.321928094887362,2.807354922057604,2.321928094887362,2.584962500721156
Git1,10.907641803665527,11.29748950116098,11.21856323619027,11.43514933836693,11.284824100224624,12.004220466318195,11.868050853745158,12.55170826162069,11.642051692927977,12.338457843130849
Git2,10.257387842692651,10.354249381945241,10.44604940671655,10.594324603924848,10.226412192788786,10.840777923595054,11.06204613772049,11.066089190457772,10.602698865017965,10.987974524296153
Gja1,14.906185982631929,15.251334464658857,14.72307427704086,15.521907102503262,15.147125409135397,11.81177605532666,6.285402218862249,14.39486457818436,14.677444375943871,14.564566324795615
Gja10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gja3,6.6865005271832185,7.651051691178929,8.228818690495881,7.0,4.643856189774724,0.0,6.507794640198696,3.9068905956085187,5.247927513443585,4.754887502163468
Gja4,3.0,8.94251450533924,5.087462841250339,8.668884984266247,8.927777962082342,9.335390354693924,9.147204924942228,9.968666793195208,5.20945336562895,9.64745842645492
Gja5,8.679480099505446,8.199672344836364,8.59618975614441,8.59618975614441,8.491853096329674,8.672425341971495,8.243173983472952,7.257387842692652,7.312882955284356,7.531381460516312
Gja6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
Gja8,0.0,1.584962500721156,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjb2,0.0,0.0,2.321928094887362,1.0,0.0,2.321928094887362,0.0,2.321928094887362,0.0,3.321928094887362
Gjb3,0.0,0.0,0.0,0.0,0.0,0.0,3.321928094887362,0.0,2.0,0.0
Gjb4,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169925001442312
Gjb5,3.700439718141092,2.321928094887362,2.321928094887362,0.0,3.169925001442312,2.321928094887362,3.9068905956085187,0.0,3.807354922057604,4.392317422778761
Gjb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjc1,6.554588851677638,6.658211482751795,6.189824558880018,7.044394119358453,6.672425341971495,7.330916878114617,7.118941072723508,8.50382573799575,6.149747119504682,7.599912842187128
Gjc2,5.643856189774724,5.357552004618084,4.643856189774724,6.129283016944966,5.129283016944966,5.491853096329675,5.247927513443585,3.700439718141092,5.357552004618084,5.087462841250339
Gjc3,4.700439718141092,5.459431618637297,5.357552004618084,4.392317422778761,5.044394119358453,4.087462841250339,4.643856189774724,5.906890595608519,4.523561956057013,5.044394119358453
Gjd2,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
Gjd3,2.584962500721156,0.0,0.0,0.0,0.0,3.169925001442312,0.0,3.9068905956085187,2.584962500721156,0.0
Gjd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gje1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gk,11.590587049915035,11.471167133724391,11.556026992724677,11.742730476519174,11.539158811108031,11.55026580686874,11.897845456005511,11.17617314910749,12.179287104646004,11.768184324776927
Gk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gk5,7.22881869049588,6.820178962415188,7.599912842187128,7.614709844115208,7.011227255423254,7.7481928495894605,7.882643049361842,7.787902559391432,7.832890014164741,8.303780748177102
Gkap1,8.89178370321831,9.095397022792557,9.084808387804362,8.79766152585376,9.346513733165635,9.105908508571158,9.623881490013458,9.684748620421626,9.243173983472952,9.513727595952437
Gkn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gkn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gkn3,3.700439718141092,3.4594316186372973,3.700439718141092,4.700439718141092,4.459431618637297,3.700439718141092,3.169925001442312,0.0,2.321928094887362,4.247927513443585
Gla,7.03342300153745,7.219168520462161,6.894817763307944,6.894817763307944,7.2761244052742375,7.2761244052742375,8.252665432450248,7.622051819456376,7.6653359171851765,7.483815777264256
Glb1,9.350939181546432,9.714245517666123,9.558420713268664,9.41574176829009,9.590587049915035,9.588714635582264,9.988684686772165,9.481799431665753,9.759888183221834,9.403012023574997
Glb1l,5.672425341971495,7.3750394313469245,7.357552004618084,6.507794640198696,6.475733430966398,7.658211482751795,8.39231742277876,7.912889336229962,8.174925682500678,7.584962500721156
Glb1l2,5.491853096329675,4.169925001442312,2.321928094887362,3.807354922057604,4.392317422778761,3.584962500721156,5.044394119358453,4.392317422778761,4.392317422778761,4.087462841250339
Glb1l3,0.0,3.169925001442312,0.0,3.169925001442312,3.321928094887362,0.0,0.0,0.0,0.0,0.0
Glcci1,8.459431618637296,8.581200581924957,8.194756854422248,8.388017285345136,8.744833837499545,8.219168520462162,8.491853096329674,8.149747119504681,7.693486957499325,7.679480099505446
Glce,9.876516946565,10.026523442519766,9.674192268145683,9.995767150877802,9.828136484194108,10.4655664048094,8.383704292474052,10.722807531169547,10.514714054138487,10.812979471251483
Gldc,2.321928094887362,2.807354922057604,4.392317422778761,3.700439718141092,4.321928094887363,6.20945336562895,7.118941072723508,6.845490050944375,7.118941072723508,7.693486957499325
Gldn,0.0,0.0,3.321928094887362,0.0,2.321928094887362,0.0,0.0,0.0,1.0,0.0
Gldnos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gle1,10.129283016944967,10.258566033889933,10.296916206879288,10.375039431346925,10.59898297103609,10.911391987843459,11.217351905270334,11.068778277985412,11.109177703355275,11.261507309202056
Glg1,11.623424289869911,11.467605550082997,11.396069557639867,11.521109643651332,11.482807956726667,12.149111990706889,12.404875455015208,12.180219982170192,12.155450731312138,12.43149760425805
Gli1,5.672425341971495,5.129283016944966,5.977279923499917,5.491853096329675,5.832890014164741,5.643856189774724,5.832890014164741,6.475733430966398,6.044394119358453,5.357552004618084
Gli2,6.266786540694901,6.22881869049588,5.977279923499917,6.768184324776926,6.658211482751795,6.6865005271832185,5.672425341971495,6.6293566200796095,6.918863237274595,6.539158811108031
