gene,GSM2109150,GSM2109151,GSM2109152,GSM2109153,GSM2109154,GSM2109155,GSM2109156,GSM2109157,GSM2109158,GSM2109159,GSM2109160,GSM2109161,GSM2109162,GSM2109163,GSM2109164,GSM2109165,GSM2109166,GSM2109167,GSM2109168,GSM2109169,GSM2109170,GSM2109171,GSM2109172,GSM2109173,GSM2109174,GSM2109175,GSM2109176,GSM2109177,GSM2109178,GSM2109179,GSM2109180
IFIT1,2.5514914085474945,2.5385058826567257,2.466848955682754,2.3299903883907658,2.2839306595186892,2.416369573665687,2.6043370588068027,2.2124635062066482,2.5285713188707577,2.6375175101552615,2.4766253567167693,2.43451347461202,2.2738739081606223,2.297810629854358,1.882142176079187,2.016763724989338,2.1091900338061453,2.1314018098275196,1.9545313490385507,1.9722993051775293,2.4540811144859713,2.0341981042069746,2.3146936257638426,2.0619282340826297,1.9049734233098665,2.3411603009505453,2.283163195229912,2.0597740414503014,1.9802885817725668,1.9704303526294098,2.023084987107664
IFIT1B,1.651081549632982,1.7380111690957205,1.8153048981793618,1.7451297445954224,1.6829193228824628,1.7281033658104816,1.766603641910318,1.7172278499473994,1.7707022101239387,1.7432478174618675,1.6987741089036827,1.7289087703767672,1.7456503937193546,1.6589928975543535,1.7542205022927206,1.8262128786628524,1.7050179967473258,1.767434457940372,1.6494821041953263,1.7007637332545567,1.6979116784007147,1.7518236001947953,1.8157147733585155,1.617608807587747,1.7817667584067478,1.7648811423406043,1.7722192819632492,1.7232221482380035,1.8501713321076234,1.7604636821109632,1.779684165429056
IFIT2,1.8951901487874494,2.08013233121916,2.0069119588456763,1.8842892274164391,2.032238404106386,1.8383427021334844,2.008816724863415,1.799435500786202,1.8985837333639404,1.935093841488498,2.012969068604644,2.1742817673615447,1.9343126793871606,1.9458960635568754,1.9306351627550693,1.7929594391588901,1.988539273959717,1.9648939248432125,1.942927315098053,1.9459971632884285,2.143305247673666,1.871216767765794,2.48175875314538,1.9109858787028826,1.8524183965403993,1.9237120735894335,1.9728911257841188,1.9603560152028647,1.928798566946814,1.7177498924110326,1.815235207816771
IFIT3,2.0940265766678245,1.9329569066448953,1.9267471482352858,2.012572248951019,1.9805006347387837,1.8528937497697973,2.168096429383574,1.8291716788902015,1.7601868750373924,1.8192226366324022,1.9127724791854044,2.0668641617001384,1.8389759628922862,1.828611273337863,1.7858350871675193,1.7127278288697012,1.9704782103541456,1.8890763086470919,1.7653183258749015,2.0218137117384956,2.1757002367232277,1.8491906434436094,2.4587914446427876,1.8372328171366055,1.9885320029343467,2.113427134558315,1.9003239144740556,1.8345130186840517,1.9312216233928527,1.7783389598539314,1.8720367832779168
IFIT5,2.5589190266740345,2.488856875862992,2.5079569738919467,2.508618801912563,2.56453913654622,2.5119486888700306,2.487828460067107,2.5109695123891917,2.49778862038092,2.526639765460788,2.3901779004516976,2.4830289312443297,2.497420759928339,2.4973492206133288,2.53177319651032,2.50438903420831,2.5588039523761728,2.467300351123354,2.546301830274399,2.560538886031196,2.51291456317395,2.610766195951527,2.5884496050236687,2.5941878306983965,2.573985215640995,2.707602091839101,2.4541969542735447,2.564809814927598,2.6320261947419583,2.6233143939340984,2.443142474545808
IFITM1,3.156537384145073,3.1459349981009193,3.1443613127750583,3.135252475776542,3.2128852342457233,3.201422145820025,3.17356721249363,3.1476258149832046,3.1921641745933127,3.19650475515275,3.220364009510779,3.30241118159809,3.199821513754441,3.1884436540780445,3.1735384310580703,3.2969228125266747,3.3060201173324724,3.2523096814867705,3.2930319909492947,3.3528347813770747,3.2922104466606235,3.3260727692606427,3.37257327110312,3.2936397503771255,3.196887121310364,3.3215082095341812,3.3362676752586213,3.297085742255311,3.253768459527149,3.3020645643009843,3.312184485538246
IFITM10,1.776171382471714,1.7218101049140373,1.7763314315516912,1.7644310869375373,1.7713574089905615,1.7951643139260407,1.869685876692191,1.7863245241729486,1.8248859517848715,1.9164040301446876,1.8288996251214065,1.9496432478018435,1.9261588655125204,2.5581182130796534,1.8978754589111546,1.87628314963406,1.8546061192190995,2.225512479854011,1.756621967824572,1.906628963185714,1.756600620087113,1.9698706675559037,1.9587164918952316,1.820554780204622,1.8495149448957275,2.004109429313063,1.804445991353353,1.8904544752349948,1.8566152608947428,1.9977837617138536,1.870747414582596
IFITM2,3.1120028006323164,3.1458437223309,3.1513571624991643,3.1734664749570194,3.1386179030540466,3.131329367524957,3.148350077063338,3.1787895223540508,3.154738733330867,3.1433395370437966,3.12366123076707,3.1545832090530683,3.161110513299495,3.1479188187181757,3.16936063701008,3.2667640569606244,3.246520579628747,3.2045820989089404,3.2559855784832634,3.243024659189362,3.2131108314726045,3.2815172528381074,3.280567386822373,3.3169769354900724,3.222955992808308,3.2060164406314042,3.279243952973585,3.220466168581583,3.2817086344987687,3.2837114256641056,3.1994948922476327
IFITM3,3.3239637434551836,3.336861778335042,3.3296130247155613,3.3470164391982262,3.40556765485512,3.367354290027265,3.3475650326073696,3.3567818925871125,3.3507433328961507,3.341472033579131,3.311683295780642,3.331129055173334,3.3478002826607267,3.325872796074359,3.349825247322608,3.4085678560325117,3.410229831518143,3.373057928801388,3.4240567490361986,3.4411620776211422,3.3968006661768846,3.419343372862989,3.452040546665206,3.452178959146398,3.428790948634032,3.383912993019837,3.4347549790894676,3.3699005529911377,3.4431331894837163,3.462850685852194,3.386249482660612
IFITM5,1.7215082817487086,1.6761410089205782,1.7369684795534026,1.8078453550026292,1.6966704742950391,1.695784518093006,1.6929627527729185,1.736687127150383,1.7744476240180223,1.749791677276384,1.7317132911623907,1.8775047623243248,1.769424773796349,1.7299094575848664,1.7040308847996044,1.7660268760184061,1.7986643851998971,1.7619872992297894,1.7101198367333235,1.7577657445705488,1.891722470904099,1.7615533599194686,1.6908819014678391,1.7241962206099737,1.869377924031328,1.7356304836695389,1.9091317638150573,1.6948178046376696,1.8016387845839001,1.8201912188873661,1.769661734847282
IFNA10,1.887759202321846,1.7973699747376783,1.84869404069753,2.055879349103603,1.7205367698999496,1.8571529490764491,1.8895825679961769,1.8419449488745114,1.9889318549215915,1.8220081099857162,1.7670148708680002,1.8394920463063016,1.7986104746112976,1.9884665620569288,2.129530314898471,1.8569936549502286,1.8762870793072965,1.8517070714953026,1.845064455864076,1.833683531274822,1.8388267481284983,1.8093280034270647,1.8841758929466212,1.8122353331045995,1.783896624968839,1.831557057045685,1.9426083361116633,1.8073878975673916,1.8126009046006004,1.7430969847974687,1.9222397202041663
IFNA13,1.7418401512081894,1.8311800403176914,1.8530035780301153,1.8582535889875864,1.8260135105162225,1.8745392836504768,1.8912597427346474,1.7889842403482765,1.9425876938653281,1.845096580628051,1.9081807497288419,1.8314435569988587,1.90747140388343,1.814495052440319,1.8742284300763898,1.9130329999521412,1.835849310809489,1.8575172682701924,1.7443764071208268,1.7981604499564743,1.7966434345152271,1.8153643372990893,1.8647507285357534,1.7699451906893104,1.9230103250915738,1.826265767628759,1.7925867737418064,1.843732656611305,1.8829990332319997,1.8233091489042028,1.8754675108064942
IFNA14,1.9644503871507561,1.9281694214460772,1.9215277341435548,2.0290605748897743,1.8768803371629168,1.9183328003071582,1.8771592019214745,1.968687987122369,1.9024633920584952,1.9362553679972172,1.8526421116881473,2.0292761823706322,1.9162473236900133,1.9777012205317943,2.133468175835056,1.9100571997419953,2.091391800671139,1.9669804176450782,1.883374481469022,1.923803332863024,1.887985300132218,1.965558975811929,1.9018458181694908,1.9372615195588307,1.8910030395837498,1.9101224570459787,1.9315960767551559,1.9919888748804915,1.925448811444424,1.9542447096667153,1.981447180747161
IFNA16,1.8415666120131131,1.8766721353696054,1.9712179624439423,1.9010193996205367,1.7365875585406636,1.8145709307082514,1.8862926047364945,1.7411951408655078,1.8370995735400304,1.7702328202813515,1.7740722544309924,2.0183065753881264,1.979246144265883,1.8303608042009771,1.9153258512596871,1.8298455016250845,1.8793215191547008,1.909035730244701,1.9637478401437265,1.804301423419623,1.8769471125062762,1.7893244471736345,1.8671531857958412,1.875005438462475,1.7697886622591767,1.7150059610017534,1.7421528450630028,1.824833012210014,1.7379506185315914,1.7697251999491037,1.8301336068532508
IFNA17,1.8136231914285907,1.818601093756938,1.850303373938119,1.819026388861799,1.7875202271888262,1.7624763880469851,1.8190918077515235,1.8039420060690496,1.8216489961244664,1.8218244833837807,1.8653368695677335,1.8439476757527111,1.9102414480606156,1.8572086978656397,1.8479247699994765,1.8173121748315042,1.8649250115567164,1.8384112851908858,1.8098013062962104,1.8145586263953657,1.7929302956128572,1.8075033059164851,1.8076351898689853,1.8144437810810514,1.8086527636532512,1.8040742159649534,1.8109941636222935,1.8798860918922835,1.8425283591127515,1.7918974013207407,1.9321783666520327
IFNA2,1.8051149457200282,1.7438165302377742,1.8406686711011244,1.8040411646268197,1.6607369869401145,1.6810084057133121,1.7025821932951306,1.737548325258969,1.7420493401186457,1.7716405319006525,1.8026481887908898,1.7920015572513404,1.7831339239499782,1.7804948865733905,1.8526181438672888,1.7147818257262328,1.7444625227443757,1.8084756667706765,1.729965997446928,1.7793353731906325,1.7829033580195277,1.7186662999261617,1.8423352563279576,1.7528941378674958,1.7089376396264442,1.6459967146387415,1.6918557205457372,1.676966918665335,1.6932616843387913,1.7094185754820328,1.7707656294720768
IFNA21,1.8581163036273836,1.8654437750217798,1.8990015683000365,1.8206650559767397,1.702870275361789,1.7945073641070353,1.8227546174762146,1.7781917518680215,1.7865336346558183,1.8569100184925968,1.813459017474104,2.020463086576935,1.948327980400227,1.8406324195976722,1.9011082430145123,1.9536787088742567,1.8308840334193976,1.7983035605757751,1.7766514764551251,1.8472032059947936,1.8616656053703602,1.8327118176673303,1.8746278056429737,1.810134582967022,1.7220987462596546,1.732356040833017,1.7951518429810058,1.8266481378503412,1.6842307700109322,1.693810307974912,1.7076263855646892
IFNA4,1.8336430562721997,1.8296547524257147,1.841131804591228,1.8145299159238595,1.79374193138908,1.7561693281392987,1.7504907415995492,1.7859103959766958,1.7821862721131931,1.8155877245065477,1.831812399507989,1.864794301264851,1.8922938714609685,1.840608251422631,1.910072554667316,1.802644053329362,1.8488101969773902,1.8367078468562625,1.8023752228995378,1.8258914347866102,1.8112942792848572,1.8167717138582202,1.8596555390969474,1.8155303439380892,1.7779898422017055,1.7915140427305136,1.836974394102046,1.8298130354572688,1.8072436241471894,1.8048383170215128,1.898092235559008
IFNA5,1.7156561957040608,1.7212851544703707,1.7805998689446692,1.7081077586648132,1.6880684306578666,1.6480558159526524,1.6310763364285616,1.597526406946477,1.6726561547135108,1.7054294627846331,1.6557044443046092,1.7021477454037743,1.7099699101462043,1.6825013855221778,1.779263923410801,1.6968662906834497,1.6897866867088436,1.7108912713141924,1.7515751218868907,1.6892499514937178,1.6635131327017656,1.6775307930074421,1.7344039803398092,1.6394313016293143,1.6480420062719543,1.6443916188044216,1.6953881102820136,1.697711556403467,1.6211493035690023,1.6234267774306899,1.7239123660741054
IFNA6,1.6606685415107738,1.7816618609167107,1.6811298804779096,1.639042261516541,1.615430422797904,1.6953569275187972,1.644414693175275,1.6586822101912142,1.6328637859877229,1.6775443232838811,1.7363494318237225,1.6850251426066531,1.7335018567752054,1.7143334506840169,1.7455213246763626,1.7630928290165129,1.6688044463147762,1.8483134632346685,1.7004929858976647,1.6979739329164483,1.6253406349161066,1.6822991142935526,1.6056412982572343,1.660111731376155,1.6524314247919984,1.6579554888022268,1.6175900019273777,1.7148609362702671,1.647268453104383,1.6612296981961874,1.6377400667095723
IFNA8,1.7832932025259167,1.9091855398223385,1.9086784292313137,1.7987182937740425,1.8172589566016102,1.7852743313236987,1.793125962414743,1.8204077327285053,1.806423052366598,1.8092497906131577,1.8550528370112211,2.04042255794056,1.866227506389351,2.016549804880077,1.8832063240269292,1.870972249866477,1.8672994995403298,1.8410230822569413,1.8476161451220388,1.8273637926767312,1.7498002568056938,1.7859229470627078,1.8765857031582938,1.8774419393163102,1.77227418779366,1.8069055556256075,1.8023462689421148,1.827749936158301,1.8413653285713414,1.7537671084114939,1.8233662209235504
IFNAR1,2.881789895404253,2.8225445738208106,2.824230178523318,2.9600742388267953,2.89446662437448,2.889705211796849,2.9282016433933165,2.8900808652262024,2.8296831634793813,2.8521327098036844,2.92184569647296,2.833282778714215,2.87403165269146,2.8425424385131612,2.848984413863806,2.9534421888198024,2.9525218127429347,2.817240534449254,2.9439794456508572,2.8982354451189454,2.934259831893971,2.9257241412678456,2.850455407137704,2.938594437257422,2.9631892560622606,2.929936774497911,2.9102049841151953,2.897364356469947,2.9295827196213944,2.9955803938574546,2.8319360014503356
IFNAR2,2.445464515780737,2.2609500098328237,2.4092741579776593,2.5225831004668016,2.476244281496281,2.4400246428823302,2.4305395289185636,2.3175414103815717,2.2004007709787627,2.37256212763215,2.4483142415695704,2.3940805549046975,2.3262468240747856,2.3331374563076657,2.3396790066723954,2.586949646225787,2.370725064579038,2.3814273579137026,2.5788711040428773,2.4899872871518065,2.422894981210437,2.407135174690374,2.496991470817004,2.5348659197778582,2.469224372356584,2.403194085741557,2.356236793432586,2.436049874157362,2.564912220532726,2.632561378574519,2.4844604131288195
IFNB1,1.6685004033850939,1.7014381614404304,1.6836380716916641,1.6580012053391093,1.6038672438182737,1.6667111519553242,1.6270090930695873,1.6155857945558874,1.6667156960126766,1.6666520779072738,1.6811613722658514,1.7496930090219807,1.6511091107344034,1.6520596464466408,1.7255797575547482,1.6432328108575176,1.6500981925684222,1.6816381639117883,1.6955484681330995,1.6471625177059266,1.6507048284679104,1.6698884957031848,1.6959893603405567,1.650640500387855,1.6185393815228863,1.5812500018590132,1.664273475104751,1.7235935089983332,1.5705503644396548,1.6407874900094441,1.6411899354070136
IFNE,1.890831878770762,1.781569544815974,1.9280177790905286,1.873887988250708,1.755814803563318,1.7859145796841656,1.7925555404244007,1.80096407577903,1.899098272104083,1.8368572809229893,1.7961741026336533,2.0358526115479045,1.9313502344953126,1.8378706008714167,1.9902651054543268,1.8314232881936938,1.9169084329007344,1.849050490628037,1.8604185817486907,1.882271324110066,1.8764285404155547,1.8606728396425232,1.9585271961774537,1.8332463411425848,1.8267294801432505,1.746381566932924,1.7966932661023183,1.8128924738769292,1.7655092868140823,1.790355013710841,1.8147390791345728
IFNG,1.7106180102434676,1.6468999486219482,1.757275055913528,1.7251958172266633,1.6344817514757013,1.6425167471792452,1.6375035992306028,1.6363206801068182,1.7263168110911666,1.708761109183778,1.707697055894997,1.6744199734950327,1.6888383192217746,1.6362603484343285,1.6567526235191388,1.6169128348433717,1.664177885209802,1.6870472470191324,1.6897061891553942,1.6830586084350756,1.677422546227528,1.6713884920957474,1.7285779558872594,1.6731629080425607,1.6093862053070445,1.6763802554669243,1.6439392866159137,1.6255510510793123,1.6641642289934815,1.5920335852480607,1.6882564646188876
IFNGR1,3.1809546152323844,3.144336837791456,3.159246504448759,3.0826804514886206,3.1375494269527797,3.1757513267110244,3.1721546459579275,3.1118476067288476,3.1044524062852257,3.13289923335975,3.1133421142735984,3.142859411683338,3.1617055205534528,3.1510794730288114,3.1676228685497327,3.2641850972349395,3.198396713428609,3.2426604259618177,3.1511330663871333,3.185746051463051,3.137887098480973,3.214564698084435,3.152911885361498,3.2203763928137414,3.270509506979825,3.1132287460994923,3.1954027220796117,3.1252526856255485,3.1567040222226894,3.2797580232187182,3.1618264269853693
IFNGR2,2.7644820436537088,2.7811435553841015,2.778692197748024,2.8653408291702647,2.740120202150563,2.7639554041086627,2.783041701999529,2.7740511633541125,2.740981512003939,2.778273769598934,2.7804171947001146,2.840495461252211,2.771234846022055,2.772181269010383,2.863589624840064,2.855128605772655,2.91522640411404,2.78110577685038,2.8379331530792418,2.934893874081271,2.846286700420362,2.7968344462526447,2.8065777184198115,2.8320474367469566,2.85290772837637,2.7665676007966056,2.7841919585351578,2.869887194819536,2.825287007761759,2.845217042122467,2.804320011536959
IFNK,1.9378377622193155,1.9656919492247047,1.9804092364200718,1.9301582512827027,1.9023360390817627,1.9601076099547285,1.9058591809498768,1.9595587422481067,1.9526392213101065,2.1189842491376343,1.9934968440951542,1.9613380946540686,2.0029904906476803,1.9323938299576322,2.01643213529807,2.0689562262647097,2.084533744796208,2.035352939118908,1.9455590132747842,1.9321859273127784,1.9179357990180461,1.9031308465034908,1.9571122594064723,1.8670345421358028,2.0329824166994284,1.9807199670821174,1.933349796424857,2.03078100259707,1.9072906475618847,1.8739942619539176,2.003307191566443
IFNL1,1.782089794762199,1.8578018908330343,1.7982288959368664,1.8662829056256742,1.8775008359664693,1.8489463682933267,1.8604742044920672,1.7954677403665418,1.8717687525604254,1.9013554306258624,1.9214553736457844,1.882924714184459,1.8996242272834003,1.8707553041331075,1.8891775747301145,1.9086937988381332,1.7667732350643301,1.8442369967321697,1.7971043110339724,1.8903065995087935,1.9237044683893878,1.8789097122056038,1.8536643679592217,1.730626914546743,1.858247620330525,1.837943241891027,1.8729311724760749,1.7629185517257038,1.8035824991548335,1.845594423018789,1.8862652869166838
IFNL2,1.8422306481933601,1.7992199615879483,1.7238686911880534,1.8043592523315304,1.7651146063424228,1.955721967837485,1.8054245418037487,1.6974179939174494,1.7703723845660106,1.6984407561758417,1.8732659332894812,2.000724772174285,1.7056550556371426,1.7976065402938186,1.760301862885928,1.7212676528321609,1.7180831988625427,1.813951483300822,1.7582306780720658,1.7984570257550174,1.768971900673326,1.8061136705077376,1.7496972990864075,1.7352708751934018,1.79063860324843,1.917870894186934,1.734200184437163,1.8603113032585743,1.7350411987820344,1.8543747288452554,1.8503233792218632
IFNL3,2.175626791695914,2.192797003764186,1.978166336083931,2.201276279392119,2.0736591633341033,2.213636569469015,1.9764296278974658,2.1541197769085634,2.0994332385665264,2.135643215570625,2.149444731447581,2.1482898713765657,2.2095874910410718,2.1847690455845794,2.190339884458386,2.105017585360769,2.231930015544997,2.269185788685065,2.1839660097841738,2.046592335158245,2.2576744673507725,2.137405154825441,2.0865765846056203,2.0381657387872565,2.109056274133808,2.0756045074216027,2.2576533495823847,2.17342170046057,2.0879583643205897,2.1892805800698243,2.1868554828852265
IFNLR1,1.7251565448422566,1.7084035688653338,1.7912431301289244,1.8122640892755173,1.803185697875894,1.7561095349210398,1.7906511132677314,1.7794320349078423,1.8376082556228819,1.733293594280595,1.9830756862255012,1.8096901969614834,1.8181920378888632,1.8095049957190472,1.7873154393154778,1.7932966288065726,1.8747418926441657,1.7869434033016838,1.7223960739248392,1.7777247928738615,1.7881970741254523,1.7944740928668326,1.8998794011494615,1.7899670730376627,1.7482078803804237,1.7774681114019066,1.8165218869605486,1.794906559151809,1.7919973911584892,1.789812702037575,1.7555200119819725
IFNW1,1.7094185754820328,1.7945739042856383,1.7735026871016573,1.766238949106256,1.7406556131109028,1.6835482476705603,1.6701061145448888,1.6846706461693999,1.7976812371479767,1.8120997605779867,1.7385689797344284,1.839391263270947,1.9423455945687516,1.815899179205101,1.8469305212005025,1.8234192143485741,1.753022549022121,1.732586145084278,1.8075321565613025,1.7969548536996152,1.7702328202813515,1.6834763844268186,1.8038635007104322,1.7885144978592435,1.7944990463689185,1.7900254793791501,1.7572579854781762,1.7334194231326185,1.6908550898109274,1.6708267425853538,1.8129212169526603
IFRD1,2.74812843014012,2.7771061550094367,2.7428211357085317,2.809517343208225,2.617865010289941,2.631739906239767,2.6073374162307905,2.736267160731887,2.8890860460793415,2.698551882310377,2.6542774223368073,2.7998146887096738,2.8170870073641487,2.8061487371187805,2.813547263296805,3.038782063904179,2.6718843713600435,2.8662670774895114,2.8266461042342557,2.7951663924063994,2.7197660971146833,2.986774976394751,3.081510068120917,2.7918807356740056,2.9916642378675053,2.9140210187537123,2.817619164753737,2.9207887246616524,2.7987224405040037,2.9393638811525755,2.826306450129358
IFRD2,2.3328511220721544,2.2060492714549493,2.270182055862651,2.2697214052020045,2.294647213373213,2.262763875150583,2.2508009283770365,2.1857397094027826,2.250121777631238,2.1946323735209,2.1989592613731324,2.146752962374974,2.151046991236623,2.11788783235085,2.181821333253385,2.2506948321454434,2.0854790452384107,2.1717384509855084,2.222377994313904,2.3088675877394036,2.182151980144396,2.3449080134303646,2.0993086716731986,2.2839543584805675,2.2884117209087282,2.183750097838624,2.262917182099443,2.131326074606591,2.240888239860005,2.28061489497908,2.208573443286911
IFT122,2.2727518199192156,2.444046818469704,2.405570377720113,2.3001120072013017,2.527127902001089,2.3677540559332737,2.493706249650663,2.5113921325942856,2.517870288619557,2.3388779045728847,2.485341808707442,2.4970298053958584,2.567854493943432,2.5092955303573774,2.6765923843117143,2.476672012072091,2.422485988451268,2.62589700205595,2.525485103419109,2.535891209839013,2.4841278169911387,2.604367899893749,2.5071679622638783,2.587249762770944,2.785006430708347,2.387704423460584,2.66694742396144,2.5331845598977814,2.714966410248026,2.664134640081324,2.5590952929060733
IFT140,1.9076290664370497,2.0332467837479444,1.950703556144442,1.9326394944631655,1.9156776861267353,1.9416397089331054,1.9142545212290765,1.8909835905139987,1.9264852971634558,1.9707211558545619,1.971129653775223,1.823916442431321,1.9621973289268368,1.9906572171337318,1.9559376623475173,1.9648643599056452,1.9624379709229882,1.8932146327946038,1.9019654937606116,1.867979465977165,1.9575766304814481,1.9603967940668918,1.8983167198971025,1.9137377027140836,1.9322615317410647,1.9236740471882883,1.9461169760189772,1.9910564806195805,1.9020542789135373,2.060625037964696,1.8762713605501264
IFT172,2.073652308894448,2.3460122707159132,2.1905200469051342,2.0574918627927845,2.251682740776873,2.2865618274841686,2.0728329687926728,2.1289565187248076,2.0542997666049363,2.136171695137647,2.133320206606906,2.0063949783676582,2.0876325600954138,2.1436807535082307,2.1361881044475584,1.9945326593689348,2.2148180030010587,2.214308239827438,2.1252378048870177,2.0387487083155653,2.271368899487387,2.0686467368878763,1.923255690610796,2.0347087397421655,2.0507976938234553,2.056632079786354,2.2943972516865916,2.0658927983034223,2.1221193863831735,2.0570204323365386,2.0960729002682177
IFT20,2.6735880815277158,2.719763907116815,2.7575652224153813,2.626142389953579,2.6561485258532973,2.6370699748287367,2.6401951822722913,2.8032229026323265,2.767464121094409,2.764530875484541,2.667029201410552,2.8932301680286066,2.7156122701575853,2.639935971150284,2.7780802844003354,2.6439877575630537,2.851045384261953,2.790131856282964,2.957585916378518,2.830354719024063,2.8186113186677675,2.715093847683853,2.8195803112924476,2.670237576689616,2.7290023422912344,2.739107127419143,2.71413779241461,2.760146414170188,2.7203419511751274,2.7903425011237015,2.6779095927902983
IFT22,2.5776680991820586,2.573728369937965,2.7024359142268084,2.513758541527853,2.451575119695472,2.696821789292572,2.5692771994804486,2.4998509883163202,2.5580006250372347,2.6634584818846623,2.5350426600862677,2.8008377915323455,2.691000313659243,2.624049410674787,2.6526103950166986,2.531131891681042,2.5303779316270085,2.7467771061912223,2.6908595584550157,2.7561394318399395,2.6017820774058182,2.627763238337461,2.567168175425108,2.533503546144372,2.576884882348737,2.624741949977871,2.6265886552367586,2.5781972550162036,2.480647721615279,2.675567558534735,2.5506987716933303
IFT27,2.53493313343241,2.776120836967955,2.8542450542201276,2.6022145577590363,2.581556126652994,2.630281979703018,2.4710859868335997,2.6365039800952927,2.561230809108728,2.6515752729255775,2.5513708179847328,2.6753846386162428,2.5875570174296083,2.5657580078902726,2.4026539691515327,2.4545259938421635,2.6098282295555246,2.5543137925314565,2.671021567593488,2.5805169667534558,2.5542990557400076,2.546405558031614,2.368639855523487,2.4694327842764805,2.4789148724461043,2.6576468642804616,2.4797970751674834,2.532314465475742,2.4683070020664597,2.4984525753879234,2.617761594491756
IFT43,2.7038293955624804,2.626373717463273,2.683357353054653,2.70729065421266,2.679092701472658,2.5464253148541176,2.7148851080712593,2.7597971258239182,2.6338752270379713,2.574857180596757,2.6144036069536813,2.743010787622841,2.699131821813785,2.695176499728461,2.641213061041835,2.723038617040861,2.637944046728547,2.7853329279524917,2.6441123896641097,2.7209810332987336,2.6019104092795438,2.7386921878858863,2.677492456535083,2.751596544116386,2.771913038042518,2.7951788632256673,2.605776397486466,2.7667096399678246,2.666520288621248,2.7423835481112593,2.681066894839701
IFT46,2.6734637086337787,2.78736768388191,2.810918096996631,2.691239342621473,2.7503771130939008,2.7128950728564587,2.6967928626523787,2.748793959114237,2.70461083957651,2.660066081670393,2.7121092978179098,2.714788418437261,2.743913447555678,2.6679125566439663,2.652766402228216,2.5947993273878347,2.761838413195023,2.7267789129409006,2.7001156302406732,2.7343757975153977,2.6534911556461904,2.6307129899737607,2.5812258947855935,2.7419652368831313,2.6348278905891265,2.751817174570714,2.6098045953223674,2.6775894232889144,2.7535831438461704,2.7119926056462527,2.694828945578671
IFT52,2.035659096985534,2.0121252492681583,2.091405341985721,2.0572908304082618,2.0089314327192764,2.026003259264058,2.0998910136650597,2.103061156333551,2.039173495549054,2.0847412198860504,2.0298344913194275,2.0330952192320897,2.1112350118906087,2.0617727420255676,2.1185125598009718,2.0305938686498326,2.0860296182682805,2.104913622446256,2.08311803657747,2.1108676640867468,2.1664744401423706,2.0488395078441957,2.0263043243519085,2.0334265256737036,1.9675080252593757,2.063644443731863,2.016931273589093,2.067043206958318,2.062432604063055,2.145902400274545,2.003857653839451
IFT57,2.674282111521557,2.6741871825042622,2.5307125188236466,2.6113494594019864,2.6672904038778236,2.615995330819814,2.648140972729421,2.6400308663400254,2.5742735068166263,2.6015515266625755,2.3074401832868885,2.801282842574204,2.7142103429582325,2.5983747343215073,2.724578244312677,2.7360614624742547,2.730022535093254,2.714623591622835,2.652789343042412,2.832185199397044,2.6439692926323564,2.7067581831264658,2.7433490819743853,2.681757337206506,2.788967541015252,2.665438252514157,2.6425098157940883,2.638680916022425,2.7332285060850663,2.828946324564781,2.680054248245064
IFT74,2.51609333290296,2.6036844966631456,2.498056792840903,2.4838028816084914,2.4215410948201397,2.4705759090849773,2.4116187730071728,2.5486413002422976,2.4678715683024928,2.5320675522890306,2.4686250203257605,2.5741063534046478,2.5539158463157534,2.5233963502521526,2.5522836101549933,2.400488745959882,2.4238658745749833,2.532678522977812,2.5106429724887125,2.4979393138987214,2.472880235105109,2.4980950991233724,2.358038919986403,2.4696776298171894,2.380934425172267,2.4764724202511985,2.4865959667947313,2.384215624281796,2.495736089562438,2.665188086671314,2.334162067224501
IFT80,2.0852903746640403,2.126561589922746,2.071117361661825,2.0211118998916957,1.9441462906956672,1.9799832438767682,2.0055850289129444,2.006556554668544,2.02864163872951,1.9114327362867989,2.0017428045352528,2.078146964101669,2.06508282891077,2.0054359199237823,2.049899070113071,2.050318845812199,2.027760945914829,2.192486147313036,2.057802021603942,2.072927268021181,2.075702048039335,2.0502335071177082,2.0019841440238766,2.043309504572921,1.9754651087543675,2.0968032681851954,1.9867877161710814,1.9783878541584694,1.9938446132661904,2.001575283989889,1.9929424136494704
IFT81,2.244235568715369,2.3699605587336223,2.3802030236357052,2.2169390451607867,2.3721386119426153,2.3694804428965988,2.1737478828346672,2.4168316368617426,2.2959991963407487,2.337351443792111,2.3592597074556583,2.257650332733095,2.2800506345758946,2.127316314190798,2.246915753598701,2.081175985463648,2.263641412281518,2.4290936877135625,2.2207478424857108,2.2881695375641065,2.262057250221292,2.210909362744525,2.02638931959211,2.2395538515496183,2.1116490009314552,2.409562012653038,2.1187318148717487,2.2115293521360173,2.338067797542615,2.2612509744679743,2.1495455345090417
IFT88,2.30590633494404,2.4931477348155817,2.4377710446267886,2.234783332826597,2.327586774361758,2.4113774319105574,2.3843648437265963,2.4178768127030263,2.2774759960569204,2.41798749758069,2.2863725672809356,2.3465087690451263,2.4009422647099594,2.4049875674574004,2.425427077412683,2.233838988079819,2.3695418619739073,2.466306050414104,2.3630645184483137,2.4327563470176274,2.3909785302917874,2.3803637421229067,2.195681458541488,2.432831162017042,2.4406120751310096,2.520635965294615,2.3735841829270248,2.2970740001874326,2.3885284686681323,2.634848795661402,2.289462679904237
