"umap_1","umap_2","celltype","group","tissue","patient","score"
-5.66848847851077,-0.0393301569557371,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
3.42681744113645,-0.242704319272059,"CD45-","G2_liver_met","metastasis tumor","patient10",0
8.59111788287839,-5.05300474396707,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
1.08744611755094,-12.5776934646702,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
6.01048233524045,3.90053748854635,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
0.921293878705111,-0.267181458387393,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-1.94772419914523,7.57365846404074,"Macrophage","G2_liver_met","metastasis tumor","patient15",1.65557968616486
0.533247614056673,-8.90061426392557,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
2.41299560085019,0.579448936071378,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-2.91382715687076,6.99823045500754,"CD4 T","G2_liver_met","metastasis tumor","patient11",1.54262256622314
1.09442129150113,-2.65750241509439,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
8.07014753833493,-3.51074481240274,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-0.909632271378431,6.99884509810446,"Macrophage","G2_liver_met","metastasis tumor","patient12",2.18530917167664
5.17457821384152,-12.1201863311863,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-1.73067126259128,6.79752158888815,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.00068163871765
-2.53479561790744,7.63797712096212,"Macrophage","G2_liver_met","metastasis tumor","patient15",0
2.90570404544553,4.46477031477926,"Bcell","G2_liver_met","metastasis tumor","patient08",0
-1.64318332657138,6.98626470335959,"Macrophage","G2_liver_met","metastasis tumor","patient15",2.20786428451538
-3.66627285465518,5.3364763236904,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.07934355735779
3.05510380283078,-3.47602319947245,"NKT","G2_liver_met","metastasis tumor","patient14",2.34256529808044
9.03702261462888,-6.14477539292337,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
9.17698099628171,-5.64612293473246,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-3.17401192173282,5.72252702483175,"Macrophage","G2_liver_met","metastasis tumor","patient08",1.89713275432586
-4.46484205707828,5.60869455107687,"Monocyte","G2_liver_met","metastasis tumor","patient14",1.86523056030273
0.350480461270419,-17.400926115427,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-12.5873174427442,10.8962330795193,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
8.28225996509275,-5.46805525055887,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-2.5506754873685,6.45264720686911,"Macrophage","G2_liver_met","metastasis tumor","patient12",1.86119019985199
-12.4491300342969,11.8035159088039,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-12.1064281223706,-6.11891746750833,"Bcell","G2_liver_met","metastasis tumor","patient11",0
1.00689854636869,-12.564804556284,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
11.0825042964526,-2.14333856335642,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-10.06161878094,-0.156884076509494,"Bcell","G2_liver_met","metastasis tumor","patient17",0
3.7261662723132,2.70573353537558,"Bcell","G2_liver_met","metastasis tumor","patient11",0
-12.5144204853467,-0.526233928713817,"Bcell","G2_liver_met","metastasis tumor","patient11",0
0.753349447400179,-3.7266192459202,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
-2.09289715275088,-11.771272184763,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-1.99820361122409,-15.3679986023045,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-1.66915605053225,-15.7814431213474,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-2.28906211838046,-3.45051741829874,"CD8 T","G2_liver_met","metastasis tumor","patient15",0
6.36537029758176,5.50099992522238,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
2.83549048915586,0.0563814617061434,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-2.78807303890506,13.6246857620144,"Bcell","G2_liver_met","metastasis tumor","patient16",0
-3.17462418064395,6.3887748695278,"Macrophage","G2_liver_met","metastasis tumor","patient15",0
11.3119125606128,5.42470311888693,"NK cell","G2_liver_met","metastasis tumor","patient08",2.35637331008911
0.895325565487948,-12.0281901382542,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-1.44215730413714,-16.545701506052,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
2.72881629481992,-5.21838283768656,"NK cell","G2_liver_met","metastasis tumor","patient10",1.99284088611603
-3.03412363514224,-3.94346261254312,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
0.0764828564234642,-7.36769438019754,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-1.22144321188251,-8.71860170594217,"NK cell","G2_liver_met","metastasis tumor","patient17",0
-7.17995355114261,-12.37429666749,"CD45-","G2_liver_met","metastasis tumor","patient09",0
-7.14593408092776,-12.4088463806248,"CD45-","G2_liver_met","metastasis tumor","patient09",0
6.19462301746091,4.08919334181784,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
6.07449820056638,6.02505397566794,"CD8 T","G2_liver_met","metastasis tumor","patient15",0
6.20209076419553,6.96346235045431,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-2.83631179317752,6.17188453444479,"DC","G2_liver_met","metastasis tumor","patient10",0.973239779472351
-3.96300218090335,6.93714952239035,"Macrophage","G2_liver_met","metastasis tumor","patient13",0
0.848610782773104,-13.3861527465916,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
11.4016533137866,4.58797454604147,"NK cell","G2_liver_met","metastasis tumor","patient10",0
6.12606289401731,-11.2269387268162,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
9.01158239856442,-4.28139901391031,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
4.96868278995236,-12.7759585403538,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
3.20816662326535,-4.14430427781107,"NKT","G2_liver_met","metastasis tumor","patient12",2.74969482421875
0.868216657788363,-6.55851221314432,"NK cell","G2_liver_met","metastasis tumor","patient12",0
11.4551630260058,4.66622876891134,"NK cell","G2_liver_met","metastasis tumor","patient11",0
-3.13032195553103,6.14389800795553,"NK cell","G2_liver_met","metastasis tumor","patient15",1.1148544549942
-3.74914166912356,7.47250079878805,"DC","G2_liver_met","metastasis tumor","patient16",1.46579778194427
-1.6405499933652,1.40402507552145,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-2.41098961815158,-14.1823878311253,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-7.13258502468387,-12.3631405853367,"CD45-","G2_liver_met","metastasis tumor","patient10",0
-1.26016453489581,-8.68745947113993,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-12.2500343082837,11.0098605132961,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-3.10201237186709,6.03545856245993,"Macrophage","G2_liver_met","metastasis tumor","patient15",1.65722239017487
5.88771631732663,-12.7907471679783,"Macrophage","G2_liver_met","metastasis tumor","patient11",0
2.52022221103391,-4.84551525345804,"NK cell","G2_liver_met","metastasis tumor","patient12",0
1.93261268153867,10.1482291198635,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
11.7460823298999,3.97250795134543,"NK cell","G2_liver_met","metastasis tumor","patient13",0
-5.55299231991092,-3.52996254197122,"NK cell","G2_liver_met","metastasis tumor","patient16",0
8.84101488605222,-5.6187787078953,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-4.37222454532901,-7.17265033951761,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-0.723652085512075,-16.8423838638401,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-4.03223154529849,7.01066112288473,"Macrophage","G2_liver_met","metastasis tumor","patient11",1.05199313163758
-5.16542146190921,7.51992654570578,"DC","G2_liver_met","metastasis tumor","patient12",0
-0.874255975931081,-10.1843466781712,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
1.90760400310239,-3.8763413452244,"CD4 T","G2_liver_met","metastasis tumor","patient13",0.97873902320862
8.38396265521726,-5.46111583939554,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
6.12308743015012,-11.2217574142552,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-4.90531299099246,-7.92893743744852,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-12.4216947315625,11.0956988311672,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
0.521580481679049,-2.1765532516575,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
1.76994373813352,-12.9515814804173,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
2.88180854335507,12.1074776626491,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
-4.48493716701785,-10.6314501785374,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-2.38751671299258,-13.2088742279148,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
11.2069196940967,-2.69043636551859,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
3.31047203555783,-3.99735498658182,"NK cell","G2_liver_met","metastasis tumor","patient12",0
4.51004412189206,9.13359021910666,"NK cell","G2_liver_met","metastasis tumor","patient14",0
6.1173720599719,6.72983026274679,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-1.0495309291772,-16.9624991439915,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-10.4869031666211,-0.621572645816821,"Bcell","G2_liver_met","metastasis tumor","patient14",0
8.65690901294431,-1.7855986379719,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
2.72939875140866,12.1279664016628,"NK cell","G2_liver_met","metastasis tumor","patient14",0
2.55085208430966,-4.8773555778599,"DC","G2_liver_met","metastasis tumor","patient10",1.1817786693573
2.83311941638669,-5.56677961579325,"NK cell","G2_liver_met","metastasis tumor","patient12",2.07361173629761
-10.2857141254834,-0.557976009759921,"Bcell","G2_liver_met","metastasis tumor","patient11",0
8.88096239581784,-4.22999215355875,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
1.47925975337705,11.0120205856228,"Macrophage","G2_liver_met","metastasis tumor","patient11",0
-5.19480416759768,-4.3638844513035,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
-0.703359736352357,6.39865445860861,"Macrophage","G2_liver_met","metastasis tumor","patient12",0
5.59260466113767,-12.1654381774998,"NK cell","G2_liver_met","metastasis tumor","patient13",1.64670610427856
-0.471801450698766,3.07863688239096,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
-3.03620669826785,7.89357042082785,"Macrophage","G2_liver_met","metastasis tumor","patient16",0
-1.29324070200244,15.6292519546413,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
4.88101055637082,-7.74752950898172,"NK cell","G2_liver_met","metastasis tumor","patient12",0
-1.40872482046405,-2.73050999871256,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-1.75400290474215,-1.10991227856638,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-4.46501586422244,-2.39765107861521,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
4.60921146884641,11.544534204092,"NK cell","G2_liver_met","metastasis tumor","patient08",0
2.00024893298825,10.0449805236721,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-0.605633774995002,0.981261847105008,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-3.08397958263675,4.24123954543112,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
1.54753973499021,-3.64909291497232,"gdT","G2_liver_met","metastasis tumor","patient11",0
2.12627890124997,-3.00361299744608,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-4.9479903934888,7.90769243010519,"Monocyte","G2_liver_met","metastasis tumor","patient17",0.895809531211853
-2.72817084774295,13.6763405776882,"Bcell","G2_liver_met","metastasis tumor","patient14",0
-2.64613876327792,6.43262099989889,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.04397392272949
4.92970182910642,-12.8199162506199,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
1.45666053310117,-13.0199770950413,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-4.5109135864667,-10.6582493805027,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
0.434767985493746,-8.48779535523416,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
11.3026790858813,-1.9397836946583,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
11.6249571086474,4.00213765868185,"NK cell","G2_liver_met","metastasis tumor","patient13",0
-11.5706920383863,2.10328292616842,"Bcell","G2_liver_met","metastasis tumor","patient13",0
-3.0600611923627,-0.280965092096347,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-11.3532848118238,0.564896283235532,"Bcell","G2_liver_met","metastasis tumor","patient16",0
-2.38591322883883,-13.7929511093235,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-2.56189641937533,-13.8255381607151,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
0.679961347729769,-3.98070287934305,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
8.48342230334958,-4.9776654266453,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-11.2951984165601,11.0956540084743,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
8.72094538226804,-1.73635542622568,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-2.11492333397189,-2.18009364834787,"CD8 T","G2_liver_met","metastasis tumor","patient17",0
-0.372728651612196,-10.825151922617,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-4.09626743778506,-4.05569744339945,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-3.07997939571658,5.68194103011129,"Macrophage","G2_liver_met","metastasis tumor","patient10",1.52330303192139
3.50675013080319,1.17699455985067,"CD45-","G2_liver_met","metastasis tumor","patient10",0
-1.23016962990085,-3.00195360413553,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-4.93928287014285,5.59699535140036,"Monocyte","G2_liver_met","metastasis tumor","patient14",0
-4.44256899341861,-3.82631969681742,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
11.5864677669116,-2.67544651261331,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-5.05765292629519,-5.29306221238138,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-11.9792327640943,10.6022620178127,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-2.49077818378726,-8.88093137970926,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-12.3711194752149,-0.331521036539096,"Bcell","G2_liver_met","metastasis tumor","patient12",0
1.4335501433917,-12.6354231857395,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
1.4040353538104,-2.90240025750162,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-4.04715893253604,4.43864822157858,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.30158495903015
8.51605513110837,-2.53051066628458,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-5.67266414150516,-3.46700573197367,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-11.1161079166822,10.4802460647487,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-4.48198077663699,-6.77896499863626,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-5.65584943279544,8.76099824675558,"DC","G2_liver_met","metastasis tumor","patient12",0
-2.78580019459048,6.31997108229635,"Macrophage","G2_liver_met","metastasis tumor","patient13",2.06903743743896
-12.5903663395337,11.6318001724148,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-5.50614116176883,-3.72088527909281,"NK cell","G2_liver_met","metastasis tumor","patient14",0
10.480394387395,-3.21252155533792,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
9.79520037189206,-2.69130969277384,"NK cell","G2_liver_met","metastasis tumor","patient14",0
-2.66500160679141,13.7249445892238,"Bcell","G2_liver_met","metastasis tumor","patient16",0
0.769330525548067,-3.56420135727884,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
1.797542119176,-3.6953258537388,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-1.02785054430285,-2.7438311599827,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-5.84156606182376,-3.34637570611002,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-5.00944230541507,-4.46231985322,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
2.9547047854968,2.28058671721457,"Bcell","G2_liver_met","metastasis tumor","patient08",0
1.67287948146543,-12.2613263153172,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
8.42152407184323,-5.64517975083353,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-2.32949445232669,-13.0028357528782,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-11.6095418690137,10.8927092529201,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-2.81719849094668,13.5040087676906,"Bcell","G2_liver_met","metastasis tumor","patient13",0
-2.7400498150281,13.6874461151027,"Bcell","G2_liver_met","metastasis tumor","patient16",0
-3.63504192814151,5.37028217085837,"Macrophage","G2_liver_met","metastasis tumor","patient17",0.842134237289429
-4.48517558559695,0.769544241514188,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-2.0649519918851,-15.7459588073826,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-0.154541706889066,6.96354293593405,"Macrophage","G2_liver_met","metastasis tumor","patient11",2.39097595214844
-2.6698388813428,7.30931138762472,"Macrophage","G2_liver_met","metastasis tumor","patient10",2.04731130599976
1.63881614223203,-12.0016427063084,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-5.60885951504031,-0.073711934003848,"CD8 T","G2_liver_met","metastasis tumor","patient17",0
-4.90057895168582,-1.380772354517,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
8.94178965106687,-4.32763600579264,"NK cell","G2_liver_met","metastasis tumor","patient15",0
11.8594522716113,5.80131625899313,"Bcell","G2_liver_met","metastasis tumor","patient13",0
8.18179991260251,-5.46131658783914,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-2.29375228866855,-14.4255270980931,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
11.2261076213427,-2.85055065384867,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
1.78085758701047,0.474900243368131,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-2.07167170032779,7.71446847685812,"DC","G2_liver_met","metastasis tumor","patient12",0
-1.63992474064151,-3.07743525734903,"CD8 T","G2_liver_met","metastasis tumor","patient09",0
-11.9938363789014,10.5275568939113,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-3.46748158916751,6.32240438231466,"Macrophage","G2_liver_met","metastasis tumor","patient12",0.81419050693512
11.3540764094897,-2.21948588124277,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-0.702104589193258,0.930763242330533,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-0.710373679398689,6.36912631758688,"DC","G2_liver_met","metastasis tumor","patient16",0
-1.50086644872943,5.69709872969626,"Macrophage","G2_liver_met","metastasis tumor","patient17",0
-0.926543778031263,2.83371352919577,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-7.20060250744143,-5.96593761673929,"Bcell","G2_liver_met","metastasis tumor","patient11",0
3.52359201923093,0.630164501752835,"CD45-","G2_liver_met","metastasis tumor","patient10",0
-12.6387510059766,11.6948504424953,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-10.9806451557569,2.38611602553366,"Bcell","G2_liver_met","metastasis tumor","patient13",0
0.706587934643832,-4.06949472657205,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-5.49782750591556,-0.0507054649925412,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-4.52379987224856,0.688248751249295,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-12.1325549839429,10.5759520507717,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-4.85558698162356,-2.11931932202341,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
6.10192301288327,6.97027635344504,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
1.30162420287808,-11.6690430664158,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-11.5617646931104,2.10745620497702,"Bcell","G2_liver_met","metastasis tumor","patient13",0
-2.87653086170474,7.21098470458029,"Macrophage","G2_liver_met","metastasis tumor","patient17",2.03833889961243
-1.15999064430514,-9.12255048981668,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
8.880953812749,-1.8364608310795,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-11.5763644932202,12.2713456130886,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
1.62310411945066,-12.2891221069431,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
6.20480921283444,5.52994298705099,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-0.954499548523817,-6.22997379532816,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
6.13308670535764,7.01075315245627,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
0.880032563359347,10.3778586364651,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-11.1975097416333,11.1441912628078,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
11.3341074229785,-2.09081506958963,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-3.83943579181949,7.70199918517111,"Macrophage","G2_liver_met","metastasis tumor","patient16",1.39843213558197
-0.887102147787008,-2.10945594540598,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-0.252216940968427,-17.336759092722,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
9.59693243518552,-6.00223636857035,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
11.5347509624072,4.46399163969992,"NK cell","G2_liver_met","metastasis tumor","patient13",2.07141208648682
0.561614775807467,-4.28419709435465,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
4.95874407306394,5.52588653334616,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
11.5799598933764,-2.86912369957926,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-0.510350143759641,2.40714764365194,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-1.88921711429873,7.71794843443869,"Macrophage","G2_liver_met","metastasis tumor","patient14",0
-11.4446239231519,10.7942166305446,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-12.5287885425977,11.635900018301,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-1.48113051637927,-7.60812235108377,"gdT","G2_liver_met","metastasis tumor","patient14",0
-1.68500957474032,-15.7985520385838,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-11.0563554523877,11.2635159469509,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
2.12079265132627,11.3311972595119,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-6.17109057888308,-2.53137278786661,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-1.03754884585658,-2.5173256420231,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
6.52776291385373,5.1238822914028,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
5.76766016498288,4.40227079161642,"CD8 T","G2_liver_met","metastasis tumor","patient09",0
-5.12296817287723,8.35775899657248,"DC","G2_liver_met","metastasis tumor","patient14",0
-5.05325410351077,4.95681810149191,"Macrophage","G2_liver_met","metastasis tumor","patient16",1.92767834663391
-11.4035358189038,11.0636439300442,"NK cell","G2_liver_met","metastasis tumor","patient11",0
3.59713509097775,3.41364621886252,"Bcell","G2_liver_met","metastasis tumor","patient15",0
0.808216953427401,-3.70997476807596,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-3.32477686390201,5.46144294508932,"Macrophage","G2_liver_met","metastasis tumor","patient15",1.69585263729095
9.98221209064206,-2.3994240783787,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
0.481850886494723,-4.51906109086038,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-11.6538915394239,11.6011404968166,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
4.69206287875852,4.32351875075338,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
0.544299984128085,-8.82405901185038,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-11.1616534946851,10.3617253280544,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-13.2240171192578,-0.858033093128222,"Bcell","G2_liver_met","metastasis tumor","patient12",0
-1.83712718471805,-16.2524209045506,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
2.97528126254758,-3.3853528522587,"NK cell","G2_liver_met","metastasis tumor","patient08",2.55621337890625
-2.46753797516147,-5.69756126633646,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-2.07454524025241,-11.7427020095921,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
4.83934357181272,5.86996507414816,"NKT","G2_liver_met","metastasis tumor","patient13",0.942978739738464
1.0254119874545,-2.85252475968363,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-3.01997897609988,5.79755353697775,"Macrophage","G2_liver_met","metastasis tumor","patient11",1.56084406375885
-4.88215157970706,-5.71807003251078,"CD8 T","G2_liver_met","metastasis tumor","patient15",0
-10.7873487232617,-0.979034187707919,"Bcell","G2_liver_met","metastasis tumor","patient13",0
-3.00850007519046,-0.347804362390059,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-11.0465831516675,11.2784867263698,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
6.11921503558835,-12.047826292429,"NK cell","G2_liver_met","metastasis tumor","patient12",1.59905028343201
-3.82232663616458,7.56666612395285,"Macrophage","G2_liver_met","metastasis tumor","patient15",1.29272365570068
2.88575365558347,-0.105819376621264,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
0.927112484128085,10.876435754385,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-2.68458840832034,5.59086704024313,"Macrophage","G2_liver_met","metastasis tumor","patient17",1.69784593582153
-1.31584421381274,-2.14471960297586,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-2.24253342136661,-8.70471906891825,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
11.6416921855517,-2.07527959576609,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
2.05442121043881,-2.88492608300211,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
1.19835033431729,-13.8489937805271,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-1.96266636833468,-16.0866379760838,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-1.98559293731967,6.48241615065573,"DC","G2_liver_met","metastasis tumor","patient16",1.74790573120117
-3.85320780262271,5.31608724364279,"Macrophage","G2_liver_met","metastasis tumor","patient14",2.03349184989929
3.24306228175839,2.50982689627646,"Bcell","G2_liver_met","metastasis tumor","patient11",0
-4.47566101536075,-10.639267446909,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-11.3978633640699,11.1583809829616,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
0.637965703160372,-4.32009458771707,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
1.02365150466641,-11.712922575388,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-3.85397431835452,7.59711980589865,"DC","G2_liver_met","metastasis tumor","patient16",2.03772377967834
1.72101094737729,-5.89943552247049,"NK cell","G2_liver_met","metastasis tumor","patient13",0
-3.99834177479068,4.41690397032736,"Macrophage","G2_liver_met","metastasis tumor","patient17",2.02736735343933
2.2878129722186,-4.43057775727274,"NKT","G2_liver_met","metastasis tumor","patient17",2.3577606678009
5.10542109027585,4.13713741072653,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
5.49251701846799,4.77586173781393,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
1.92489006534299,-12.91593313447,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-5.91589353069583,5.02357053526877,"MAST","G2_liver_met","metastasis tumor","patient11",0
-10.5094489811353,-0.565751450572032,"Bcell","G2_liver_met","metastasis tumor","patient11",0
5.54196693912229,4.61593341597555,"NK cell","G2_liver_met","metastasis tumor","patient14",1.8371661901474
